entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Abel (C. W.)-Savage Life in New Guinea: the Papuan in many Moods. 70 Illus. 4to. 8×6, pp. 222, 2s. 6d. ....SIMPKIN, Jan. 02",Abel,C. W.,Savage Life in New Guinea: the Papuan in many Moods,SIMPKIN,2s. 6d.,4to.,"Abel (C. W.)-Savage Life in New Guinea: the Papuan in many Moods. 70 Illus. 4to. 8×6, pp. 222, 2s. 6d. ....SIMPKIN, Jan. 02",C. W. Abel,['Abel (C. W.)'],,Jan. 02,1902,
"Abruzzi (Duke of)-Farther North than Nansen: Voyage of the 'Polar Star.' Imp. 8vo. 104 × 6, pp. 102, 8s. net..................H. W. BELL, Apr. 02",Abruzzi,Duke of,Farther North than Nansen: Voyage of the 'Polar Star,H. W. BELL,8s.,8vo.,"Abruzzi (Duke of)-Farther North than Nansen: Voyage of the 'Polar Star.' Imp. 8vo. 104 × 6, pp. 102, 8s. net..................H. W. BELL, Apr. 02",Duke of Abruzzi,['Abruzzi (Duke of)'],,Apr. 02,1902,net
"Academy Notes, 1902. Originated by Henry Blackburn. 8vo. swd. 1s. SKEFFINGTON, May 02",,,Academy Notes,SKEFFINGTON,1s.,8vo.,"Academy Notes, 1902. Originated by Henry Blackburn. 8vo. swd. 1s. SKEFFINGTON, May 02",,,,May 02,1902,
"Academy Pictures and New Gallery, 1902. Roy. 8vo. 28.; swd. 1s. 'ART JOURNAL' OFFICE, May 02",,,Academy Pictures and New Gallery,ART JOURNAL' OFFICE,,8vo.,"Academy Pictures and New Gallery, 1902. Roy. 8vo. 28.; swd. 1s. 'ART JOURNAL' OFFICE, May 02",,,,May 02,1902,
"Ackworth (J.)-The Mangle House: a Lanca- shire Tale. Cr. 8vo. 74 × 41, pp. 346, 38. 6d. C. H. KELLY, Nov. 02",Ackworth,J.,The Mangle House: a Lanca- shire Tale,C. H. KELLY,6d.,8vo.,"Ackworth (J.)-The Mangle House: a Lanca- shire Tale. Cr. 8vo. 74 × 41, pp. 346, 38. 6d. C. H. KELLY, Nov. 02",J. Ackworth,['Ackworth (J.)'],,Nov. 02,1902,
"Ackworth (J.)-The Minder: Story of the Court- ship, Call, and Conflicts of John Ledger, Minder and Minister. 2nd ed. cr. 8vo. 7 × 5, pp. 352, 88. 6d. ..........H. MARSHALL, Dec. 02",Ackworth,J.,"The Minder: Story of the Court- ship, Call, and Conflicts of John Ledger, Minder and Minister",H. MARSHALL,6d.,8vo.,"Ackworth (J.)-The Minder: Story of the Court- ship, Call, and Conflicts of John Ledger, Minder and Minister. 2nd ed. cr. 8vo. 7 × 5, pp. 352, 88. 6d. ..........H. MARSHALL, Dec. 02",J. Ackworth,['Ackworth (J.)'],,Dec. 02,1902,
"Acts relating to the Supply of Gas and Water by Companies & Local Authorities. Comp. by Jos. Reeson. 8vo. 218. net ...BUTTERWORTH, Oct. 02",,,Acts relating to the Supply of Gas and Water by Companies & Local Authorities,BUTTERWORTH,,8vo.,"Acts relating to the Supply of Gas and Water by Companies & Local Authorities. Comp. by Jos. Reeson. 8vo. 218. net ...BUTTERWORTH, Oct. 02",,,,Oct. 02,1902,
"Adam (J.)-Japanese Story-Tellers. Trans. by Osman Edwards Roy. 16mo, swd. 2s. net SIMPKIN, July 02",Adam,J.,Japanese Story-Tellers,SIMPKIN,2s.,"16mo,","Adam (J.)-Japanese Story-Tellers. Trans. by Osman Edwards Roy. 16mo, swd. 2s. net SIMPKIN, July 02",J. Adam,['Adam (J.)'],,July 02,1902,net
"Adams (B.)-The New Empire. Cr. 8vo. 74 × 5, pp. 282, 68. net.............MACMILLAN, Dec. 02",Adams,B.,The New Empire,MACMILLAN,,8vo.,"Adams (B.)-The New Empire. Cr. 8vo. 74 × 5, pp. 282, 68. net.............MACMILLAN, Dec. 02",B. Adams,['Adams (B.)'],,Dec. 02,1902,
"Adams (Bertha Jane)-see Adams (Mrs. Leith-) Adams (C. C.)-Text-book of Commercial Geo- graphy. Cr. 8vo. 58. net ...HIRSCHFELD, Feb. 02",,,Adams (C. C.)-Text-book of Commercial Geo- graphy,HIRSCHFELD,,8vo.,"Adams (Bertha Jane)-see Adams (Mrs. Leith-) Adams (C. C.)-Text-book of Commercial Geo- graphy. Cr. 8vo. 58. net ...HIRSCHFELD, Feb. 02",,['Adams (Bertha Jane)-see Adams (Mrs. Leith-)'],,Feb. 02,1902,
"Adams (Ellinor D.)—Elsie Wins. Cr. 8vo. 74 × 43, pp. 112, 18. .....BLACKIE, Oct. 02",Adams,Ellinor D.,Elsie Wins,BLACKIE,,8vo.,"Adams (Ellinor D.)—Elsie Wins. Cr. 8vo. 74 × 43, pp. 112, 18. .....BLACKIE, Oct. 02",Ellinor D. Adams,['Adams (Ellinor D.)'],,Oct. 02,1902,
"Adams (F. U.)-Kidnapped Millionaires: Tale of Wall Street and the Tropics. Cr. 8vo. 7×47, pp. 504, 68. .....RICHARDS, Mar. 02",Adams,F. U.,Kidnapped Millionaires: Tale of Wall Street and the Tropics,RICHARDS,,8vo.,"Adams (F. U.)-Kidnapped Millionaires: Tale of Wall Street and the Tropics. Cr. 8vo. 7×47, pp. 504, 68. .....RICHARDS, Mar. 02",F. U. Adams,['Adams (F. U.)'],,Mar. 02,1902,
"Adams (J.)-Protestant School System in Province of Quebec. 8vo. 18. net LONGMANS, Nov. 02",Adams,J.,Protestant School System in Province of Quebec,LONGMANS,,8vo.,"Adams (J.)-Protestant School System in Province of Quebec. 8vo. 18. net LONGMANS, Nov. 02",J. Adams,['Adams (J.)'],,Nov. 02,1902,
"Adams (Mary)-Confessions of a Wife. Illus. by Granville Smith. Cr. 8vo. 8 x 5, pp. 884, 68. RICHARDS, Oct. 02",Adams,Mary,Confessions of a Wife,RICHARDS,,8vo.,"Adams (Mary)-Confessions of a Wife. Illus. by Granville Smith. Cr. 8vo. 8 x 5, pp. 884, 68. RICHARDS, Oct. 02",Mary Adams,['Adams (Mary)'],,Oct. 02,1902,
"Adams (W. B.)-Hore Fugaces: Poems. Cr. 8vo. 8s. 6d. ..E. STOCK, June 02",Adams,W. B.,Hore Fugaces: Poems,E. STOCK,8s. 6d.,8vo.,"Adams (W. B.)-Hore Fugaces: Poems. Cr. 8vo. 8s. 6d. ..E. STOCK, June 02",W. B. Adams,['Adams (W. B.)'],,June 02,1902,
"Adams (W. H. D.)-English Heroes in the Reign of Elizabeth. Cr. 8vo. 7 × 5, pp. 448, 2s. 6d. W. P. NIMMO, May 02",Adams,W. H. D.,English Heroes in the Reign of Elizabeth,W. P. NIMMO,2s. 6d.,8vo.,"Adams (W. H. D.)-English Heroes in the Reign of Elizabeth. Cr. 8vo. 7 × 5, pp. 448, 2s. 6d. W. P. NIMMO, May 02",W. H. D. Adams,['Adams (W. H. D.)'],,May 02,1902,
"Adamson (W.)-Life of the Rev. Joseph Parker, D.D., Pastor, City Temple, London. Portraits, Illus. 8vo. 9 × 5, pp. 860, 6s. net CASSELL, Sep. 02",Adamson,W.,Life of the Rev,CASSELL,6s.,8vo.,"Adamson (W.)-Life of the Rev. Joseph Parker, D.D., Pastor, City Temple, London. Portraits, Illus. 8vo. 9 × 5, pp. 860, 6s. net CASSELL, Sep. 02",W. Adamson,['Adamson (W.)'],,Sep. 02,1902,net
"Adcock (A. St. J.)-East End 1dylls. Cr. 8vo. pp. 260, 8s. 6d........... ……..ALLENSON, Aug. 02",Adcock,A. St. J.,East End,ALLENSON,,8vo.,"Adcock (A. St. J.)-East End Idylls. Cr. 8vo. pp. 260, 8s. 6d........... ……..ALLENSON, Aug. 02",A. St. J. Adcock,['Adcock (A. St. J.)'],,Aug. 02,1902,
"Addams (Jane)-Democracy and Social Ethics. Cr. 8vo. 58. net (Citizen's Lib.) MACMILLAN, May 02",Addams,Jane,Democracy and Social Ethics,MACMILLAN,,8vo.,"Addams (Jane)-Democracy and Social Ethics. Cr. 8vo. 58. net (Citizen's Lib.) MACMILLAN, May 02",Jane Addams,['Addams (Jane)'],,May 02,1902,
"Adderley (J. G.), Marson (C. L.)-Third Orders: a Transl. of an Ancient Rule of the Tertiaries, together with an Account of some modern Third Orders, Two Sermons on St. Francis, and an Article on the Religious Life. 12mo. 68 x 4, pp. 94, 1s. net …………….MOWBRAY, July 02",,,Third Orders: a Transl,MOWBRAY,,12mo.,"Adderley (J. G.), Marson (C. L.)-Third Orders: a Transl. of an Ancient Rule of the Tertiaries, together with an Account of some modern Third Orders, Two Sermons on St. Francis, and an Article on the Religious Life. 12mo. 68 x 4, pp. 94, 1s. net …………….MOWBRAY, July 02",,"['Adderley (J. G.), Marson (C. L.)']",,July 02,1902,
"Adderson (C. J.)-Popular Account of Ambulance Organisation of an English Army Corps in the Field. 2nd ed. 12mo. 18. net BAILLIERE, July 02",Adderson,C. J.,Popular Account of Ambulance Organisation of an English Army Corps in the Field,BAILLIERE,,12mo.,"Adderson (C. J.)-Popular Account of Ambulance Organisation of an English Army Corps in the Field. 2nd ed. 12mo. 18. net BAILLIERE, July 02",C. J. Adderson,['Adderson (C. J.)'],,July 02,1902,
"Addison (A. C.)-Story of the Birkenhead.' Re- cord of British Heroism. 2 parts. 8vo. 84 × 54, pp. 180, 5s......... .SIMPKIN, Dec. 02",Addison,A. C.,Story of the Birkenhead,SIMPKIN,5s.,8vo.,"Addison (A. C.)-Story of the Birkenhead.' Re- cord of British Heroism. 2 parts. 8vo. 84 × 54, pp. 180, 5s......... .SIMPKIN, Dec. 02",A. C. Addison,['Addison (A. C.)'],,Dec. 02,1902,
"Addresses, Four, Higginson (Hy. Lee) Ss. 6d. and 259. ........ Sep. 02: Ade (G.)-More Fables in Slang. Illus. by Clyde J. Newman. 16mo. 61 × 47, pp. 226, 2s. 6d. net PEARSON, Sep. 02","Addresses, Four, Higginson",Hy. Lee,Ss,PEARSON,2s. 6d.,16mo.,"Addresses, Four, Higginson (Hy. Lee) Ss. 6d. and 259. ........ Sep. 02: Ade (G.)-More Fables in Slang. Illus. by Clyde J. Newman. 16mo. 61 × 47, pp. 226, 2s. 6d. net PEARSON, Sep. 02","Hy. Lee Addresses, Four, Higginson","['Addresses, Four, Higginson (Hy. Lee)']",,Sep. 02,1902,net
"Adeler (Max)-Elbow-Room. 8vo. swd. 6d. WARD, LOCK, Nov. 02",Adeler,Max,Elbow-Room,"WARD, LOCK",6d.,8vo.,"Adeler (Max)-Elbow-Room. 8vo. swd. 6d. WARD, LOCK, Nov. 02",Max Adeler,['Adeler (Max)'],,Nov. 02,1902,
"Adgie (W.)-Modern Book-keeping and Accounts. Part 2: Intermediate. Cr. 8vo. limp, 2s. MACMILLAN, July 02",Adgie,W.,Modern Book-keeping and Accounts,MACMILLAN,2s.,8vo.,"Adgie (W.)-Modern Book-keeping and Accounts. Part 2: Intermediate. Cr. 8vo. limp, 2s. MACMILLAN, July 02",W. Adgie,['Adgie (W.)'],,July 02,1902,
"Adgie (W.)-Modern Book-keeping and Accounts. Part 8: Advanced. Cr. 8vo. limp, 2s. 6d. MACMILLAN, Sep. 02",Adgie,W.,Modern Book-keeping and Accounts,MACMILLAN,2s. 6d.,8vo.,"Adgie (W.)-Modern Book-keeping and Accounts. Part 8: Advanced. Cr. 8vo. limp, 2s. 6d. MACMILLAN, Sep. 02",W. Adgie,['Adgie (W.)'],,Sep. 02,1902,
"Adie (R. H.)-New Matriculation Chemistry. Pt. 2: being the Facts relating to the Chemistry of Daily Life required by the Revised Regulations of the London University Matriculation Examination. Cr. 8vo. 7 x 4, pp. 68, 2s. (University Tutorial Series) .......CLIVE, Dec. 02",Adie,R. H.,New Matriculation Chemistry,CLIVE,2s.,8vo.,"Adie (R. H.)-New Matriculation Chemistry. Pt. 2: being the Facts relating to the Chemistry of Daily Life required by the Revised Regulations of the London University Matriculation Examination. Cr. 8vo. 7 x 4, pp. 68, 2s. (University Tutorial Series) .......CLIVE, Dec. 02",R. H. Adie,['Adie (R. H.)'],,Dec. 02,1902,
"Adrien Burnaby, Thief. 16mo. swd. 1s. net DANVERS, Dec. 02",,,"Adrien Burnaby, Thief",DANVERS,1s.,16mo.,"Adrien Burnaby, Thief. 16mo. swd. 1s. net DANVERS, Dec. 02",,,,Dec. 02,1902,net
"Eschylus-Prometheus Bound. Rendered into English Verse by E. R. Bevan. 4to. 5s. net NUTT, June 02",,,Eschylus-Prometheus Bound,NUTT,5s.,4to.,"Eschylus-Prometheus Bound. Rendered into English Verse by E. R. Bevan. 4to. 5s. net NUTT, June 02",,,,June 02,1902,net
"Lib.) Literally Esop's Fables - Three Hundred. Trans. from the Greek by G. Fyler Townsend. 4 Plates in Colours, and 114 Illus. by Harrison Weir. Cr. 8vo. 77 × 51, pp. 256, 8s. 6d. ROUTLEDGE, July 02",,,Lib,ROUTLEDGE,8s. 6d.,8vo.,"Lib.) Literally Esop's Fables - Three Hundred. Trans. from the Greek by G. Fyler Townsend. 4 Plates in Colours, and 114 Illus. by Harrison Weir. Cr. 8vo. 77 × 51, pp. 256, 8s. 6d. ROUTLEDGE, July 02",,,,July 02,1902,
"Africa and Asia. Cr. 8vo. ea. 1s. 6d. (Continental Readers) ..BLACKIE, Apr. 02",,,Africa and Asia,BLACKIE,1s. 6d.,8vo.,"Africa and Asia. Cr. 8vo. ea. 1s. 6d. (Continental Readers) ..BLACKIE, Apr. 02",,,,Apr. 02,1902,
"African (South) Philosophical Society Transac- tions. Vol. 12, Plates 10-12. Catalogue of Co- leoptera of South Africa, continued. 8vo. swd. 14s. net...... ..WESLEY, Aug. 02",African,South,Philosophical Society Transac- tions,WESLEY,14s.,8vo.,"African (South) Philosophical Society Transac- tions. Vol. 12, Plates 10-12. Catalogue of Co- leoptera of South Africa, continued. 8vo. swd. 14s. net...... ..WESLEY, Aug. 02",South African,['African (South)'],,Aug. 02,1902,net
"Agnostic Annual and Ethical Review, 1903. 8vo. swd. 6d. WATTS, Nov. 02",,,Agnostic Annual and Ethical Review,WATTS,6d.,8vo.,"Agnostic Annual and Ethical Review, 1903. 8vo. swd. 6d. WATTS, Nov. 02",,,,Nov. 02,1902,
"Agricultural Handbook and Diary, 1908. Roy. 8vo. 2s. VINTON, Nov. 02",,,Agricultural Handbook and Diary,VINTON,2s.,8vo.,"Agricultural Handbook and Diary, 1908. Roy. 8vo. 2s. VINTON, Nov. 02",,,,Nov. 02,1902,
"Aguilar (Grace)-Vale of Cedars and other Tales. Intro. by Walter Jerrold. Illus. by T. H. Robin- son. 8vo. 8×5, pp. 486, 5s. net DENT, Dec. 02",Aguilar,Grace,Vale of Cedars and other Tales,DENT,5s.,8vo.,"Aguilar (Grace)-Vale of Cedars and other Tales. Intro. by Walter Jerrold. Illus. by T. H. Robin- son. 8vo. 8×5, pp. 486, 5s. net DENT, Dec. 02",Grace Aguilar,['Aguilar (Grace)'],,Dec. 02,1902,net
"Aïdé (H.)-We are Seven: Half-hours on the Stage, Grave and Gay. Roy. 16mo. 7x5j, pp. 222, 48. net....... MURRAY, May 02",Aïdé,H.,"We are Seven: Half-hours on the Stage, Grave and Gay",MURRAY,,16mo.,"Aïdé (H.)-We are Seven: Half-hours on the Stage, Grave and Gay. Roy. 16mo. 7x5j, pp. 222, 48. net....... MURRAY, May 02",H. Aïdé,['Aïdé (H.)'],,May 02,1902,
"Aids to Practical Religion. From Writings of Bishop W. Boyd Carpenter. Ed. by J. H. Burn. Cr. 8vo. 7 × 4, pp. 248, 8s. 6d. CASSELL, May 02",,,Aids to Practical Religion,CASSELL,8s. 6d.,8vo.,"Aids to Practical Religion. From Writings of Bishop W. Boyd Carpenter. Ed. by J. H. Burn. Cr. 8vo. 7 × 4, pp. 248, 8s. 6d. CASSELL, May 02",,,,May 02,1902,
"Aikins (H. A.)-The Principles of Logic. Cr. 8vo. 6s. 6d.. .....BELL, Aug. 02",Aikins,H. A.,The Principles of Logic,BELL,6s. 6d.,8vo.,"Aikins (H. A.)-The Principles of Logic. Cr. 8vo. 6s. 6d.. .....BELL, Aug. 02",H. A. Aikins,['Aikins (H. A.)'],,Aug. 02,1902,
"Ainsley's Nautical Almanac and Tide Tables for 1903. Cr. 8vo. 1s.; swd. 6d. ......SIMPKIN, Oct. 02",,,Ainsley's Nautical Almanac and Tide Tables for,SIMPKIN,6d.,8vo.,"Ainsley's Nautical Almanac and Tide Tables for 1903. Cr. 8vo. 1s.; swd. 6d. ......SIMPKIN, Oct. 02",,,,Oct. 02,1902,
"Ainsworth (W. H.)-Crichton. 2 vols. Windsor ed. Cr. 8vo. 7 × 4, pp. 560, 5s. net GIBBINGS, Sep. 02",Ainsworth,W. H.,Crichton,GIBBINGS,5s.,8vo.,"Ainsworth (W. H.)-Crichton. 2 vols. Windsor ed. Cr. 8vo. 7 × 4, pp. 560, 5s. net GIBBINGS, Sep. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Sep. 02,1902,net
"Ainsworth (W. H.)-Guy Fawkes. 2 vols. Windsor ed. Cr. 8vo. 7 × 41, pp. 552, 5s. net GIBBINGS, Mar. 02",Ainsworth,W. H.,Guy Fawkes,GIBBINGS,5s.,8vo.,"Ainsworth (W. H.)-Guy Fawkes. 2 vols. Windsor ed. Cr. 8vo. 7 × 41, pp. 552, 5s. net GIBBINGS, Mar. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Mar. 02,1902,net
"Ainsworth (W. H.)-Jack Sheppard. 2 vols. Windsor ed. cr. 8vo. 7 × 4, pp. 588, 5s. net GIBBINGS, July 02",Ainsworth,W. H.,Jack Sheppard,GIBBINGS,5s.,8vo.,"Ainsworth (W. H.)-Jack Sheppard. 2 vols. Windsor ed. cr. 8vo. 7 × 4, pp. 588, 5s. net GIBBINGS, July 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,July 02,1902,net
"Ainsworth (W. H.)-Miser's Daughter. 2 vols. Windsor ed. cr. 8vo. 7 × 4, pp. 586, 5s. net GIBBINGS, Nov. 02",Ainsworth,W. H.,Miser's Daughter,GIBBINGS,5s.,8vo.,"Ainsworth (W. H.)-Miser's Daughter. 2 vols. Windsor ed. cr. 8vo. 7 × 4, pp. 586, 5s. net GIBBINGS, Nov. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Nov. 02,1902,net
"Ainsworth (W. H.)-Old St. Paul's. 2 vols. Windsor ed. cr. 8vo. 7 × 43, pp. 656, 58. net GIBBINGS, Jan. 02",Ainsworth,W. H.,Old St,GIBBINGS,,8vo.,"Ainsworth (W. H.)-Old St. Paul's. 2 vols. Windsor ed. cr. 8vo. 7 × 43, pp. 656, 58. net GIBBINGS, Jan. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Jan. 02,1902,
"Ainsworth (W. H.)-Spendthrift. Windsor ed. cr. 8vo. 7 x 4, pp. 892, 2s. 6d. net GIBBINGS, Nov. 02",Ainsworth,W. H.,Spendthrift,GIBBINGS,2s. 6d.,8vo.,"Ainsworth (W. H.)-Spendthrift. Windsor ed. cr. 8vo. 7 x 4, pp. 892, 2s. 6d. net GIBBINGS, Nov. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Nov. 02,1902,net
"Ainsworth (W. H.)-The Flitch of Bacon. Wind- sor ed. cr. 8vo. 7 × 4, pp. 322, 2s. 6d. net GIBBINGS, Aug. 02",Ainsworth,W. H.,The Flitch of Bacon,GIBBINGS,2s. 6d.,8vo.,"Ainsworth (W. H.)-The Flitch of Bacon. Wind- sor ed. cr. 8vo. 7 × 4, pp. 322, 2s. 6d. net GIBBINGS, Aug. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Aug. 02,1902,net
"Ainsworth (W. H.)-The Star Chamber. Windsor ed. cr. 8vo. 7 × 43, pp. 462, 2s. 6d. net GIBBINGS, Mar. 02",Ainsworth,W. H.,The Star Chamber,GIBBINGS,2s. 6d.,8vo.,"Ainsworth (W. H.)-The Star Chamber. Windsor ed. cr. 8vo. 7 × 43, pp. 462, 2s. 6d. net GIBBINGS, Mar. 02",W. H. Ainsworth,['Ainsworth (W. H.)'],,Mar. 02,1902,net
"Air-Ship (The Golliwogg's). Pictured by Florence K. Upton. Verses by Bertha Upton. Obl. 4to. .....LONGMANS, Oct. 02",,,Air-Ship (The Golliwogg's),LONGMANS,,4to.,"Air-Ship (The Golliwogg's). Pictured by Florence K. Upton. Verses by Bertha Upton. Obl. 4to. .....LONGMANS, Oct. 02",,,,Oct. 02,1902,
"Air-ship &c., Fletcher (J. S.) 6s. 51 Illus. Cr. 8vo. 7x 47, pp. 182, 3s. 6d. net (Great Public Schools) BELL, Mar. 02","Air-ship &c., Fletcher",J. S.,,BELL,3s. 6d.,8vo.,"Air-ship &c., Fletcher (J. S.) 6s. 51 Illus. Cr. 8vo. 7x 47, pp. 182, 3s. 6d. net (Great Public Schools) BELL, Mar. 02","J. S. Air-ship &c., Fletcher","['Air-ship &c., Fletcher (J. S.)']",,Mar. 02,1902,net
"Aitken (W. F.)-Canon Barnett, Warden of Toyn- bee Hall: his Mission and its Relation to Social Movements. Cr. 8vo. 74 × 43, pp. 170, 1s. 6d. net ...PARTRIDGE, Oct. 02",Aitken,W. F.,"Canon Barnett, Warden of Toyn- bee Hall: his Mission and its Relation to Social Movements",PARTRIDGE,1s. 6d.,8vo.,"Aitken (W. F.)-Canon Barnett, Warden of Toyn- bee Hall: his Mission and its Relation to Social Movements. Cr. 8vo. 74 × 43, pp. 170, 1s. 6d. net ...PARTRIDGE, Oct. 02",W. F. Aitken,['Aitken (W. F.)'],,Oct. 02,1902,net
"Aitken (W. H. M. H.)-Doctrine of Baptism, Mechanical or Spiritual. Ch. ed. 12mo. 67 × 4, .NISBET, Oct. 02",Aitken,W. H. M. H.,"Doctrine of Baptism, Mechanical or Spiritual",NISBET,,12mo.,"Aitken (W. H. M. H.)-Doctrine of Baptism, Mechanical or Spiritual. Ch. ed. 12mo. 67 × 4, .NISBET, Oct. 02",W. H. M. H. Aitken,['Aitken (W. H. M. H.)'],,Oct. 02,1902,
"Albee (E.)-History of English Utilitarianism. Roy. 8vo. 9 × 53, pp. 444, 10s. 6d. SONNENSCHEIN, June 02",Albee,E.,History of English Utilitarianism,SONNENSCHEIN,10s. 6d.,8vo.,"Albee (E.)-History of English Utilitarianism. Roy. 8vo. 9 × 53, pp. 444, 10s. 6d. SONNENSCHEIN, June 02",E. Albee,['Albee (E.)'],,June 02,1902,
"Albemarle Papers, Terry (C. S.) 21s. Airy (R.)-Westminster. Albert (E.)-Diagnosis of Surgical Diseases. 8vo. ..HIRSCHFELD, June 02","Albemarle Papers, Terry",C. S.,,HIRSCHFELD,,8vo.,"Albemarle Papers, Terry (C. S.) 21s. Airy (R.)-Westminster. Albert (E.)-Diagnosis of Surgical Diseases. 8vo. ..HIRSCHFELD, June 02","C. S. Albemarle Papers, Terry","['Albemarle Papers, Terry (C. S.)']",,June 02,1902,
