entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"A.L.O.E.-The Lost jewel. Illus. by H. E. Butler. Cr. 8vo. 7×41, pp. 200, 1s. 6d. net COLLINS, Sep. '21",,,A.L.O.E.-The Lost jewel,COLLINS,1s. 6d.,8vo.,"A.L.O.E.-The Lost jewel. Illus. by H. E. Butler. Cr. 8vo. 7×41, pp. 200, Is. 6d. net COLLINS, Sep. '21",,,,Sep. '21,1921,net
"Aaron (Charles D.)-Diseases of the digestive organs. 3rd ed., rev. Ryl. 8vo. pp. 904, 50s. net LEWIS, Nov. '21",Aaron,Charles D.,Diseases of the digestive organs,LEWIS,50s.,8vo.,"Aaron (Charles D.)-Diseases of the digestive organs. 3rd ed., rev. Ryl. 8vo. pp. 904, 50s. net LEWIS, Nov. '21",Charles D. Aaron,['Aaron (Charles D.)'],,Nov. '21,1921,net
"Abbott (Claude Colleer)-Poems. Cr. 8vo. 7 × 58. pp. 69, 5s. net…….. .BLACKWELL, Sep. '21",Abbott,Claude Colleer,Poems,BLACKWELL,,8vo.,"Abbott (Claude Colleer)-Poems. Cr. 8vo. 7 × 58. pp. 69, 5s. net…….. .BLACKWELL, Sep. '21",Claude Colleer Abbott,['Abbott (Claude Colleer)'],,Sep. '21,1921,
"Abbott (Jane)-Aprilly. Cr. 8vo. pp. 287, 7s. 6d. net LIPPINCOTT, Dec. '21",Abbott,Jane,Aprilly,LIPPINCOTT,7s. 6d.,8vo.,"Abbott (Jane)-Aprilly. Cr. 8vo. pp. 287, 7s. 6d. net LIPPINCOTT, Dec. '21",Jane Abbott,['Abbott (Jane)'],,Dec. '21,1921,net
"Abbott (Lyman)-What Christianity means to me. Cr. 8vo. pp. 194, 9s. net MACMILLAN, July '21",Abbott,Lyman,What Christianity means to me,MACMILLAN,9s.,8vo.,"Abbott (Lyman)-What Christianity means to me. Cr. 8vo. pp. 194, 9s. net MACMILLAN, July '21",Lyman Abbott,['Abbott (Lyman)'],,July '21,1921,net
"Abdallah Muhammad.-An Arabic history of Gujarat, entitled Zafar ul-Walih bi-Muzaffar wa Alih. Vol. 2. Ed. by Sir E. Denison Ross. 8vo. 21s.net. (Indian texts ser.)MURRAY, June '21",,,Abdallah Muhammad,MURRAY,,8vo.,"Abdallah Muhammad.-An Arabic history of Gujarat, entitled Zafar ul-Walih bi-Muzaffar wa Alih. Vol. 2. Ed. by Sir E. Denison Ross. 8vo. 21s.net. (Indian texts ser.)MURRAY, June '21",,,,June '21,1921,
"Abdullah (Achmed)-The Mating of the blades. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Oct. '21",Abdullah,Achmed,The Mating of the blades,HUTCHINSON,8s. 6d.,8vo.,"Abdullah (Achmed)-The Mating of the blades. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Oct. '21",Achmed Abdullah,['Abdullah (Achmed)'],,Oct. '21,1921,net
"Abdullah (Achmed)-The Trail of the beast. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Feb. '21",Abdullah,Achmed,The Trail of the beast,HUTCHINSON,8s. 6d.,8vo.,"Abdullah (Achmed)-The Trail of the beast. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Feb. '21",Achmed Abdullah,['Abdullah (Achmed)'],,Feb. '21,1921,net
"Abel (George)-Wylins fae my wallet. Foreword by Prof. Stalker. Biographical sketch by Alex- ander Gammie. With portrait. 6th impr., 2nd ed. Cr. 8vo. 7×5, pp. 165, 3s. net A. GARDNER, July '21",Abel,George,Wylins fae my wallet,A. GARDNER,3s.,8vo.,"Abel (George)-Wylins fae my wallet. Foreword by Prof. Stalker. Biographical sketch by Alex- ander Gammie. With portrait. 6th impr., 2nd ed. Cr. 8vo. 7×5, pp. 165, 3s. net A. GARDNER, July '21",George Abel,['Abel (George)'],,July '21,1921,net
"Abel (Mary H.)-Successful family life on the moderate income. 8×5, pp. 263, 8s. 6d. net. (Family life ser.) .LIPPINCOTT, Nov. '21",Abel,Mary H.,Successful family life on the moderate income,LIPPINCOTT,,,"Abel (Mary H.)-Successful family life on the moderate income. 8×5, pp. 263, 8s. 6d. net. (Family life ser.) .LIPPINCOTT, Nov. '21",Mary H. Abel,['Abel (Mary H.)'],,Nov. '21,1921,
"Abell (Westcott S., Sir)-Sea casualties and loss of life. Ryl. 8vo. pp. 38, swd. 3s. 6d. net SPON, Dec. '21",Abell,"Westcott S., Sir",Sea casualties and loss of life,SPON,3s. 6d.,8vo.,"Abell (Westcott S., Sir)-Sea casualties and loss of life. Ryl. 8vo. pp. 38, swd. 3s. 6d. net SPON, Dec. '21","Westcott S., Sir Abell","['Abell (Westcott S., Sir)']",,Dec. '21,1921,net
"Aberdeen University-Roll of service in the Great War, 1914-1919. Edit. by Mabel Desborough Allardyce. 101x73, pp. 451 ABERDEEN UNIV. PR., Oct. '21",,,Aberdeen University-Roll of service in the Great War,ABERDEEN UNIV. PR.,,,"Aberdeen University-Roll of service in the Great War, 1914-1919. Edit. by Mabel Desborough Allardyce. 101x73, pp. 451 ABERDEEN UNIV. PR., Oct. '21",,,,Oct. '21,1921,
"Abraham (J. Johnston)-My Balkan log. Illus. 8vo. 9×5, pp. 318, 15s. net CHAPMAN & H., Nov. '21",Abraham,J. Johnston,My Balkan log,CHAPMAN & H.,15s.,8vo.,"Abraham (J. Johnston)-My Balkan log. Illus. 8vo. 9×5, pp. 318, 15s. net CHAPMAN & H., Nov. '21",J. Johnston Abraham,['Abraham (J. Johnston)'],,Nov. '21,1921,net
"Abrahams (Adolphe) and Morson (A. Clifford)—A Guide to urinary diseases. 8vo. 8 × 51, pp. 127, 9s. net. .E. ARNOLD, Oct. '21",Abrahams,Adolphe,A Guide to urinary diseases,E. ARNOLD,9s.,8vo.,"Abrahams (Adolphe) and Morson (A. Clifford)—A Guide to urinary diseases. 8vo. 8 × 51, pp. 127, 9s. net. .E. ARNOLD, Oct. '21",Adolphe Abrahams,"['Abrahams (Adolphe)', 'Morson (A. Clifford)']",,Oct. '21,1921,net
"Accidents (Street)-Return, 1920. id. H.M.S.O., Apr. '21",Accidents,Street,Return,H.M.S.O.,,,"Accidents (Street)-Return, 1920. id. H.M.S.O., Apr. '21",Street Accidents,['Accidents (Street)'],,Apr. '21,1921,
"Ackworth (John)-Life's working creed. Cr. 8vo. 2s. 6d. net (Lib. of theology) ..W.C.O., May '21",Ackworth,John,Life's working creed,W.C.O.,2s. 6d.,8vo.,"Ackworth (John)-Life's working creed. Cr. 8vo. 2s. 6d. net (Lib. of theology) ..W.C.O., May '21",John Ackworth,['Ackworth (John)'],,May '21,1921,net
"Acland (Eleanor)-Dark side out. Cr. 8vo. 7×5, pp. 381, 7s. 6d. net....SIDGWICK & J., June '21",Acland,Eleanor,Dark side out,SIDGWICK & J.,7s. 6d.,8vo.,"Acland (Eleanor)-Dark side out. Cr. 8vo. 7×5, pp. 381, 7s. 6d. net....SIDGWICK & J., June '21",Eleanor Acland,['Acland (Eleanor)'],,June '21,1921,net
"Acropolis Museum. Casson (Stanley)-Catalogue. Vol. 2, Sculpture and architectural fragments. Cr. 8vo. 36s. net CAMB UNIV. PR., May '21",Acropolis Museum. Casson,Stanley,Catalogue,CAMB UNIV. PR.,36s.,8vo.,"Acropolis Museum. Casson (Stanley)-Catalogue. Vol. 2, Sculpture and architectural fragments. Cr. 8vo. 36s. net CAMB UNIV. PR., May '21",Stanley Acropolis Museum. Casson,['Acropolis Museum. Casson (Stanley)'],,May '21,1921,net
"Action cards, set 1. Ryl. 8vo. swd. 1s. 3d. net. (New world ser.) ..COLLINS, June '21",,,"Action cards, set 1",COLLINS,,8vo.,"Action cards, set 1. Ryl. 8vo. swd. Is. 3d. net. (New world ser.) ..COLLINS, June '21",,,,June '21,1921,
"Acts of devotion. Cr. 8vo. 71× 3, pp. 55, swd. 7d. net ...S.P.C.K., Dec. '21",,,Acts of devotion,S.P.C.K.,7d.,8vo.,"Acts of devotion. Cr. 8vo. 71× 3, pp. 55, swd. 7d. net ...S.P.C.K., Dec. '21",,,,Dec. '21,1921,net
"Acts of Parliament-Public and General Acts. 1920, passed in the second session of the 31st Parlia- ment of the United Kingdom of Great Britain and Ireland, with table of titles and index, 6s. net ..H.M.S.O., Feb. '21",,,Acts of Parliament-Public and General Acts,H.M.S.O.,6s.,,"Acts of Parliament-Public and General Acts. 1920, passed in the second session of the 31st Parlia- ment of the United Kingdom of Great Britain and Ireland, with table of titles and index, 6s. net ..H.M.S.O., Feb. '21",,,,Feb. '21,1921,net
"Acts of Parliament-Public and General Acts of the 2nd Session of the 31st Parliament, with table of the titles and index, 6d. H.M.S.O., Mar. '21",,,Acts of Parliament-Public and General Acts of the,H.M.S.O.,6d.,,"Acts of Parliament-Public and General Acts of the 2nd Session of the 31st Parliament, with table of the titles and index, 6d. H.M.S.O., Mar. '21",,,,Mar. '21,1921,
"Acts of Parliament-Administration of justice, 2d.; Agriculture, 6d. ; Air navigation, 2d.; Appropriation (No. 2), 2d.; Convocation of the Clergy Measure (No. 1), 1d.; Criminal injuries (Ireland), id.; Defence of the Realm (acquisi- tion of land), 1d.; Dyestuffs (import regula- tion), 1d.; Expiring laws continuance, id.; Government of India Act (Consolidated) as Amended by the Act of 1919, 2s. 6d.; Govern- ment of Ireland, 1s.; Housing (Scotland), 2d. ; Juvenile Courts (Metropolis), 1d.; Married women's property (Scotland), id.; Official secrets, 2d.; Public works loans, 1d.; Registrar General (Scotland), 1d.; Roads, 3d.; Unem- ployment Insurance (temporary provisions amend.), id. (all net)......H.M.Š.O., Jan. '21",,,Acts of Parliament-Administration of justice,H.M.Š.O.,,,"Acts of Parliament-Administration of justice, 2d.; Agriculture, 6d. ; Air navigation, 2d.; Appropriation (No. 2), 2d.; Convocation of the Clergy Measure (No. 1), Id.; Criminal injuries (Ireland), id.; Defence of the Realm (acquisi- tion of land), 1d.; Dyestuffs (import regula- tion), Id.; Expiring laws continuance, id.; Government of India Act (Consolidated) as Amended by the Act of 1919, 2s. 6d.; Govern- ment of Ireland, Is.; Housing (Scotland), 2d. ; Juvenile Courts (Metropolis), 1d.; Married women's property (Scotland), id.; Official secrets, 2d.; Public works loans, Id.; Registrar General (Scotland), 1d.; Roads, 3d.; Unem- ployment Insurance (temporary provisions amend.), id. (all net)......H.M.Š.O., Jan. '21",,,,Jan. '21,1921,
"Acts of Parliament-Local and Private: Aberdeen Harbour, 3d.; Baptist Chapels Scheme, 9d.; Bristol Corporation, 3s. 9d.; Brodick, Lamlash, Loch Ranza, and Whiting Bay Piers Order, s. 3d.; Coventry Corporation, 5s.; Derwent Valley, Calver and Bakewell Railway, 3s.; Dumbarton Burgh and County Tramways order, 6d.; Durham County Water Board, 2s. 6d.; Erith improvement, 3s. 6d.; Falkirk and District Tramways order, 3d.; Glasgow Trades House order, 9d.; Greenock Port and Harbours order, 9d.; Huddersfield Corporation (general powers), 3s. 9d.; Hulme Trust Estates (non-educational) scheme, 3d.; Lanarkshire Tramways order, 1s.; Little Longstone Con- gregational Chapel scheme, 6d.; Llanelly Corporation water, 4s.; Local Government Board (Ireland) Provisional orders (No. 4), 6d. ; Manchester Corporation, 5s. 9d.; Norwich Corporation, 4s.; Paisley Corporation (Inchin- nan Opening Bridge, 2s.; Pier and Harbour order (No. 3), 2s.; (No. 4), s. 3d. H.M.S.O., Jan. '21",,,Acts of Parliament-Local and Private: Aberdeen Harbour,H.M.S.O.,3d.,,"Acts of Parliament-Local and Private: Aberdeen Harbour, 3d.; Baptist Chapels Scheme, 9d.; Bristol Corporation, 3s. 9d.; Brodick, Lamlash, Loch Ranza, and Whiting Bay Piers Order, IS. 3d.; Coventry Corporation, 5s.; Derwent Valley, Calver and Bakewell Railway, 3S.; Dumbarton Burgh and County Tramways order, 6d.; Durham County Water Board, 2s. 6d.; Erith improvement, 3s. 6d.; Falkirk and District Tramways order, 3d.; Glasgow Trades House order, 9d.; Greenock Port and Harbours order, 9d.; Huddersfield Corporation (general powers), 3s. 9d.; Hulme Trust Estates (non-educational) scheme, 3d.; Lanarkshire Tramways order, Is.; Little Longstone Con- gregational Chapel scheme, 6d.; Llanelly Corporation water, 4s.; Local Government Board (Ireland) Provisional orders (No. 4), 6d. ; Manchester Corporation, 5s. 9d.; Norwich Corporation, 4s.; Paisley Corporation (Inchin- nan Opening Bridge, 2s.; Pier and Harbour order (No. 3), 25.; (No. 4), IS. 3d. H.M.S.O., Jan. '21",,,,Jan. '21,1921,
"Acts of Parliament-Local and Private: Derwent Valley water, 3s. 6d.; London County Council (tramways and improvements), 1s. net H.M.S.O., Feb. '21",,,Acts of Parliament-Local and Private: Derwent Valley water,H.M.S.O.,1s.,,"Acts of Parliament-Local and Private: Derwent Valley water, 3s. 6d.; London County Council (tramways and improvements), Is. net H.M.S.O., Feb. '21",,,,Feb. '21,1921,net
"Acts of Parliament-Consolidated Fund (No. 1), id.; Unemployment insurance, id. H.M.S.O., Mar. '21",,,Acts of Parliament-Consolidated Fund ,H.M.S.O.,,,"Acts of Parliament-Consolidated Fund (No. 1), id.; Unemployment insurance, id. H.M.S.O., Mar. '21",,,,Mar. '21,1921,
"Acts of Parliament-Local and Private: Port of London (consolidation), 18s. 3d. net H.M.S.O., Mar. '21",,,Acts of Parliament-Local and Private: Port of London (consolidation),H.M.S.O.,18s. 3d.,,"Acts of Parliament-Local and Private: Port of London (consolidation), 18s. 3d. net H.M.S.O., Mar. '21",,,,Mar. '21,1921,net
"Acts of Parliament-Children, 1d.; Coal Mines (decontrol), 1d.; Consolidated Fund (No. 2), id.; German Reparation (recovery), id.; Ministries of Munitions and Shipping (cessation), id.; Tribunals of Inquiry (evidence), id. H.M.S.O., Apr. '21",,,Acts of Parliament-Children,H.M.S.O.,,,"Acts of Parliament-Children, 1d.; Coal Mines (decontrol), Id.; Consolidated Fund (No. 2), id.; German Reparation (recovery), id.; Ministries of Munitions and Shipping (cessation), id.; Tribunals of Inquiry (evidence), id. H.M.S.O., Apr. '21",,,,Apr. '21,1921,
"Acts of Parliament-Army and Air Force (annual), 1d.; Mr. Speaker's retirement, 1d.; Public Health (tuberculosis), 1d.; Treaty of Peace (Hungary), id. .H.M.S.O., May '21",,,Acts of Parliament-Army and Air Force (annual),H.M.S.O.,,,"Acts of Parliament-Army and Air Force (annual), Id.; Mr. Speaker's retirement, Id.; Public Health (tuberculosis), 1d.; Treaty of Peace (Hungary), id. .H.M.S.O., May '21",,,,May '21,1921,
"Acts of Parliament-Local and Private: Bristol waterworks, s. 3d.; Cottage Orders (No. 1), 3s. 9d. net.. ..H.M.S.O., June '21",,,"Acts of Parliament-Local and Private: Bristol waterworks, s",H.M.S.O.,3s. 9d.,,"Acts of Parliament-Local and Private: Bristol waterworks, IS. 3d.; Cottage Orders (No. 1), 3s. 9d. net.. ..H.M.S.O., June '21",,,,June '21,1921,net
"Acts of Parliament-Agriculture (amend.), id.; The Army Act (annual), 1s. 6d.; Captive birds shooting (prohibition), 1d.; Housing, 1d.; Importation of plumage (prohibition), 1d.; Indian divorces (validity), 1d.; Parochial Church Councils (powers) measure, 1921 (No. 1), 1d.; Protection of Animals Act (1911) amend., id.; Unemployment Insurances (No. 2), 1d.. .H.M.S.O., July '21",Acts of Parliament-Agriculture,amend.,The Army Act (annual),H.M.S.O.,1d.,,"Acts of Parliament-Agriculture (amend.), id.; The Army Act (annual), Is. 6d.; Captive birds shooting (prohibition), Id.; Housing, Id.; Importation of plumage (prohibition), Id.; Indian divorces (validity), 1d.; Parochial Church Councils (powers) measure, 1921 (No. 1), Id.; Protection of Animals Act (1911) amend., id.; Unemployment Insurances (No. 2), Id.. .H.M.S.O., July '21",amend. Acts of Parliament-Agriculture,['Acts of Parliament-Agriculture (amend.)'],,July '21,1921,
"Acts of Parliament-Local and Private: Chatham and District Light Railways Co., 9d.; Cor- poration of London (bridge), 3d.; Liverpool Mineral and Metal Storage Co., Ltd. (delivery warrants), 3d.; South Metropolitan Gas, 9d.; Borough of Portsmouth waterworks, 1s. 3d.; Forth Conservancy order, 4s. 3d.; Ionian Bank (Limited), 6d. ; North British Railway, s.; Oxford motor services, 3d.; Pilotage orders (No. 2), 9d. net. .H.M.S.O., July '21",,,Acts of Parliament-Local and Private: Chatham and District Light Railways Co,H.M.S.O.,9d.,,"Acts of Parliament-Local and Private: Chatham and District Light Railways Co., 9d.; Cor- poration of London (bridge), 3d.; Liverpool Mineral and Metal Storage Co., Ltd. (delivery warrants), 3d.; South Metropolitan Gas, 9d.; Borough of Portsmouth waterworks, Is. 3d.; Forth Conservancy order, 4s. 3d.; Ionian Bank (Limited), 6d. ; North British Railway, IS.; Oxford motor services, 3d.; Pilotage orders (No. 2), 9d. net. .H.M.S.O., July '21",,,,July '21,1921,net
"co 1921 (No. 2), 1d.; Finance, 6d.; Greenwich Hos- pital, id.; Health resorts and watering places, id.; Housing (Scotland), id.; 1sle of Man (customs), id.; Juries (emergency provisions) (renewal), id.; Land settlement (amendment), 1d.; Licensing, 2d.; Merchant shipping, 1d.; National Health Insurance, 1d.; Overseas trade (credits and insurance) amend., id.; Police pensions, 4d.; Protection of animals (Scotland) Act, 1912, amend., id.; Public Health (Officers), 1d.; Railways, 9d.; Repre- sentation of the people, id.; Salmon and freshwater fisheries, 1d.; Tithe annuities apportionment, id.; Territorial Army and Militia, 2d.; Water undertakings (modification of charges), 1d...........H.M.S O., Aug. '21",co 1921,No. 2,1d,H.M.S O.,1d.,,"co 1921 (No. 2), Id.; Finance, 6d.; Greenwich Hos- pital, id.; Health resorts and watering places, id.; Housing (Scotland), id.; Isle of Man (customs), id.; Juries (emergency provisions) (renewal), id.; Land settlement (amendment), Id.; Licensing, 2d.; Merchant shipping, 1d.; National Health Insurance, Id.; Overseas trade (credits and insurance) amend., id.; Police pensions, 4d.; Protection of animals (Scotland) Act, 1912, amend., id.; Public Health (Officers), 1d.; Railways, 9d.; Repre- sentation of the people, id.; Salmon and freshwater fisheries, 1d.; Tithe annuities apportionment, id.; Territorial Army and Militia, 2d.; Water undertakings (modification of charges), 1d...........H.M.S O., Aug. '21",No. 2 co 1921,['co 1921 (No. 2)'],,Aug. '21,1921,
"Acts of Parliament-Local and Private: Dundee Gas order, 6d. ; Falmouth docks, 1s.; Glasgow Corporation order, 1s. 3d.; Hamilton water and gas order, 9d.; Herts and Essex water, s.; Ministry of Health provisional orders, (No. 3), 1s. 6d.; (No. 1), 9d.; Perth Corpora- tion order, 3d.; Westgate and Birchington water, 1s. 3d. net.. ..H.M.S.O., Aug. '21",,,Acts of Parliament-Local and Private: Dundee Gas order,H.M.S.O.,1s. 3d.,,"Acts of Parliament-Local and Private: Dundee Gas order, 6d. ; Falmouth docks, 1s.; Glasgow Corporation order, 1s. 3d.; Hamilton water and gas order, 9d.; Herts and Essex water, IS.; Ministry of Health provisional orders, (No. 3), Is. 6d.; (No. 1), 9d.; Perth Corpora- tion order, 3d.; Westgate and Birchington water, Is. 3d. net.. ..H.M.S.O., Aug. '21",,,,Aug. '21,1921,net
"Acts of Parliament-Appropriation, 6d. ; Criminal procedure (Scotland), id.; Education, s.; Exchequer and Audit Departments, 1d.; Expiring laws continuance, rd.; Irish Railways (settlement of claims), id.; Public Works loans, id.; Safeguarding of industries, 2d.; Shops (early closing) Act (1920) amend., id.; Supreme Court Officers (retirement, pensions, &c.), id.; Telegraph (money), 1d.; Trusts (Scotland), 2d.; War pensions, 1d. H.M.S.O., Sep. '21",,,Acts of Parliament-Appropriation,H.M.S.O.,1d.,,"Acts of Parliament-Appropriation, 6d. ; Criminal procedure (Scotland), id.; Education, IS.; Exchequer and Audit Departments, Id.; Expiring laws continuance, rd.; Irish Railways (settlement of claims), id.; Public Works loans, id.; Safeguarding of industries, 2d.; Shops (early closing) Act (1920) amend., id.; Supreme Court Officers (retirement, pensions, &c.), id.; Telegraph (money), 1d.; Trusts (Scotland), 2d.; War pensions, Id. H.M.S.O., Sep. '21",,,,Sep. '21,1921,
"Acts of Parliament-Local and Private: British Dyestuffs Corporation, Ltd. (railways transfer), 3d.; Cambridge Univ. and Town waterworks, 9d.; Eastbourne waterworks, 1s. 3d.; Glasgow Deaf and Dumb Institution, 2s.; Grimsby Corporation, 7s. 9d.; John Newland Endow- ment, 9d.; Limerick markets, 6d.; L.C.C. (general powers), 1s. 6d.; Lymington Rural District, 6d. ; Middlesex County Council, 2s. 6d.; Ministry of Health provis. orders (No. 2), 9d., (5) is. 6d., (6) s. 3d., (7) 2s. 6d., (8) 3s. 3d., 19) s., (Dover ext.) 1s. 3d., (New- castle-under-Lyme ext.) 1s. 3d., (Shaftesbury ext.) is. 3d., (Ossett, &c., ext.) 2s. 6d., (Taunton ext.) 2s., (Water) is. 3d.; Pilotage orders (No. 3), 9d.; Preston Corp., 4s. 6d.; Sutton waterworks, s. 6d.; Westminster City Council, 1s..... .H.M S.O., Sep. '21",,,"Acts of Parliament-Local and Private: British Dyestuffs Corporation, Ltd",H.M S.O.,1s.,,"Acts of Parliament-Local and Private: British Dyestuffs Corporation, Ltd. (railways transfer), 3d.; Cambridge Univ. and Town waterworks, 9d.; Eastbourne waterworks, Is. 3d.; Glasgow Deaf and Dumb Institution, 2s.; Grimsby Corporation, 7s. 9d.; John Newland Endow- ment, 9d.; Limerick markets, 6d.; L.C.C. (general powers), 1s. 6d.; Lymington Rural District, 6d. ; Middlesex County Council, 2s. 6d.; Ministry of Health provis. orders (No. 2), 9d., (5) is. 6d., (6) IS. 3d., (7) 2s. 6d., (8) 3s. 3d., 19) IS., (Dover ext.) 1s. 3d., (New- castle-under-Lyme ext.) 1s. 3d., (Shaftesbury ext.) is. 3d., (Ossett, &c., ext.) 2s. 6d., (Taunton ext.) 2s., (Water) is. 3d.; Pilotage orders (No. 3), 9d.; Preston Corp., 4s. 6d.; Sutton waterworks, IS. 6d.; Westminster City Council, Is..... .H.M S.O., Sep. '21",,,,Sep. '21,1921,
