entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Abramowski (O. L. M.)— Eating for health. 3rd edit. Cr. 8vo., 38. 6d. net W. SCOTT, Aug. 13",Abramowski,O. L. M.,Eating for health,W. SCOTT,6d.,8vo.,"Abramowski (O. L. M.)— Eating for health. 3rd edit. Cr. 8vo., 38. 6d. net W. SCOTT, Aug. 13",O. L. M. Abramowski,['Abramowski (O. L. M.)'],,Aug. 13,1913,net
"Academy Architecture and Architectural Review, 1913. Vol. 43. Edit. by Alex. Koch. 4to. 4s. rod. net, swd. 4s. net.. SIMPKIN, June 13",,,Academy Architecture and Architectural Review,SIMPKIN,4s.,4to.,"Academy Architecture and Architectural Review, 1913. Vol. 43. Edit. by Alex. Koch. 4to. 45. rod. net, swd. 45. net.. SIMPKIN, June 13",,,,June 13,1913,net
"Accountancy for retail traders, Wood (D.) 2s. 6d. net... Accountants' (Incorporated) Year book. 8vo. 71 x 41, pp. 782, 2s. ...SOCIETY, Oct. 13",,,"Accountancy for retail traders, Wood (D.)",SOCIETY,2s.,8vo.,"Accountancy for retail traders, Wood (D.) 25. 6d. net... Accountants' (Incorporated) Year book. 8vo. 71 x 41, pp. 782, 25. ...SOCIETY, Oct. 13",,,,Oct. 13,1913,
"Accountants (Institute of Chartered) in England and Wales.-List of members, 1913, Royal Charter, and bye-laws. 8vo. 71 X 5, pp. 780, 2s. GEE, Oct. 13",Accountants,Institute of Chartered,England and Wales,GEE,2s.,8vo.,"Accountants (Institute of Chartered) in England and Wales.-List of members, 1913, Royal Charter, and bye-laws. 8vo. 71 X 5, pp. 780, 25. GEE, Oct. 13",Institute of Chartered Accountants,['Accountants (Institute of Chartered)'],,Oct. 13,1913,
"A. L.-School temperature register, No. 3. 8d, net .E. J. ARNOLD, Jan. 13",,,A. L.-School temperature register,E. J. ARNOLD,8d.,,"A. L.-School temperature register, No. 3. 8d, net .E. J. ARNOLD, Jan. 13",,,,Jan. 13,1913,net
"Abbott (Edwin A.)--The Fourfold gospel. Section 1, Introduction. 8vo. 9 X5), pp. 194, 2s. 6d. net CAMB. UNIV. PRESS, July 13",Abbott,Edwin A.,The Fourfold gospel,CAMB. UNIV. PRESS,2s. 6d.,8vo.,"Abbott (Edwin A.)--The Fourfold gospel. Section 1, Introduction. 8vo. 9 X5), pp. 194, 25. 6d. net CAMB. UNIV. PRESS, July 13",Edwin A. Abbott,['Abbott (Edwin A.)'],,July 13,1913,net
"Abbott (Edwin A.)-Miscellanea evangelica (1). Demy 8vo., pp. 108, 23. net CAMB, UNIV. PRESS, Oct. 13",,,Demy,"CAMB, UNIV. PRESS",,8vo.,"Abbott (Edwin A.)-Miscellanea evangelica (1). Demy 8vo., pp. 108, 23. net CAMB, UNIV. PRESS, Oct. 13",,['Abbott (Edwin A.)-Miscellanea evangelica (1)'],,Oct. 13,1913,
"Abbott (G.) see Unwin (S. R.) and Abbott. Abbott (P.)-Exercises in arithmetic and mensu- ration. With diagrams. Cr. 8vo. 71 X41, pp. 534, 3s. 6d. .LONGMANS, Oct. 13",Abbott,G.,Exercises in arithmetic and mensu- ration,LONGMANS,3s. 6d.,8vo.,"Abbott (G.) see Unwin (S. R.) and Abbott. Abbott (P.)-Exercises in arithmetic and mensu- ration. With diagrams. Cr. 8vo. 71 X41, pp. 534, 35. 6d. .LONGMANS, Oct. 13",G. Abbott,"['Abbott (G.)', 'Abbott (P.)']",,Oct. 13,1913,
"Abelard et Héloise, Lettres amoureuses d'. s. net Abel's Laboratory handbook of bacteriology. 2nd English edit. Iamo. 64 x 4, pp. 264, 5. net (Oxford medical publications) FROWDE, Apr. 13",,,"Abelard et Héloise, Lettres amoureuses d'",FROWDE,,,"Abelard et Héloise, Lettres amoureuses d'. IS. net Abel's Laboratory handbook of bacteriology. 2nd English edit. Iamo. 64 x 4, pp. 264, 5. net (Oxford medical publications) FROWDE, Apr. 13",,,,Apr. 13,1913,
"Abelson (J.)- Jewish mysticism. Cr. 8vo. 7} X41, pp. 194, 2s. 6d. net (The Quest ser.) BELL, Nov. 13",Abelson,J.,Jewish mysticism,BELL,2s. 6d.,8vo.,"Abelson (J.)- Jewish mysticism. Cr. 8vo. 7} X41, pp. 194, 2s. 6d. net (The Quest ser.) BELL, Nov. 13",J. Abelson,['Abelson (J.)'],,Nov. 13,1913,net
"Accounts of executors, &c., Phillips (W. B.) 3s. 6d. net.. .Jan13 Accounts (Public)-Second report from Com- mittee of, 1 d.; First and Second reports from Committee of, with proceedings, minutes of evidence and appendices, 2s. id. WYMAN, July 13",,,"Accounts of executors, &c",WYMAN,,,"Accounts of executors, &c., Phillips (W. B.) 3s. 6d. net.. .Jan13 Accounts (Public)-Second report from Com- mittee of, 1 d.; First and Second reports from Committee of, with proceedings, minutes of evidence and appendices, 25. id. WYMAN, July 13",,,,July 13,1913,
"Achard (Amédée)-Récits d'un soldat. 12mo., pp. 278, is, net.. ...NELSON, Nov. 13",Achard,Amédée,Récits d'un soldat,NELSON,,12mo.,"Achard (Amédée)-Récits d'un soldat. 12mo., pp. 278, is, net.. ...NELSON, Nov. 13",Amédée Achard,['Achard (Amédée)'],,Nov. 13,1913,
"Acheson (Arthur)-Mistress Davenant : the Dark Lady of Shakespeare's Sonnets. 8vo., pp. 332, 1os. 6d. net........ QUARITCH, Feb. 13",Acheson,Arthur,Mistress Davenant : the Dark Lady of Shakespeare's Sonnets,QUARITCH,6d.,8vo.,"Acheson (Arthur)-Mistress Davenant : the Dark Lady of Shakespeare's Sonnets. 8vo., pp. 332, 1os. 6d. net........ QUARITCH, Feb. 13",Arthur Acheson,['Acheson (Arthur)'],,Feb. 13,1913,net
"Acker (Paul)-Le Désir de vivre. 12mo., pp. 278, s. net . . NELSON, Dec. 13",Acker,Paul,Le Désir de vivre,NELSON,,12mo.,"Acker (Paul)-Le Désir de vivre. 12mo., pp. 278, IS. net . . NELSON, Dec. 13",Paul Acker,['Acker (Paul)'],,Dec. 13,1913,
"Ackermann (Jessie) - Australia from a woman's point of view. Cr. 73 X5, pp. 332, 6s. CASSELL, Oct. 13",Ackermann,Jessie,Australia from a woman's point of view,CASSELL,6s.,,"Ackermann (Jessie) - Australia from a woman's point of view. Cr. 73 X5, pp. 332, 6s. CASSELL, Oct. 13",Jessie Ackermann,['Ackermann (Jessie)'],,Oct. 13,1913,
"Ack worth (John)— The Partners. Cheaper re- issue. Cr. 8vo., pp. 318, 2s. net R. CULLEY, May 13",Ack worth,John,The Partners,R. CULLEY,2s.,8vo.,"Ack worth (John)— The Partners. Cheaper re- issue. Cr. 8vo., pp. 318, 25. net R. CULLEY, May 13",John Ack worth,['Ack worth (John)'],,May 13,1913,net
"Acland (Hon. Lady)--Plain words to mothers : outline addresses for speakers. 12mo., pp. 64, is. net.. GARDNER, D., May 13",Acland,Hon. Lady,Plain words to mothers : outline addresses for speakers,"GARDNER, D.",,12mo.,"Acland (Hon. Lady)--Plain words to mothers : outline addresses for speakers. 12mo., pp. 64, is. net.. GARDNER, D., May 13",Hon. Lady Acland,['Acland (Hon. Lady)'],,May 13,1913,
"Acrostics, Anthology and, 1ddesleigh (Earl of), , .Jan13 Action, Principle of least, Jourdain (P.E.B. - Army’act, rev. to 1913, 1s... . Oct13 Acton (Lord)-Letters, to Mary, daughter of the Rt. Hon. W. E. Gladstone. Edit., with an intro. memoir, by Herbert Paul. 8vo. 91 x 51, pp. 288, ios, net.. ...MACMILLAN, Feb. 13",,,"Acrostics, Anthology and",MACMILLAN,,8vo.,"Acrostics, Anthology and, Iddesleigh (Earl of), , .Jan13 Action, Principle of least, Jourdain (P.E.B. - Army’act, rev. to 1913, 1s... . Oct13 Acton (Lord)-Letters, to Mary, daughter of the Rt. Hon. W. E. Gladstone. Edit., with an intro. memoir, by Herbert Paul. 8vo. 91 x 51, pp. 288, ios, net.. ...MACMILLAN, Feb. 13",,,,Feb. 13,1913,
"Acts-Agricultural holdings, 1912, id. ; Aerial navigation, 1912, id. ; Trade Union, 1913, 2d. ; Railway and canal traffic, 1913, id. (post free) WYMAN, Mar. 13",,,Acts-Agricultural holdings,WYMAN,,,"Acts-Agricultural holdings, 1912, id. ; Aerial navigation, 1912, id. ; Trade Union, 1913, 2d. ; Railway and canal traffic, 1913, id. (post free) WYMAN, Mar. 13",,,,Mar. 13,1913,
"Acts—Shops amendment, 1913, id.; Clerks of Session (Scotland) regulation, 1913, id. ; Tuberculosis prevention (Ireland), 1913, itd. . Appropriation (1912-13), 1913, ijd. ; Pensions (Governors of Dominions, &c.), amendment, 1913, id. (post free)..........WYMAN, Mar. 13",,,Acts—Shops amendment,WYMAN,,,"Acts—Shops amendment, 1913, id.; Clerks of Session (Scotland) regulation, 1913, id. ; Tuberculosis prevention (Ireland), 1913, itd. . Appropriation (1912-13), 1913, ijd. ; Pensions (Governors of Dominions, &c.), amendment, 1913, id. (post free)..........WYMAN, Mar. 13",,,,Mar. 13,1913,
"Acts, 1913-Appropriation, id. ; Clerks of Session (Scot.) regulations, d.; Pensions (governors of Dominions, &c.), įd.; Pilotage, 4d. ; Railway and canal traffic, įd.; Sheriff Courts (Scot.), i}d.; Shops, įd. ; Trade Union, iļd. ; Tuberculosis prevention (Ireland), id. WYMAN, Mar. 13",,,Acts,WYMAN,,,"Acts, 1913-Appropriation, id. ; Clerks of Session (Scot.) regulations, d.; Pensions (governors of Dominions, &c.), įd.; Pilotage, 4d. ; Railway and canal traffic, įd.; Sheriff Courts (Scot.), i}d.; Shops, įd. ; Trade Union, iļd. ; Tuberculosis prevention (Ireland), id. WYMAN, Mar. 13",,,,Mar. 13,1913,
"Acts, 1913-Land drainage (Braithwaite Moss) provisional order confirmation, 3d. WYMAN, Mar. 13","Acts, 1913-Land drainage",Braithwaite Moss,3d,WYMAN,3d.,,"Acts, 1913-Land drainage (Braithwaite Moss) provisional order confirmation, 3d. WYMAN, Mar. 13","Braithwaite Moss Acts, 1913-Land drainage","['Acts, 1913-Land drainage (Braithwaite Moss)']",,Mar. 13,1913,
"Acts, 1913-Consolidated fund (No. 1), įd.; Beverley charities schemes confirmation, is. 9d.; Haberdashers' Co. loan fund, 3d.; Kirkcaldy District water, 4s. 60.; Robinson's Trust scheme, 6d. ; Sheffield Corporation, 5s. 9d. ; Whitby charities scheme, is. WYMAN, Apr. 13","Acts, 1913-Consolidated fund",No. 1,įd,WYMAN,,,"Acts, 1913-Consolidated fund (No. 1), įd.; Beverley charities schemes confirmation, is. 9d.; Haberdashers' Co. loan fund, 3d.; Kirkcaldy District water, 45. 60.; Robinson's Trust scheme, 6d. ; Sheffield Corporation, 5s. 9d. ; Whitby charities scheme, is. WYMAN, Apr. 13","No. 1 Acts, 1913-Consolidated fund","['Acts, 1913-Consolidated fund (No. 1)']",,Apr. 13,1913,
"Acts, 1913-Army (annual), id. ; Prisoners (temporary discharge for ill-health), $d.; Provisional collection of taxes, id.; Edinburgh and E. of Scot. College of Agriculture, 6d. WYMAN, May 13","Acts, 1913-Army",annual,"Prisoners (temporary discharge for ill-health), $d",WYMAN,6d.,,"Acts, 1913-Army (annual), id. ; Prisoners (temporary discharge for ill-health), $d.; Provisional collection of taxes, id.; Edinburgh and E. of Scot. College of Agriculture, 6d. WYMAN, May 13","annual Acts, 1913-Army","['Acts, 1913-Army (annual)']",,May 13,1913,
"Acts. 1913–Consolidated fund (No. 2), įd.; ... WYMAN, July 13",Acts. 1913–Consolidated fund,No. 2,įd,WYMAN,,,"Acts. 1913–Consolidated fund (No. 2), įd.; ... WYMAN, July 13",No. 2 Acts. 1913–Consolidated fund,['Acts. 1913–Consolidated fund (No. 2)'],,July 13,1913,
"Acts, 1913-Ancient monuments consolidation, &c., 2d.; Appellate jurisdiction, d.; Ap- propriation, 3d.; Bankruptcy and deeds of arrangement, 3d. ; Bankruptcy (Scot.), 9/d.; Bishoprics of Sheffield, Chelmsford, and Co. of Suffolk, id. ; Children (employment abroad), id.; Companies, $d.; Crown lands, £d.; Education (Scot.), d.; ditto (Glasgow Electoral Div.), id. ; Expiring laws con- tinuance, id. ; Extension of polling hours, fd.; Fabrics (misdescription), id.; Finance, id. ; Foreign jurisdiction, id.; Forgery, 2ja. WYMAN, Aug. 13",,,Acts,WYMAN,,,"Acts, 1913-Ancient monuments consolidation, &c., 2d.; Appellate jurisdiction, d.; Ap- propriation, 3d.; Bankruptcy and deeds of arrangement, 3d. ; Bankruptcy (Scot.), 9/d.; Bishoprics of Sheffield, Chelmsford, and Co. of Suffolk, id. ; Children (employment abroad), id.; Companies, $d.; Crown lands, £d.; Education (Scot.), d.; ditto (Glasgow Electoral Div.), id. ; Expiring laws con- tinuance, id. ; Extension of polling hours, fd.; Fabrics (misdescription), id.; Finance, id. ; Foreign jurisdiction, id.; Forgery, 2ja. WYMAN, Aug. 13",,,,Aug. 13,1913,
"Acts, 1913-Government of the Soudan loan, id.; Herring fishery, fd.; Highlands and 1slands (medical service) grant, id.; Industrial and provident Societies (amendments), ijd. ;|Inter- mediate education (Ireland), d.; 1sle of Man (customs), įd.; Local government (adjust- ments), id. ; Mental deficiency, 4]d. ; Mental deficiency and lunacy (Scot.), 5d.; National insurance, 3d.; Post Office, d.; Public buildings expenses, £d.; Public health, £d. ; Public works loans, id.; Telegraph (money), jd. ; Temperance (Scot.), 2d. WYMAN, Aug. 13",,,Acts,WYMAN,2d.,,"Acts, 1913-Government of the Soudan loan, id.; Herring fishery, fd.; Highlands and Islands (medical service) grant, id.; Industrial and provident Societies (amendments), ijd. ;|Inter- mediate education (Ireland), d.; Isle of Man (customs), įd.; Local government (adjust- ments), id. ; Mental deficiency, 4]d. ; Mental deficiency and lunacy (Scot.), 5d.; National insurance, 3d.; Post Office, d.; Public buildings expenses, £d.; Public health, £d. ; Public works loans, id.; Telegraph (money), jd. ; Temperance (Scot.), 2d. WYMAN, Aug. 13",,,,Aug. 13,1913,
"Acts, 1913—Caledonian Ry., 2s. ; Cleveland and Durham Co. electric power, 6d. ; Colonial and foreign banks guarantee corporation, 3d.; Crowborough District gas and electricity, s. 6d.; Dundee Corporation, Governesses benevolent institution, 6d. Humber Commercial Ry. and Dock, 9d.; Land drainage (Holme St. Cuthbert), 3d. ; L.G.B. provisional orders (No. 1), is. ; (No. 2), 3d. ; (No. 3), 1s. 6d. ; Mynyddislwyn U.D.C., 4s. 3d.; Northern Counties Electricity Supply Co., is. 3d.; St. Andrews Burgh extension, 2s. 3d. ; Swansea Harbour, 3d. WYMAN, Sep. 13",,,Acts,WYMAN,3d.,,"Acts, 1913—Caledonian Ry., 25. ; Cleveland and Durham Co. electric power, 6d. ; Colonial and foreign banks guarantee corporation, 3d.; Crowborough District gas and electricity, IS. 6d.; Dundee Corporation, Governesses benevolent institution, 6d. Humber Commercial Ry. and Dock, 9d.; Land drainage (Holme St. Cuthbert), 3d. ; L.G.B. provisional orders (No. 1), is. ; (No. 2), 3d. ; (No. 3), Is. 6d. ; Mynyddislwyn U.D.C., 45. 3d.; Northern Counties Electricity Supply Co., is. 3d.; St. Andrews Burgh extension, 25. 3d. ; Swansea Harbour, 3d. WYMAN, Sep. 13",,,,Sep. 13,1913,
"Acts, 1913-Airdrie Corporation gas, is. 3d. ; Alexandra Park and Palace, 6d. ; Alfriston Chapel charity, 3d. ; Arundell Estate, is. 3d. ; Ascot Authority, 1s. 6d.; Barry Ry., 6d. ; Bishop's Waltham water, 1s. ; Blyth and Cowpen gas, 1s.; Bosden Wesleyan trust property, charity scheme, 3d. ; Burgh_and Parochial Schoolmasters' Widows' Fund (Scotland), 29. 3d. .. WYMAN, Oct. 13",,,Acts,WYMAN,3d.,,"Acts, 1913-Airdrie Corporation gas, is. 3d. ; Alexandra Park and Palace, 6d. ; Alfriston Chapel charity, 3d. ; Arundell Estate, is. 3d. ; Ascot Authority, Is. 6d.; Barry Ry., 6d. ; Bishop's Waltham water, Is. ; Blyth and Cowpen gas, Is.; Bosden Wesleyan trust property, charity scheme, 3d. ; Burgh_and Parochial Schoolmasters' Widows' Fund (Scotland), 29. 3d. .. WYMAN, Oct. 13",,,,Oct. 13,1913,
"Acts—Public General Acts, 1912–13; with index, tables, &c. 8vo. 3s. WYMAN, June 13",,,Acts—Public General Acts,WYMAN,3s.,8vo.,"Acts—Public General Acts, 1912–13; with index, tables, &c. 8vo. 35. WYMAN, June 13",,,,June 13,1913,
"Acts, Index to local and private Acts, 1912-13, .... ..WYMAN, July 13",,,"Acts, Index to local and private Acts",WYMAN,,,"Acts, Index to local and private Acts, 1912-13, .... ..WYMAN, July 13",,,,July 13,1913,
"Acts, Index to Public General Acts, 1912–13, 5}d. WYMAN, June 13",,,"Acts, Index to Public General Acts",WYMAN,,,"Acts, Index to Public General Acts, 1912–13, 5}d. WYMAN, June 13",,,,June 13,1913,
"Acts-Howard Estate Act, 2s. ud. ; Great Central Railway: Grimsby Fish Dock, 1s, 1d.; Kent and Bela fisheries, Provisional Order, is. 7d. ; Pier and Harbour orders confirmation, No. 4, 5s. ; Local Government Boards, Pro- visional order, No. 13, 9}d. ; Norfolk Fisheries, Provisional order, confirmation, 9 d.; Pro- visional Order : Marriages confirmation, 31d. (post free) .. WYMAN, Jan, 13",,,Acts-Howard Estate Act,WYMAN,31d.,,"Acts-Howard Estate Act, 25. ud. ; Great Central Railway: Grimsby Fish Dock, Is, Id.; Kent and Bela fisheries, Provisional Order, is. 7d. ; Pier and Harbour orders confirmation, No. 4, 5S. ; Local Government Boards, Pro- visional order, No. 13, 9}d. ; Norfolk Fisheries, Provisional order, confirmation, 9 d.; Pro- visional Order : Marriages confirmation, 31d. (post free) .. WYMAN, Jan, 13",,,,"Jan, 13",1913,
"Acts—Local Government Board's provisional orders confirmation No. 15, 2s. rod. ; Water orders confirmation, 1912, 3s. 1od. (post free) WYMAN, Jan. 13",,,Acts—Local Government Board's provisional orders confirmation,WYMAN,,,"Acts—Local Government Board's provisional orders confirmation No. 15, 25. rod. ; Water orders confirmation, 1912, 3s. 1od. (post free) WYMAN, Jan. 13",,,,Jan. 13,1913,
"Acts—North Killingholme Pier, 2s. 31d.; North Killingholme Admiralty Pier, 3}d.; Great Western Railway, 7s. ; Nottingham Mechanics Institution, is. rod. ; Falkirk Burgh Order Confirmation, 3}d.; Fylde Water Board, 5s. 2}d. ; Lanark County Tramways, 3s. 4d. (post free) . WYMAN, Jan. 13",,,Acts—North Killingholme Pier,WYMAN,3s. 4d.,,"Acts—North Killingholme Pier, 25. 31d.; North Killingholme Admiralty Pier, 3}d.; Great Western Railway, 7s. ; Nottingham Mechanics Institution, is. rod. ; Falkirk Burgh Order Confirmation, 3}d.; Fylde Water Board, 55. 2}d. ; Lanark County Tramways, 35. 4d. (post free) . WYMAN, Jan. 13",,,,Jan. 13,1913,
"Acts, 1912-Belfast water, 1s. 6d.; Bognor Gas Light & Coke Co., 1s. 3d. ; Dover Corporation, 2s. 3d. ; Edgware and Hampstead Ry., 4s. 3d. ; Electric lighting order confirmation (No. 4), is. 3d. ; Ericht water and electric power, 2s. ; Gas orders confirmation (No. 1), 4s., (No. 2), 38. 6d.; Shipley U.D.C., 2s.; Woking District gas, 2s. gd. ; York gas (consol.dation), 2s. 3d. WYMAN, Jan. 13",,,Acts,WYMAN,2s. 3d.,,"Acts, 1912-Belfast water, Is. 6d.; Bognor Gas Light & Coke Co., Is. 3d. ; Dover Corporation, 25. 3d. ; Edgware and Hampstead Ry., 45. 3d. ; Electric lighting order confirmation (No. 4), is. 3d. ; Ericht water and electric power, 2s. ; Gas orders confirmation (No. 1), 45., (No. 2), 38. 6d.; Shipley U.D.C., 25.; Woking District gas, 2s. gd. ; York gas (consol.dation), 2s. 3d. WYMAN, Jan. 13",,,,Jan. 13,1913,
"Acts, 1913-Aerial navigation, fd. ; Agricultural holdings, įd.... .WYMAN, Feb. 13",,,Acts,WYMAN,,,"Acts, 1913-Aerial navigation, fd. ; Agricultural holdings, įd.... .WYMAN, Feb. 13",,,,Feb. 13,1913,
