entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Adams (F. W.)-Kidnapped Millionaires. Tale of Wall Street. Ch. ed. cr. 8vo. 7 × 5, pp. 504, swd. 1s. .....RICHARDS, May 04",Adams,F. W.,Kidnapped Millionaires,RICHARDS,1s.,8vo.,"Adams (F. W.)-Kidnapped Millionaires. Tale of Wall Street. Ch. ed. cr. 8vo. 7 × 5, pp. 504, swd. 1s. .....RICHARDS, May 04",F. W. Adams,['Adams (F. W.)'],,May 04,1904,
"Adams (G. I.) and others-Gypsum Deposits of the United States (Bulletin U.S. Geological Sur- vey). Map, 19 plates, engravings. Roy. 8vo. swd. 8s.net....... W. WESLEY, Nov. 04",Adams,G. I.,Gypsum Deposits of the United States (Bulletin U.S. Geological Sur- vey),W. WESLEY,8s.,8vo.,"Adams (G. I.) and others-Gypsum Deposits of the United States (Bulletin U.S. Geological Sur- vey). Map, 19 plates, engravings. Roy. 8vo. swd. 8s.net....... W. WESLEY, Nov. 04",G. I. Adams,['Adams (G. I.)'],,Nov. 04,1904,net
"Adams (H. T.)-Some Exits of the Passion: Addresses in Holy Week. 12mo. 6 × 4, pp. 80, 1s. 6d. net......... ..MOWBRAY, Mar. 04",Adams,H. T.,Some Exits of the Passion: Addresses in Holy Week,MOWBRAY,1s. 6d.,12mo.,"Adams (H. T.)-Some Exits of the Passion: Addresses in Holy Week. 12mo. 6 × 4, pp. 80, 1s. 6d. net......... ..MOWBRAY, Mar. 04",H. T. Adams,['Adams (H. T.)'],,Mar. 04,1904,net
"Adams (Mrs. Leith-)—see Laffan (Mrs. de Courcy) Adams (S.)-Writings. Edit. by H. A. Cushing (in 4 vols.). Vol. 1, 8vo. 21s. net PUTNAM, Oct. 04",Adams,Mrs. Leith-,Laffan (Mrs,PUTNAM,21s.,8vo.,"Adams (Mrs. Leith-)—see Laffan (Mrs. de Courcy) Adams (S.)-Writings. Edit. by H. A. Cushing (in 4 vols.). Vol. 1, 8vo. 21s. net PUTNAM, Oct. 04",Mrs. Leith- Adams,['Adams (Mrs. Leith-)'],,Oct. 04,1904,net
"Adams (W. D.)-Dictionary of the Drama. Guide to Plays, Playwrights, Players, Playhouses, of United Kingdom and America, from earliest times to present. Vol. 1. 8vo. 8 × 5, pp. 686, 10s. 6d. net... ..CHATTO, Sep. 04",Adams,W. D.,Dictionary of the Drama,CHATTO,10s. 6d.,8vo.,"Adams (W. D.)-Dictionary of the Drama. Guide to Plays, Playwrights, Players, Playhouses, of United Kingdom and America, from earliest times to present. Vol. 1. 8vo. 8 × 5, pp. 686, 10s. 6d. net... ..CHATTO, Sep. 04",W. D. Adams,['Adams (W. D.)'],,Sep. 04,1904,net
"Adams (W. H. D.)-Stories of the Lives of Noble Women. New edit. cr. 8vo. 74 × 5, pp. 300, 2s. 6d. NELSON, Nov. 04",Adams,W. H. D.,Stories of the Lives of Noble Women,NELSON,2s. 6d.,8vo.,"Adams (W. H. D.)-Stories of the Lives of Noble Women. New edit. cr. 8vo. 74 × 5, pp. 300, 2s. 6d. NELSON, Nov. 04",W. H. D. Adams,['Adams (W. H. D.)'],,Nov. 04,1904,
"Adcock (A. St. J.)-In Fear of Man. Cr. 8vo. 74 × 47, pp. 800, 68. ………..EVERETT, Oct. 04",Adcock,A. St. J.,In Fear of Man,EVERETT,,8vo.,"Adcock (A. St. J.)-In Fear of Man. Cr. 8vo. 74 × 47, pp. 800, 68. ………..EVERETT, Oct. 04",A. St. J. Adcock,['Adcock (A. St. J.)'],,Oct. 04,1904,
"Adcock (A. St. J.)-London Etchings. 12mo. 64 × 4, pp. 88, swd. 1s. net E. MATHEWS, Nov. 04",Adcock,A. St. J.,London Etchings,E. MATHEWS,1s.,12mo.,"Adcock (A. St. J.)-London Etchings. 12mo. 64 × 4, pp. 88, swd. 1s. net E. MATHEWS, Nov. 04",A. St. J. Adcock,['Adcock (A. St. J.)'],,Nov. 04,1904,net
"Adderley (J.)-Stephen Remarx: Story of a Christian Venture. 12th ed. enl. 8vo. swd. 6d. net ........S. C. BROWN, Oct. 04",Adderley,J.,Stephen Remarx: Story of a Christian Venture,S. C. BROWN,6d.,8vo.,"Adderley (J.)-Stephen Remarx: Story of a Christian Venture. 12th ed. enl. 8vo. swd. 6d. net ........S. C. BROWN, Oct. 04",J. Adderley,['Adderley (J.)'],,Oct. 04,1904,net
"Adderley (J.)-Stephen Remarx: Story of a Christian Venture. 12th edit. 8vo. 8 × 4, pp. 126, 1s. net ...S. C. BROWN, Nov. 04",Adderley,J.,Stephen Remarx: Story of a Christian Venture,S. C. BROWN,1s.,8vo.,"Adderley (J.)-Stephen Remarx: Story of a Christian Venture. 12th edit. 8vo. 8 × 4, pp. 126, 1s. net ...S. C. BROWN, Nov. 04",J. Adderley,['Adderley (J.)'],,Nov. 04,1904,net
"Addis (W. J.)-Style in Composition. Cr. 8vo. 74×4, pp. 116, 2s. ………..ALLMAN, Jan. 04",Addis,W. J.,Style in Composition,ALLMAN,,8vo.,"Addis (W. J.)-Style in Composition. Cr. 8vo. 74×4, pp. 116, 2s. ………..ALLMAN, Jan. 04",W. J. Addis,['Addis (W. J.)'],,Jan. 04,1904,
"Addison (J.)-Essays. Chosen and edit. by John Richard Green. 12mo. 64 × 4, pp. 406, 2s. 6d. nt. 1thr. 8s. 6d. net. (Golden Treasury, New Series) MACMILLAN, Oct. 04",Addison,J.,Essays,MACMILLAN,,12mo.,"Addison (J.)-Essays. Chosen and edit. by John Richard Green. 12mo. 64 × 4, pp. 406, 2s. 6d. nt. 1thr. 8s. 6d. net. (Golden Treasury, New Series) MACMILLAN, Oct. 04",J. Addison,['Addison (J.)'],,Oct. 04,1904,
"Addison (J.)-Essays and Tales. 12mo. 6d. net (National Library)...............CASSELL, Nov. 04",Addison,J.,Essays and Tales,CASSELL,6d.,12mo.,"Addison (J.)-Essays and Tales. 12mo. 6d. net (National Library)...............CASSELL, Nov. 04",J. Addison,['Addison (J.)'],,Nov. 04,1904,net
"Addison (J.), Steele (R.)-Sir Roger de Coverley. Papers reprinted from the 'Spectator.' 12mo. 64×44, pp. 124, 8d. net; leather, 1s. 6d. net; sd. 4d. net .UNIT LIBRARY, Jan. 04",,,Sir Roger de Coverley,UNIT LIBRARY,4d.,12mo.,"Addison (J.), Steele (R.)-Sir Roger de Coverley. Papers reprinted from the 'Spectator.' 12mo. 64×44, pp. 124, 8d. net; leather, 1s. 6d. net; sd. 4d. net .UNIT LIBRARY, Jan. 04",,"['Addison (J.), Steele (R.)']",,Jan. 04,1904,net
"Addison (Julia de Wolf.)-Art of the Pitti Palace, Florence, with a short history of the Building and its owners. Cr. 8vo 7×5, pp. 898, 6s. net BELL, Feb. 04",Addison,Julia de Wolf.,"Art of the Pitti Palace, Florence, with a short history of the Building and its owners",BELL,6s.,8vo,"Addison (Julia de Wolf.)-Art of the Pitti Palace, Florence, with a short history of the Building and its owners. Cr. 8vo 7×5, pp. 898, 6s. net BELL, Feb. 04",Julia de Wolf. Addison,['Addison (Julia de Wolf.)'],,Feb. 04,1904,net
"Adeney (W. F.)-How to Read the Bible. Hints for Sunday School Teachers and other Bible Students. 5th edit. 12mo. 6 × 4, pp. 160, 18. J. CLARKE, Oct. 04",Adeney,W. F.,How to Read the Bible,J. CLARKE,,12mo.,"Adeney (W. F.)-How to Read the Bible. Hints for Sunday School Teachers and other Bible Students. 5th edit. 12mo. 6 × 4, pp. 160, 18. J. CLARKE, Oct. 04",W. F. Adeney,['Adeney (W. F.)'],,Oct. 04,1904,
"Adgie (W.)-Modern Book-keeping and Accounts. Cr. 8vo. 7 × 43, pp. 378, 5s....MACMILLAN, Nov. 04",Adgie,W.,Modern Book-keeping and Accounts,MACMILLAN,5s.,8vo.,"Adgie (W.)-Modern Book-keeping and Accounts. Cr. 8vo. 7 × 43, pp. 378, 5s....MACMILLAN, Nov. 04",W. Adgie,['Adgie (W.)'],,Nov. 04,1904,
"Adkins (T. F.)-Nautical and Cottage Cookery Book. 2nd edit. cr. 8vo. bds. 1s. 6d. net SIMPKIN, Sep. 04",Adkins,T. F.,Nautical and Cottage Cookery Book,SIMPKIN,1s. 6d.,8vo.,"Adkins (T. F.)-Nautical and Cottage Cookery Book. 2nd edit. cr. 8vo. bds. 1s. 6d. net SIMPKIN, Sep. 04",T. F. Adkins,['Adkins (T. F.)'],,Sep. 04,1904,net
"Adler (M.)-First Steps in Hebrew Grammar. Cr. 8vo. 8x54, pp. 122, 2s. net......NUTT, Apr. 04",Adler,M.,First Steps in Hebrew Grammar,NUTT,2s.,8vo.,"Adler (M.)-First Steps in Hebrew Grammar. Cr. 8vo. 8x54, pp. 122, 2s. net......NUTT, Apr. 04",M. Adler,['Adler (M.)'],,Apr. 04,1904,net
"Adviser. 1904 Vol. 4to. bds. 1s. OFFICE, Nov. 04",,,Adviser,OFFICE,1s.,4to.,"Adviser. 1904 Vol. 4to. bds. 1s. OFFICE, Nov. 04",,,,Nov. 04,1904,
"Adviser. Vol. 1904. 4to. 2s. ; limp, 1s. 6d. ; bds. 1s. HOULSTON, Dec. 04",,,Adviser,HOULSTON,1s.,4to.,"Adviser. Vol. 1904. 4to. 2s. ; limp, 1s. 6d. ; bds. 1s. HOULSTON, Dec. 04",,,,Dec. 04,1904,
"............... ...... ........... Eschylus-Agamemnon. Intro. &c. by A. W. Verrall. 8vo. 12s. .MACMILLAN, Jan. 04",,,Eschylus-Agamemnon,MACMILLAN,12s.,8vo.,"............... ...... ........... Eschylus-Agamemnon. Intro. &c. by A. W. Verrall. 8vo. 12s. .MACMILLAN, Jan. 04",,,,Jan. 04,1904,
"Eschylus - Agamemnon, transl. into English Verse by E. Thring. Cr. 8vo. leather, 10s. 6d. net CONSTABLE, Mar. 04",,,"Eschylus - Agamemnon, transl",CONSTABLE,10s. 6d.,8vo.,"Eschylus - Agamemnon, transl. into English Verse by E. Thring. Cr. 8vo. leather, 10s. 6d. net CONSTABLE, Mar. 04",,,,Mar. 04,1904,net
"Aeschylus-Agamemnon. Transl. by W. Head- lam. Cr. 8vo. swd. 1s. ......BELL, May 04",,,Aeschylus-Agamemnon,BELL,1s.,8vo.,"Aeschylus-Agamemnon. Transl. by W. Head- lam. Cr. 8vo. swd. 1s. ......BELL, May 04",,,,May 04,1904,
"Eschylus-Prometheus Vinctus. Edit. by F. G. Plaistowe and T. R. Mills. Cr. 8vo. 7 × 4, pp. 148, 4s. 6d. Vocab. and Test Papers, 1s. (Univ. Tut. Series) ..CLIVE, Apr. 04",,,Eschylus-Prometheus Vinctus,CLIVE,1s.,8vo.,"Eschylus-Prometheus Vinctus. Edit. by F. G. Plaistowe and T. R. Mills. Cr. 8vo. 7 × 4, pp. 148, 4s. 6d. Vocab. and Test Papers, 1s. (Univ. Tut. Series) ..CLIVE, Apr. 04",,,,Apr. 04,1904,
"Esop's Fables. Illus. by Maud U. Clarke. Imp. 8vo. 10 × 7, pp. 400, 7s. 6d.......CASSELL, Sep. 04",,,Esop's Fables,CASSELL,7s. 6d.,8vo.,"Esop's Fables. Illus. by Maud U. Clarke. Imp. 8vo. 10 × 7, pp. 400, 7s. 6d.......CASSELL, Sep. 04",,,,Sep. 04,1904,
"Esop's Fables (800). Literally transl. from Greek by G. Fyler Townsend. Illus. New edit. cr. 8vo. 7 × 4, pp. 256, 2s....... ROUTLEDGE, Oct. 04",Esop's Fables,800,Literally transl,ROUTLEDGE,2s.,8vo.,"Esop's Fables (800). Literally transl. from Greek by G. Fyler Townsend. Illus. New edit. cr. 8vo. 7 × 4, pp. 256, 2s....... ROUTLEDGE, Oct. 04",800 Esop's Fables,"[""Esop's Fables (800)""]",,Oct. 04,1904,
"Afalo (F. G.)-British Salt-Water Fishes. Chapter on Artificial Culture of Sea Fish, by R. B. Marston. Coloured Plates. Imp. 8vo. 10 × 71, pp. 340, 12s. 6d. net (Woburn Library) HUTCHINSON, Aug. 04",Afalo,F. G.,British Salt-Water Fishes,HUTCHINSON,12s. 6d.,8vo.,"Afalo (F. G.)-British Salt-Water Fishes. Chapter on Artificial Culture of Sea Fish, by R. B. Marston. Coloured Plates. Imp. 8vo. 10 × 71, pp. 340, 12s. 6d. net (Woburn Library) HUTCHINSON, Aug. 04",F. G. Afalo,['Afalo (F. G.)'],,Aug. 04,1904,net
"Afalo (F. G.)-Sea Fish. Account of Methods of Angling as practised on English Coast &c. Illus. New edit. cr. 8vo. 7 x 5, pp. 268, 8s. 6d. (Anglers' Library) ....ROUTLEDGE, Sep. 04",Afalo,F. G.,Sea Fish,ROUTLEDGE,8s. 6d.,8vo.,"Afalo (F. G.)-Sea Fish. Account of Methods of Angling as practised on English Coast &c. Illus. New edit. cr. 8vo. 7 x 5, pp. 268, 8s. 6d. (Anglers' Library) ....ROUTLEDGE, Sep. 04",F. G. Afalo,['Afalo (F. G.)'],,Sep. 04,1904,
".......... Afalo (F. G.)-Sea-Fishing Industry of England and Wales. Popular Account of Sea Fisheries and Fishing Ports. Sea Fisheries Map &c. 8vo. 84×5, pp. 406, 168. net STANFORD, Nov. 04",.......... Afalo,F. G.,Sea-Fishing Industry of England and Wales,STANFORD,,8vo.,".......... Afalo (F. G.)-Sea-Fishing Industry of England and Wales. Popular Account of Sea Fisheries and Fishing Ports. Sea Fisheries Map &c. 8vo. 84×5, pp. 406, 168. net STANFORD, Nov. 04",F. G. .......... Afalo,['.......... Afalo (F. G.)'],,Nov. 04,1904,
"Afalo (F. G.)-Sportsman's Book for India. With Contributions by Various Authors. Photographs, maps. Roy. 8vo. 94 × 5, P. MARSHALL, June 04",Afalo,F. G.,Sportsman's Book for India,P. MARSHALL,,8vo.,"Afalo (F. G.)-Sportsman's Book for India. With Contributions by Various Authors. Photographs, maps. Roy. 8vo. 94 × 5, P. MARSHALL, June 04",F. G. Afalo,['Afalo (F. G.)'],,June 04,1904,
"582, 188. net Afalo (M.)-Truth about Morocco. Indictment of Policy of British Foreign Office with regard to Anglo-French Agreement. Pref. by R. B. Cun- ninghame Graham. Cr. 8vo. 7x5, pp. 812, 7s. 6d. net.......... ..........J. LANE, Aug. 04",,,,J. LANE,7s. 6d.,8vo.,"582, 188. net Afalo (M.)-Truth about Morocco. Indictment of Policy of British Foreign Office with regard to Anglo-French Agreement. Pref. by R. B. Cun- ninghame Graham. Cr. 8vo. 7x5, pp. 812, 7s. 6d. net.......... ..........J. LANE, Aug. 04",,,,Aug. 04,1904,net
"Africa, S., Labour and other Questions in, mainly Considerations on Rational and Profitable Treatment of Coloured Races living there. By 'Indicus.' Cr. 8vo. 73 × 5, pp. 158, 3s. 6d. UNWIN, Jan. 04",,,"Africa, S., Labour and other Questions in, mainly Considerations on Rational and Profitable Treatment of Coloured Races living there",UNWIN,3s. 6d.,8vo.,"Africa, S., Labour and other Questions in, mainly Considerations on Rational and Profitable Treatment of Coloured Races living there. By 'Indicus.' Cr. 8vo. 73 × 5, pp. 158, 3s. 6d. UNWIN, Jan. 04",,,,Jan. 04,1904,
"African Pilot. Vol. 1, 6th ed. 1899. Supplement, 6d. ....J. D. POTTER, Mar. 04",,,African Pilot,J. D. POTTER,6d.,,"African Pilot. Vol. 1, 6th ed. 1899. Supplement, 6d. ....J. D. POTTER, Mar. 04",,,,Mar. 04,1904,
"African (South) Philosophical Society Trans- actions. Vol. 18, 1904. Continuation of L. Péringuey, Descriptive Catalogue of Coleoptera of South Africa. Roy. 8vo. pp. 294, swd. 12s. 6d. net............... .WESLEY, Aug. 04",African,South,Philosophical Society Trans- actions,WESLEY,12s. 6d.,8vo.,"African (South) Philosophical Society Trans- actions. Vol. 18, 1904. Continuation of L. Péringuey, Descriptive Catalogue of Coleoptera of South Africa. Roy. 8vo. pp. 294, swd. 12s. 6d. net............... .WESLEY, Aug. 04",South African,['African (South)'],,Aug. 04,1904,net
"African (South) Philosophical Society, Transac- tions. Vol. 15, part 2. Roy. 8vo. pp. 40, swd. 8s. 6d. net...... .WESLEY, Sep. 04",African,South,"Philosophical Society, Transac- tions",WESLEY,8s. 6d.,8vo.,"African (South) Philosophical Society, Transac- tions. Vol. 15, part 2. Roy. 8vo. pp. 40, swd. 8s. 6d. net...... .WESLEY, Sep. 04",South African,['African (South)'],,Sep. 04,1904,net
"Agnew (W. A.)-Electric Tramcar Handbook. For Motormen, Inspectors, Depot Workers. Cr. 8vo. 7 × 4, pp. 114, limp, 2s. 6d. net H. ALABASTER, Oct. 04",Agnew,W. A.,Electric Tramcar Handbook,H. ALABASTER,2s. 6d.,8vo.,"Agnew (W. A.)-Electric Tramcar Handbook. For Motormen, Inspectors, Depot Workers. Cr. 8vo. 7 × 4, pp. 114, limp, 2s. 6d. net H. ALABASTER, Oct. 04",W. A. Agnew,['Agnew (W. A.)'],,Oct. 04,1904,net
"Agnostic Annual and Ethical Review, 190s. 8vo. swd. 6d. WATTS, Oct. 04",,,Agnostic Annual and Ethical Review,WATTS,6d.,8vo.,"Agnostic Annual and Ethical Review, 1905. 8vo. swd. 6d. WATTS, Oct. 04",,,,Oct. 04,1904,
"Agresti (Olivia Rossetti)-Giovanni Costa: his Life, Work, and Times. Imp. 8vo. 10x6, pp. 806, 21s. net .....RICHARDS, July 04",Agresti,Olivia Rossetti,"Giovanni Costa: his Life, Work, and Times",RICHARDS,21s.,8vo.,"Agresti (Olivia Rossetti)-Giovanni Costa: his Life, Work, and Times. Imp. 8vo. 10x6, pp. 806, 21s. net .....RICHARDS, July 04",Olivia Rossetti Agresti,['Agresti (Olivia Rossetti)'],,July 04,1904,net
"Aguilar (Grace)-Woman's Friendship. New ed. cr. 8vo. 7 × 44, pp. 854, 28. ROUTLEDGE, Sep. 04",Aguilar,Grace,Woman's Friendship,ROUTLEDGE,,8vo.,"Aguilar (Grace)-Woman's Friendship. New ed. cr. 8vo. 7 × 44, pp. 854, 28. ROUTLEDGE, Sep. 04",Grace Aguilar,['Aguilar (Grace)'],,Sep. 04,1904,
"Ainger (A.)-Gospel and Human Life: Sermons. Cr. 8vo. 74 × 5, pp. 864, 6s. ... MACMILLAN, Oct. 04",Ainger,A.,Gospel and Human Life: Sermons,MACMILLAN,6s.,8vo.,"Ainger (A.)-Gospel and Human Life: Sermons. Cr. 8vo. 74 × 5, pp. 864, 6s. ... MACMILLAN, Oct. 04",A. Ainger,['Ainger (A.)'],,Oct. 04,1904,
