entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Act-North Berwick Corporation Order Confirma- tion. 1s. 9d....... .WYMAN, Aug. 06",,,Act-North Berwick Corporation Order Confirma- tion,WYMAN,1s. 9d.,,"Act-North Berwick Corporation Order Confirma- tion. 1s. 9d....... .WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acton (John Emerich Dalberg, Baron)-see Acton (Lord) Acton (Lord)-Letters to Mary, Daughter of the Rt. Hon. W. E. Gladstone. Edit., with an Intro. Memoir, by Herbert Paul. 2nd edit. Cr. 8vo. 8 x 5, pp. 314, 7s. 6d. net......G. ALLEN, May 06",,,"Acton (Lord)-Letters to Mary, Daughter of the Rt",G. ALLEN,7s. 6d.,8vo.,"Acton (John Emerich Dalberg, Baron)-see Acton (Lord) Acton (Lord)-Letters to Mary, Daughter of the Rt. Hon. W. E. Gladstone. Edit., with an Intro. Memoir, by Herbert Paul. 2nd edit. Cr. 8vo. 8 x 5, pp. 314, 7s. 6d. net......G. ALLEN, May 06",,"['Acton (John Emerich Dalberg, Baron)-see Acton (Lord)']",,May 06,1906,net
"Acts-Bacup Corporation, 2s. 9d.; Cork City Railways, 4s.; Intoxicating Liquors (Ireland), d.; South Lincolnshire Water, 2s. 6d. ......... WYMAN, Dec. 06",,,Acts-Bacup Corporation,WYMAN,2s. 6d.,,"Acts-Bacup Corporation, 2s. 9d.; Cork City Railways, 4s.; Intoxicating Liquors (Ireland), d.; South Lincolnshire Water, 2s. 6d. ......... WYMAN, Dec. 06",,,,Dec. 06,1906,
"Acts-Education Board Provisional Orders Con- firmation (Devon, &c.); Local Government Board (Ireland) Provisional Orders Confirmation (No. 8). 6d. each .WYMAN, Aug. 06",,,"Acts-Education Board Provisional Orders Con- firmation (Devon, &c",WYMAN,,,"Acts-Education Board Provisional Orders Con- firmation (Devon, &c.); Local Government Board (Ireland) Provisional Orders Confirmation (No. 8). 6d. each .WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acts-Extradition, d.; Justices of the Peace, 1d.; Millwall Dock, 8d.; Knott End Railway, Exten. of Time, 3d......... .WYMAN, Aug. 06",,,"Acts-Extradition, d",WYMAN,3d.,,"Acts-Extradition, d.; Justices of the Peace, Id.; Millwall Dock, 8d.; Knott End Railway, Exten. of Time, 3d......... .WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acts-Fertilisers and Feeding Stuffs, 14d.; Public Works Loans, d.; Local Authorities (Treasury Powers), d.; Appropriation, 24d.: Open Spaces, 2d.; Crown Lands, 1d.; Colonial Marriages (Deceased Wife's Sister), d.; Antofagasta (Chili) and Bolivia Railway Company, Ltd. (Conversion of Stock), 9d.; Dover Harbour Board, 3d.; Crystal Palace Company, 6d.; Bethnal Green Borough Council (Superannua tion), 1s.; Kidderminster Gas, 1s. 6d. Acts-Great Northern Railway, 2s. 6d.; Peter- WYMAN, Aug. 06",,,Acts-Fertilisers and Feeding Stuffs,WYMAN,,,"Acts-Fertilisers and Feeding Stuffs, 14d.; Public Works Loans, d.; Local Authorities (Treasury Powers), d.; Appropriation, 24d.: Open Spaces, 2d.; Crown Lands, 1d.; Colonial Marriages (Deceased Wife's Sister), d.; Antofagasta (Chili) and Bolivia Railway Company, Ltd. (Conversion of Stock), 9d.; Dover Harbour Board, 3d.; Crystal Palace Company, 6d.; Bethnal Green Borough Council (Superannua tion), 1s.; Kidderminster Gas, 1s. 6d. Acts-Great Northern Railway, 2s. 6d.; Peter- WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acts-Holyhead Water, 1s. 8d.; Accrington and District Gas and Water Board, 1s. 3d.; National Assurance Company of Ireland, 3s. 3d.; Rugby Lower School (Transfer), 6d.; Railway Clearing System Superannuation Fund (Contributing Companies), 9d.; Newburgh and North Fife Railway (Extension of Time) Order Confirmation, 8d.; Local Government Board (Ireland) Pro- visional Orders Confirmation (No. 2), 9d. ; (No. 3), 1s. 8d.; (No. 7), 1s.; Cambrian Railway, 6d.; Notts and Derbyshire Tramways, 6d.; Brixham Gas and Electricity, 1s. 3d.; Inverclyde Bequest Order Confirmation, 9d............. WYMAN, Sep. 06",,,Acts-Holyhead Water,WYMAN,9d.,,"Acts-Holyhead Water, 1s. 8d.; Accrington and District Gas and Water Board, 1s. 3d.; National Assurance Company of Ireland, 3s. 3d.; Rugby Lower School (Transfer), 6d.; Railway Clearing System Superannuation Fund (Contributing Companies), 9d.; Newburgh and North Fife Railway (Extension of Time) Order Confirmation, 8d.; Local Government Board (Ireland) Pro- visional Orders Confirmation (No. 2), 9d. ; (No. 3), 1s. 8d.; (No. 7), 1s.; Cambrian Railway, 6d.; Notts and Derbyshire Tramways, 6d.; Brixham Gas and Electricity, 1s. 3d.; Inverclyde Bequest Order Confirmation, 9d............. WYMAN, Sep. 06",,,,Sep. 06,1906,
"Acts-Kent Electric Power, 1s. 9d.; Electric Lighting Orders Confirmation (No. 2), 1s. 6d.; Water Orders Confirmation, 2s.; Pier and Harbour Orders Confirmation (No. 2), 2s. 3d.; (No 3), 1s. 3d.; North-East Lincolnshire Water, 2s. 6d. ; Preston, Chorley and Horwich Tramways, 2s. 6d .WYMAN, Oct. 06",,,Acts-Kent Electric Power,WYMAN,2s. 6d,,"Acts-Kent Electric Power, 1s. 9d.; Electric Lighting Orders Confirmation (No. 2), 1s. 6d.; Water Orders Confirmation, 2s.; Pier and Harbour Orders Confirmation (No. 2), 2s. 3d.; (No 3), 1s. 3d.; North-East Lincolnshire Water, 2s. 6d. ; Preston, Chorley and Horwich Tramways, 2s. 6d .WYMAN, Oct. 06",,,,Oct. 06,1906,
"Acts-Licensing, Street Betting, Removal of Offensive Matter, Burial. Ea. d. WYMAN, Dec. 06",,,"Acts-Licensing, Street Betting, Removal of Offensive Matter, Burial",WYMAN,,,"Acts-Licensing, Street Betting, Removal of Offensive Matter, Burial. Ea. d. WYMAN, Dec. 06",,,,Dec. 06,1906,
"Acts-London United Tramways, 1s. 6d.; Dublin, Wicklow, and Wexford Railway, 2s.; Uxbridge Gas, 1s. 6d.; Wol-Stanton United Urban Dis- trict Council Gas, 2s. 3d. .WYMAN, Nov. 06",,,Acts-London United Tramways,WYMAN,2s. 3d.,,"Acts-London United Tramways, 1s. 6d.; Dublin, Wicklow, and Wexford Railway, 2s.; Uxbridge Gas, 1s. 6d.; Wol-Stanton United Urban Dis- trict Council Gas, 2s. 3d. .WYMAN, Nov. 06",,,,Nov. 06,1906,
"Acts-Maryport Railways and Docks, 6d.; Nor- wich Union Life Insurance Society (Scottish Imperial Fusion), 9d.; Education Board Pro- visional Orders Confirmation (Kesteven, &c.), 6d.; Forfar Corporation Water Order Confirma- tion, 1s.; Paisley Roads Order Confirmation, 3d.; Paisley Gas and Water Order Confirmation, 6d. ; Local Government Board's Provisional Orders Confirmation (No. 4), 9d.; (No. 5), 9d.; (No. 6), 6d.; H. R. Baines & Co., 9d.; Mirfield Gas, 18. 8d.; Sea Fisheries Provisional Order Con- firmation, 6d.; Electric Lighting Orders Con- firmation (No. 6), 9d.; Gas Companies (Removal of Sulphur Restrictions), 6d.; Thornton Urban District Gas, 1s. 6d.; Watford Gas, 1s.; Crellin's Patents, 9d.: Trent Navigation, 3s.; North and South Shields Electric Railway, 3d.; Dean Forest, 8d.; Barry Railway, 8d.; Electric Light- ing Orders Confirmation (No. 5), 2s. 9d. WYMAN, Sep. 06",,,Acts-Maryport Railways and Docks,WYMAN,2s. 9d.,,"Acts-Maryport Railways and Docks, 6d.; Nor- wich Union Life Insurance Society (Scottish Imperial Fusion), 9d.; Education Board Pro- visional Orders Confirmation (Kesteven, &c.), 6d.; Forfar Corporation Water Order Confirma- tion, 1s.; Paisley Roads Order Confirmation, 3d.; Paisley Gas and Water Order Confirmation, 6d. ; Local Government Board's Provisional Orders Confirmation (No. 4), 9d.; (No. 5), 9d.; (No. 6), 6d.; H. R. Baines & Co., 9d.; Mirfield Gas, 18. 8d.; Sea Fisheries Provisional Order Con- firmation, 6d.; Electric Lighting Orders Con- firmation (No. 6), 9d.; Gas Companies (Removal of Sulphur Restrictions), 6d.; Thornton Urban District Gas, 1s. 6d.; Watford Gas, 1s.; Crellin's Patents, 9d.: Trent Navigation, 3s.; North and South Shields Electric Railway, 3d.; Dean Forest, 8d.; Barry Railway, 8d.; Electric Light- ing Orders Confirmation (No. 5), 2s. 9d. WYMAN, Sep. 06",,,,Sep. 06,1906,
"Acts Metropolitan Railway, 1s. 6d.; Penllwyn Railway, 1s. 9d.; Hull and Barnsley and Great Central Railway Companies, 2s. 8d.; Sutton District Waterworks, 3d.; Wirral Railway, 3d.; Merthyr Tydfil Gas, 1s. 9d.; Alexandra, New- port, S. Wales Docks and Railway, 28.; Hull Joint Dock, 1s. 8d.; London Squares and En- closures (Preservation), 9d.; Dover Corporation, 6d.; London County Council (Money), 1s. 6d.; London, Brighton and South Coast Railway, 1s. ; Sheffield District Railway, 1s. 6d.; Lancashire and Yorkshire Railway (Various Powers), 1s. 6d.; Twickenham and Teddington Electric Supply Co., 28. ..WYMAN, Nov. 06",,,Acts Metropolitan Railway,WYMAN,,,"Acts Metropolitan Railway, 1s. 6d.; Penllwyn Railway, 1s. 9d.; Hull and Barnsley and Great Central Railway Companies, 2s. 8d.; Sutton District Waterworks, 3d.; Wirral Railway, 3d.; Merthyr Tydfil Gas, 1s. 9d.; Alexandra, New- port, S. Wales Docks and Railway, 28.; Hull Joint Dock, 1s. 8d.; London Squares and En- closures (Preservation), 9d.; Dover Corporation, 6d.; London County Council (Money), 1s. 6d.; London, Brighton and South Coast Railway, 1s. ; Sheffield District Railway, 1s. 6d.; Lancashire and Yorkshire Railway (Various Powers), 1s. 6d.; Twickenham and Teddington Electric Supply Co., 28. ..WYMAN, Nov. 06",,,,Nov. 06,1906,
"Acts-Musical Copyright; Solicitors; Bills of Exchange (Crossed Cheques); Deanery of Man- chester; Post Office (Literature for the Blind); 1sle of Man (Customs); Charitable Loan So- cieties (Ireland); ea. d.; Alkali Works Regula- tion, 24d. .WYMAN, Aug. 06",,,Acts-Musical Copyright; Solicitors; Bills of Exchange (Crossed Cheques); Deanery of Man- chester; Post Office (Literature for the Blind);,WYMAN,24d.,,"Acts-Musical Copyright; Solicitors; Bills of Exchange (Crossed Cheques); Deanery of Man- chester; Post Office (Literature for the Blind); Isle of Man (Customs); Charitable Loan So- cieties (Ireland); ea. d.; Alkali Works Regula- tion, 24d. .WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acts-North-West London Railway, 4s. 9d.; Lancashire and Yorkshire annuation Fund) 1s. .... Railway (Super- .WYMAN, Sep. 06",,,Acts-North-West London Railway,WYMAN,,,"Acts-North-West London Railway, 4s. 9d.; Lancashire and Yorkshire annuation Fund) 1s. .... Railway (Super- .WYMAN, Sep. 06",,,,Sep. 06,1906,
"Acts of the Privy Council, 1600-1. 10s. WYMAN, May 06",,,Acts of the Privy Council,WYMAN,10s.,,"Acts of the Privy Council, 1600-1. 10s. WYMAN, May 06",,,,May 06,1906,
"Acts-Post Office Sites, 1s.; Scottish Union and Nat. Ins. Co.'s, 6d. ; N.E.L. Railway, 9d. WYMAN, Sep. 06",,,Acts-Post Office Sites,WYMAN,9d.,,"Acts-Post Office Sites, 1s.; Scottish Union and Nat. Ins. Co.'s, 6d. ; N.E.L. Railway, 9d. WYMAN, Sep. 06",,,,Sep. 06,1906,
"Acts-Reserve Forces, d.; Great North of Scot- land Railway Order Confirmation, 6d.; Municipal Corporations Amendment, d.... WYMAN, Aug. 06",,,"Acts-Reserve Forces, d",WYMAN,,,"Acts-Reserve Forces, d.; Great North of Scot- land Railway Order Confirmation, 6d.; Municipal Corporations Amendment, d.... WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acts-Sheffield Assay, 6d.; Carlisle Corporation, 6d.; Manchester and Milford Railway (Leasing), 1s. 8d.; North Metropolitan Tramways (Wind- ing up), 1s. 8d.; Mersey Railway, 3d.; Scottish Provident Institution Buildings, Limited, 3d.; Great Eastern Railway, 1s. 6d.; South Lanca- shite Tramways, 3d.; Land Drainage Provisional Order Confirmation, 3d.; Milford Docks, 6d.; St. John's (Westminster) Improvement, 1s. 6d.; Provisional Order (Marriages) Confirmation, 3d. WYMAN, Aug. 06",,,Acts-Sheffield Assay,WYMAN,3d.,,"Acts-Sheffield Assay, 6d.; Carlisle Corporation, 6d.; Manchester and Milford Railway (Leasing), 1s. 8d.; North Metropolitan Tramways (Wind- ing up), 1s. 8d.; Mersey Railway, 3d.; Scottish Provident Institution Buildings, Limited, 3d.; Great Eastern Railway, 1s. 6d.; South Lanca- shite Tramways, 3d.; Land Drainage Provisional Order Confirmation, 3d.; Milford Docks, 6d.; St. John's (Westminster) Improvement, 1s. 6d.; Provisional Order (Marriages) Confirmation, 3d. WYMAN, Aug. 06",,,,Aug. 06,1906,
"Acts-South Eastern and London, Chatham and Dover Railways, 2s. 9d.; Cumberland Electricity &c., 4s. 6d. ; Hull Corporation, 2s. 9d.; Poole Cor- poration Water, 3s. 3d.; Great Northern (Ireland) and Midland Railways, 1s. 9d.; Pontefract Cor- poration, 4s. 9d.; Lord Tredegar's Supplemental Estate, is. 3d. .WYMAN, Dec. 06",,,"Acts-South Eastern and London, Chatham and Dover Railways",WYMAN,3d.,,"Acts-South Eastern and London, Chatham and Dover Railways, 2s. 9d.; Cumberland Electricity &c., 4s. 6d. ; Hull Corporation, 2s. 9d.; Poole Cor- poration Water, 3s. 3d.; Great Northern (Ireland) and Midland Railways, 1s. 9d.; Pontefract Cor- poration, 4s. 9d.; Lord Tredegar's Supplemental Estate, is. 3d. .WYMAN, Dec. 06",,,,Dec. 06,1906,
"Acts-Southampton Gas, 1s.; Perth Corporation Gas Order Confirmation, 18.; Local Government Board's Provisional Orders Confirmation (Gas), 1s. 9d.; No. 2, 1s. 6d. .WYMAN, Oct. 06",,,Acts-Southampton Gas,WYMAN,1s. 6d.,,"Acts-Southampton Gas, 1s.; Perth Corporation Gas Order Confirmation, 18.; Local Government Board's Provisional Orders Confirmation (Gas), 1s. 9d.; No. 2, 1s. 6d. .WYMAN, Oct. 06",,,,Oct. 06,1906,
"Acts-Trade Disputes, d.; Recorders, Stipen- diary Magistrates, Clerks of the Peace, id. WYMAN, Dec. 06",,,"Acts-Trade Disputes, d",WYMAN,,,"Acts-Trade Disputes, d.; Recorders, Stipen- diary Magistrates, Clerks of the Peace, id. WYMAN, Dec. 06",,,,Dec. 06,1906,
"Acts-United Railways of the Havana and Regla Warehouses, Ltd., 6d.; Glamorgan and South Wales Water, 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 9d.; Metropolitan Water Board, 1s.; Manchester Churches, 1s. 3d.; Waterford Corporation and Bridge, is. 6d.; Kettering Water, 1s. 3d.; Cheltenham Gas, 9d.; South Suburban Gas, 6d.; Epsom and Ewell Gas, 1s.; Bury Cor- poration, 1s. .WYMAN, Oct. 06",,,"Acts-United Railways of the Havana and Regla Warehouses, Ltd",WYMAN,1s.,,"Acts-United Railways of the Havana and Regla Warehouses, Ltd., 6d.; Glamorgan and South Wales Water, 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 9d.; Metropolitan Water Board, 1s.; Manchester Churches, 1s. 3d.; Waterford Corporation and Bridge, is. 6d.; Kettering Water, 1s. 3d.; Cheltenham Gas, 9d.; South Suburban Gas, 6d.; Epsom and Ewell Gas, 1s.; Bury Cor- poration, 1s. .WYMAN, Oct. 06",,,,Oct. 06,1906,
"Acts-Wallis' Divorce, 6d.; Baker Street and Waterloo Railway, 2s. 3d.; Edinburgh Corpora- tion, 4s. 8d.; Bristol Corporation, 2s.; Bute (English and Welsh Estates), 6d.; Todmorden Corporation, 3s. 6d.; West Yorks Trams, 5s. 3d. WYMAN, Dec. 06",,,Acts-Wallis' Divorce,WYMAN,5s. 3d.,,"Acts-Wallis' Divorce, 6d.; Baker Street and Waterloo Railway, 2s. 3d.; Edinburgh Corpora- tion, 4s. 8d.; Bristol Corporation, 2s.; Bute (English and Welsh Estates), 6d.; Todmorden Corporation, 3s. 6d.; West Yorks Trams, 5s. 3d. WYMAN, Dec. 06",,,,Dec. 06,1906,
"Ad-Damiri's Hayat al-Hayaman. A Zoological Lexicon. Translated from the Arabic, by Lt.- Colonel A. S. G. Jayakar. Vol. 1. 8vo. pp. 906, 10s. 6d. net ......LUZAC, Oct. 06",,,Ad-Damiri's Hayat al-Hayaman,LUZAC,10s. 6d.,8vo.,"Ad-Damiri's Hayat al-Hayaman. A Zoological Lexicon. Translated from the Arabic, by Lt.- Colonel A. S. G. Jayakar. Vol. 1. 8vo. pp. 906, 10s. 6d. net ......LUZAC, Oct. 06",,,,Oct. 06,1906,net
"Addison (A. C.), Matthews (W. H.)-A Deathless Story, or the 'Birkenhead' and its Heroes. Only full and authentic account, &c. Map, facsimiles of Letters, 60 illus. New edit. 8vo. 83 × 51, pp. 334, 68. net ...............HUTCHINSON, May 06",,,"A Deathless Story, or the 'Birkenhead' and its Heroes",HUTCHINSON,,8vo.,"Addison (A. C.), Matthews (W. H.)-A Deathless Story, or the 'Birkenhead' and its Heroes. Only full and authentic account, &c. Map, facsimiles of Letters, 60 illus. New edit. 8vo. 83 × 51, pp. 334, 68. net ...............HUTCHINSON, May 06",,"['Addison (A. C.), Matthews (W. H.)']",,May 06,1906,
"Addison-Essays. 12mo. 63 × 84, pp. 694, 8s. net; Ithr. 8s. 6d. net (Thin Paper Classics) NEWNES, Mar. 06",,,Addison-Essays,NEWNES,8s. 6d.,12mo.,"Addison-Essays. 12mo. 63 × 84, pp. 694, 8s. net; Ithr. 8s. 6d. net (Thin Paper Classics) NEWNES, Mar. 06",,,,Mar. 06,1906,net
"Addison-Selected Essays, Ethical and Religious. Contributed to 'The Spectator.' 16mo. pp. 270, 6d. net (Christian Classics) ... BAGSTER, Nov. 06",,,"Addison-Selected Essays, Ethical and Religious",BAGSTER,6d.,16mo.,"Addison-Selected Essays, Ethical and Religious. Contributed to 'The Spectator.' 16mo. pp. 270, 6d. net (Christian Classics) ... BAGSTER, Nov. 06",,,,Nov. 06,1906,net
"Addison (J), Steele (R.)-The Sir Roger de Coverley Papers. Edit., with Intro. and Notes, by R. G. Watkin. 12mo. pp. 186, 1s. net (Temple English Literature for Schools) DENT, June 06",,,The Sir Roger de Coverley Papers,DENT,1s.,12mo.,"Addison (J), Steele (R.)-The Sir Roger de Coverley Papers. Edit., with Intro. and Notes, by R. G. Watkin. 12mo. pp. 186, 1s. net (Temple English Literature for Schools) DENT, June 06",,"['Addison (J), Steele (R.)']",,June 06,1906,net
"Eschylus-Lyrical Dramas. Translated into English Verse by John Stuart Blackie. 12mo. pp. 444, 1s. net; lthr. 2s. net (Everyman's Lib.) DENT, Apr. 06",,,Eschylus-Lyrical Dramas,DENT,2s.,12mo.,"Eschylus-Lyrical Dramas. Translated into English Verse by John Stuart Blackie. 12mo. pp. 444, 1s. net; lthr. 2s. net (Everyman's Lib.) DENT, Apr. 06",,,,Apr. 06,1906,net
"Aeschylus-The Seven Plays in English Verse. By Lewis Campbell. 12mo. pp. 300, 1s. net; 1thr. 1s. 6d. net (World's Classics) H. FROWDE, Nov. 06",,,Aeschylus-The Seven Plays in English Verse,H. FROWDE,1s. 6d.,12mo.,"Aeschylus-The Seven Plays in English Verse. By Lewis Campbell. 12mo. pp. 300, 1s. net; 1thr. 1s. 6d. net (World's Classics) H. FROWDE, Nov. 06",,,,Nov. 06,1906,net
"Esop's Fables. Literally trans. from the Greek by G. F. Townsend. Intro. and Life of Esop. 12mo. pp. 186, 1s. net; lthr. 28. net (New Univ. Lib.) ....ROUTLEDGE, Mar. 06",,,Esop's Fables,ROUTLEDGE,,12mo.,"Esop's Fables. Literally trans. from the Greek by G. F. Townsend. Intro. and Life of Esop. 12mo. pp. 186, 1s. net; lthr. 28. net (New Univ. Lib.) ....ROUTLEDGE, Mar. 06",,,,Mar. 06,1906,
"Esop's Fables. Told to the Children by Lena Dalkeith. 16mo. pp. 60, 1s. 6d. net; bds. 1s. net (Told to the Children Ser.) .........JACK, June 06",,,Esop's Fables,JACK,1s.,16mo.,"Esop's Fables. Told to the Children by Lena Dalkeith. 16mo. pp. 60, 1s. 6d. net; bds. 1s. net (Told to the Children Ser.) .........JACK, June 06",,,,June 06,1906,net
"Esop's Fables. Cr. 8vo. 1s. (Arbour Lib.) MILNER, Nov. 06",,,Esop's Fables,MILNER,1s.,8vo.,"Esop's Fables. Cr. 8vo. 1s. (Arbour Lib.) MILNER, Nov. 06",,,,Nov. 06,1906,
"Africa, Brit., Surveys, Exploratns. 10 maps, photos., 2s. 7d....... WYMAN, Nov. 06",,,"Africa, Brit",WYMAN,2s. 7d.,,"Africa, Brit., Surveys, Exploratns. 10 maps, photos., 2s. 7d....... WYMAN, Nov. 06",,,,Nov. 06,1906,
"Africa-Correspondence re Preservation of Wild Animals. 48. ............……………………………. .WYMAN, Nov. 06",,,Africa-Correspondence re Preservation of Wild Animals,WYMAN,,,"Africa-Correspondence re Preservation of Wild Animals. 48. ............……………………………. .WYMAN, Nov. 06",,,,Nov. 06,1906,
"Africa, East: Grants of Land. 24d. Africa, East, Protectorate. 6d. WYMAN, Apr. 06",,,"Africa, East: Grants of Land",WYMAN,6d.,,"Africa, East: Grants of Land. 24d. Africa, East, Protectorate. 6d. WYMAN, Apr. 06",,,,Apr. 06,1906,
"Handbook, with map. WYMAN, Nov. 06",,,"Handbook, with map",WYMAN,,,"Handbook, with map. WYMAN, Nov. 06",,,,Nov. 06,1906,
"Africa, Notes on the Geology of the Continent of. 3s. .WYMAN, Jan. 06",,,"Africa, Notes on the Geology of the Continent of",WYMAN,3s.,,"Africa, Notes on the Geology of the Continent of. 3s. .WYMAN, Jan. 06",,,,Jan. 06,1906,
"Africa, South, British, Company. Financial Statements &c. 2d. ..WYMAN, Mar. 06",,,"Africa, South, British, Company",WYMAN,2d.,,"Africa, South, British, Company. Financial Statements &c. 2d. ..WYMAN, Mar. 06",,,,Mar. 06,1906,
"Africa, S.-Correspondence re Labour in the Transvaal Mines. 1s. 11d. WYMAN, July 06",,,"Africa, S.-Correspondence re Labour in the Transvaal Mines",WYMAN,1s. 11d.,,"Africa, S.-Correspondence re Labour in the Transvaal Mines. 1s. 11d. WYMAN, July 06",,,,July 06,1906,
"Africa, S., Geological Society, Transactions. Vol. 8 and Proceedings. 19 maps and plates. Roy. 8vo. 10 x 74, pp. 256, 45s. net Africa, S., British Assn. Meetgs. 1905, 28. net W. WESLEY, Mar. 06",,,"Africa, S., Geological Society, Transactions",W. WESLEY,,8vo.,"Africa, S., Geological Society, Transactions. Vol. 8 and Proceedings. 19 maps and plates. Roy. 8vo. 10 x 74, pp. 256, 45s. net Africa, S., British Assn. Meetgs. 1905, 28. net W. WESLEY, Mar. 06",,,,Mar. 06,1906,
"Africa, S.-Native Disturbances in Natal, Correspondence, 7d.; Chinese Labourers in Transvaal (Crimes), 24d............. WYMAN, May 06",,,"Africa, S.-Native Disturbances in Natal, Correspondence",WYMAN,24d.,,"Africa, S.-Native Disturbances in Natal, Correspondence, 7d.; Chinese Labourers in Transvaal (Crimes), 24d............. WYMAN, May 06",,,,May 06,1906,
"Africa, S.-Reports by High Commissioner, 24d.; Transvaal and Orange River Colony Affairs, Further Correspondence, 11d. ... WYMAN, July 06",,,"Africa, S.-Reports by High Commissioner",WYMAN,11d.,,"Africa, S.-Reports by High Commissioner, 24d.; Transvaal and Orange River Colony Affairs, Further Correspondence, 11d. ... WYMAN, July 06",,,,July 06,1906,
"Africa, S., Transvaal Committee-Letter of In- struction to Chairman. d.......WYMAN, Mar. 06",,,"Africa, S., Transvaal Committee-Letter of In- struction to Chairman",WYMAN,,,"Africa, S., Transvaal Committee-Letter of In- struction to Chairman. d.......WYMAN, Mar. 06",,,,Mar. 06,1906,
"Africa, S., Transvaal Mines-Output of Gold anterior to Chinese Labour. d...WYMAN, May 06",,,"Africa, S., Transvaal Mines-Output of Gold anterior to Chinese Labour",WYMAN,,,"Africa, S., Transvaal Mines-Output of Gold anterior to Chinese Labour. d...WYMAN, May 06",,,,May 06,1906,
