entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Acts—Protection of animals (Scotland), 24d. ; Protection of animals, 1911, Amendment, id. ; Royal Scottish Museum extension, i}d. ; London Institution transfer, rid. (post free) WYMAN, Dec. 12",,,Acts—Protection of animals (Scotland),WYMAN,,,"Acts—Protection of animals (Scotland), 24d. ; Protection of animals, 1911, Amendment, id. ; Royal Scottish Museum extension, i}d. ; London Institution transfer, rid. (post free) WYMAN, Dec. 12",,,,Dec. 12,1912,
"Acts—Ramsbottom Urban District Railless Trac- tion Act, 1912, post free, 2s. rod. ; London County Council Finance Act, 1912, post free, 2s. id. WYMAN, Oct. 12",,,Acts—Ramsbottom Urban District Railless Trac- tion Act,WYMAN,,,"Acts—Ramsbottom Urban District Railless Trac- tion Act, 1912, post free, 25. rod. ; London County Council Finance Act, 1912, post free, 25. id. WYMAN, Oct. 12",,,,Oct. 12,1912,
"Acts - Residential magistrates, Belfast, id. Telephone transfer amendment, id. ; Railway Companies' accounts and returns, Kingston-upon-Thames bridge, 3s. 4 d. ; Central London Railway, is. Iod.; Merthyr Tydfil Corporation water, 4s. 8d. (post free) WYMAN, Jan. 12",,,"Acts - Residential magistrates, Belfast, id. Telephone transfer amendment, id. ; Railway Companies' accounts and returns, Kingston-upon-Thames bridge",WYMAN,4s. 8d.,,"Acts - Residential magistrates, Belfast, id. Telephone transfer amendment, id. ; Railway Companies' accounts and returns, Kingston-upon-Thames bridge, 3s. 4 d. ; Central London Railway, is. Iod.; Merthyr Tydfil Corporation water, 4s. 8d. (post free) WYMAN, Jan. 12",,,,Jan. 12,1912,
"Acts—Swansea Corporation, 1912, 5s. 5d. ; Great Central Railway, 1912, 5s. 2d. (post free) WYMAN, Dec. 12",,,Acts—Swansea Corporation,WYMAN,5s. 2d.,,"Acts—Swansea Corporation, 1912, 55. 5d. ; Great Central Railway, 1912, 55. 2d. (post free) WYMAN, Dec. 12",,,,Dec. 12,1912,
"Acts—Swanage gas and water, 1912, 2s. 4d.; L.C.C. tramways and improvements, 1912, is. iod.; L.C.C. general powers, 1912, is, o d. ; Electric lighting orders, No. 1, 1912, 2s. 4d. (post free) WYMAN, Oct. 12",,,Acts—Swanage gas and water,WYMAN,2s. 4d.,,"Acts—Swanage gas and water, 1912, 25. 4d.; L.C.C. tramways and improvements, 1912, is. iod.; L.C.C. general powers, 1912, is, o d. ; Electric lighting orders, No. 1, 1912, 25. 4d. (post free) WYMAN, Oct. 12",,,,Oct. 12,1912,
"Acts of the Apostles (The). A commentary for English readers by W. R. Furneaux. 8vo., pp. 436, s. 6d. net (Clarendon Press) FROWDE, Feb. 12",,,Acts of the Apostles (The),FROWDE,6d.,8vo.,"Acts of the Apostles (The). A commentary for English readers by W. R. Furneaux. 8vo., pp. 436, s. 6d. net (Clarendon Press) FROWDE, Feb. 12",,,,Feb. 12,1912,net
"Admiralty—Distance tables. North and West coasts of Europe from White Sea to the Strait of Gibraltar, &c., is, 6d....... POTTER, J un. 12",,,Admiralty—Distance tables,POTTER,6d.,,"Admiralty—Distance tables. North and West coasts of Europe from White Sea to the Strait of Gibraltar, &c., is, 6d....... POTTER, J un. 12",,,,J un. 12,1912,
"Admiralty-Hydrographic. Admiralty list of lights, &c. Pt. 1, British 1slands, 1912, is. 6d. ; pt. 2 (B), Norway, 1912, 2s. ; pt. 3, Baltic Sea, 1912, 2s. ; pt. 5, Mediterranean, Black, and Red Seas, 1912, 1s. 6d. ; pt. 6, Indian and West Pacific Oceans, 1912, 2s.; pt. 8, Western side of North Atlantic Ocean, 1912, 2s. 6d. POTTER, Mar. 12",,,Admiralty-Hydrographic,POTTER,2s. 6d.,,"Admiralty-Hydrographic. Admiralty list of lights, &c. Pt. 1, British Islands, 1912, is. 6d. ; pt. 2 (B), Norway, 1912, 25. ; pt. 3, Baltic Sea, 1912, 25. ; pt. 5, Mediterranean, Black, and Red Seas, 1912, Is. 6d. ; pt. 6, Indian and West Pacific Oceans, 1912, 25.; pt. 8, Western side of North Atlantic Ocean, 1912, 25. 6d. POTTER, Mar. 12",,,,Mar. 12,1912,
"Admiralty-Hydrographic.. Baltic pilot. Pt. 1. (Formerly the Danish pilot) 5th edit. 5s. POTTER, May 12",,,Admiralty-Hydrographic,POTTER,5s.,,"Admiralty-Hydrographic.. Baltic pilot. Pt. 1. (Formerly the Danish pilot) 5th edit. 5s. POTTER, May 12",,,,May 12,1912,
"Admiralty-Hydrographic. Index to notices to mariners. 1911. s.........POTTER, June 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Index to notices to mariners. 1911. IS.........POTTER, June 12",,,,June 12,1912,
"Admiralty-Hydrographic. List of oceanic depths received at the Admiralty during 1911. .POTTER, July 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. List of oceanic depths received at the Admiralty during 1911. .POTTER, July 12",,,,July 12,1912,
"Admiralty-Hydrographic. Revised supplement, 1912, relating to the Norway pilot, Part 1, 4th edit. 1907. Corrected to 2nd October, 1912. (Gratis to purchasers of Norway Pilot) ; Supplement, 1912, relating to the North Sea pilot, Part 4. 7th edit. 1909. Corrected to 25th September, 1912. (Gratis to purchasers of North Sea Pilot, Part 4) ..POTTER, Nov. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Revised supplement, 1912, relating to the Norway pilot, Part 1, 4th edit. 1907. Corrected to 2nd October, 1912. (Gratis to purchasers of Norway Pilot) ; Supplement, 1912, relating to the North Sea pilot, Part 4. 7th edit. 1909. Corrected to 25th September, 1912. (Gratis to purchasers of North Sea Pilot, Part 4) ..POTTER, Nov. 12",,,,Nov. 12,1912,
"Admiralty-Hydrographic. Revised supplement, 1912, to the sailing directions, West coasts of Central America and the United States (cor- rected to 3rd October, 1912). Gratis to pur- chasers of the sailing directions POTTER, Dec. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Revised supplement, 1912, to the sailing directions, West coasts of Central America and the United States (cor- rected to 3rd October, 1912). Gratis to pur- chasers of the sailing directions POTTER, Dec. 12",,,,Dec. 12,1912,
"Admiralty-Hydrographic. Revised supplement, 1912, to Channel pilot, Part 2. Corrected to June 19th, 1912. (Gratis to purchasers of the Pilot); Revised supplement, 1912, to Red Sea and Gulf of Aden pilot. Corrected to June 4th, 1912. (Gratis to purchasers of the Pilot) POTTER, Aug. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Revised supplement, 1912, to Channel pilot, Part 2. Corrected to June 19th, 1912. (Gratis to purchasers of the Pilot); Revised supplement, 1912, to Red Sea and Gulf of Aden pilot. Corrected to June 4th, 1912. (Gratis to purchasers of the Pilot) POTTER, Aug. 12",,,,Aug. 12,1912,
"Admiralty-Hydrographic. Revised supplement, 1912, relating to the Australia directory. Vol. 3. 4th edit. 190s. (Corrected to February 20th, 1912.) Gratis to purchasers of Australia Directory. Vol. 3.... POTTER, Mar. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Revised supplement, 1912, relating to the Australia directory. Vol. 3. 4th edit. 1905. (Corrected to February 20th, 1912.) Gratis to purchasers of Australia Directory. Vol. 3.... POTTER, Mar. 12",,,,Mar. 12,1912,
"Admiralty-Hydrographic. South Indian Ocean pilot. 3rd edit. 4s.......... ...POTTER, Mar. 12",,,Admiralty-Hydrographic,POTTER,4s.,,"Admiralty-Hydrographic. South Indian Ocean pilot. 3rd edit. 45.......... ...POTTER, Mar. 12",,,,Mar. 12,1912,
"Admiralty-Hydrographic. Supplement, 1911, to the Pacific 1slands. Vol. 1. 4th edit. 1908 (Corrected to November 16th, 1911) (Gratis to purchasers of Pacific 1slands, Vol. 1) POTTER, Jan. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Supplement, 1911, to the Pacific Islands. Vol. 1. 4th edit. 1908 (Corrected to November 16th, 1911) (Gratis to purchasers of Pacific Islands, Vol. 1) POTTER, Jan. 12",,,,Jan. 12,1912,
"Admiralty-Hydrographic. Supplement, 1911, to the New Zealand pilot, 1908. (Corrected to December rith, 1911.) (Gratis to purchasers of the Pilot); Consecutive list of Admiralty charts, December 31st, 1911. ed. POTTER, Feb. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Supplement, 1911, to the New Zealand pilot, 1908. (Corrected to December rith, 1911.) (Gratis to purchasers of the Pilot); Consecutive list of Admiralty charts, December 31st, 1911. ed. POTTER, Feb. 12",,,,Feb. 12,1912,
"Admiralty-Hydrographic. Supplement, 1912, relating to the West Coast of India Pilot. 5th edit. 1909. (Corrected to October 8th, 1912.) (Gratis to purchasers of the Pilot); Table for the graduation of surveys and charts on the gnomonic projection, Compression 1--295, 1912. 6d. .. POTTER, Dec. 12",,,Admiralty-Hydrographic,POTTER,6d.,,"Admiralty-Hydrographic. Supplement, 1912, relating to the West Coast of India Pilot. 5th edit. 1909. (Corrected to October 8th, 1912.) (Gratis to purchasers of the Pilot); Table for the graduation of surveys and charts on the gnomonic projection, Compression 1--295, 1912. 6d. .. POTTER, Dec. 12",,,,Dec. 12,1912,
"Admiralty-Hydrographic. Supplement, 1912. relating to the West Coast of Scotland Pilot, Pt. 1. (Gratis to purchasers of West of Scotland Pilot) .....POTTER, Apr. 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Supplement, 1912. relating to the West Coast of Scotland Pilot, Pt. 1. (Gratis to purchasers of West of Scotland Pilot) .....POTTER, Apr. 12",,,,Apr. 12,1912,
"Admiralty-Hydrographic. Supplement, 1912, relating to West coast of Scotland Pilot. Part 2. 6th edit. 1911. (Gratis to purchasers of West Coast of Scotland Pilot. Pt. 2); The China Sea pilot, Vol. 4. 3s....... .POTTER, May 12",,,Admiralty-Hydrographic,POTTER,3s.,,"Admiralty-Hydrographic. Supplement, 1912, relating to West coast of Scotland Pilot. Part 2. 6th edit. 1911. (Gratis to purchasers of West Coast of Scotland Pilot. Pt. 2); The China Sea pilot, Vol. 4. 3S....... .POTTER, May 12",,,,May 12,1912,
"Admiralty-Hydrographic. Revised supplement, 1912, to the St. Lawrence Pilot, 7th edit., 1906. (Corrected to April 26th, 1912.) (Gratis to purchasers of St. Lawrence Pilot) POTTER, May 12",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Revised supplement, 1912, to the St. Lawrence Pilot, 7th edit., 1906. (Corrected to April 26th, 1912.) (Gratis to purchasers of St. Lawrence Pilot) POTTER, May 12",,,,May 12,1912,
"Admiralty-Manual for the deviation of the compass. Reprinted. 3s.. ... WYMAN, Nov. 12",,,Admiralty-Manual for the deviation of the compass,WYMAN,3s.,,"Admiralty-Manual for the deviation of the compass. Reprinted. 35.. ... WYMAN, Nov. 12",,,,Nov. 12,1912,
"Admiralty-Nautical almanac abridged for the use of seamen, for the year 1914. s. WYMAN, Apr. 12",,,"Admiralty-Nautical almanac abridged for the use of seamen, for the year",WYMAN,,,"Admiralty-Nautical almanac abridged for the use of seamen, for the year 1914. IS. WYMAN, Apr. 12",,,,Apr. 12,1912,
"Admiralty-Regulations for the Royal Naval Volunteer Reserve. Addenda, 1912. 3d. WYMAN, Nov. 12",,,Admiralty-Regulations for the Royal Naval Volunteer Reserve,WYMAN,3d.,,"Admiralty-Regulations for the Royal Naval Volunteer Reserve. Addenda, 1912. 3d. WYMAN, Nov. 12",,,,Nov. 12,1912,
"Admiralty-Russian and Japanese prize cases. Vol. 1. Russian cases, 1912. 7s. 60. WYMAX, Aug. 12",,,Admiralty-Russian and Japanese prize cases,WYMAX,,,"Admiralty-Russian and Japanese prize cases. Vol. 1. Russian cases, 1912. 75. 60. WYMAX, Aug. 12",,,,Aug. 12,1912,
"Admiralty-Sun's true bearing or azimuth tables. Reprinted, 4s. 6d.; Tables for great circle sailing, Towson and Atherton, reprinted, is. ; A Barometer manual for the use of seamen, &c., 1912 (Official, No. 61), 6d..... WYMAN, Dec. 12",,,Admiralty-Sun's true bearing or azimuth tables,WYMAN,6d.,,"Admiralty-Sun's true bearing or azimuth tables. Reprinted, 4s. 6d.; Tables for great circle sailing, Towson and Atherton, reprinted, is. ; A Barometer manual for the use of seamen, &c., 1912 (Official, No. 61), 6d..... WYMAN, Dec. 12",,,,Dec. 12,1912,
"Admiralty—Tide tables for standard ports in the United Kingdom and other parts of the world, 1913, s, 6d. POTTER, Oct. 12",,,Admiralty—Tide tables for standard ports in the United Kingdom and other parts of the world,POTTER,6d.,,"Admiralty—Tide tables for standard ports in the United Kingdom and other parts of the world, 1913, IS, 6d. POTTER, Oct. 12",,,,Oct. 12,1912,
"Adventures in many lands. By various writers. Re-issue. Cr. 8vo. 8 X 51, pp. 276, 28. R.T.S., Oct. 12",,,Adventures in many lands,R.T.S.,,8vo.,"Adventures in many lands. By various writers. Re-issue. Cr. 8vo. 8 X 51, pp. 276, 28. R.T.S., Oct. 12",,,,Oct. 12,1912,
"Adventures of the Princess Rosabel (The). By H. M. and A. M. Ryl. 8vo., 3s. 6d. DRANE, Jan. 12",,,Adventures of the Princess Rosabel (The),DRANE,3s. 6d.,8vo.,"Adventures of the Princess Rosabel (The). By H. M. and A. M. Ryl. 8vo., 3s. 6d. DRANE, Jan. 12",,,,Jan. 12,1912,
"Aeronautics, Advisory Committee for.-Report on the tests of petrol motors in the Alexander Motor Prize Competition, 1911. ed. WYMAN, May 12",,,"Aeronautics, Advisory Committee for",WYMAN,,,"Aeronautics, Advisory Committee for.-Report on the tests of petrol motors in the Alexander Motor Prize Competition, 1911. ed. WYMAN, May 12",,,,May 12,1912,
"Aeschylus-Seven against Thebes. Rendered into English verse by Edwyn Bevan. Cr. 8vo. 73 X5, pp. 96, 2s. net ....E. ARNOLD, Feb. 12",,,Aeschylus-Seven against Thebes,E. ARNOLD,2s.,8vo.,"Aeschylus-Seven against Thebes. Rendered into English verse by Edwyn Bevan. Cr. 8vo. 73 X5, pp. 96, 25. net ....E. ARNOLD, Feb. 12",,,,Feb. 12,1912,net
"Æsop's Fables. Illus. by Charles Folkard. 8vo. 81X5}, pp. 230, 6s.........BLACK, Oct. 12",,,Æsop's Fables,BLACK,6s.,8vo.,"Æsop's Fables. Illus. by Charles Folkard. 8vo. 81X5}, pp. 230, 65.........BLACK, Oct. 12",,,,Oct. 12,1912,
"Æsop's Fables. Illus. by Edward J. Detmold. New edit. 4to. 111x81, pp. 168, 15s. net HODDER & S., Sep. 12",,,Æsop's Fables,HODDER & S.,15s.,4to.,"Æsop's Fables. Illus. by Edward J. Detmold. New edit. 4to. 111x81, pp. 168, 155. net HODDER & S., Sep. 12",,,,Sep. 12,1912,net
"Æsop's Fables. Illus. by Edwin Noble. 4to., 98X71, pp. 140, 5s, net, bds. 3s. 6d. net R. TUCK, Aug. 12",,,Æsop's Fables,R. TUCK,3s. 6d.,4to.,"Æsop's Fables. Illus. by Edwin Noble. 4to., 98X71, pp. 140, 5s, net, bds. 35. 6d. net R. TUCK, Aug. 12",,,,Aug. 12,1912,net
"Æsop's Fables. A new trans. by V. S. Vernon Jones. Illus. by Arthur Rackham. Intro. G. K. Chesterton. 8vo. 84 X54, pp. 254, 6s. net HEINEMANN, Oct. 12",,,Æsop's Fables,HEINEMANN,6s.,8vo.,"Æsop's Fables. A new trans. by V. S. Vernon Jones. Illus. by Arthur Rackham. Intro. G. K. Chesterton. 8vo. 84 X54, pp. 254, 6s. net HEINEMANN, Oct. 12",,,,Oct. 12,1912,net
"Afoot round London. First series-North ; Second series-South. Cr. 8vo., ea. limp, 2s. net; swd. 1s. net HODDER & S., Mar. 12",,,Afoot round London,HODDER & S.,1s.,8vo.,"Afoot round London. First series-North ; Second series-South. Cr. 8vo., ea. limp, 25. net; swd. Is. net HODDER & S., Mar. 12",,,,Mar. 12,1912,net
"(post free), is, ofd. .... .. WYMAN, Jan. 12",,,,WYMAN,,,"(post free), is, ofd. .... .. WYMAN, Jan. 12",,,,Jan. 12,1912,
"Africa.-Handbook of British East Africa 1912. Cr. 8vo., 43. 6d, net ..SIFTON, PRAED, July 12",,,Africa,"SIFTON, PRAED",6d.,8vo.,"Africa.-Handbook of British East Africa 1912. Cr. 8vo., 43. 6d, net ..SIFTON, PRAED, July 12",,,,July 12,1912,net
"Agricultural statistics, 1911. Part 4. 7d. (post free) WYMAN, Sep. 12",,,Agricultural statistics,WYMAN,7d.,,"Agricultural statistics, 1911. Part 4. 7d. (post free) WYMAN, Sep. 12",,,,Sep. 12,1912,
