,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
2729,"Elisabeth of Roumania (Queen) —From memory's shrine : the reminiscences of Carmen Sylva. Trans. by Edith Hopkirk. Illus. new edit. 8vo. 8 fx5, pp. 272, 48. 6d. net S.LOW, Aug. 14",Elisabeth of Roumania,Queen,From memory's shrine : the reminiscences of Carmen Sylva,S.LOW,6d.,8vo.,"Elisabeth of Roumania (Queen) —From memory's shrine : the reminiscences of Carmen Sylva. Trans. by Edith Hopkirk. Illus. new edit. 8vo. 8 fx5, pp. 272, 48. 6d. net S.LOW, Aug. 14",Queen Elisabeth of Roumania,['Elisabeth of Roumania (Queen)'],,Aug. 14,1914,net
2730,"Elkin (R. H.)— The Children's corner: rhymes. Illus. by H. W. Lemair. Oblong 4to., 3s. 60. net AUGENER, Dec. 14",Elkin,R. H.,The Children's corner: rhymes,AUGENER,,4to.,"Elkin (R. H.)— The Children's corner: rhymes. Illus. by H. W. Lemair. Oblong 4to., 35. 60. net AUGENER, Dec. 14",R. H. Elkin,['Elkin (R. H.)'],,Dec. 14,1914,
2731,"Elxington (H. P. G.)-Notes on military sanitation. 16mo. swd. 6d. net ST. JOHN AMBI’LANCE, Sep. 14",Elxington,H. P. G.,Notes on military sanitation,LANCE,,16mo.,"Elxington (H. P. G.)-Notes on military sanitation. 16mo. swd. 6d. net ST. JOHN AMBI’LANCE, Sep. 14",H. P. G. Elxington,['Elxington (H. P. G.)'],,Sep. 14,1914,
2732,"Ellenborough (Lord)—The Guilt of Lord Cochrane in 1814: a criticism. 8vo. 9 X 51, pp. 346, 12s. 6d. net SMITH, E., Dec. 14",Ellenborough,Lord,The Guilt of Lord Cochrane in,"SMITH, E.",12s. 6d.,8vo.,"Ellenborough (Lord)—The Guilt of Lord Cochrane in 1814: a criticism. 8vo. 9 X 51, pp. 346, 125. 6d. net SMITH, E., Dec. 14",Lord Ellenborough,['Ellenborough (Lord)'],,Dec. 14,1914,net
2733,"Ellen wood (F. 0.)-Steam charts. Ryl. 8vo. 4s. 6d. net.... ... CHAPMAN & H., Oct. 14",Ellen wood,F. 0.,Steam charts,CHAPMAN & H.,4s. 6d.,8vo.,"Ellen wood (F. 0.)-Steam charts. Ryl. 8vo. 45. 6d. net.... ... CHAPMAN & H., Oct. 14",F. 0. Ellen wood,['Ellen wood (F. 0.)'],,Oct. 14,1914,net
2734,"Elles (G. L.) and Wood (E. M. R.)-A Monograph of British graptolites. Part 10. 4to., PP. 40, swd. 35, net DI'LAL', Apr. 14",Elles,G. L.,A Monograph of British graptolites,DI'LAL',,4to.,"Elles (G. L.) and Wood (E. M. R.)-A Monograph of British graptolites. Part 10. 4to., PP. 40, swd. 35, net DI'LAL', Apr. 14",G. L. Elles,"['Elles (G. L.)', 'Wood (E. M. R.)']",,Apr. 14,1914,
2735,"Elliot (B. C.)-English prose for recitation : for use in schools. Cr. Svo. 7 X 4), pp. 258, 2s. Bet MACMILLAN, Sin. 14",Elliot,B. C.,English prose for recitation : for use in schools,MACMILLAN,,,"Elliot (B. C.)-English prose for recitation : for use in schools. Cr. Svo. 7 X 4), pp. 258, 25. Bet MACMILLAN, Sin. 14",B. C. Elliot,['Elliot (B. C.)'],,Sin. 14,1914,
2736,"Elliot (Frances)-Old Court life in Spain. 2 vols. 8vo., 21s. net PUTNAM, Nov. 14",Elliot,Frances,Old Court life in Spain,PUTNAM,21s.,8vo.,"Elliot (Frances)-Old Court life in Spain. 2 vols. 8vo., 215. net PUTNAM, Nov. 14",Frances Elliot,['Elliot (Frances)'],,Nov. 14,1914,net
2737,"Elliot (G. F. Scott --The Wonders of savage life. Cr. 8vo. 8 X5. Pp. 162, 2s.....SEELEY, Od. 14",,,Elliot (G. F. Scott --The Wonders of savage life,SEELEY,2s.,8vo.,"Elliot (G. F. Scott --The Wonders of savage life. Cr. 8vo. 8 X5. Pp. 162, 25.....SEELEY, Od. 14",,,,Od. 14,1914,
2738,"Elliott (Charlotte) — Words of hope and cheer. With a biographical skietch of the author. 16mo., pp. 128, is. net ......R.T.S., Feb. 14",Elliott,Charlotte,Words of hope and cheer,R.T.S.,,16mo.,"Elliott (Charlotte) — Words of hope and cheer. With a biographical skietch of the author. 16mo., pp. 128, is. net ......R.T.S., Feb. 14",Charlotte Elliott,['Elliott (Charlotte)'],,Feb. 14,1914,
2739,"Elliott (J. S.)-Outlines of Greek and Roman medicine. 8vo. 7s. 63. net ...... .. BALE, Jan. 14",Elliott,J. S.,Outlines of Greek and Roman medicine,BALE,,8vo.,"Elliott (J. S.)-Outlines of Greek and Roman medicine. 8vo. 75. 63. net ...... .. BALE, Jan. 14",J. S. Elliott,['Elliott (J. S.)'],,Jan. 14,1914,
2740,"Elliott (M. K. and M. S.)— Preliminary history of England. Cr. 8vo. 7 X43, pp. 328, 2s. CLIVE, Sep. 14",Elliott,M. K.,Preliminary history of England,CLIVE,2s.,8vo.,"Elliott (M. K. and M. S.)— Preliminary history of England. Cr. 8vo. 7 X43, pp. 328, 25. CLIVE, Sep. 14",M. K. Elliott,"['Elliott (M. K.)', 'Elliott (M. S.)']",,Sep. 14,1914,
2741,"Ellis (A. T.)--The Minotaur of Capri. Cr. Svo. 6s. ..HEATH, CRANTON, Mar. 14",Ellis,A. T.,The Minotaur of Capri,"HEATH, CRANTON",6s.,,"Ellis (A. T.)--The Minotaur of Capri. Cr. Svo. 6s. ..HEATH, CRANTON, Mar. 14",A. T. Ellis,['Ellis (A. T.)'],,Mar. 14,1914,
2742,"Ellis (Edward S.)-The Boy patrol around the council fire. Cr. 8vo. 71x5, pp. 314, 28. od. CASSELL, Sep. 14",Ellis,Edward S.,The Boy patrol around the council fire,CASSELL,,8vo.,"Ellis (Edward S.)-The Boy patrol around the council fire. Cr. 8vo. 71x5, pp. 314, 28. od. CASSELL, Sep. 14",Edward S. Ellis,['Ellis (Edward S.)'],,Sep. 14,1914,
2743,"Ellis (Edward S.)-The Boy patrol on guard. Cr. 8vo. 71 X5, pp. 318, 2s. 64. ..CASSELL, Sep. 14",Ellis,Edward S.,The Boy patrol on guard,CASSELL,,8vo.,"Ellis (Edward S.)-The Boy patrol on guard. Cr. 8vo. 71 X5, pp. 318, 25. 64. ..CASSELL, Sep. 14",Edward S. Ellis,['Ellis (Edward S.)'],,Sep. 14,1914,
2744,"Ellis (Havelock)— Impressions and comments. 8vo, 9 X 51, pp. 270, os. net CONSTABLE, Sep. 14",Ellis,Havelock,Impressions and comments,CONSTABLE,,"8vo,","Ellis (Havelock)— Impressions and comments. 8vo, 9 X 51, pp. 270, os. net CONSTABLE, Sep. 14",Havelock Ellis,['Ellis (Havelock)'],,Sep. 14,1914,
2745,"Ellis (J.) ed.--Life's springtime : a selection of helpful practical thoughts to guide those enter- ing on life's responsible journey. Cr. 8vo. 7x4), pp. 186, is, 6d. net....SIMPKIN, Dec. 14",Ellis,J.,Life's springtime : a selection of helpful practical thoughts to guide those enter- ing on life's responsible journey,SIMPKIN,6d.,8vo.,"Ellis (J.) ed.--Life's springtime : a selection of helpful practical thoughts to guide those enter- ing on life's responsible journey. Cr. 8vo. 7x4), pp. 186, is, 6d. net....SIMPKIN, Dec. 14",J. Ellis,['Ellis (J.)'],ed.,Dec. 14,1914,net
2747,"Ely (Richard T.) --- Property and contract in their relations to the distribution of wealth. 2 vols. Cr. 8vo. 8 X 51, pp. 1056, 178. net MACMILLAN, Nov. 14",Ely,Richard T.,Property and contract in their relations to the distribution of wealth,MACMILLAN,,8vo.,"Ely (Richard T.) --- Property and contract in their relations to the distribution of wealth. 2 vols. Cr. 8vo. 8 X 51, pp. 1056, 178. net MACMILLAN, Nov. 14",Richard T. Ely,['Ely (Richard T.)'],,Nov. 14,1914,
2748,"Ely (R. T.)- Studies in the evolution of in- dustrial society. New edit. Cr. 8vo. 2s. net MACMILLAN, Jan. 14",Ely,R. T.,Studies in the evolution of in- dustrial society,MACMILLAN,2s.,8vo.,"Ely (R. T.)- Studies in the evolution of in- dustrial society. New edit. Cr. 8vo. 2s. net MACMILLAN, Jan. 14",R. T. Ely,['Ely (R. T.)'],,Jan. 14,1914,net
2749,"Ely Diocesan calendar and clergy list, 1914. Cr. 8vo., swd., is. net.... SIMPKIN, Jan, 14",,,Ely Diocesan calendar and clergy list,SIMPKIN,,8vo.,"Ely Diocesan calendar and clergy list, 1914. Cr. 8vo., swd., is. net.... SIMPKIN, Jan, 14",,,,"Jan, 14",1914,
2751,"Embryology, Text-bk. of, MacBride (E. W.) Vol. I. Emerson (Ralph Waldo)- Journals. With anno- tations. Edit. by E. W. Emerson and W. E. Forbes. Vols. 9 and 10. Cr. 8vo. ea. 6s. net COXSTARLE, June 14",,,"Embryology, Text-bk",COXSTARLE,6s.,8vo.,"Embryology, Text-bk. of, MacBride (E. W.) Vol. I. Emerson (Ralph Waldo)- Journals. With anno- tations. Edit. by E. W. Emerson and W. E. Forbes. Vols. 9 and 10. Cr. 8vo. ea. 6s. net COXSTARLE, June 14",,,,June 14,1914,net
2752,"Emerson (Ralph Waldo)--Poems. Oxford edit. Cr. Svo. 71 X41, pp. 324, 2s. MILFORD, May 14",Emerson,Ralph Waldo,Poems,MILFORD,2s.,,"Emerson (Ralph Waldo)--Poems. Oxford edit. Cr. Svo. 71 X41, pp. 324, 25. MILFORD, May 14",Ralph Waldo Emerson,['Emerson (Ralph Waldo)'],,May 14,1914,
2753,"Emerson (Ralph Waldo) — Works. Vol. 5, Poenis. 12m0., pp. 294, 1s. net (Bohn's pop. library) BELL, Mar. 14",Emerson,Ralph Waldo,Works,BELL,1s.,,"Emerson (Ralph Waldo) — Works. Vol. 5, Poenis. 12m0., pp. 294, Is. net (Bohn's pop. library) BELL, Mar. 14",Ralph Waldo Emerson,['Emerson (Ralph Waldo)'],,Mar. 14,1914,net
2754,"E mery (HC)-Partnership. 8vo SX53, 5s. net ...... WILSOX, J 145 € 14",E mery,HC,Partnership,WILSOX,5s.,8vo,"E mery (HC)-Partnership. 8vo SX53, 55. net ...... WILSOX, J 145 € 14",HC E mery,['E mery (HC)'],,J 145 € 14,1914,net
2755,"Emery (Lucilius A.)-Concerning justice. Cr. 8vo., pp. 176, 6s. net ..MILFORD, Nov. 14",Emery,Lucilius A.,Concerning justice,MILFORD,6s.,8vo.,"Emery (Lucilius A.)-Concerning justice. Cr. 8vo., pp. 176, 6s. net ..MILFORD, Nov. 14",Lucilius A. Emery,['Emery (Lucilius A.)'],,Nov. 14,1914,net
2756,"Emigrants' Information Office-Handbooks. Canada, id. WYMAX, Jiar. 14",,,Emigrants' Information Office-Handbooks,WYMAX,,,"Emigrants' Information Office-Handbooks. Canada, id. WYMAX, Jiar. 14",,,,Jiar. 14,1914,
2757,"EMIGRANTS' Emigrants' Information Office-Handbooks. Canada, Australia, New Zealand and South Africa. Bound vol. 2s....... .. WYMAN, Oct. 14",,,EMIGRANTS' Emigrants' Information Office-Handbooks,WYMAN,2s.,,"EMIGRANTS' Emigrants' Information Office-Handbooks. Canada, Australia, New Zealand and South Africa. Bound vol. 25....... .. WYMAN, Oct. 14",,,,Oct. 14,1914,
2758,"Emigrants' Information Office-Handbooks: Canada, Australia, New Zealand, and South Africa, 1913 (bound vol.), 2s, WYMAN, Feb. 14",,,"Emigrants' Information Office-Handbooks: Canada, Australia, New Zealand, and South Africa",WYMAN,2s.,,"Emigrants' Information Office-Handbooks: Canada, Australia, New Zealand, and South Africa, 1913 (bound vol.), 2s, WYMAN, Feb. 14",,,,Feb. 14,1914,
2759,"Emigrants' Information Office-Handbooks:2, New South Wales, id. ; 3, Victoria, id. ; 7, Tasmania, 1d.; II, Emigration Statutes and gencral, 3d. WYMAN, Aug. 14",,,"Emigrants' Information Office-Handbooks:2, New South Wales, id. ; 3, Victoria, id. ; 7, Tasmania",WYMAN,3d.,,"Emigrants' Information Office-Handbooks:2, New South Wales, id. ; 3, Victoria, id. ; 7, Tasmania, Id.; II, Emigration Statutes and gencral, 3d. WYMAN, Aug. 14",,,,Aug. 14,1914,
2760,"Emigrants’ Information Office-Handbooks. 5, Queensland. id. .WYMAN, May 14",,,Emigrants’ Information Office-Handbooks,WYMAN,,,"Emigrants’ Information Office-Handbooks. 5, Queensland. id. .WYMAN, May 14",,,,May 14,1914,
2761,"Emigrants' Information Office-Handbooks. South Australia and Northern Territory of Australia, id. ; New Zealand, id. ; Ceylon, id. WYMAN, June 14",,,Emigrants' Information Office-Handbooks,WYMAN,,,"Emigrants' Information Office-Handbooks. South Australia and Northern Territory of Australia, id. ; New Zealand, id. ; Ceylon, id. WYMAN, June 14",,,,June 14,1914,
2762,"Emigrants' Information Office-Handbooks. C'ganda Protectorate. 6d. WYMAN, Sep. 14",,,Emigrants' Information Office-Handbooks,WYMAN,6d.,,"Emigrants' Information Office-Handbooks. C'ganda Protectorate. 6d. WYMAN, Sep. 14",,,,Sep. 14,1914,
2763,"Emigrants’ Information Office Handbooks. 6, Western Australia, id. ; 9, S. Africa, id. ; 10, Professional handbook, 3d. WYMAN, Aug. 14",,,Emigrants’ Information Office Handbooks,WYMAN,3d.,,"Emigrants’ Information Office Handbooks. 6, Western Australia, id. ; 9, S. Africa, id. ; 10, Professional handbook, 3d. WYMAN, Aug. 14",,,,Aug. 14,1914,
2764,"Emigrants' Information Office-Report, 1913. 2!d. .. WYMAN, Mar. 14",,,Emigrants' Information Office-Report,WYMAN,,,"Emigrants' Information Office-Report, 1913. 2!d. .. WYMAN, Mar. 14",,,,Mar. 14,1914,
2765,"Emigration and Immigration-Tables relating to emigration and immigration from and into the United Kingdom in 1913, and Report to th: Board of Trade thereon. 60. WYMAN, July 14",,,Emigration and Immigration-Tables relating to emigration and immigration from and into the United Kingdom in,WYMAN,,,"Emigration and Immigration-Tables relating to emigration and immigration from and into the United Kingdom in 1913, and Report to th: Board of Trade thereon. 60. WYMAN, July 14",,,,July 14,1914,
2766,"Emmons (W. H.)-The Enrichment of sulphide ores. (U.S. Geol. Survey). 8vo., 9+X51, pp. 260, swd., 2s. 6d. net .. WESLEY, Aug. 14",Emmons,W. H.,The Enrichment of sulphide ores,WESLEY,2s. 6d.,8vo.,"Emmons (W. H.)-The Enrichment of sulphide ores. (U.S. Geol. Survey). 8vo., 9+X51, pp. 260, swd., 25. 6d. net .. WESLEY, Aug. 14",W. H. Emmons,['Emmons (W. H.)'],,Aug. 14,1914,net
2767,"Empire annual for boys, 1914. 8vo. 87 X51, pp. 384, 38. 60. R. T. S., Sep. 14",,,Empire annual for boys,R. T. S.,,8vo.,"Empire annual for boys, 1914. 8vo. 87 X51, pp. 384, 38. 60. R. T. S., Sep. 14",,,,Sep. 14,1914,
2768,"Empire annual for girls, 1914. 8vo., pp. 384, 3s. 6d. R. T. S., Sep. 14",,,Empire annual for girls,R. T. S.,3s. 6d.,8vo.,"Empire annual for girls, 1914. 8vo., pp. 384, 35. 6d. R. T. S., Sep. 14",,,,Sep. 14,1914,
2769,"Empire Review (The). Vol. 26. 8vo. 7s. 60. net MACMILLAN, Feb. 14",,,Empire Review (The),MACMILLAN,,8vo.,"Empire Review (The). Vol. 26. 8vo. 75. 60. net MACMILLAN, Feb. 14",,,,Feb. 14,1914,
2770,"Empire Review (The). Vol. 27. 8vo., 78. 6d. net MACMILLAN, July 14",,,Empire Review (The),MACMILLAN,6d.,8vo.,"Empire Review (The). Vol. 27. 8vo., 78. 6d. net MACMILLAN, July 14",,,,July 14,1914,net
2771,"Encyclopædia of 1slam : a dictionary of the geography, ethnography and biography of the Muhammadan peoples; prepared by a number of leading Orientalists. Part 20. 3s. 6d. net LUZAC, May 14",,,Encyclopædia of,LUZAC,3s. 6d.,,"Encyclopædia of Islam : a dictionary of the geography, ethnography and biography of the Muhammadan peoples; prepared by a number of leading Orientalists. Part 20. 3s. 6d. net LUZAC, May 14",,,,May 14,1914,net
2772,"Enemy hath done this, An, Hocking (J.) 38. 6d. Engadine year book, 1914. Compiled by W. W. Barton. (Fourth year.) 12 mo. 71 X5, PP. 244, 2s. 6d. . SIEGLE, H., Jan, 14",,,"Enemy hath done this, An, Hocking (J.)","SIEGLE, H.",2s. 6d.,,"Enemy hath done this, An, Hocking (J.) 38. 6d. Engadine year book, 1914. Compiled by W. W. Barton. (Fourth year.) 12 mo. 71 X5, PP. 244, 25. 6d. . SIEGLE, H., Jan, 14",,,,"Jan, 14",1914,
2773,"Engelbach (Arthur H.) ed.—Anecdotes of pulpit and parish. Cr. 8vo. 8 X41, pp. 316, 38. 6d. net RICHARDS, Mar. 14",Engelbach,Arthur H.,Anecdotes of pulpit and parish,RICHARDS,6d.,8vo.,"Engelbach (Arthur H.) ed.—Anecdotes of pulpit and parish. Cr. 8vo. 8 X41, pp. 316, 38. 6d. net RICHARDS, Mar. 14",Arthur H. Engelbach,['Engelbach (Arthur H.)'],ed.,Mar. 14,1914,net
2774,"Engelbach (Arthur II.) cd.--Anecdotes of the theatre. Collected and arranged Cr. 8vo. 71 X41, pp. 282, 3s. 6d. net RICHARDS, Sep. 14",Engelbach,Arthur II.,Anecdotes of the theatre,RICHARDS,3s. 6d.,8vo.,"Engelbach (Arthur II.) cd.--Anecdotes of the theatre. Collected and arranged Cr. 8vo. 71 X41, pp. 282, 35. 6d. net RICHARDS, Sep. 14",Arthur II. Engelbach,['Engelbach (Arthur II.)'],,Sep. 14,1914,net
2775,"English address book (The) of British and North American residents, business houses, institutions English history in conteniporary oetry. No. 5, &c., in the Argentine Republic, 1914. 8vo. The 18th century; by Miss C. L. Thomson. 83 X6, pp. 434, 6s. ........ LEDGER, Mar. 14",,,"English address book (The) of British and North American residents, business houses, institutions English history in conteniporary oetry",LEDGER,6s.,8vo.,"English address book (The) of British and North American residents, business houses, institutions English history in conteniporary oetry. No. 5, &c., in the Argentine Republic, 1914. 8vo. The 18th century; by Miss C. L. Thomson. 83 X6, pp. 434, 6s. ........ LEDGER, Mar. 14",,,,Mar. 14,1914,
2776,"Svo., limp, is. net .. BELL, Sep. 14",,,Svo,BELL,,,"Svo., limp, is. net .. BELL, Sep. 14",,,,Sep. 14,1914,
2777,"English and Scottish popular ballads. Edit. from English history in the Victorian era, 1837-1912. the collection of Francis James Child and others. Cr. 8vo., s. . BELL, Sep. 14",,,English and Scottish popular ballads,BELL,,8vo.,"English and Scottish popular ballads. Edit. from English history in the Victorian era, 1837-1912. the collection of Francis James Child and others. Cr. 8vo., IS. . BELL, Sep. 14",,,,Sep. 14,1914,
2778,"English woman's year book and directory (The), 191s. Cr. 8vo., pp. 478, 29. 60. net BLACK, Dec. 14",,,English woman's year book and directory (The),BLACK,,8vo.,"English woman's year book and directory (The), 1915. Cr. 8vo., pp. 478, 29. 60. net BLACK, Dec. 14",,,,Dec. 14,1914,
2779,"Enock (C. Reginald)-Ecuador : its ancient and modern history, &c. 8vo. 91 X54, pp. 376, Ios. 6d. net. (South American ser.) UNWIN, Apr. 14",Enock,C. Reginald,"Ecuador : its ancient and modern history, &c",UNWIN,,8vo.,"Enock (C. Reginald)-Ecuador : its ancient and modern history, &c. 8vo. 91 X54, pp. 376, Ios. 6d. net. (South American ser.) UNWIN, Apr. 14",C. Reginald Enock,['Enock (C. Reginald)'],,Apr. 14,1914,
2780,"Enock (C. Reginalda)— The Panama Canal. 12o., pp. 262, is, net (The Nution's library) W!'. COLLINS, Feb. 14",Enock,C. Reginalda,The Panama Canal,COLLINS,,,"Enock (C. Reginalda)— The Panama Canal. 12o., pp. 262, is, net (The Nution's library) W!'. COLLINS, Feb. 14",C. Reginalda Enock,['Enock (C. Reginalda)'],,Feb. 14,1914,
2781,"Entomological Research (Bulletin of). Vol. 4, part 3, Nov. 1913. Ryl. 8vo. 4s. net DULAU, Jan. 14",Entomological Research,Bulletin of,Vol,DULAU,4s.,8vo.,"Entomological Research (Bulletin of). Vol. 4, part 3, Nov. 1913. Ryl. 8vo. 45. net DULAU, Jan. 14",Bulletin of Entomological Research,['Entomological Research (Bulletin of)'],,Jan. 14,1914,net
2782,"Entomological Research (Bulletin of). part 1. Swd., 4s. net... DULAU, Apr. 14",Entomological Research,Bulletin of,1. Swd,DULAU,4s.,,"Entomological Research (Bulletin of). part 1. Swd., 45. net... DULAU, Apr. 14",Bulletin of Entomological Research,['Entomological Research (Bulletin of)'],,Apr. 14,1914,net
2783,"Enzian (C.)--Hydraulic mine filling, its use in the Pennsylvania anthracite fields : A preliminary report. (C.S. Bureau of Mines ) Illus. Svo. 9X0, pp. 77., swd., 2s. net. WESLEY, Aug. 14",Enzian,C.,"Hydraulic mine filling, its use in the Pennsylvania anthracite fields : A preliminary report",WESLEY,2s.,,"Enzian (C.)--Hydraulic mine filling, its use in the Pennsylvania anthracite fields : A preliminary report. (C.S. Bureau of Mines ) Illus. Svo. 9X0, pp. 77., swd., 25. net. WESLEY, Aug. 14",C. Enzian,['Enzian (C.)'],,Aug. 14,1914,net
2784,"Era annual (The), 1014. Bodit. by A. Barnard. 8vo. 81 X 51, pp. 238, swd. 6d... OFFICE, Jan. 14",,,Era annual (The),OFFICE,6d.,8vo.,"Era annual (The), 1014. Bodit. by A. Barnard. 8vo. 81 X 51, pp. 238, swd. 6d... OFFICE, Jan. 14",,,,Jan. 14,1914,
2785,"Erck mann (Emil) and Chatrian (Alexandre) - Histoire d'un conscrit de 1813. Adapted and edit. by (. Siepmann. Cr. 8vo., 28. 6d. ; Do., Key to the Appendices, 2s. 60. net MACMILLAN, July 14",Erck mann,Emil,Histoire d'un conscrit de,MACMILLAN,,8vo.,"Erck mann (Emil) and Chatrian (Alexandre) - Histoire d'un conscrit de 1813. Adapted and edit. by (. Siepmann. Cr. 8vo., 28. 6d. ; Do., Key to the Appendices, 25. 60. net MACMILLAN, July 14",Emil Erck mann,"['Erck mann (Emil)', 'Chatrian (Alexandre)']",,July 14,1914,
2786,"Erckmann (Timile) and Chatrian (Alexandre) - Waterloo : suite cìu Conscrit de 1813. Edit. with intro. and notes, by F. Damiens. English or French edit. Cr. 8vo., 28. od. BELL, Sep. 14",Erckmann,Timile,Waterloo : suite cìu Conscrit de,BELL,,8vo.,"Erckmann (Timile) and Chatrian (Alexandre) - Waterloo : suite cìu Conscrit de 1813. Edit. with intro. and notes, by F. Damiens. English or French edit. Cr. 8vo., 28. od. BELL, Sep. 14",Timile Erckmann,"['Erckmann (Timile)', 'Chatrian (Alexandre)']",,Sep. 14,1914,
2787,"Eric Bright Eyes, Haggard (Sir H. R.) Abridged s. 6d. Ericson-Smith (Helen E.)-The Book of beauty Cr. 8vo., pp. 120, is. net ..PEARSON, June 14",,,"Eric Bright Eyes, Haggard (Sir H. R.) Abridged s",PEARSON,,8vo.,"Eric Bright Eyes, Haggard (Sir H. R.) Abridged IS. 6d. Ericson-Smith (Helen E.)-The Book of beauty Cr. 8vo., pp. 120, is. net ..PEARSON, June 14",,,,June 14,1914,
2788,"Ernst (De William)—Text-book of milk hygiene. Ryl. 8vo. 15s. net BAILLIÈRE, Nov. 14",Ernst,De William,Text-book of milk hygiene,BAILLIÈRE,15s.,8vo.,"Ernst (De William)—Text-book of milk hygiene. Ryl. 8vo. 155. net BAILLIÈRE, Nov. 14",De William Ernst,['Ernst (De William)'],,Nov. 14,1914,net
2789,"Ernst (Otto)-Roswith or philosophy? Being part 2 of “Roswitha. New and rev. edit. Cr. Svo., 28. net; swd. 1s. 60. net A. C. CATON, Jan. 14",Ernst,Otto,Roswith or philosophy? Being part,A. C. CATON,,,"Ernst (Otto)-Roswith or philosophy? Being part 2 of “Roswitha. New and rev. edit. Cr. Svo., 28. net; swd. Is. 60. net A. C. CATON, Jan. 14",Otto Ernst,['Ernst (Otto)'],,Jan. 14,1914,
2790,"Ervine (St. John G.)-Four Irish plays : Mixed marriage; The Magnanimous lover; The Critics ; The Orangeman. Cr. 8vo. 7 * x 5, pp. 126, 2s. 6d. net . MAUNSEL, July 14",Ervine,St. John G.,Four Irish plays : Mixed marriage; The Magnanimous lover; The Critics ; The Orangeman,MAUNSEL,2s. 6d.,8vo.,"Ervine (St. John G.)-Four Irish plays : Mixed marriage; The Magnanimous lover; The Critics ; The Orangeman. Cr. 8vo. 7 * x 5, pp. 126, 25. 6d. net . MAUNSEL, July 14",St. John G. Ervine,['Ervine (St. John G.)'],,July 14,1914,net
2791,"Ervine (St. John G.)— Jane Clegg: a play in three acts. Cr. 8vo. 28. net, swd. is. 6d. net SIDGWICK & J., Sep. 14",Ervine,St. John G.,Jane Clegg: a play in three acts,SIDGWICK & J.,6d.,8vo.,"Ervine (St. John G.)— Jane Clegg: a play in three acts. Cr. 8vo. 28. net, swd. is. 6d. net SIDGWICK & J., Sep. 14",St. John G. Ervine,['Ervine (St. John G.)'],,Sep. 14,1914,net
2792,"Ervine (St. John G.)-Mrs. Martin's man. Cr. 8vo., 7* *5, pp. 318, 6s. ..MAUNSEL, Nov. 14",Ervine,St. John G.,Mrs,MAUNSEL,6s.,8vo.,"Ervine (St. John G.)-Mrs. Martin's man. Cr. 8vo., 7* *5, pp. 318, 6s. ..MAUNSEL, Nov. 14",St. John G. Ervine,['Ervine (St. John G.)'],,Nov. 14,1914,
2793,"Eucken (Rudolf)- Can we still be Christians ? Cr. Svo. 71 X41, pp. 228, 3s. 6d. net BLACK, Mar. 14",Eucken,Rudolf,Can we still be Christians ?,BLACK,3s. 6d.,,"Eucken (Rudolf)- Can we still be Christians ? Cr. Svo. 71 X41, pp. 228, 3s. 6d. net BLACK, Mar. 14",Rudolf Eucken,['Eucken (Rudolf)'],,Mar. 14,1914,net
2794,"Eucken (Rudolf) - Collected essays. Edit. and trans. by Meyrick Booth. 8vo. o 58, pp. 366, Ios. Od. net. .UNWIN, May 14",Eucken,Rudolf,Collected essays,UNWIN,,8vo.,"Eucken (Rudolf) - Collected essays. Edit. and trans. by Meyrick Booth. 8vo. o 58, pp. 366, Ios. Od. net. .UNWIN, May 14",Rudolf Eucken,['Eucken (Rudolf)'],,May 14,1914,
2795,"Eucken (Rudolf)-The Problem of human life : as viewed by the great thinkers from Plato to the present time. Rev. and enlarged edit. 8vo. 8! X5 t, pp. 642, ios. 6d. net.. UNWIN, Apr, 14",Eucken,Rudolf,The Problem of human life : as viewed by the great thinkers from Plato to the present time,UNWIN,6d.,8vo.,"Eucken (Rudolf)-The Problem of human life : as viewed by the great thinkers from Plato to the present time. Rev. and enlarged edit. 8vo. 8! X5 t, pp. 642, ios. 6d. net.. UNWIN, Apr, 14",Rudolf Eucken,['Eucken (Rudolf)'],,"Apr, 14",1914,net
2796,"Euripides— The Alcestis. The Greek text with English verse trans. parallel. By Sixth Form Boys of Bradfield College. Cr. 8vo, 71 x 41, pp. 98. s. 6d. net .MILFORD, May 14",,,Euripides— The Alcestis,MILFORD,6d.,"8vo,","Euripides— The Alcestis. The Greek text with English verse trans. parallel. By Sixth Form Boys of Bradfield College. Cr. 8vo, 71 x 41, pp. 98. IS. 6d. net .MILFORD, May 14",,,,May 14,1914,net
2797,"Euripides—Bacchae : A trans. by F. A. Evelyn. Cr. 8vo., 1s. 6d. net HEATH, CRANTON, Jan. 14",,,Euripides—Bacchae : A trans,"HEATH, CRANTON",1s. 6d.,8vo.,"Euripides—Bacchae : A trans. by F. A. Evelyn. Cr. 8vo., Is. 6d. net HEATH, CRANTON, Jan. 14",,,,Jan. 14,1914,net
2798,"Eu. ipides—Heracles With intro and notes by O. R. A. Byrde. Cr. 8vo., pp. 146, 2s. 60. (Clarendon Press), MU FORD, July 14",,,Eu,MU FORD,,8vo.,"Eu. ipides—Heracles With intro and notes by O. R. A. Byrde. Cr. 8vo., pp. 146, 25. 60. (Clarendon Press), MU FORD, July 14",,,,July 14,1914,
