entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
"Acts, 1913-Appropriation, id. ; Clerks of Session (Scot.) regulations, d.; Pensions (governors of Dominions, &c.), įd.; Pilotage, 4d. ; Railway and canal traffic, įd.; Sheriff Courts (Scot.), i}d.; Shops, įd. ; Trade Union, iļd. ; Tuberculosis prevention (Ireland), id. WYMAN, Mar. 13",,,Acts,WYMAN,,0.0,,"Acts, 1913-Appropriation, id. ; Clerks of Session (Scot.) regulations, d.; Pensions (governors of Dominions, &c.), įd.; Pilotage, 4d. ; Railway and canal traffic, įd.; Sheriff Courts (Scot.), i}d.; Shops, įd. ; Trade Union, iļd. ; Tuberculosis prevention (Ireland), id. WYMAN, Mar. 13",,,,Mar. 13,
"Acts, 1913-Consolidated fund (No. 1), įd.; Beverley charities schemes confirmation, is. 9d.; Haberdashers' Co. loan fund, 3d.; Kirkcaldy District water, 4s. 60.; Robinson's Trust scheme, 6d. ; Sheffield Corporation, 5s. 9d. ; Whitby charities scheme, is. WYMAN, Apr. 13","Acts, 1913-Consolidated fund",No. 1,įd,WYMAN,,0.0,,"Acts, 1913-Consolidated fund (No. 1), įd.; Beverley charities schemes confirmation, is. 9d.; Haberdashers' Co. loan fund, 3d.; Kirkcaldy District water, 45. 60.; Robinson's Trust scheme, 6d. ; Sheffield Corporation, 5s. 9d. ; Whitby charities scheme, is. WYMAN, Apr. 13","No. 1 Acts, 1913-Consolidated fund","['Acts, 1913-Consolidated fund (No. 1)']",,Apr. 13,
"Acts. 1913–Consolidated fund (No. 2), įd.; ... WYMAN, July 13",Acts. 1913–Consolidated fund,No. 2,įd,WYMAN,,0.0,,"Acts. 1913–Consolidated fund (No. 2), įd.; ... WYMAN, July 13",No. 2 Acts. 1913–Consolidated fund,['Acts. 1913–Consolidated fund (No. 2)'],,July 13,
"Acts, 1913-Ancient monuments consolidation, &c., 2d.; Appellate jurisdiction, d.; Ap- propriation, 3d.; Bankruptcy and deeds of arrangement, 3d. ; Bankruptcy (Scot.), 9/d.; Bishoprics of Sheffield, Chelmsford, and Co. of Suffolk, id. ; Children (employment abroad), id.; Companies, $d.; Crown lands, £d.; Education (Scot.), d.; ditto (Glasgow Electoral Div.), id. ; Expiring laws con- tinuance, id. ; Extension of polling hours, fd.; Fabrics (misdescription), id.; Finance, id. ; Foreign jurisdiction, id.; Forgery, 2ja. WYMAN, Aug. 13",,,Acts,WYMAN,,0.0,,"Acts, 1913-Ancient monuments consolidation, &c., 2d.; Appellate jurisdiction, d.; Ap- propriation, 3d.; Bankruptcy and deeds of arrangement, 3d. ; Bankruptcy (Scot.), 9/d.; Bishoprics of Sheffield, Chelmsford, and Co. of Suffolk, id. ; Children (employment abroad), id.; Companies, $d.; Crown lands, £d.; Education (Scot.), d.; ditto (Glasgow Electoral Div.), id. ; Expiring laws con- tinuance, id. ; Extension of polling hours, fd.; Fabrics (misdescription), id.; Finance, id. ; Foreign jurisdiction, id.; Forgery, 2ja. WYMAN, Aug. 13",,,,Aug. 13,
"Acts, Index to local and private Acts, 1912-13, .... ..WYMAN, July 13",,,"Acts, Index to local and private Acts",WYMAN,,0.0,,"Acts, Index to local and private Acts, 1912-13, .... ..WYMAN, July 13",,,,July 13,
"Acts, Index to Public General Acts, 1912–13, 5}d. WYMAN, June 13",,,"Acts, Index to Public General Acts",WYMAN,,0.0,,"Acts, Index to Public General Acts, 1912–13, 5}d. WYMAN, June 13",,,,June 13,
"Acts—Local Government Board's provisional orders confirmation No. 15, 2s. rod. ; Water orders confirmation, 1912, 3s. 1od. (post free) WYMAN, Jan. 13",,,Acts—Local Government Board's provisional orders confirmation,WYMAN,,0.0,,"Acts—Local Government Board's provisional orders confirmation No. 15, 25. rod. ; Water orders confirmation, 1912, 3s. 1od. (post free) WYMAN, Jan. 13",,,,Jan. 13,
"Acts, 1913-Aerial navigation, fd. ; Agricultural holdings, įd.... .WYMAN, Feb. 13",,,Acts,WYMAN,,0.0,,"Acts, 1913-Aerial navigation, fd. ; Agricultural holdings, įd.... .WYMAN, Feb. 13",,,,Feb. 13,
"Adam (Adela M.)— Plato: moral and political ideals. Ryl. 16mo., pp. 168, 1s. net; ithr. 2s. 6d. net. (Cambridge manuals of science and literature) ... CAMB. UNIV. PRESS, May 13",Adam,Adela M.,Plato: moral and political ideals,CAMB. UNIV. PRESS,,0.0,16mo.,"Adam (Adela M.)— Plato: moral and political ideals. Ryl. 16mo., pp. 168, Is. net; ithr. 25. 6d. net. (Cambridge manuals of science and literature) ... CAMB. UNIV. PRESS, May 13",Adela M. Adam,['Adam (Adela M.)'],,May 13,
"Adams (Arthur H.)-Collected verses. Cr. 8vo. .WHITCOMBE & T., Aug. 13",Adams,Arthur H.,Collected verses,WHITCOMBE & T.,,0.0,8vo.,"Adams (Arthur H.)-Collected verses. Cr. 8vo. .WHITCOMBE & T., Aug. 13",Arthur H. Adams,['Adams (Arthur H.)'],,Aug. 13,
"Adams (Henry)—Practical surveying and ele- mentary geodesy. Cr. 8vo. 74 x 41, pp. 288, .MACMILLAN, Nov. 13",Adams,Henry,Practical surveying and ele- mentary geodesy,MACMILLAN,,0.0,8vo.,"Adams (Henry)—Practical surveying and ele- mentary geodesy. Cr. 8vo. 74 x 41, pp. 288, .MACMILLAN, Nov. 13",Henry Adams,['Adams (Henry)'],,Nov. 13,
"Admiralty-Hydrographic. Revised supplement, 1913, to Australia Directory, Vol. 2, 1907 (gratis to purchasers of Directory) POTTER, May 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Revised supplement, 1913, to Australia Directory, Vol. 2, 1907 (gratis to purchasers of Directory) POTTER, May 13",,,,May 13,
"Admiralty–Hydrographic. Revised supplement, 1913, to China Sea Directory, Vol. 1, 1906 (gratis to purchasers of Directory) POTTER, Feb. 13",,,Admiralty–Hydrographic,POTTER,,0.0,,"Admiralty–Hydrographic. Revised supplement, 1913, to China Sea Directory, Vol. 1, 1906 (gratis to purchasers of Directory) POTTER, Feb. 13",,,,Feb. 13,
"Admiralty-Hydrographic. Revised supplement 1913, to Mediterranean Pilot, Vol. 2, 1905 (gratis to purchasers of Pilot) POTTER, Aug. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Revised supplement 1913, to Mediterranean Pilot, Vol. 2, 1905 (gratis to purchasers of Pilot) POTTER, Aug. 13",,,,Aug. 13,
"Admiralty-Hydrographic. Revised supplement, 1913, to Newfoundland and Labrador Pilot, 1907 (gratis to purchasers of Pilot) POTTER, June 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Revised supplement, 1913, to Newfoundland and Labrador Pilot, 1907 (gratis to purchasers of Pilot) POTTER, June 13",,,,June 13,
"Admiralty-Hydrographic. Supplement, 1913, to Africa Pilot, Pt. 2, 1910 (gratis to purchasers of Pilot) ..POTTER, Nov. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to Africa Pilot, Pt. 2, 1910 (gratis to purchasers of Pilot) ..POTTER, Nov. 13",,,,Nov. 13,
"Admiralty-Hydrographic. Supplement, 1913, to Arctic Pilot, Vol. 2, 1911 (gratis to purchasers of Pilot) ...POTTER, Nov. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to Arctic Pilot, Vol. 2, 1911 (gratis to purchasers of Pilot) ...POTTER, Nov. 13",,,,Nov. 13,
"Admiralty–Hydrographic. Supplement, 1913, to Bay of Bengal Pilot, 1910 (gratis to purchasers of Pilot) ..POTTER, Nov, 13",,,Admiralty–Hydrographic,POTTER,,0.0,,"Admiralty–Hydrographic. Supplement, 1913, to Bay of Bengal Pilot, 1910 (gratis to purchasers of Pilot) ..POTTER, Nov, 13",,,,"Nov, 13",
"Admiralty-Hydrographic. Supplement, 1913, to England (West coast) Pilot, 1910 (gratis to purchasers of Pilot) ...POTTER, Sep. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to England (West coast) Pilot, 1910 (gratis to purchasers of Pilot) ...POTTER, Sep. 13",,,,Sep. 13,
"Admiralty-Hydrographic. Supplement, 1913, to France, Spain and Portugal (West coasts) Pilot, 1910 (gratis to purchasers of Pilot) POTTER, Oct. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to France, Spain and Portugal (West coasts) Pilot, 1910 (gratis to purchasers of Pilot) POTTER, Oct. 13",,,,Oct. 13,
"Admiralty-Hydrographic. Supplement, 1913, to Irish coast Pilot, 1911 (gratis to purchasers of Pilot) ...POTTER, Nov. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to Irish coast Pilot, 1911 (gratis to purchasers of Pilot) ...POTTER, Nov. 13",,,,Nov. 13,
"Admiralty-Hydrographic. Supplement, 1913, to North Sea Pilot, Pt. 1, 1910 (gratis to purchasers of Pilot) .....POTTER, Oct. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to North Sea Pilot, Pt. 1, 1910 (gratis to purchasers of Pilot) .....POTTER, Oct. 13",,,,Oct. 13,
"Admiralty-Hydrographic. Supplement, 1912, to the Pacific 1slands. Vol. 3 (gratis to purchasers of Pilot) .POTTER, Jan. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1912, to the Pacific Islands. Vol. 3 (gratis to purchasers of Pilot) .POTTER, Jan. 13",,,,Jan. 13,
"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, pt. 1, 1909 (gratis to purchasers of Pilot) POTTER, July 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, pt. 1, 1909 (gratis to purchasers of Pilot) POTTER, July 13",,,,July 13,
"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, Pt. 2, 1909 (gratis to purchasers of Pilot) POTTER, Apr. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to United States (East coast) Pilot, Pt. 2, 1909 (gratis to purchasers of Pilot) POTTER, Apr. 13",,,,Apr. 13,
"Admiralty-Hydrographic. Supplement, 1912, to West India Pilot, Vol. 2, 1909_(gratis to pur- chasers of Pilot) ..POTTER, Feb. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1912, to West India Pilot, Vol. 2, 1909_(gratis to pur- chasers of Pilot) ..POTTER, Feb. 13",,,,Feb. 13,
"Admiralty-Hydrographic. Supplement, 1913, to West India Pilot, Vol. 3, 1909 (gratis to pur- chasers of Pilot) .POTTER, Mar. 13",,,Admiralty-Hydrographic,POTTER,,0.0,,"Admiralty-Hydrographic. Supplement, 1913, to West India Pilot, Vol. 3, 1909 (gratis to pur- chasers of Pilot) .POTTER, Mar. 13",,,,Mar. 13,
"Ady (Cecilia M.)-Pius II. (Æneas Silvius Piccolo- mini), the Humanist Pope. 8vo. 9 X5), pp. 382, 1os. 60. net. METHUEN, Nov. 13",,,Humanist Pope,METHUEN,,0.0,8vo.,"Ady (Cecilia M.)-Pius II. (Æneas Silvius Piccolo- mini), the Humanist Pope. 8vo. 9 X5), pp. 382, 1os. 60. net. METHUEN, Nov. 13",,['Ady (Cecilia M.)-Pius II. (Æneas Silvius Piccolo- mini)'],,Nov. 13,
"Aeronautics : List of Works on, 4td. (post free) WYMAN, Jan. 13",,,Aeronautics : List of Works on,WYMAN,,0.0,,"Aeronautics : List of Works on, 4td. (post free) WYMAN, Jan. 13",,,,Jan. 13,
"Æsop's Fables: an anthology of the fabulists of all countries. Izmo., pp. 256, is, net; Ithr. 2s. net. (Everyman's library) .....DENT, Sep. 13",,,Æsop's Fables: an anthology of the fabulists of all countries,DENT,,0.0,,"Æsop's Fables: an anthology of the fabulists of all countries. Izmo., pp. 256, is, net; Ithr. 25. net. (Everyman's library) .....DENT, Sep. 13",,,,Sep. 13,
"Afoot round London ; by “ Path-Finder.” First ser. : North; Second ser. : South. Cr. 8vo., pp. 160, 160, swd. ca. is. net HODDER & S., May 13",,,Afoot round London ; by “ Path-Finder,HODDER & S.,,0.0,8vo.,"Afoot round London ; by “ Path-Finder.” First ser. : North; Second ser. : South. Cr. 8vo., pp. 160, 160, swd. ca. is. net HODDER & S., May 13",,,,May 13,
"Africa (East) Protectorate-Report for 1911-12 8 d. WYMAN, Mar. 13",Africa,East,Protectorate-Report for,WYMAN,,0.0,,"Africa (East) Protectorate-Report for 1911-12 8 d. WYMAN, Mar. 13",East Africa,['Africa (East)'],,Mar. 13,
"Africa (West)-Further correspondence respecting contract labour in Portuguese West Africa. gd. WYMAN, Mar. 13",Africa,West,Further correspondence respecting contract labour in Portuguese West Africa,WYMAN,,0.0,,"Africa (West)-Further correspondence respecting contract labour in Portuguese West Africa. gd. WYMAN, Mar. 13",West Africa,['Africa (West)'],,Mar. 13,
"Agricultural statistics (Ireland) 1912---Detailed report, 1912. gd. .. WYMAN, Sep. 13",Agricultural statistics,Ireland,,WYMAN,,0.0,,"Agricultural statistics (Ireland) 1912---Detailed report, 1912. gd. .. WYMAN, Sep. 13",Ireland Agricultural statistics,['Agricultural statistics (Ireland)'],,Sep. 13,
"Agricultural statistics (Ireland) 1912-Report and tables relating to Irish agricultural labourers, 2}d. .. WYMAN, Aug. 13",Agricultural statistics,Ireland,,WYMAN,,0.0,,"Agricultural statistics (Ireland) 1912-Report and tables relating to Irish agricultural labourers, 2}d. .. WYMAN, Aug. 13",Ireland Agricultural statistics,['Agricultural statistics (Ireland)'],,Aug. 13,
"Agricultural statistics (Ireland), 1912-Return of prices of crops, live stock, and other products. Diagrams. 1s. id. . WYMAN, July 13",Agricultural statistics,Ireland,"1912-Return of prices of crops, live stock, and other products",WYMAN,,0.0,,"Agricultural statistics (Ireland), 1912-Return of prices of crops, live stock, and other products. Diagrams. Is. id. . WYMAN, July 13",Ireland Agricultural statistics,['Agricultural statistics (Ireland)'],,July 13,
"Agriculture—Foreign and Colonial statistics for 1911. rod. (post free) ... WYMAN, Feb. 13",,,Agriculture—Foreign and Colonial statistics for,WYMAN,,0.0,,"Agriculture—Foreign and Colonial statistics for 1911. rod. (post free) ... WYMAN, Feb. 13",,,,Feb. 13,
"Agriculture and Fisheries (Board of)--Proceedings under the Diseases of Animals Acts, &c., for 1912. Maps. . WYMAN, Aug. 13",,,"Proceedings under the Diseases of Animals Acts, &c",WYMAN,,0.0,,"Agriculture and Fisheries (Board of)--Proceedings under the Diseases of Animals Acts, &c., for 1912. Maps. . WYMAN, Aug. 13",,"['Agriculture', 'Fisheries (Board of)']",,Aug. 13,
"Agriculture and Fisheries (Board of)-Report of Committee appointed to consider applications of the Devon and Cornwall local fisheries com- mittees for grants for assisting fishermen to instal motor power in their boats, 5 d. WYMAN, Apr. 13",,,Report of Committee appointed to consider applications of the Devon and Cornwall local fisheries com- mittees for grants for assisting fishermen to instal motor power in their boats,WYMAN,,0.0,,"Agriculture and Fisheries (Board of)-Report of Committee appointed to consider applications of the Devon and Cornwall local fisheries com- mittees for grants for assisting fishermen to instal motor power in their boats, 5 d. WYMAN, Apr. 13",,"['Agriculture', 'Fisheries (Board of)']",,Apr. 13,
"Agriculture and Fisheries (Board of) - Sea fisheries : bye-laws in force on Feb. I, 1913, gd. WYMAN, Apr. 13",,,Sea fisheries : bye-laws in force on Feb,WYMAN,,0.0,,"Agriculture and Fisheries (Board of) - Sea fisheries : bye-laws in force on Feb. I, 1913, gd. WYMAN, Apr. 13",,"['Agriculture', 'Fisheries (Board of)']",,Apr. 13,
"Agriculture for Ireland (Dept. of)--Scientific investigations, 1912. 5, The Deep water Asteroidea, &c., of West-coast of Ireland, gd. WYMAN, Oct. 13",Agriculture for Ireland,Dept. of,Scientific investigations,WYMAN,,0.0,,"Agriculture for Ireland (Dept. of)--Scientific investigations, 1912. 5, The Deep water Asteroidea, &c., of West-coast of Ireland, gd. WYMAN, Oct. 13",Dept. of Agriculture for Ireland,['Agriculture for Ireland (Dept. of)'],,Oct. 13,
"Alden (W. C.) see Salisbury (R. D.) and Alden. Alden's Everybody's almanac and daily remem- brancer, 1913, 8vo., swd., id. A. J. JOHNSON, Jan. 13",Alden,W. C.,Alden's Everybody's almanac and daily remem- brancer,A. J. JOHNSON,,0.0,8vo.,"Alden (W. C.) see Salisbury (R. D.) and Alden. Alden's Everybody's almanac and daily remem- brancer, 1913, 8vo., swd., id. A. J. JOHNSON, Jan. 13",W. C. Alden,['Alden (W. C.)'],,Jan. 13,
"Alderson (E. A. H.) Pink and scarlet; or, Hunting as a school for soldiering. Illus, in colours by Lionel Edwards. 4to. II X81, pp. 282, 159, net... ... HODDER & S., Dec. 13",Alderson,E. A. H.,"Pink and scarlet; or, Hunting as a school for soldiering",HODDER & S.,,0.0,4to.,"Alderson (E. A. H.) Pink and scarlet; or, Hunting as a school for soldiering. Illus, in colours by Lionel Edwards. 4to. II X81, pp. 282, 159, net... ... HODDER & S., Dec. 13",E. A. H. Alderson,['Alderson (E. A. H.)'],,Dec. 13,
"Alderton (W. G.) and Baily (J.T.)---Light wood- work : a course of handwork correlated with practical arithmetic, drawing, and composition. 8vo. 84 X5}, pp. 136, 23. 6dl. net E. ARNOLD, May 13.",Alderton,W. G.,"Light wood- work : a course of handwork correlated with practical arithmetic, drawing, and composition",E. ARNOLD,,0.0,8vo.,"Alderton (W. G.) and Baily (J.T.)---Light wood- work : a course of handwork correlated with practical arithmetic, drawing, and composition. 8vo. 84 X5}, pp. 136, 23. 6dl. net E. ARNOLD, May 13.",W. G. Alderton,"['Alderton (W. G.)', 'Baily (J.T.)']",,May 13,
"Aldin (Cecil)— The Doggie book. 16mo. bds. s: net ..... LAWRENCE & J., Sep. 13",Aldin,Cecil,The Doggie book,LAWRENCE & J.,,0.0,16mo.,"Aldin (Cecil)— The Doggie book. 16mo. bds. IS: net ..... LAWRENCE & J., Sep. 13",Cecil Aldin,['Aldin (Cecil)'],,Sep. 13,
"Aldin (Cecil)—Jock and some others. 16mo. bds s, net .. LAWRENCE & J., Sep. 13",Aldin,Cecil,Jock and some others,LAWRENCE & J.,,0.0,16mo.,"Aldin (Cecil)—Jock and some others. 16mo. bds IS, net .. LAWRENCE & J., Sep. 13",Cecil Aldin,['Aldin (Cecil)'],,Sep. 13,
"Aldin (Cecil)-Puppy tails. 16mo. bds. is. net LAWRENCE & J., Sep. 13",Aldin,Cecil,Puppy tails,LAWRENCE & J.,,0.0,16mo.,"Aldin (Cecil)-Puppy tails. 16mo. bds. is. net LAWRENCE & J., Sep. 13",Cecil Aldin,['Aldin (Cecil)'],,Sep. 13,
"Alexander (J.) and Kear (J. A.)—The Encyclo- pædia of draughts. Vol. 4. 8vo. 81x51, Pp. 231-300, s. (Bristol : Kear) MARLBOROUGH, Jan. 13",Alexander,J.,The Encyclo- pædia of draughts,MARLBOROUGH,,0.0,8vo.,"Alexander (J.) and Kear (J. A.)—The Encyclo- pædia of draughts. Vol. 4. 8vo. 81x51, Pp. 231-300, IS. (Bristol : Kear) MARLBOROUGH, Jan. 13",J. Alexander,"['Alexander (J.)', 'Kear (J. A.)']",,Jan. 13,
"Alford (John)—Poenis. Cr. 8vo., pp. 28, bds., 28. net. POETRY BOOKSHOP, May 13",Alford,John,Poenis,POETRY BOOKSHOP,,0.0,8vo.,"Alford (John)—Poenis. Cr. 8vo., pp. 28, bds., 28. net. POETRY BOOKSHOP, May 13",John Alford,['Alford (John)'],,May 13,
"Ali Nomad-Cosmic consciousness. Cr. 8vo., 4s. 60. net .L. N. FOWLER, Aug. 13",,,Ali Nomad-Cosmic consciousness,L. N. FOWLER,,0.0,8vo.,"Ali Nomad-Cosmic consciousness. Cr. 8vo., 45. 60. net .L. N. FOWLER, Aug. 13",,,,Aug. 13,
"Alice's adventures in Wonderland. Told mostly in words of one syllable. Re-issue. Illus. 4to., pp. 96, bds. is. ... ROUTLEDGE, Sep. 13",,,Alice's adventures in Wonderland,ROUTLEDGE,,0.0,4to.,"Alice's adventures in Wonderland. Told mostly in words of one syllable. Re-issue. Illus. 4to., pp. 96, bds. is. ... ROUTLEDGE, Sep. 13",,,,Sep. 13,
"Aliens—Return showing the names of all aliens to whom certificates of naturalisation have been issued during 1912, 4}d. WYMAN, Apr. 13",,,Aliens—Return showing the names of all aliens to whom certificates of naturalisation have been issued during,WYMAN,,0.0,,"Aliens—Return showing the names of all aliens to whom certificates of naturalisation have been issued during 1912, 4}d. WYMAN, Apr. 13",,,,Apr. 13,
"Aliens Act, 1905–Return of alien passenger traffic, &c. (Quarterly) ea. itd. WYMAN, Feb., &c., 13",,,Aliens Act,WYMAN,,0.0,,"Aliens Act, 1905–Return of alien passenger traffic, &c. (Quarterly) ea. itd. WYMAN, Feb., &c., 13",,,,"Feb., &c., 13",
"Alkali, &c. works—Proceedings under Act during 1912, 8{d.. WYMAN, July 13",,,"Alkali, &c",WYMAN,,0.0,,"Alkali, &c. works—Proceedings under Act during 1912, 8{d.. WYMAN, July 13",,,,July 13,
"Allen (Inglis)—Sir 'Arry. Pop. edit. Cr. 8vo. pp. 164, is. net ROUTLEDGE, Apr. 13",Allen,Inglis,Sir 'Arry,ROUTLEDGE,,0.0,8vo.,"Allen (Inglis)—Sir 'Arry. Pop. edit. Cr. 8vo. pp. 164, is. net ROUTLEDGE, Apr. 13",Inglis Allen,['Allen (Inglis)'],,Apr. 13,
"Allen (J. Archibald)—The Keeper's partridge pocket book and register. 8vo. 41 X 81, is. net KNIGHT, Dec. 13",Allen,J. Archibald,The Keeper's partridge pocket book and register,KNIGHT,,0.0,8vo.,"Allen (J. Archibald)—The Keeper's partridge pocket book and register. 8vo. 41 X 81, is. net KNIGHT, Dec. 13",J. Archibald Allen,['Allen (J. Archibald)'],,Dec. 13,
"Allen (1.)-Foundation stones to liappiness and success. 18mo., bds. is, net L. N. FOWLER, Sep. 13",Allen,1.,Foundation stones to liappiness and success,L. N. FOWLER,,0.0,18mo.,"Allen (1.)-Foundation stones to liappiness and success. 18mo., bds. is, net L. N. FOWLER, Sep. 13",1. Allen,['Allen (1.)'],,Sep. 13,
"Amateur gardener's diary and dictionary (The) — oblong 16mo., bds., is. net “ GARDEN LIFE, Nov. 13",,,Amateur gardener's diary and dictionary (The) — oblong,GARDEN LIFE,,0.0,16mo.,"Amateur gardener's diary and dictionary (The) — oblong 16mo., bds., is. net “ GARDEN LIFE, Nov. 13",,,,Nov. 13,
"Amateur gardening annual and year book, 1913. 4to., swd. iS. net .. COLLINGRIDGE, Feb. 13",,,Amateur gardening annual and year book,COLLINGRIDGE,,0.0,4to.,"Amateur gardening annual and year book, 1913. 4to., swd. iS. net .. COLLINGRIDGE, Feb. 13",,,,Feb. 13,
