entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"1914. id. Army-Map reading and field sketching, Manual of, 1912. Repr. with additions, 1914. 1s. WYMAN, Feb. 15",,,,WYMAN,1s.,,"1914. id. Army-Map reading and field sketching, Manual of, 1912. Repr. with additions, 1914. Is. WYMAN, Feb. 15",,,,Feb. 15,1915,
"2d. .WYMAN, Feb. 15",,,,WYMAN,2d.,,"2d. .WYMAN, Feb. 15",,,,Feb. 15,1915,
"Army-Railway manual (War). 1911. Repr. with amendments. 1914. 6d..... WYMAN, Feb. 15",Army-Railway manual,War,,WYMAN,6d.,,"Army-Railway manual (War). 1911. Repr. with amendments. 1914. 6d..... WYMAN, Feb. 15",War Army-Railway manual,['Army-Railway manual (War)'],,Feb. 15,1915,
"Army-Veterinary manual (War). id. WYMAN, May 15",Army-Veterinary manual,War,,WYMAN,,,"Army-Veterinary manual (War). id. WYMAN, May 15",War Army-Veterinary manual,['Army-Veterinary manual (War)'],,May 15,1915,
"BACON'S Ayscough (John)-The Wit and wisdom of J. A. Chosen and ed. by Scannell O'Neill. 51 X 3}, pp. 151, is. net (Angelus ser.) WASHBOURNE, Jan. 1s.",,,,,,,"BACON'S Ayscough (John)-The Wit and wisdom of J. A. Chosen and ed. by Scannell O'Neill. 51 X 3}, pp. 151, is. net (Angelus ser.) WASHBOURNE, Jan. 15.",,,,,1915,
"Aytoun (Robert A.)—City centres of early Christianity. 8vo. 81 x 51, pp. 288, 5s. net HODDER & S., Oct. 1s.",,,,,,,"Aytoun (Robert A.)—City centres of early Christianity. 8vo. 81 x 51, pp. 288, 5s. net HODDER & S., Oct. 15.",,,,,1915,
"5s. net Australian law list, 191s. 58. net BUTTERWORTH, Sep. 15",,,,BUTTERWORTH,,,"55. net Australian law list, 1915. 58. net BUTTERWORTH, Sep. 15",,,,Sep. 15,1915,
"158, net Banking almanac and directory (The), 191s. 8vo. WATERLOW, Jan. 15",,,,WATERLOW,,8vo.,"158, net Banking almanac and directory (The), 1915. 8vo. WATERLOW, Jan. 15",,,,Jan. 15,1915,
"Bethnal Green Museum--Eastern works of art, lent by Earl Curzon of Kedleston, id. MUSEUM, Nov. 15",,,,MUSEUM,,,"Bethnal Green Museum--Eastern works of art, lent by Earl Curzon of Kedleston, id. MUSEUM, Nov. 15",,,,Nov. 15,1915,
". 4s. net Births, deaths, and marriages-Official list, 191s. Pt. 1, Indexes, &c., 2s. ; Pt. 3, Places of meeting for religious worship, showing those registered for the solemnization of marriages, 3s. 6d. WYMAN, Apr. 15",,,,WYMAN,3s. 6d.,,". 45. net Births, deaths, and marriages-Official list, 1915. Pt. 1, Indexes, &c., 25. ; Pt. 3, Places of meeting for religious worship, showing those registered for the solemnization of marriages, 3s. 6d. WYMAN, Apr. 15",,,,Apr. 15,1915,
"Blair (Sir D. O. Hunter-) see Hunter-Blair. Blair (Wilfrid)—1915 and other poems. Cr. 8vo., pp. 40, swd., s. net ...BLACKWELL, June 15",Blair,Sir D. O. Hunter-,,BLACKWELL,,8vo.,"Blair (Sir D. O. Hunter-) see Hunter-Blair. Blair (Wilfrid)—1915 and other poems. Cr. 8vo., pp. 40, swd., IS. net ...BLACKWELL, June 15",Sir D. O. Hunter- Blair,"['Blair (Sir D. O. Hunter-)', 'Blair (Wilfrid)']",,June 15,1915,
"Brooke (Rupert)—1914, and other poems. Cr. 8vo. 7* X 5, pp. 64, 2s. 6d. net SIDGWICK & J., June 15",Brooke,Rupert,,SIDGWICK & J.,2s. 6d.,8vo.,"Brooke (Rupert)—1914, and other poems. Cr. 8vo. 7* X 5, pp. 64, 25. 6d. net SIDGWICK & J., June 15",Rupert Brooke,['Brooke (Rupert)'],,June 15,1915,net
"Brooke (Rupert) 1914”: five sonnets. iómo., swd., 6d. net...... ..SIDGWICK & J., Nov. 15",Brooke,Rupert,,SIDGWICK & J.,6d.,,"Brooke (Rupert) 1914”: five sonnets. iómo., swd., 6d. net...... ..SIDGWICK & J., Nov. 15",Rupert Brooke,['Brooke (Rupert)'],,Nov. 15,1915,net
"32mo. Swd. 2d. net ....MACMILLAN, Mar. 15",,,,MACMILLAN,2d.,,"32mo. Swd. 2d. net ....MACMILLAN, Mar. 15",,,,Mar. 15,1915,net
"(Clarendon Press) MILFORD, Jan. 15",,,,MILFORD,,,"(Clarendon Press) MILFORD, Jan. 15",,,,Jan. 15,1915,
"Cr. 8vo. 71 X41, pp. 320, 6s... SIMPKIN, Jan. 15",,,,SIMPKIN,6s.,8vo.,"Cr. 8vo. 71 X41, pp. 320, 6S... SIMPKIN, Jan. 15",,,,Jan. 15,1915,
"74 x 41, pp. 312, 6s. 12s. 6d. net ...HEATH, C., Nov. 15",,,,"HEATH, C.",12s. 6d.,,"74 x 41, pp. 312, 6s. 12s. 6d. net ...HEATH, C., Nov. 15",,,,Nov. 15,1915,net
"NELSON, Feb., &c., 15",,,,NELSON,,,"NELSON, Feb., &c., 15",,,,"Feb., &c., 15",1915,
"71 X5, pp. 254, is, net ..BLACKWOOD, Oct. 15",,,,BLACKWOOD,,,"71 X5, pp. 254, is, net ..BLACKWOOD, Oct. 15",,,,Oct. 15,1915,
"Cr. 8vo., pp. 260, is, net. (Khaki library) Bullon (Frank T.)---Recollections: the remini. CHATTO, Jan. 15",,,,CHATTO,,8vo.,"Cr. 8vo., pp. 260, is, net. (Khaki library) Bullon (Frank T.)---Recollections: the remini. CHATTO, Jan. 15",,,,Jan. 15,1915,
"SEELEY, Mar. 15",,,,SEELEY,,,"SEELEY, Mar. 15",,,,Mar. 15,1915,
"PARTRIDGE, Sep. 15",,,,PARTRIDGE,,,"PARTRIDGE, Sep. 15",,,,Sep. 15,1915,
"1098, 42s. ...... STEVENS & SONS, Apr. 15",,,,STEVENS & SONS,42s.,,"1098, 425. ...... STEVENS & SONS, Apr. 15",,,,Apr. 15,1915,
"8vo. 71 x5, pp. 316, 6s. ..MILLS & B., Jan. 15",,,,MILLS & B.,6s.,,"8vo. 71 x5, pp. 316, 6s. ..MILLS & B., Jan. 15",,,,Jan. 15,1915,
"WYMAN, May 15",,,,WYMAN,,,"WYMAN, May 15",,,,May 15,1915,
"Burgess (Joseph)-Homeland or Empire ? net (Bradford) HOMELAND LEAGUE. PR., Feb. 15",Burgess,Joseph,,HOMELAND LEAGUE. PR.,,,"Burgess (Joseph)-Homeland or Empire ? net (Bradford) HOMELAND LEAGUE. PR., Feb. 15",Joseph Burgess,['Burgess (Joseph)'],,Feb. 15,1915,
"Chambers (Haward)-European entanglements since 1748, chronologically arranged. Cr. 8vo. .LOAGMA.s, Mar. 15",,,,,,,"Chambers (Haward)-European entanglements since 1748, chronologically arranged. Cr. 8vo. .LOAGMA.IS, Mar. 15",,,,,1915,
"Chippendale romance, Gay (E. H.) 21s. net Chippinge, Weyman (S. J.) is. net Chisholm (A. M.)—Precious waters. Cr. Svo 6s, ..GAY & H., Jan. 15","Chippendale romance, Gay",E. H.,,GAY & H.,6s.,,"Chippendale romance, Gay (E. H.) 21s. net Chippinge, Weyman (S. J.) is. net Chisholm (A. M.)—Precious waters. Cr. Svo 6s, ..GAY & H., Jan. 15","E. H. Chippendale romance, Gay","['Chippendale romance, Gay (E. H.)']",,Jan. 15,1915,
"Cinderella. 60. (Nursery calendars) ALLDAY, Sep. 15",Cinderella. 60.,Nursery calendars,,ALLDAY,,,"Cinderella. 60. (Nursery calendars) ALLDAY, Sep. 15",Nursery calendars Cinderella. 60.,['Cinderella. 60. (Nursery calendars)'],,Sep. 15,1915,
"6d.. WYMAN, May 15",,,,WYMAN,6d.,,"6d.. WYMAN, May 15",,,,May 15,1915,
"Civil Service (Royal Commission on) — 5th report. Pt. 1, The Diplomatic Corps and the Foreign Office. Pt. 2, The Consular Service. 5d. WYMAN, Jan. 15",Civil Service,Royal Commission on,,WYMAN,5d.,,"Civil Service (Royal Commission on) — 5th report. Pt. 1, The Diplomatic Corps and the Foreign Office. Pt. 2, The Consular Service. 5d. WYMAN, Jan. 15",Royal Commission on Civil Service,['Civil Service (Royal Commission on)'],,Jan. 15,1915,
"Cole (Sophie)-1sobel in Wardour Street. Cheap ed. Cr. 8vo., pp. 316, swd. is. net MILLS & B., Dec. 15",Cole,Sophie,,MILLS & B.,,8vo.,"Cole (Sophie)-Isobel in Wardour Street. Cheap ed. Cr. 8vo., pp. 316, swd. is. net MILLS & B., Dec. 15",Sophie Cole,['Cole (Sophie)'],,Dec. 15,1915,
"Concannon (Mrs. Thomas)-Life of St. Columban. CATHOLIC TRUTH SOC OF IRELAND, Nov. 1s.",,,,,,,"Concannon (Mrs. Thomas)-Life of St. Columban. CATHOLIC TRUTH SOC OF IRELAND, Nov. 15.",,,,,1915,
"Consular reports, 1913-Bengasi (map), itd. WYMAN, J une 15","Consular reports, 1913-Bengasi",map,,WYMAN,,,"Consular reports, 1913-Bengasi (map), itd. WYMAN, J une 15","map Consular reports, 1913-Bengasi","['Consular reports, 1913-Bengasi (map)']",,J une 15,1915,
"De Flemalle (G. de Libert) see Libert de Flemalle (G. de) Defoe (Daniel)—The Life and adventures of Robinson Crusoe. Illus. by Gordon Robinson. Cr. 8vo. 71 x 51, pp. 238, 39. 6d. 5s. net KELLY, Sep. 15",De Flemalle,G. de Libert,,KELLY,5s.,8vo.,"De Flemalle (G. de Libert) see Libert de Flemalle (G. de) Defoe (Daniel)—The Life and adventures of Robinson Crusoe. Illus. by Gordon Robinson. Cr. 8vo. 71 x 51, pp. 238, 39. 6d. 55. net KELLY, Sep. 15",G. de Libert De Flemalle,['De Flemalle (G. de Libert)'],,Sep. 15,1915,net
"5s. net De la Trobe (Alma)-Light and shade. 73 x 4t, pp. 64, 1s. 6d. net.. .STOCKWELL, May 15",,,,STOCKWELL,1s. 6d.,,"55. net De la Trobe (Alma)-Light and shade. 73 x 4t, pp. 64, Is. 6d. net.. .STOCKWELL, May 15",,,,May 15,1915,net
"Dominions (Royal Commission on)-4th Interim report. With map. 4d. ...... WYMAN, Feb. 15",Dominions,Royal Commission on,,WYMAN,4d.,,"Dominions (Royal Commission on)-4th Interim report. With map. 4d. ...... WYMAN, Feb. 15",Royal Commission on Dominions,['Dominions (Royal Commission on)'],,Feb. 15,1915,
"Douglas (E. M. Akers-) see Akers-Douglas (E. M.) Douglas (H.)-Rifle shooting for war. 12mo. swd. 6d. net ...HARRISON, June 15",Douglas,E. M. Akers-,,HARRISON,6d.,,"Douglas (E. M. Akers-) see Akers-Douglas (E. M.) Douglas (H.)-Rifle shooting for war. 12mo. swd. 6d. net ...HARRISON, June 15",E. M. Akers- Douglas,['Douglas (E. M. Akers-)'],,June 15,1915,net
"Du Baty (Raymond Rallier)—15,000 miles in a ketch. 12mo., pp. 374, 1s. net NELSON, Jan. 15",Du Baty,Raymond Rallier,,NELSON,1s.,12mo.,"Du Baty (Raymond Rallier)—15,000 miles in a ketch. 12mo., pp. 374, Is. net NELSON, Jan. 15",Raymond Rallier Du Baty,['Du Baty (Raymond Rallier)'],,Jan. 15,1915,net
"Education (Board of)-Schools for mothers : memorandum on class instruction, id. WYMAN, June 15",Education,Board of,,WYMAN,,,"Education (Board of)-Schools for mothers : memorandum on class instruction, id. WYMAN, June 15",Board of Education,['Education (Board of)'],,June 15,1915,
"Education (Board of)-Teaching certificates for teachers of art, Rules as to issue, id. WYMAN, Nov. 15",Education,Board of,,WYMAN,,,"Education (Board of)-Teaching certificates for teachers of art, Rules as to issue, id. WYMAN, Nov. 15",Board of Education,['Education (Board of)'],,Nov. 15,1915,
"4d. ... WYMAN, Jan. 15",,,,WYMAN,4d.,,"4d. ... WYMAN, Jan. 15",,,,Jan. 15,1915,
"Education (Scotland)-42nd Annual report by the Accountant for Scotland, 1913-14. 104d. WYMAN, May 15",Education,Scotland,,WYMAN,104d.,,"Education (Scotland)-42nd Annual report by the Accountant for Scotland, 1913-14. 104d. WYMAN, May 15",Scotland Education,['Education (Scotland)'],,May 15,1915,
"Elias (Frank) --The Mine detector : a tale of the East Coast. Cr. 8vo. 71 x 5, pp. 186, is. net R.T.S., Nov. 1s.",,,,,,,"Elias (Frank) --The Mine detector : a tale of the East Coast. Cr. 8vo. 71 x 5, pp. 186, is. net R.T.S., Nov. 15.",,,,,1915,
"Emigrants’ Information Office-Handbooks: 1, Canada, id.; 5, Queensland, id. WYMAN, Apr. 15",,,,WYMAN,,,"Emigrants’ Information Office-Handbooks: 1, Canada, id.; 5, Queensland, id. WYMAN, Apr. 15",,,,Apr. 15,1915,
". 58. net 58. net . Epitome of useful information rela. to trade marks, letters patent, designs, copyright and the use of Royal arms. 2nd ed. 81x51, pp. 120, .T. B. BROWNE, May 15",,,,T. B. BROWNE,,,". 58. net 58. net . Epitome of useful information rela. to trade marks, letters patent, designs, copyright and the use of Royal arms. 2nd ed. 81x51, pp. 120, .T. B. BROWNE, May 15",,,,May 15,1915,
"38. 60. : Eversley (Lord)-The Partitions of Poland. 8vo. 9x55, pp. 328, 7s. 6d. net UNWIN, June 15",,,,UNWIN,7s. 6d.,8vo.,"38. 60. : Eversley (Lord)-The Partitions of Poland. 8vo. 9x55, pp. 328, 75. 6d. net UNWIN, June 15",,,,June 15,1915,net
"Family, The, Mordaunt (E.) 6s. Family cookery book (The)-Cr. 8vo., pp. 96, swd. 6d. net.. CHURCH FAMILY NEWSPAPER, June 15","Family, The, Mordaunt",E.,,CHURCH FAMILY NEWSPAPER,6d.,8vo.,"Family, The, Mordaunt (E.) 6s. Family cookery book (The)-Cr. 8vo., pp. 96, swd. 6d. net.. CHURCH FAMILY NEWSPAPER, June 15","E. Family, The, Mordaunt","['Family, The, Mordaunt (E.)']",,June 15,1915,net
"Feuvre (Amy Le) see Le Feuvre. Fever, Cerebro-spinal, Horder (T. J.) 3s. 6d. net Ftoulkes (Maude M. C.)-My own past. 8vo. 84 x 54, pp. 258, ios. 6d. net CASSELL, Oct. 15",Feuvre,Amy Le,,CASSELL,6d.,8vo.,"Feuvre (Amy Le) see Le Feuvre. Fever, Cerebro-spinal, Horder (T. J.) 35. 6d. net Ftoulkes (Maude M. C.)-My own past. 8vo. 84 x 54, pp. 258, ios. 6d. net CASSELL, Oct. 15",Amy Le Feuvre,"['Feuvre (Amy Le)', 'Fever, Cerebro-spinal, Horder (T. J.)']",,Oct. 15,1915,net
"Flower (Newman)-1s God dead ? Cr. 8vo. 71 x 5, pp. 136, 1s. net ..CASSELL, Oct. 15",Flower,Newman,,CASSELL,1s.,8vo.,"Flower (Newman)-Is God dead ? Cr. 8vo. 71 x 5, pp. 136, Is. net ..CASSELL, Oct. 15",Newman Flower,['Flower (Newman)'],,Oct. 15,1915,net
"28. French dishes for English tables. By C. de P. Cheaper edit. Cr. 8vo. 7} 5, pp. 196, is. net SANDS, Mar. 15",,,,SANDS,,8vo.,"28. French dishes for English tables. By C. de P. Cheaper edit. Cr. 8vo. 7} 5, pp. 196, is. net SANDS, Mar. 15",,,,Mar. 15,1915,
"Fulton (C. H.)-Metallurgical smoke (U.S. Bureau of Mines Bulletin). Illus. 8vo. 9 X6, pp. 94, 29. 6(1. uet WESLEY, July 15",,,,WESLEY,,8vo.,"Fulton (C. H.)-Metallurgical smoke (U.S. Bureau of Mines Bulletin). Illus. 8vo. 9 X6, pp. 94, 29. 6(1. uet WESLEY, July 15",,['Fulton (C. H.)-Metallurgical smoke (U.S. Bureau of Mines Bulletin)'],,July 15,1915,
"3s. 6d. Friendly Work, 1914. 4to., 2s. GARDNER, D., Feb. 15",,,,"GARDNER, D.",2s.,4to.,"3s. 6d. Friendly Work, 1914. 4to., 25. GARDNER, D., Feb. 15",,,,Feb. 15,1915,
"Gould (s. Baring-) see Baring-Gould Qouldsbury (C. E.)-Tiger slayer by order. 8vo., pp. 262, 78. 6d. net ...CHAPMAN & H., Nov. 15",Gould,s. Baring-,,CHAPMAN & H.,6d.,,"Gould (s. Baring-) see Baring-Gould Qouldsbury (C. E.)-Tiger slayer by order. 8vo., pp. 262, 78. 6d. net ...CHAPMAN & H., Nov. 15",s. Baring- Gould,['Gould (s. Baring-)'],,Nov. 15,1915,net
"Green wood (G. G.)-1s there a Shakespeare pro- blem? With a reply to Mr. J. M. Robertson and Mr. Andrew Lang. 8vo. 8* X55, pp. 640, 16s, net .LANE, Oct. 15",Green wood,G. G.,,LANE,16s.,8vo.,"Green wood (G. G.)-Is there a Shakespeare pro- blem? With a reply to Mr. J. M. Robertson and Mr. Andrew Lang. 8vo. 8* X55, pp. 640, 16s, net .LANE, Oct. 15",G. G. Green wood,['Green wood (G. G.)'],,Oct. 15,1915,net
"H. R., Lefevre (E.) 6s. H. S. see J. E. and H. S. Habberton (John)-Helen's babies. New ed. Small 4to. 9} 7, pp. 284, 5s. net CHATTO & W., Nov. 15","H. R., Lefevre",E.,,CHATTO & W.,5s.,4to.,"H. R., Lefevre (E.) 6s. H. S. see J. E. and H. S. Habberton (John)-Helen's babies. New ed. Small 4to. 9} 7, pp. 284, 55. net CHATTO & W., Nov. 15","E. H. R., Lefevre","['H. R., Lefevre (E.)']",,Nov. 15,1915,net
"Hali (Edith King-) see King-Hall. Hall (Francis J.)-The Incarnation. Cr. 8vo., 66. LONGMANS, Nov. 1s.",,,,,,,"Hali (Edith King-) see King-Hall. Hall (Francis J.)-The Incarnation. Cr. 8vo., 66. LONGMANS, Nov. 15.",,,,,1915,
"Haslehust (Ernest) see Heath (S.) and Haslehust. Haslemere, Bygone, Stanton (E. W.) and Woods (P.) 21s. net Hassall (Arthur)-Life of Viscount Bolingbroke Cr. 8vo. 7} x 5, pp. 238, 3s. 6d. net BLACKWELL, Oct. 15",Haslehust,Ernest,,BLACKWELL,3s. 6d.,8vo.,"Haslehust (Ernest) see Heath (S.) and Haslehust. Haslemere, Bygone, Stanton (E. W.) and Woods (P.) 21s. net Hassall (Arthur)-Life of Viscount Bolingbroke Cr. 8vo. 7} x 5, pp. 238, 35. 6d. net BLACKWELL, Oct. 15",Ernest Haslehust,"['Haslehust (Ernest)', 'Haslemere, Bygone, Stanton (E. W.)', 'Woods (P.)']",,Oct. 15,1915,net
"...CARDEN CITY PR., May 15",,,,CARDEN CITY PR.,,,"...CARDEN CITY PR., May 15",,,,May 15,1915,
"Cr. 8vo. 71 x 51, pp. 206, 2s. 6d. net (Clarendon Pr.) MILFORD, Nov. 15",,,,MILFORD,2s. 6d.,8vo.,"Cr. 8vo. 71 x 51, pp. 206, 25. 6d. net (Clarendon Pr.) MILFORD, Nov. 15",,,,Nov. 15,1915,net
"Hillary Martyn, Patterson (J. E.) 6s. Hilliers (Ashton)-Demi-royal. Cr. 8vo. 71 x 5, pp. 396, 6s. ..METHUEN, Sep. 15","Hillary Martyn, Patterson",J. E.,,METHUEN,6s.,8vo.,"Hillary Martyn, Patterson (J. E.) 6s. Hilliers (Ashton)-Demi-royal. Cr. 8vo. 71 x 5, pp. 396, 6s. ..METHUEN, Sep. 15","J. E. Hillary Martyn, Patterson","['Hillary Martyn, Patterson (J. E.)']",,Sep. 15,1915,
"28. : 28. Hobbs (E. W.)—Model power boats. Illus. 8vo. 8X54, pp. 338, 5s, net ..P. MARSHALL, Jan. 15",,,,P. MARSHALL,5s.,8vo.,"28. : 28. Hobbs (E. W.)—Model power boats. Illus. 8vo. 8X54, pp. 338, 5s, net ..P. MARSHALL, Jan. 15",,,,Jan. 15,1915,net
"Holmes (John Haynes)-1s death the end ? Cr. 8vo., 6s. net .PUTNAM, Mar. 15",Holmes,John Haynes,,PUTNAM,6s.,8vo.,"Holmes (John Haynes)-Is death the end ? Cr. 8vo., 6s. net .PUTNAM, Mar. 15",John Haynes Holmes,['Holmes (John Haynes)'],,Mar. 15,1915,net
"38. 6d. Horses : Live stock of the farm, Jones (C. B.) Vol. 3. 78. net.. Horsfall (Magdalene)---The Fairy latchkey. Cheaper ed. Cr. 8vo. 71 x 5, pp. 238, is. net DUCKWORTH, Oct. 15",,,,DUCKWORTH,,8vo.,"38. 6d. Horses : Live stock of the farm, Jones (C. B.) Vol. 3. 78. net.. Horsfall (Magdalene)---The Fairy latchkey. Cheaper ed. Cr. 8vo. 71 x 5, pp. 238, is. net DUCKWORTH, Oct. 15",,,,Oct. 15,1915,
"а Housden (C. E.)-1s Venus inhabited ? Cr. Svo., s. 60, net. .LONGMANS, Oct. 15",а Housden,C. E.,,LONGMANS,,,"а Housden (C. E.)-Is Venus inhabited ? Cr. Svo., IS. 60, net. .LONGMANS, Oct. 15",C. E. а Housden,['а Housden (C. E.)'],,Oct. 15,1915,
"Hunekor (James)—1vory, apes and peacocks. Cr. 8vo. 71 X 5, pp. 326, 6s. net ..LAURIE, Dec. 15",Hunekor,James,,LAURIE,6s.,8vo.,"Hunekor (James)—Ivory, apes and peacocks. Cr. 8vo. 71 X 5, pp. 326, 6s. net ..LAURIE, Dec. 15",James Hunekor,['Hunekor (James)'],,Dec. 15,1915,net
"Cr. . . . Hungerford (Mrs.)-Peter's wife. 8vo., swd., 6d. HODDER & S., Apr. 15",,,,HODDER & S.,6d.,8vo.,"Cr. . . . Hungerford (Mrs.)-Peter's wife. 8vo., swd., 6d. HODDER & S., Apr. 15",,,,Apr. 15,1915,
"Hunt (Arthur S.) see Grenfell (B. P.) and Hunt. Hunt (Arthur S.) see Johnston (J. de M.) and others Hunt (D. Bonavia-) see Bonavia-Hunt Hunt (H. Ernest)-A Manual of hypnotism. Cr. 8vo. 7! * +1, pp. 136, is, net RIDER, Oct. 15",Hunt,Arthur S.,,RIDER,,8vo.,"Hunt (Arthur S.) see Grenfell (B. P.) and Hunt. Hunt (Arthur S.) see Johnston (J. de M.) and others Hunt (D. Bonavia-) see Bonavia-Hunt Hunt (H. Ernest)-A Manual of hypnotism. Cr. 8vo. 7! * +1, pp. 136, is, net RIDER, Oct. 15",Arthur S. Hunt,['Hunt (Arthur S.)'],,Oct. 15,1915,
"3s. 6d. net In honour : an elegy. By a father. Cr. 8vo., pp. 70, 28. 6d. net ; swd. 28. net CONSTABLE, Dec. 15",,,,CONSTABLE,,8vo.,"35. 6d. net In honour : an elegy. By a father. Cr. 8vo., pp. 70, 28. 6d. net ; swd. 28. net CONSTABLE, Dec. 15",,,,Dec. 15,1915,
"Inebriates (Ireland)-11th Report of the In- spector, 1914. Iļd. . . WYMAN, Aug. 15",Inebriates,Ireland,,WYMAN,,,"Inebriates (Ireland)-11th Report of the In- spector, 1914. Iļd. . . WYMAN, Aug. 15",Ireland Inebriates,['Inebriates (Ireland)'],,Aug. 15,1915,
"Insurance, Life, Huebner (S. S.) 7s. 6d. net Insurance (National) --Account showing nature and amount of securities held at 31st Mar., 1915, as investments for moneys, forming part of the Unemployment Fund, $d. WYMAN, June 15","Insurance, Life, Huebner",S. S.,,WYMAN,,,"Insurance, Life, Huebner (S. S.) 75. 6d. net Insurance (National) --Account showing nature and amount of securities held at 31st Mar., 1915, as investments for moneys, forming part of the Unemployment Fund, $d. WYMAN, June 15","S. S. Insurance, Life, Huebner","['Insurance, Life, Huebner (S. S.)']",,June 15,1915,
"Ireland (Congested Districts Board for)-22nd Report of proceedings, 1913–14. 4d. WYMAN, May 15",Ireland,Congested Districts Board for,,WYMAN,4d.,,"Ireland (Congested Districts Board for)-22nd Report of proceedings, 1913–14. 4d. WYMAN, May 15",Congested Districts Board for Ireland,['Ireland (Congested Districts Board for)'],,May 15,1915,
"Ireland (Congested Districts Board for)--23rd Report, 1914-15, 5 d. .. WYMAN, Oct. 15",Ireland,Congested Districts Board for,,WYMAN,,,"Ireland (Congested Districts Board for)--23rd Report, 1914-15, 5 d. .. WYMAN, Oct. 15",Congested Districts Board for Ireland,['Ireland (Congested Districts Board for)'],,Oct. 15,1915,
"Ireland-Emigration statistics (monthly). ea. id. WYMAN, Jan., &c., 15",Ireland-Emigration statistics,monthly,,WYMAN,,,"Ireland-Emigration statistics (monthly). ea. id. WYMAN, Jan., &c., 15",monthly Ireland-Emigration statistics,['Ireland-Emigration statistics (monthly)'],,"Jan., &c., 15",1915,
"Ireland (Loan Fund Board of)—77th Annual report, 1914. 2d. ... WYMAN, May 15",Ireland,Loan Fund Board of,,WYMAN,2d.,,"Ireland (Loan Fund Board of)—77th Annual report, 1914. 2d. ... WYMAN, May 15",Loan Fund Board of Ireland,['Ireland (Loan Fund Board of)'],,May 15,1915,
"1sle of Man-Account, 1914-1s. d. WYMAN, Nov. 15",,,,WYMAN,,,"Isle of Man-Account, 1914-15. d. WYMAN, Nov. 15",,,,Nov. 15,1915,
