entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"434, 12s. 6d. net Baillie-Grohman (W. A.)-see Grohman (W. A. Baillie-) Baillie-Saunders (M.) see Saunders (M. Baillie-) Baily (P. J.)-Care and Nursing of the Insane. Pt. 1, Anatomy and Physiology. Cr. 8vo. pp. 102, limp, 1s. net ..SCIENTIFIC PRESS, Feb. 07",,,,SCIENTIFIC PRESS,1s.,8vo.,"434, 12s. 6d. net Baillie-Grohman (W. A.)-see Grohman (W. A. Baillie-) Baillie-Saunders (M.) see Saunders (M. Baillie-) Baily (P. J.)-Care and Nursing of the Insane. Pt. 1, Anatomy and Physiology. Cr. 8vo. pp. 102, limp, Is. net ..SCIENTIFIC PRESS, Feb. 07",,,,Feb. 07,1907,net
"8vo. 5s. Baily's Hunting Directory 1907-1908. VINTON, Nov. 07",,,,VINTON,,,"8vo. 5S. Baily's Hunting Directory 1907-1908. VINTON, Nov. 07",,,,Nov. 07,1907,
"Baedeker (K.)-Southern Germany (Wurtemberg and Bavaria). 1oth rev. edit. 12mo., 6s. Baedeker (K.)-Southern France including Cor- sica. 5th edit. 12mo., 9s...DULAU, April 07",,,,DULAU,9s.,12mo.,"Baedeker (K.)-Southern Germany (Wurtemberg and Bavaria). 1oth rev. edit. 12mo., 6s. Baedeker (K.)-Southern France including Cor- sica. 5th edit. 12mo., 9s...DULAU, April 07",,"['Baedeker (K.)-Southern Germany (Wurtemberg)', '-Southern Germany (Bavaria)']",,April 07,1907,
"Baffling Quest, Dowling (R.) 6d. Bagley (W. C.)-Class Room Management. Cr. MACMILLAN, May 07","Baffling Quest, Dowling",R.,,MACMILLAN,,,"Baffling Quest, Dowling (R.) 6d. Bagley (W. C.)-Class Room Management. Cr. MACMILLAN, May 07","R. Baffling Quest, Dowling","['Baffling Quest, Dowling (R.)']",,May 07,1907,
"8vo. 5s. net.. Bagot (R.)-Temptation. Cr. 8vo. 74 × 5, pp. METHUEN, Feb. 07",,,,METHUEN,,8vo.,"8vo. 5s. net.. Bagot (R.)-Temptation. Cr. 8vo. 74 × 5, pp. METHUEN, Feb. 07",,,,Feb. 07,1907,
"7s. 6d. net.. Baker (Emily)-Harry Winthrope's School Days. A Tale of Old Blundell's School, Tiverton. 8vo. 7 × 4, pp. 238, 2s. 6d. (Tom Brown Ser.) ROUTLEDGE, April 07",,,,ROUTLEDGE,2s. 6d.,8vo.,"7s. 6d. net.. Baker (Emily)-Harry Winthrope's School Days. A Tale of Old Blundell's School, Tiverton. 8vo. 7 × 4, pp. 238, 2s. 6d. (Tom Brown Ser.) ROUTLEDGE, April 07",,,,April 07,1907,
"WYMAN, Oct. 07",,,,WYMAN,,,"WYMAN, Oct. 07",,,,Oct. 07,1907,
"7s. 6d. net ..... Baker (H. F.)-An Introduction to the Theory of Multiply Periodic Functions. Ryl. 8vo., pp. 351, 12s. 6d. net..CAMB. UNIV. PRESS, Nov. 07",,,,CAMB. UNIV. PRESS,12s. 6d.,8vo.,"7s. 6d. net ..... Baker (H. F.)-An Introduction to the Theory of Multiply Periodic Functions. Ryl. 8vo., pp. 351, 12s. 6d. net..CAMB. UNIV. PRESS, Nov. 07",,,,Nov. 07,1907,net
"Baker (S. W., Sir)-1smailia. Cheaper re-issue. Cr. 8vo. 7X5, pp. 544, 3s. 6d. net MACMILLAN, Oct. 07",Baker,"S. W., Sir",,MACMILLAN,3s. 6d.,8vo.,"Baker (S. W., Sir)-Ismailia. Cheaper re-issue. Cr. 8vo. 7X5, pp. 544, 3s. 6d. net MACMILLAN, Oct. 07","S. W., Sir Baker","['Baker (S. W., Sir)']",,Oct. 07,1907,net
"450, 3s. 6d. Banks (R. G. D.)-The Employee Who Will Succeed. A Guide to Workers of Every Class. Cr. 8vo. 7×4ł, pp. 176, swd. 1s. 6d. SIMPKIN, Aug. 07",,,,SIMPKIN,1s. 6d.,8vo.,"450, 3s. 6d. Banks (R. G. D.)-The Employee Who Will Succeed. A Guide to Workers of Every Class. Cr. 8vo. 7×4ł, pp. 176, swd. Is. 6d. SIMPKIN, Aug. 07",,,,Aug. 07,1907,
"8vo. 3s. net.; bds. .J. CLARKE, Jan. 07",,,,J. CLARKE,,,"8vo. 3s. net.; bds. .J. CLARKE, Jan. 07",,,,Jan. 07,1907,
"2s. 6d. net Barber (E. A.)-Salt Glazed Earthenware. 8vo. bds. 5s. net .HODDER & S., Aug. 07",,,,HODDER & S.,5s.,8vo.,"2s. 6d. net Barber (E. A.)-Salt Glazed Earthenware. 8vo. bds. 5s. net .HODDER & S., Aug. 07",,,,Aug. 07,1907,net
"8vo. bds. 5s. net Edit. by Barbier (A.)-Iambes et Poèmes. C. M. Garnier. 12mo. 2s. net (Oxford Higher French Ser.) (Clarendon Press) FROWDE, Dec. 07",,,,FROWDE,2s.,12mo.,"8vo. bds. 5s. net Edit. by Barbier (A.)-Iambes et Poèmes. C. M. Garnier. 12mo. 2s. net (Oxford Higher French Ser.) (Clarendon Press) FROWDE, Dec. 07",,,,Dec. 07,1907,net
"8vo. 7×5, pp. 316, 6s. Baring (M.)—A Year in Russia. Demy 8vo., IOS. 6d. net... .METHUEN, May 07",,,,METHUEN,6d.,8vo.,"8vo. 7×5, pp. 316, 6s. Baring (M.)—A Year in Russia. Demy 8vo., IOS. 6d. net... .METHUEN, May 07",,,,May 07,1907,net
"3s. 6d., 2s. net Barker (J. E.)-Modern Germany. Her Political and Economic Problems, &c. 2nd and very greatly enlarged edit. Completely rev. and 8vo. 8×5, pp. 592, brought up to date. ...SMITH, E., Nov. 07",,,,"SMITH, E.",,8vo.,"3s. 6d., 2s. net Barker (J. E.)-Modern Germany. Her Political and Economic Problems, &c. 2nd and very greatly enlarged edit. Completely rev. and 8vo. 8×5, pp. 592, brought up to date. ...SMITH, E., Nov. 07",,,,Nov. 07,1907,
"RICHARDS, May 07",,,,RICHARDS,,,"RICHARDS, May 07",,,,May 07,1907,
"8vo. Toll. Cr. DUCKWORTH, Feb. 07",,,,DUCKWORTH,,,"8vo. Toll. Cr. DUCKWORTH, Feb. 07",,,,Feb. 07,1907,
"Bean Culture, Sevey (G. C.) 2s. 6d... Bean's Exercises in Arithmetic for Certificate Students. Cr. 8vo. bds. 1s. net SIMPKIN, Sep. 07","Bean Culture, Sevey",G. C.,,SIMPKIN,1s.,8vo.,"Bean Culture, Sevey (G. C.) 2s. 6d... Bean's Exercises in Arithmetic for Certificate Students. Cr. 8vo. bds. Is. net SIMPKIN, Sep. 07","G. C. Bean Culture, Sevey","['Bean Culture, Sevey (G. C.)']",,Sep. 07,1907,net
"Bear (H. De) see De Bear (H.) Beard (J. R.)-Secret Fancies of a Business Man. 8vo., pp. 107, 2s. 6d. net SHERRATT & H., July 07",Bear,H. De,,SHERRATT & H.,2s. 6d.,,"Bear (H. De) see De Bear (H.) Beard (J. R.)-Secret Fancies of a Business Man. 8vo., pp. 107, 2s. 6d. net SHERRATT & H., July 07",H. De Bear,['Bear (H. De)'],,July 07,1907,net
"Dublin, and the A Non-Political SIMPKIN, May 07",,,,SIMPKIN,,,"Dublin, and the A Non-Political SIMPKIN, May 07",,,,May 07,1907,
"Cr. 8vo. Beaten at the Post, Delannoy (B.) 6s. Beatrice, Haggard (H. Rider) 6d. ... Beattle (W. R.)-Celery Culture. Illus. 2s. 6d. ......A. F. BIRD, June 07",,,,A. F. BIRD,2s. 6d.,8vo.,"Cr. 8vo. Beaten at the Post, Delannoy (B.) 6s. Beatrice, Haggard (H. Rider) 6d. ... Beattle (W. R.)-Celery Culture. Illus. 2s. 6d. ......A. F. BIRD, June 07",,,,June 07,1907,
"Cr. 8vo. 2s. 6d. net J. CLARKE, Nov. 07",,,,J. CLARKE,2s. 6d.,8vo.,"Cr. 8vo. 2s. 6d. net J. CLARKE, Nov. 07",,,,Nov. 07,1907,net
"Bettina, Brainerd (Eleanor) 3s. 6d. ....BOSWORTH, Dec. 07","Bettina, Brainerd",Eleanor,,BOSWORTH,3s. 6d.,,"Bettina, Brainerd (Eleanor) 3s. 6d. ....BOSWORTH, Dec. 07","Eleanor Bettina, Brainerd","['Bettina, Brainerd (Eleanor)']",,Dec. 07,1907,
"8vo. 9 X51, pp. 462, HEINEMANN, Oct. 07",,,,HEINEMANN,,,"8vo. 9 X51, pp. 462, HEINEMANN, Oct. 07",,,,Oct. 07,1907,
"1s. 6d. Best Way (The)-A Book of Household Hints and Recipes. Cr. 8vo. 6d. net AMALGAMATED PRESS, May 07",,,,AMALGAMATED PRESS,6d.,8vo.,"Is. 6d. Best Way (The)-A Book of Household Hints and Recipes. Cr. 8vo. 6d. net AMALGAMATED PRESS, May 07",,,,May 07,1907,net
"Beth Norvell, Parrish (Randall) 6s. Edwards (Miss Betham-Edwards (Miss)-see Betham-) for Bethell (H. A., Lt.-Col.)-Modern Guns and Gunnery, 1907. A Practical Manual Officers of the Horse, Field, and Mountain Artillery. Ryl. 8vo. 10д x61, pp. 370, 12s. 6d. .F. J. CATTERMOLE, Aug. 07","Beth Norvell, Parrish",Randall,,F. J. CATTERMOLE,12s. 6d.,8vo.,"Beth Norvell, Parrish (Randall) 6s. Edwards (Miss Betham-Edwards (Miss)-see Betham-) for Bethell (H. A., Lt.-Col.)-Modern Guns and Gunnery, 1907. A Practical Manual Officers of the Horse, Field, and Mountain Artillery. Ryl. 8vo. 10д x61, pp. 370, 12s. 6d. .F. J. CATTERMOLE, Aug. 07","Randall Beth Norvell, Parrish","['Beth Norvell, Parrish (Randall)']",,Aug. 07,1907,
"12s. 6d. net Bevan (T.)-A Lion of Wessex; or, How Saxon fought Dane. 2nd imp. Cr. 8vo. 7X5, pp. .PARTRIDGE, Sep. 07",,,,PARTRIDGE,,8vo.,"12s. 6d. net Bevan (T.)-A Lion of Wessex; or, How Saxon fought Dane. 2nd imp. Cr. 8vo. 7X5, pp. .PARTRIDGE, Sep. 07",,,,Sep. 07,1907,
"336, 2s. 6d. Bevan (T.)-Sea-Dogs All! Cr. 8vo. 7 × 5, pp. .NELSON, Oct. 07",,,,NELSON,,8vo.,"336, 2s. 6d. Bevan (T.)-Sea-Dogs All! Cr. 8vo. 7 × 5, pp. .NELSON, Oct. 07",,,,Oct. 07,1907,
"320, 2s. 6d. 3rd edit., 2 vols. STEVENS & HAYNES, Dec. 07",,,,STEVENS & HAYNES,,,"320, 2s. 6d. 3rd edit., 2 vols. STEVENS & HAYNES, Dec. 07",,,,Dec. 07,1907,
"5d. Births, Deaths and Marriages registered in Scot- land: 52nd Annual Report, WYMAN, Jan. 07",,,,WYMAN,,,"5d. Births, Deaths and Marriages registered in Scot- land: 52nd Annual Report, WYMAN, Jan. 07",,,,Jan. 07,1907,
"12mo., s. Black's Guide to Cornwall. Edit. by A. R. Hope Moncrieff. 20th edit., 12mo. 2s. 6d. ... BLACK, May 07",,,,BLACK,2s. 6d.,12mo.,"12mo., IS. Black's Guide to Cornwall. Edit. by A. R. Hope Moncrieff. 20th edit., 12mo. 2s. 6d. ... BLACK, May 07",,,,May 07,1907,
"Cr. 8vo. 7 X5, .LONG, Jan. 07",,,,LONG,,8vo.,"Cr. 8vo. 7 X5, .LONG, Jan. 07",,,,Jan. 07,1907,
"6s. 2s. Bobbinite Committee: Report and Appendices, WYMAN, April 07",,,,WYMAN,,,"6s. 2S. Bobbinite Committee: Report and Appendices, WYMAN, April 07",,,,April 07,1907,
"and Evidence, id. WYMAN, May 07",,,,WYMAN,,,"and Evidence, id. WYMAN, May 07",,,,May 07,1907,
"the Decameron. net (Panel Books) SISLEY, April 07",the Decameron. net,Panel Books,,SISLEY,,,"the Decameron. net (Panel Books) SISLEY, April 07",Panel Books the Decameron. net,['the Decameron. net (Panel Books)'],,April 07,1907,
"8vo. swd. 6d. MACMILLAN, Mar. 07",,,,MACMILLAN,6d.,,"8vo. swd. 6d. MACMILLAN, Mar. 07",,,,Mar. 07,1907,
"Bolivia, Wright (M. R.) 42s. net 8vo. Nephew. Cr. Bolt (J.) The Prodigal 7×5, pp. 336, 3s. 6d. ..DUCKWORTH, Oct. 07","Bolivia, Wright",M. R.,,DUCKWORTH,3s. 6d.,8vo.,"Bolivia, Wright (M. R.) 42s. net 8vo. Nephew. Cr. Bolt (J.) The Prodigal 7×5, pp. 336, 3s. 6d. ..DUCKWORTH, Oct. 07","M. R. Bolivia, Wright","['Bolivia, Wright (M. R.)']",,Oct. 07,1907,
"Book-keeping, Mining, Lawn (Jas. G.) 10s. 6d. Boothby (G.)-Dr. Nikola's Experiment. 8vo. swd. 6d. .WARD, L., Oct. 07","Book-keeping, Mining, Lawn",Jas. G.,,"WARD, L.",6d.,8vo.,"Book-keeping, Mining, Lawn (Jas. G.) 10s. 6d. Boothby (G.)-Dr. Nikola's Experiment. 8vo. swd. 6d. .WARD, L., Oct. 07","Jas. G. Book-keeping, Mining, Lawn","['Book-keeping, Mining, Lawn (Jas. G.)']",,Oct. 07,1907,
"Aged MACMILLAN, Jan. 07",,,,MACMILLAN,,,"Aged MACMILLAN, Jan. 07",,,,Jan. 07,1907,
"MURRAY, Sep. 07",,,,MURRAY,,,"MURRAY, Sep. 07",,,,Sep. 07,1907,
"Bounty Boy, Bullen (Frank T.) 5s. Bourchier (Helen)—Darry's Awakening. Cr. 8vo. 7×5, pp. 306, 6s. WARNE, May 07","Bounty Boy, Bullen",Frank T.,,WARNE,6s.,8vo.,"Bounty Boy, Bullen (Frank T.) 5s. Bourchier (Helen)—Darry's Awakening. Cr. 8vo. 7×5, pp. 306, 6s. WARNE, May 07","Frank T. Bounty Boy, Bullen","['Bounty Boy, Bullen (Frank T.)']",,May 07,1907,
"1s. 6d. net.. Bourdillon (Rosa)-Little Scholars in the School of Pain Preface by Bishop of Bath and Wells. Cr. 8vo. 38. net ..E. STOCK, Aug. 07",,,,E. STOCK,,8vo.,"Is. 6d. net.. Bourdillon (Rosa)-Little Scholars in the School of Pain Preface by Bishop of Bath and Wells. Cr. 8vo. 38. net ..E. STOCK, Aug. 07",,,,Aug. 07,1907,
"8vo. swd. 1s. net SIMPKIN, Mar. 07",,,,SIMPKIN,1s.,,"8vo. swd. Is. net SIMPKIN, Mar. 07",,,,Mar. 07,1907,net
"200, 3s. 6d. net Bowles (Mrs. Henry)--Sark: Gem of Channel 1slands. Illus. Ryl. 8vo. 10×71, pp. 82 and plates, 3s. 6d. net; on hand-md. paper, 10s. 6d. A. FAIRBAIRNS, Jan. 07",,,,A. FAIRBAIRNS,10s. 6d.,8vo.,"200, 3s. 6d. net Bowles (Mrs. Henry)--Sark: Gem of Channel Islands. Illus. Ryl. 8vo. 10×71, pp. 82 and plates, 3s. 6d. net; on hand-md. paper, 10s. 6d. A. FAIRBAIRNS, Jan. 07",,,,Jan. 07,1907,
"324, 7s. 6d. net Boy-Blue's Picture Book. 8vo. bds. 9d. FROWDE, Oct. 07",,,,FROWDE,9d.,8vo.,"324, 7s. 6d. net Boy-Blue's Picture Book. 8vo. bds. 9d. FROWDE, Oct. 07",,,,Oct. 07,1907,
"1908. 12mo. 5s. OFFICE, Dec. 07",,,,OFFICE,5s.,12mo.,"1908. 12mo. 5s. OFFICE, Dec. 07",,,,Dec. 07,1907,
"3s. 6d. net Bremond (H.)-The Mystery of Newman. Trans. by H. C. Corrance. With Intro. by Rev. George Tyrrell. 8vo. 9 x 54, pp. 378, 10s. 6d. WILLIAMS & N., Mar. 07",,,,WILLIAMS & N.,10s. 6d.,8vo.,"3s. 6d. net Bremond (H.)-The Mystery of Newman. Trans. by H. C. Corrance. With Intro. by Rev. George Tyrrell. 8vo. 9 x 54, pp. 378, 10s. 6d. WILLIAMS & N., Mar. 07",,,,Mar. 07,1907,
"Brewing, Sykes (Walter J.) 21s. net Brewster (T. A.)-Sweet Nelly O'Flaherty. 8vo. swd. 6d. ..SEALY, B., July 07","Brewing, Sykes",Walter J.,,"SEALY, B.",6d.,8vo.,"Brewing, Sykes (Walter J.) 21s. net Brewster (T. A.)-Sweet Nelly O'Flaherty. 8vo. swd. 6d. ..SEALY, B., July 07","Walter J. Brewing, Sykes","['Brewing, Sykes (Walter J.)']",,July 07,1907,
"Briar Rose, Tytler (Sarah) 6s. Brice (A. Montefiore-)-Two Great Explorers- Stanley and Nansen. Cr. 8vo. 7×5, pp. 160, .PARTRIDGE, April 07","Briar Rose, Tytler",Sarah,,PARTRIDGE,,8vo.,"Briar Rose, Tytler (Sarah) 6s. Brice (A. Montefiore-)-Two Great Explorers- Stanley and Nansen. Cr. 8vo. 7×5, pp. 160, .PARTRIDGE, April 07","Sarah Briar Rose, Tytler","['Briar Rose, Tytler (Sarah)']",,April 07,1907,
"3s. 6d. net Bridge (C., Sir)-W. L. Wyllie, R.A. Illus. 4to. 5s. net, swd. 2s. 6d. net (Art Journal, VIRTUE, Nov. 07",,,,VIRTUE,,4to.,"3s. 6d. net Bridge (C., Sir)-W. L. Wyllie, R.A. Illus. 4to. 5s. net, swd. 2s. 6d. net (Art Journal, VIRTUE, Nov. 07",,,,Nov. 07,1907,
"Bridge Bk., Dunn (Archibald) 3s. 6d. Bridge Book for the English Channel. With 10 Charts giving Courses and Distances, Sound- ings, Lights, Fog-Signals, and General Informa- tion. 8vo. 8×41, pp. 32, 38. J. BROWN, Feb. 07","Bridge Bk., Dunn",Archibald,,J. BROWN,,8vo.,"Bridge Bk., Dunn (Archibald) 3s. 6d. Bridge Book for the English Channel. With 10 Charts giving Courses and Distances, Sound- ings, Lights, Fog-Signals, and General Informa- tion. 8vo. 8×41, pp. 32, 38. J. BROWN, Feb. 07","Archibald Bridge Bk., Dunn","['Bridge Bk., Dunn (Archibald)']",,Feb. 07,1907,
"J. CLARKE, May 07",,,,J. CLARKE,,,"J. CLARKE, May 07",,,,May 07,1907,
"Briggs (W., F.R.A.S.) and Bryan (G. H.)- 2nd edit. Cr. 8vo. Tutorial Trigonometry. ..CLIVE, Dec. 07",Briggs,"W., F.R.A.S.",,CLIVE,,8vo.,"Briggs (W., F.R.A.S.) and Bryan (G. H.)- 2nd edit. Cr. 8vo. Tutorial Trigonometry. ..CLIVE, Dec. 07","W., F.R.A.S. Briggs","['Briggs (W., F.R.A.S.)', 'Bryan (G. H.)']",,Dec. 07,1907,
"Brown (J. L.)-1star of Tammuz, and other Poems. Cr. 8vo., 1s. 6d. net K. PAUL, June 07",Brown,J. L.,,K. PAUL,1s. 6d.,8vo.,"Brown (J. L.)-Istar of Tammuz, and other Poems. Cr. 8vo., Is. 6d. net K. PAUL, June 07",J. L. Brown,['Brown (J. L.)'],,June 07,1907,net
"8vo., Nurses. Illus. CHURCHILL, Feb. 07",,,,CHURCHILL,,,"8vo., Nurses. Illus. CHURCHILL, Feb. 07",,,,Feb. 07,1907,
"Bunkum, Richardson (Frank) 6s. Bunny and Bobbie; Their Strange Adventures. 4to. bds. 2s. 6d. A. COOKE, Sep. 07","Bunkum, Richardson",Frank,,A. COOKE,2s. 6d.,4to.,"Bunkum, Richardson (Frank) 6s. Bunny and Bobbie; Their Strange Adventures. 4to. bds. 2s. 6d. A. COOKE, Sep. 07","Frank Bunkum, Richardson","['Bunkum, Richardson (Frank)']",,Sep. 07,1907,
"Bunyan (J.)-Grace Abounding. (Carlton Classics) W. .E. STOCK, April 07",,,,W. .E. STOCK,,,"Bunyan (J.)-Grace Abounding. (Carlton Classics) W. .E. STOCK, April 07",,['Bunyan (J.)-Grace Abounding. (Carlton Classics)'],,April 07,1907,
"HODDER & S., May 07",,,,HODDER & S.,,,"HODDER & S., May 07",,,,May 07,1907,
"6s. 12mo. 6d. net .LONG, Dec. 07",,,,LONG,6d.,12mo.,"65. 12mo. 6d. net .LONG, Dec. 07",,,,Dec. 07,1907,net
"8vo., 6s. 6d. Burney (J.)-History of the Buccaneers of America. 12mo., 10d. net, lthr. 1s. 6d. net (Popular Classics) .HUTCHINSON, Aug. 07",,,,HUTCHINSON,1s. 6d.,12mo.,"8vo., 6s. 6d. Burney (J.)-History of the Buccaneers of America. 12mo., 10d. net, lthr. Is. 6d. net (Popular Classics) .HUTCHINSON, Aug. 07",,,,Aug. 07,1907,net
"K. PAUL, Oct. 07",,,,K. PAUL,,,"K. PAUL, Oct. 07",,,,Oct. 07,1907,
"32mo. 4 X 3, pp. 144, 1thr. 2s. 6d. net T. W. LAURIE, Mar. 07",,,,T. W. LAURIE,2s. 6d.,,"32mo. 4 X 3, pp. 144, 1thr. 2s. 6d. net T. W. LAURIE, Mar. 07",,,,Mar. 07,1907,net
"HEALTH & STRENGTH, Nov. 07",,,,HEALTH & STRENGTH,,,"HEALTH & STRENGTH, Nov. 07",,,,Nov. 07,1907,
"8vo. 1thr. 30s. net... .SPON, Feb. 07",,,,SPON,30s.,,"8vo. 1thr. 30s. net... .SPON, Feb. 07",,,,Feb. 07,1907,net
"METHUEN, Sep. 07",,,,METHUEN,,,"METHUEN, Sep. 07",,,,Sep. 07,1907,
"Cr. 8vo. 71x5, .SISLEY, Feb. 07",,,,SISLEY,,8vo.,"Cr. 8vo. 71x5, .SISLEY, Feb. 07",,,,Feb. 07,1907,
