,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
601,"Blumfeld (J.) see Elomfield (J.) Blundell (krs. Franci: ) see liiancis (M. E.) Blundell (Dom 0.)--The Catholic Highlands of Scotland : the Western Highlands and 1slands. Cr. 8vo. 5s, net SANDS, Jan. 17",Blumfeld,J.,,SANDS,5s.,8vo.,"Blumfeld (J.) see Elomfield (J.) Blundell (krs. Franci: ) see liiancis (M. E.) Blundell (Dom 0.)--The Catholic Highlands of Scotland : the Western Highlands and Islands. Cr. 8vo. 5s, net SANDS, Jan. 17",J. Blumfeld,['Blumfeld (J.)'],,Jan. 17,1917,net
805,"Bruford (W. H.) see Finuluv (J..1.) au ! Bruſord Brunicardi (Michael H. J.)-Studies in English: language and literature. 7XS, PP 149, 28. 6d. net ..HODGES, F., Apr. 17",Bruford,W. H.,,"HODGES, F.",6d.,,"Bruford (W. H.) see Finuluv (J..1.) au ! Bruſord Brunicardi (Michael H. J.)-Studies in English: language and literature. 7XS, PP 149, 28. 6d. net ..HODGES, F., Apr. 17",W. H. Bruford,['Bruford (W. H.)'],,Apr. 17,1917,net
901,"Cr. 8vo. swd. is. 3d. net HODDER & S., Feb. 17",,,,HODDER & S.,3d.,8vo.,"Cr. 8vo. swd. is. 3d. net HODDER & S., Feb. 17",,,,Feb. 17,1917,net
937,"PICTORIAL NEWSPAPER CO., A pr. 17",,,,PICTORIAL NEWSPAPER CO.,,,"PICTORIAL NEWSPAPER CO., A pr. 17",,,,A pr. 17,1917,
958,"Carrel (Frederic) ----2010. By the author of The Adventures of John Johns. Cr. 8vo. 77 X 5, pp. 249, swd. is. uct LAURIE, Jan. 17",Carrel,Frederic,,LAURIE,,8vo.,"Carrel (Frederic) ----2010. By the author of The Adventures of John Johns. Cr. 8vo. 77 X 5, pp. 249, swd. is. uct LAURIE, Jan. 17",Frederic Carrel,['Carrel (Frederic)'],,Jan. 17,1917,
1097,"Clear (Claudius) see Nicoll (Sir W. R.) Cleaver (Hylton)-The Tempting thought. Cr. 8vo. 71 X 5, pp. 313, 6s. ..MILLS & B., Oct. '17",Clear,Claudius,,MILLS & B.,6s.,8vo.,"Clear (Claudius) see Nicoll (Sir W. R.) Cleaver (Hylton)-The Tempting thought. Cr. 8vo. 71 X 5, pp. 313, 6s. ..MILLS & B., Oct. '17",Claudius Clear,['Clear (Claudius)'],,Oct. '17,1917,
1101,"Civil Service--Estimates, 1916–1? (Supp.). 30. WYMAN, Feb. 17","Civil Service--Estimates, 1916–1?",Supp.,,WYMAN,,,"Civil Service--Estimates, 1916–1? (Supp.). 30. WYMAN, Feb. 17","Supp. Civil Service--Estimates, 1916–1?","['Civil Service--Estimates, 1916–1? (Supp.)']",,Feb. 17,1917,
1108,"Clifford (Lady) see De la Pasture (Mrs. H.) Clifford (Mrs. W. K.)-The House in Marylebone : a chronicle. Cr. 8vo. 71 x 54, pp. 280, 28. 6d. net DUCKWORTH, July ’17",Clifford,Lady,,DUCKWORTH,6d.,8vo.,"Clifford (Lady) see De la Pasture (Mrs. H.) Clifford (Mrs. W. K.)-The House in Marylebone : a chronicle. Cr. 8vo. 71 x 54, pp. 280, 28. 6d. net DUCKWORTH, July ’17",Lady Clifford,['Clifford (Lady)'],,July ’17,1917,net
1239,"Corelli (Marie)-1s all well with England ? question. 18mo. 6] x 5), pp. 30, 6d. net JARROLD, Aug. '17",Corelli,Marie,,JARROLD,6d.,18mo.,"Corelli (Marie)-Is all well with England ? question. 18mo. 6] x 5), pp. 30, 6d. net JARROLD, Aug. '17",Marie Corelli,['Corelli (Marie)'],,Aug. '17,1917,net
1278,"Coxon (Mrs. Sidney) see Hine (M.) Coxwell (C. Fillingham)-Through Russia in war- time. 8vo. 9X51, pp. 312, 12s. 60. net UNWIN, June 17",Coxon,Mrs. Sidney,,UNWIN,,,"Coxon (Mrs. Sidney) see Hine (M.) Coxwell (C. Fillingham)-Through Russia in war- time. 8vo. 9X51, pp. 312, 12s. 60. net UNWIN, June 17",Mrs. Sidney Coxon,['Coxon (Mrs. Sidney)'],,June 17,1917,
1292,"Crawford (Mrs. Maynard) see Baker (A. J.) Crawford (W. J.)- The Reality of psychic phenomena, raps, levitations, &c. Cr. Svo. 8 x6, pp. 246, 4s. 63. net ..WATKINS, Jan, 17",Crawford,Mrs. Maynard,,WATKINS,,,"Crawford (Mrs. Maynard) see Baker (A. J.) Crawford (W. J.)- The Reality of psychic phenomena, raps, levitations, &c. Cr. Svo. 8 x6, pp. 246, 4s. 63. net ..WATKINS, Jan, 17",Mrs. Maynard Crawford,['Crawford (Mrs. Maynard)'],,"Jan, 17",1917,
1495,"Despott (G.)-Ornithology of Malta. (Ibis, 1917) 8vo. 9 X 51, pp. 130, swd. 16s. net WESLEY, Oct. '17",,,,WESLEY,16s.,,"Despott (G.)-Ornithology of Malta. (Ibis, 1917) 8vo. 9 X 51, pp. 130, swd. 16s. net WESLEY, Oct. '17",,"['Despott (G.)-Ornithology of Malta. (Ibis, 1917)']",,Oct. '17,1917,net
1510,"Dick (J. Stewart)-1deals of painting and the study of painting in general. 81 X54, pp. 23, NAT HOME READING UNION, Nov. '17",Dick,J. Stewart,,NAT HOME READING UNION,,,"Dick (J. Stewart)-Ideals of painting and the study of painting in general. 81 X54, pp. 23, NAT HOME READING UNION, Nov. '17",J. Stewart Dick,['Dick (J. Stewart)'],,Nov. '17,1917,
1550,"Dominions (Roy. Comm. on)-5th Interim rpt., dealing w. results of investig. in Canada. W. sketch map showing routes of the Commission in 1914 and 1916, is. 3d. ; Final rpt. W. map of the wcrld, on Mercator's projection, showing Brit. Emp. and prin. lines of telegraph connect- ing its various pts., 2s. 6d. ....WYMAN, Mar. 17",Dominions,Roy. Comm. on,,WYMAN,2s. 6d.,,"Dominions (Roy. Comm. on)-5th Interim rpt., dealing w. results of investig. in Canada. W. sketch map showing routes of the Commission in 1914 and 1916, is. 3d. ; Final rpt. W. map of the wcrld, on Mercator's projection, showing Brit. Emp. and prin. lines of telegraph connect- ing its various pts., 25. 6d. ....WYMAN, Mar. 17",Roy. Comm. on Dominions,['Dominions (Roy. Comm. on)'],,Mar. 17,1917,
1647,"Durham (Bishop of) see Moule (H. C. G.) Durham Diocesan calendar and clergy list, 1917. Cr. 8vo. 77 x 5, pp. 231, 1s. 3d. SIMPKIN, Mar. 17",Durham,Bishop of,,SIMPKIN,1s. 3d.,8vo.,"Durham (Bishop of) see Moule (H. C. G.) Durham Diocesan calendar and clergy list, 1917. Cr. 8vo. 77 x 5, pp. 231, Is. 3d. SIMPKIN, Mar. 17",Bishop of Durham,['Durham (Bishop of)'],,Mar. 17,1917,
1861,"Fielding-Ould (F., Rev.)-1s spiritualism of the Devil ? Intro. by Sir A. Conan Doyle. 7*4, pp. 27, 2d. .(Beverley : Swinemoor Lane) WRIGHT & HOGGARD, Sep. '17",Fielding-Ould,"F., Rev.",,WRIGHT & HOGGARD,,,"Fielding-Ould (F., Rev.)-Is spiritualism of the Devil ? Intro. by Sir A. Conan Doyle. 7*4, pp. 27, 2d. .(Beverley : Swinemoor Lane) WRIGHT & HOGGARD, Sep. '17","F., Rev. Fielding-Ould","['Fielding-Ould (F., Rev.)']",,Sep. '17,1917,
1875,"H.M. STATIONERY OFF., Aug. '17",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Aug. '17",,,,Aug. '17,1917,
1912,"Foder (Hélène) see Cross (H.) Fogarty (Michael, Most Rev.)-The Great Bishop of Limerick : panegyric delivered in St. John's Cathedral, Limerick, Sept. 18th, 1917. Demy 8vo. 81x5), pp. 22, 3d. net M. H. GILL, Nov. '17",Foder,Hélène,,M. H. GILL,3d.,,"Foder (Hélène) see Cross (H.) Fogarty (Michael, Most Rev.)-The Great Bishop of Limerick : panegyric delivered in St. John's Cathedral, Limerick, Sept. 18th, 1917. Demy 8vo. 81x5), pp. 22, 3d. net M. H. GILL, Nov. '17",Hélène Foder,['Foder (Hélène)'],,Nov. '17,1917,net
2068,"Gardiner (Stella) see Rudzinsky (B. A.) and Gardiner. Gardiner (Mrs. T. G.) see Kemte (D.) Gardner (G.)--Music in larger country aud in emaller town churches. Cr. 8vo. 71 x 4*, pp. 12, swd, 2d. (Church Music Soc.) MILFORD, Sep.'17",Gardiner,Stella,,MILFORD,2d.,8vo.,"Gardiner (Stella) see Rudzinsky (B. A.) and Gardiner. Gardiner (Mrs. T. G.) see Kemte (D.) Gardner (G.)--Music in larger country aud in emaller town churches. Cr. 8vo. 71 x 4*, pp. 12, swd, 2d. (Church Music Soc.) MILFORD, Sep.'17",Stella Gardiner,['Gardiner (Stella)'],,Sep.'17,1917,
2117,"Geddes (Patrick) and Slater (Gilbert)—1deas at war. Cr. 8vo. 78 51, pp. 270, 5s. net (Making of the future ser.) ..... WILLIAMS & N., June 17",Geddes,Patrick,,WILLIAMS & N.,5s.,8vo.,"Geddes (Patrick) and Slater (Gilbert)—Ideas at war. Cr. 8vo. 78 51, pp. 270, 55. net (Making of the future ser.) ..... WILLIAMS & N., June 17",Patrick Geddes,"['Geddes (Patrick)', 'Slater (Gilbert)']",,June 17,1917,net
2135,"Gepp (A. and E. S.) see British Museum (N.H.) Géraldy (Paul)—The War, Madame Cr. 8vo. 74 x 51, pp. 96, 1s. 6d. net JACK, Aug. '17",Gepp,A.,,JACK,1s. 6d.,,"Gepp (A. and E. S.) see British Museum (N.H.) Géraldy (Paul)—The War, Madame Cr. 8vo. 74 x 51, pp. 96, Is. 6d. net JACK, Aug. '17",A. Gepp,"['Gepp (A.)', 'Gepp (E. S.)']",,Aug. '17,1917,net
2244,"Gould (Frederick J.)- 1s religion growing or decaying ? 81 X 5), pp. 18, 20. WATTS, Aug. '17",Gould,Frederick J.,,WATTS,,,"Gould (Frederick J.)- Is religion growing or decaying ? 81 X 5), pp. 18, 20. WATTS, Aug. '17",Frederick J. Gould,['Gould (Frederick J.)'],,Aug. '17,1917,
2292,"Gray (Albert A.)-Otosclerosis (idiopathic de- generative deafness). 8vo. 12s. 6d. net LEWIS, Oct. '17",,,,LEWIS,12s. 6d.,,"Gray (Albert A.)-Otosclerosis (idiopathic de- generative deafness). 8vo. 12s. 6d. net LEWIS, Oct. '17",,['Gray (Albert A.)-Otosclerosis (idiopathic de- generative deafness)'],,Oct. '17,1917,net
2300,"Great valley, Masters (E. L.) 6s. net ....Mar. 12 Great War Painting book (The). Fol. 114 x 8, s. 3d. net .GALE & P., Dec. '17","Great valley, Masters",E. L.,,GALE & P.,3d.,,"Great valley, Masters (E. L.) 6s. net ....Mar. 12 Great War Painting book (The). Fol. 114 x 8, IS. 3d. net .GALE & P., Dec. '17","E. L. Great valley, Masters","['Great valley, Masters (E. L.)']",,Dec. '17,1917,net
2302,"Green (Alice Stopford) see also Green (J. R.) Green (Anna Katharine)-The Chief legatee. Cr. 8vo. 73 x 5), pp. 319, 5s. net. .NASH, Apr. 17",Green,Alice Stopford,,NASH,5s.,,"Green (Alice Stopford) see also Green (J. R.) Green (Anna Katharine)-The Chief legatee. Cr. 8vo. 73 x 5), pp. 319, 55. net. .NASH, Apr. 17",Alice Stopford Green,['Green (Alice Stopford)'],,Apr. 17,1917,net
2379,"Gull (C. Ranger-) see Ranger-Gull and Thorne (G.) Gulliver (Julia H.)—Studies in democracy. Cr. 8vo. 58. net... ...PUTNAM, Mar. 17",Gull,C. Ranger-,,PUTNAM,,8vo.,"Gull (C. Ranger-) see Ranger-Gull and Thorne (G.) Gulliver (Julia H.)—Studies in democracy. Cr. 8vo. 58. net... ...PUTNAM, Mar. 17",C. Ranger- Gull,['Gull (C. Ranger-)'],,Mar. 17,1917,
2605,"Herford (C. H.)-1s there a poetic view of the world ? (Warton Lecture on English Poetry, VII.) Ryl. 8vo. 98x61, pp32, swd. 2s. net (Brit. Acad.) MILFORD, Mar. 17",Herford,C. H.,,MILFORD,2s.,8vo.,"Herford (C. H.)-Is there a poetic view of the world ? (Warton Lecture on English Poetry, VII.) Ryl. 8vo. 98x61, pp32, swd. 25. net (Brit. Acad.) MILFORD, Mar. 17",C. H. Herford,['Herford (C. H.)'],,Mar. 17,1917,net
2664,"Hobson (Florence Edgar) -- 1deals, true and false. 73 x 41, pp. 75, is. net ..HEADLEY, May 17",Hobson,Florence Edgar,,HEADLEY,,,"Hobson (Florence Edgar) -- Ideals, true and false. 73 x 41, pp. 75, is. net ..HEADLEY, May 17",Florence Edgar Hobson,['Hobson (Florence Edgar)'],,May 17,1917,
2884,"1deal Catholic readers (The). Prinier, is. 3d. ; Reader I, 1s. 3d. ; 2, 1s. 60.; 3, 1s. ed. ; 4, 2s. ; 5, 2s. ; 6, 2s. 6d. MACMILLAN, Feb. 17",,,,MACMILLAN,2s. 6d.,,"Ideal Catholic readers (The). Prinier, is. 3d. ; Reader I, Is. 3d. ; 2, Is. 60.; 3, Is. ed. ; 4, 25. ; 5, 25. ; 6, 2s. 6d. MACMILLAN, Feb. 17",,,,Feb. 17,1917,
2897,"H.M. STATIONERY OFF., June '17",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., June '17",,,,June '17,1917,
2901,"H.M. STATIONERY OFFICE, May '17",,,,H.M. STATIONERY OFFICE,,,"H.M. STATIONERY OFFICE, May '17",,,,May '17,1917,
2905,"Inebriates Acts (Ireland)--13th -Report, 1916. id. .H.M. STATIONERY OFF., Aug. '17",Inebriates Acts,Ireland,,H.M. STATIONERY OFF.,,,"Inebriates Acts (Ireland)--13th -Report, 1916. id. .H.M. STATIONERY OFF., Aug. '17",Ireland Inebriates Acts,['Inebriates Acts (Ireland)'],,Aug. '17,1917,
2929,"H.M. STATIONERY OFF., Sep. '17",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Sep. '17",,,,Sep. '17,1917,
2938,"Irish memories, Somerville (E. E.) and Ross (M.) 128. 6d. net... Irish Monthly (The): a magazine of general literature. 44th yearly vol. (1916). Demy 8vo. 84x57, pp. 818,7s. 6d.net M. H. GILL, Jan. 17","Irish memories, Somerville",E. E.,,M. H. GILL,7s. 6d.,8vo.,"Irish memories, Somerville (E. E.) and Ross (M.) 128. 6d. net... Irish Monthly (The): a magazine of general literature. 44th yearly vol. (1916). Demy 8vo. 84x57, pp. 818,75. 6d.net M. H. GILL, Jan. 17","E. E. Irish memories, Somerville","['Irish memories, Somerville (E. E.)', 'Ross (M.)']",,Jan. 17,1917,net
2942,"1sle of Man-Accounts, 1916–17. id. H.M. STATIONERY OFF., Aug. '17",,,,H.M. STATIONERY OFF.,,,"Isle of Man-Accounts, 1916–17. id. H.M. STATIONERY OFF., Aug. '17",,,,Aug. '17,1917,
2943,"1srael. See also Hebrews; Jews, &c. 1sraelstam (Gerald)—1dle moments : poems. 18mo. 64 x 41, pp. 62, 1s. net ROUTLEDGE, July '17",,,,ROUTLEDGE,1s.,18mo.,"Israel. See also Hebrews; Jews, &c. Israelstam (Gerald)—Idle moments : poems. 18mo. 64 x 41, pp. 62, Is. net ROUTLEDGE, July '17",,,,July '17,1917,net
3005,"Jochumsson (Matthias)---1616-1916 : the tercentenary commemoration of Shakespeare Ultima Thule sendeth greeting: an Icelandic poem. W. tr., by I. Gollancz. Demy 4to. ul81, pp. 10, swd. 13. net MILFORD, Jan. 17",Jochumsson,Matthias,,MILFORD,,4to.,"Jochumsson (Matthias)---1616-1916 : the tercentenary commemoration of Shakespeare Ultima Thule sendeth greeting: an Icelandic poem. W. tr., by I. Gollancz. Demy 4to. ul81, pp. 10, swd. 13. net MILFORD, Jan. 17",Matthias Jochumsson,['Jochumsson (Matthias)'],,Jan. 17,1917,
3144,"Kincaid (C. A.)--1shtur Phakde, gallant Englishman and other studies. 74 x 5, pp. 142 3s. 6d. net. (99, Shoe Lane, E.C.). “ TIMES OF INDIA, June '17",Kincaid,C. A.,,TIMES OF INDIA,,,"Kincaid (C. A.)--Ishtur Phakde, gallant Englishman and other studies. 74 x 5, pp. 142 35. 6d. net. (99, Shoe Lane, E.C.). “ TIMES OF INDIA, June '17",C. A. Kincaid,['Kincaid (C. A.)'],,June '17,1917,
3234,"Land (Countess Zanardi)—1s Austria doomed ? Cr. 8vo. swd. is. net .. HODDER & S., Feb. '17",Land,Countess Zanardi,,HODDER & S.,,8vo.,"Land (Countess Zanardi)—Is Austria doomed ? Cr. 8vo. swd. is. net .. HODDER & S., Feb. '17",Countess Zanardi Land,['Land (Countess Zanardi)'],,Feb. '17,1917,
3318,"Lemerle (G.) see Martinier (P.) and Lemerle. Lemoine (P.) see British Museum (N. H.) Lenski (R. A.)-Tłe Russian market and how to enter it. 8vo. Gratis (80, Gracechurch St., E.C. 3) RUSSO-BRITISH TRADE EXCHANGE, Sep. 17",Lemerle,G.,,RUSSO-BRITISH TRADE EXCHANGE,,,"Lemerle (G.) see Martinier (P.) and Lemerle. Lemoine (P.) see British Museum (N. H.) Lenski (R. A.)-Tłe Russian market and how to enter it. 8vo. Gratis (80, Gracechurch St., E.C. 3) RUSSO-BRITISH TRADE EXCHANGE, Sep. 17",G. Lemerle,"['Lemerle (G.)', 'Gratis (80, Gracechurch St., E.C. 3)']",,Sep. 17,1917,
3406,"Liquor Traffic (Cent. Control Bd.)-3rd Report 3d. ..... H.M. STATIONERY OFFICE, May '17",Liquor Traffic,Cent. Control Bd.,,H.M. STATIONERY OFFICE,3d.,,"Liquor Traffic (Cent. Control Bd.)-3rd Report 3d. ..... H.M. STATIONERY OFFICE, May '17",Cent. Control Bd. Liquor Traffic,['Liquor Traffic (Cent. Control Bd.)'],,May '17,1917,
3431,"Local Govt. Bd. (Scotland)-22nd Annual rpt., 1916. 3d. .WYMAN, Apr. 17",Local Govt. Bd.,Scotland,,WYMAN,3d.,,"Local Govt. Bd. (Scotland)-22nd Annual rpt., 1916. 3d. .WYMAN, Apr. 17",Scotland Local Govt. Bd.,['Local Govt. Bd. (Scotland)'],,Apr. 17,1917,
3443,"London (Bishop of) see Winnington-Ingram (A. F.) London (Jack)-Cruise of The Dazzler. 18mo. 6} x 41, pp. 188, 7d. net .. COLLINS, Feb. 17",London,Bishop of,,COLLINS,7d.,,"London (Bishop of) see Winnington-Ingram (A. F.) London (Jack)-Cruise of The Dazzler. 18mo. 6} x 41, pp. 188, 7d. net .. COLLINS, Feb. 17",Bishop of London,['London (Bishop of)'],,Feb. 17,1917,net
3490,"Lovice, Hungerford (Mrs.) 6d. Loving and living. By “E. M. T.” 2nd ed. 16ino. pp. 108, 6d. nät . BAGSTER, Feb. '17","Lovice, Hungerford",Mrs.,,BAGSTER,,,"Lovice, Hungerford (Mrs.) 6d. Loving and living. By “E. M. T.” 2nd ed. 16ino. pp. 108, 6d. nät . BAGSTER, Feb. '17","Mrs. Lovice, Hungerford","['Lovice, Hungerford (Mrs.)']",,Feb. '17,1917,
3498,"Lunacy (Ireland)-65th Annual report, 191s. 6d. .WYMAN, Apr. 17",Lunacy,Ireland,,WYMAN,191s. 6d.,,"Lunacy (Ireland)-65th Annual report, 1915. 6d. .WYMAN, Apr. 17",Ireland Lunacy,['Lunacy (Ireland)'],,Apr. 17,1917,
3522,"Lytton (Earl of) see Meredith (0.) Lytton (Edward Bulwer, Lord)— The Last days of Pompeii. mo. is. net (Pocket classics) MACMILLAN, Jure '17",Lytton,Earl of,,MACMILLAN,,,"Lytton (Earl of) see Meredith (0.) Lytton (Edward Bulwer, Lord)— The Last days of Pompeii. mo. is. net (Pocket classics) MACMILLAN, Jure '17",Earl of Lytton,"['Lytton (Earl of)', 'net (Pocket classics)']",,Jure '17,1917,
3717,"Marne Campaign, Whillon (F. E.) 1os. 6d. net Marquis (Don)--Hermione and her little group of serious thinkers. Cr. 8vo. Ss. net APPLETON, Dec. '17","Marne Campaign, Whillon",F. E.,,APPLETON,,8vo.,"Marne Campaign, Whillon (F. E.) 1os. 6d. net Marquis (Don)--Hermione and her little group of serious thinkers. Cr. 8vo. Ss. net APPLETON, Dec. '17","F. E. Marne Campaign, Whillon","['Marne Campaign, Whillon (F. E.)']",,Dec. '17,1917,
3732,"Illus. Fol. 10X75, pp. 107, 5s. net Martin (Hugh)—The Calling of the Church. Cr. CHURCHILL, Sep. '17",,,,CHURCHILL,,,"Illus. Fol. 10X75, pp. 107, 55. net Martin (Hugh)—The Calling of the Church. Cr. CHURCHILL, Sep. '17",,,,Sep. '17,1917,
3735,"Martin Valliant, Deeping (W.) 6s. .FROWDE AND H. & S., Nov. '17","Martin Valliant, Deeping",W.,,FROWDE AND H. & S.,6s.,,"Martin Valliant, Deeping (W.) 6s. .FROWDE AND H. & S., Nov. '17","W. Martin Valliant, Deeping","['Martin Valliant, Deeping (W.)']",,Nov. '17,1917,
3739,"INST, OF AUTOMOBILE ENGINEERS, Apr. '17",,,,"INST, OF AUTOMOBILE ENGINEERS",,,"INST, OF AUTOMOBILE ENGINEERS, Apr. '17",,,,Apr. '17,1917,
3740,"Marshdikes, Ashton (H.) 6s. Martineau (George)-A Short history of sugar, Marson (C. L.)-Glastonbury: the historic guide 1856–1916 : a warning: 7X 41, pp. 85, 1s. net to the English Jerusalem. Cr. 8vo. 71 x 5, (Kingsway House, W.C. 2) BRITISH EMPIRE PRODUCERS' ORGANISATION, pp. 114, 1s. gd. net (Bath : 5, Argyle St.) G. GREGORY, Oct. '17","Marshdikes, Ashton",H.,,G. GREGORY,,8vo.,"Marshdikes, Ashton (H.) 6s. Martineau (George)-A Short history of sugar, Marson (C. L.)-Glastonbury: the historic guide 1856–1916 : a warning: 7X 41, pp. 85, Is. net to the English Jerusalem. Cr. 8vo. 71 x 5, (Kingsway House, W.C. 2) BRITISH EMPIRE PRODUCERS' ORGANISATION, pp. 114, Is. gd. net (Bath : 5, Argyle St.) G. GREGORY, Oct. '17","H. Marshdikes, Ashton","['Marshdikes, Ashton (H.)']",,Oct. '17,1917,
3747,"Marvin (F. ) edand : MILFORD, Sep. '17",Marvin,F. ,,MILFORD,,,"Marvin (F. ) edand : MILFORD, Sep. '17",F.  Marvin,['Marvin (F. )'],,Sep. '17,1917,
3796,"May (Max B.)—1saac Mayer Wise, the founder of American Judaism: a biography. 8vo. 1os. 6d. net .PUTNAM, Mar. 17",May,Max B.,,PUTNAM,6d.,8vo.,"May (Max B.)—Isaac Mayer Wise, the founder of American Judaism: a biography. 8vo. 1os. 6d. net .PUTNAM, Mar. 17",Max B. May,['May (Max B.)'],,Mar. 17,1917,net
3847,"Meredith (IT illiam) ---100 chess problems. Bd. by members of the Good Companion Chess Problem Club of Philadelphia. 8vo. pp. 324, 3s. 6d. net “ CHESS AMATEUR, Feb. '17",Meredith,IT illiam,,CHESS AMATEUR,,8vo.,"Meredith (IT illiam) ---100 chess problems. Bd. by members of the Good Companion Chess Problem Club of Philadelphia. 8vo. pp. 324, 3s. 6d. net “ CHESS AMATEUR, Feb. '17",IT illiam Meredith,['Meredith (IT illiam)'],,Feb. '17,1917,
3911,"Milk regulations (Ireland). id. H.M. STATIONERY OFF., Sep. '17",Milk regulations,Ireland,,H.M. STATIONERY OFF.,,,"Milk regulations (Ireland). id. H.M. STATIONERY OFF., Sep. '17",Ireland Milk regulations,['Milk regulations (Ireland)'],,Sep. '17,1917,
