entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Acts.-Local and private : Abertillery and District Water Bd., 6d. ; City of Dublin Steam Packet Co., 6d. ; Colonial and Foreign Banks Guarantee Corporation (transfer to Alliance Assurance), gd.; De Vesci's divorce ; Ebbw Vale U.D.C., gd.; H. Bath & Son's (delivery warrants) Act, 1890, amend., 3d. ; Llantrisant and Llan- twit Fardre R.D.C., 1s. 3d.; L.G.B. (Ireland) orders (No. 1), 9d.; Ministry of Health order (1919) Confirmation (housing), 6d. ; Penllwyn Railway (abandonment), 6d. ; Price's Patent Candle Co., Ltd., 1s. ; River Lee watershed (flood prevention), 3d. ; Rugby gas, 2s. 3d. ; South Wales Electrical Power Distribution Co., 6d. ; Tyne improvement, 6d. (All net.) H.M.S.O., July '20",,,Acts,H.M.S.O.,6d.,,"Acts.-Local and private : Abertillery and District Water Bd., 6d. ; City of Dublin Steam Packet Co., 6d. ; Colonial and Foreign Banks Guarantee Corporation (transfer to Alliance Assurance), gd.; De Vesci's divorce ; Ebbw Vale U.D.C., gd.; H. Bath & Son's (delivery warrants) Act, 1890, amend., 3d. ; Llantrisant and Llan- twit Fardre R.D.C., Is. 3d.; L.G.B. (Ireland) orders (No. 1), 9d.; Ministry of Health order (1919) Confirmation (housing), 6d. ; Penllwyn Railway (abandonment), 6d. ; Price's Patent Candle Co., Ltd., Is. ; River Lee watershed (flood prevention), 3d. ; Rugby gas, 25. 3d. ; South Wales Electrical Power Distribution Co., 6d. ; Tyne improvement, 6d. (All net.) H.M.S.O., July '20",,,,July '20,1920,
"Acts.—Local and private : Ministry of Health orders confirm., is. 6d. net H.M.S.O., Aug. '20",,,Acts,H.M.S.O.,6d.,,"Acts.—Local and private : Ministry of Health orders confirm., is. 6d. net H.M.S.O., Aug. '20",,,,Aug. '20,1920,net
"Acts.-Appropriation, 6d. net; Seeds, 2d. net H.M.S.O., Sep. '20",,,Acts,H.M.S.O.,2d.,,"Acts.-Appropriation, 6d. net; Seeds, 2d. net H.M.S.O., Sep. '20",,,,Sep. '20,1920,net
"Police Order, 3d. net; Ministry of Health Orders: No. 1, 1s., No. 3, 1s. 6d., No. 7, 28. 3d. net; Motherwell and Wishaw Burgh Order, 28. 3d. net ; Newtownards U.D.C., s. 3d. net ; Osborne's divorce (private); Pilotage orders, is. net ; Risca U.D.C., 2s. gd. net ; Rochester, Chatham and Gillingham gas, s. 3d. net; Severn navigation, 9d. net; Shekleton's divorce (private); South Metro- politan gas, is. net ; Tees Valley water, is. 6d. net; Tyneside tramways, 1s. net; Upper Mersey navigation, 6d.net ; Wandsworth, Wimbledon and Epsom District gas, is. net ; Wear navigation and Sunderland dock, 3d. ; White's divorce (private) H.M.S.O., Sep. '20",,,Police Order,H.M.S.O.,,,"Police Order, 3d. net; Ministry of Health Orders: No. 1, Is., No. 3, Is. 6d., No. 7, 28. 3d. net; Motherwell and Wishaw Burgh Order, 28. 3d. net ; Newtownards U.D.C., IS. 3d. net ; Osborne's divorce (private); Pilotage orders, is. net ; Risca U.D.C., 25. gd. net ; Rochester, Chatham and Gillingham gas, IS. 3d. net; Severn navigation, 9d. net; Shekleton's divorce (private); South Metro- politan gas, is. net ; Tees Valley water, is. 6d. net; Tyneside tramways, Is. net; Upper Mersey navigation, 6d.net ; Wandsworth, Wimbledon and Epsom District gas, is. net ; Wear navigation and Sunderland dock, 3d. ; White's divorce (private) H.M.S.O., Sep. '20",,,,Sep. '20,1920,
"Acts—Local and private : Airdrie and Coatbridge tramways order, 3d. ; Corporation of London (rating of reclaimed lands), 6d. ; Dover Harbour, 28. 3d. ; Dundee Corp., 1s. 6d. ; Gas and water orders, 2s. 60.; Gas orders, 4s. 6d. ; L.G.B. (Ireland) orders (No. 3), 3d. ; Londonderry Bridge, 3d. ; Mayor's and City of London Court, 6d. ; Mersey Railway, 3d.; Ministry of Health order : No. 4, s. ed., No. 5, 28. 3d., No. 6, 2s.6d., Chesterfield extension, 2s. 60., Gas, 6d., Hertford extension, is. 60., Lincoln extension, is. 9d., New Windsor extension, 1s. 3d., Southampton extension, 28. 3d., Widnes extension, is. 60. ; North British and Mercantile Insurance Co.'s., 3s. ; Pier and harbour (No. 1), is. ; Pilotage orders : No. 1, is. 3d., No. 3, 9d.; Provisional order (marriages), 3d. ; Seaham Harbour Dock, 6d.; South Hants water, is. ; Tramways orders, gd. ; Wrexham District tramways, 6d. H.M.S.O., Oct. '20",,,Acts—Local and private : Airdrie and Coatbridge tramways order,H.M.S.O.,6d.,,"Acts—Local and private : Airdrie and Coatbridge tramways order, 3d. ; Corporation of London (rating of reclaimed lands), 6d. ; Dover Harbour, 28. 3d. ; Dundee Corp., Is. 6d. ; Gas and water orders, 25. 60.; Gas orders, 45. 6d. ; L.G.B. (Ireland) orders (No. 3), 3d. ; Londonderry Bridge, 3d. ; Mayor's and City of London Court, 6d. ; Mersey Railway, 3d.; Ministry of Health order : No. 4, IS. ed., No. 5, 28. 3d., No. 6, 2s.6d., Chesterfield extension, 2s. 60., Gas, 6d., Hertford extension, is. 60., Lincoln extension, is. 9d., New Windsor extension, Is. 3d., Southampton extension, 28. 3d., Widnes extension, is. 60. ; North British and Mercantile Insurance Co.'s., 35. ; Pier and harbour (No. 1), is. ; Pilotage orders : No. 1, is. 3d., No. 3, 9d.; Provisional order (marriages), 3d. ; Seaham Harbour Dock, 6d.; South Hants water, is. ; Tramways orders, gd. ; Wrexham District tramways, 6d. H.M.S.O., Oct. '20",,,,Oct. '20,1920,
"Adam (Patrick W.Interior paintings. With intro. and biog. note by Patrick J. Ford. Folio 13 X 10, 42s. net MACLEHOSE, JACKSON, Mar. '20",,,Adam (Patrick W.Interior paintings,"MACLEHOSE, JACKSON",42s.,,"Adam (Patrick W.Interior paintings. With intro. and biog. note by Patrick J. Ford. Folio 13 X 10, 425. net MACLEHOSE, JACKSON, Mar. '20",,,,Mar. '20,1920,net
"Adept of Galilee (The): a story and an argument. By the author of The Initiate.” Cr. 8vo. 74 x5, PP. 442, 9s. net.... ROUTLEDGE, Sep. 20",,,Adept of Galilee (The): a story and an argument,ROUTLEDGE,9s.,8vo.,"Adept of Galilee (The): a story and an argument. By the author of The Initiate.” Cr. 8vo. 74 x5, PP. 442, 9s. net.... ROUTLEDGE, Sep. 20",,,,Sep. 20,1920,net
"Admiralty-Compass, Deviations of the Admir- alty manual (Repr. 1920), 6s. net H.M.S.O., Sep. '20",,,"Admiralty-Compass, Deviations of the Admir- alty manual (Repr",H.M.S.O.,6s.,,"Admiralty-Compass, Deviations of the Admir- alty manual (Repr. 1920), 6s. net H.M.S.O., Sep. '20",,,,Sep. '20,1920,net
"Admiralty-Field training, 1920, Royal Naval Handbook of, is. 6d. net....H.M.S.O., Oct. '20",,,Admiralty-Field training,H.M.S.O.,6d.,,"Admiralty-Field training, 1920, Royal Naval Handbook of, is. 6d. net....H.M.S.O., Oct. '20",,,,Oct. '20,1920,net
"Admiralty-Hydrographic. Bay of Bengal pilot, 1910 : suppl. no. 5, 1920. J. D. POTTER, June '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Bay of Bengal pilot, 1910 : suppl. no. 5, 1920. J. D. POTTER, June '20",,,,June '20,1920,
"Admiralty-Hydrographic. Black Sea pilot. 7th ed., 1920, ios, net....J. D. POTTER, Oct. '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Black Sea pilot. 7th ed., 1920, ios, net....J. D. POTTER, Oct. '20",,,,Oct. '20,1920,
"Admiralty Hydrographic. British Columbia pilot. Vol. 2, suppl. no. 4, 1919 J. D. POTTER, Feb. '20",,,Admiralty Hydrographic,J. D. POTTER,,,"Admiralty Hydrographic. British Columbia pilot. Vol. 2, suppl. no. 4, 1919 J. D. POTTER, Feb. '20",,,,Feb. '20,1920,
"Admiralty-Hydrographic. Central America and United States pilot, 1916, West Coasts of: revised suppl. (2), 1920. J. D. POTTER, July '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Central America and United States pilot, 1916, West Coasts of: revised suppl. (2), 1920. J. D. POTTER, July '20",,,,July '20,1920,
"Admiralty-Hydrographic. Channel pilot. Part 2, 1917: Rev. suppl., 1920 ; Pt. 3, 1917: rev. suppl. no. 2, 1920......J. D. POTTER, June '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Channel pilot. Part 2, 1917: Rev. suppl., 1920 ; Pt. 3, 1917: rev. suppl. no. 2, 1920......J. D. POTTER, June '20",,,,June '20,1920,
"Admiralty-Hydrographic. Charts, plans, and sailing directions, Catalogue of, 1920. (Correc- ted to Jan. 1, 1921)....J. D. POTTER, Apr. '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Charts, plans, and sailing directions, Catalogue of, 1920. (Correc- ted to Jan. 1, 1921)....J. D. POTTER, Apr. '20",,,,Apr. '20,1920,
"Admiralty-Hydrographic. France, Spain and Portugal pilot, West coasts of: Suppl. no. 6, .J. D. POTTER, Feb. '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. France, Spain and Portugal pilot, West coasts of: Suppl. no. 6, .J. D. POTTER, Feb. '20",,,,Feb. '20,1920,
"Admiralty Hydrographic. Index nauticus : British 1sles, šos. net....J. D. POTTER, Oct. '20",,,Admiralty Hydrographic,J. D. POTTER,,,"Admiralty Hydrographic. Index nauticus : British Isles, šos. net....J. D. POTTER, Oct. '20",,,,Oct. '20,1920,
"Admiralty-Hydrographic. Irish Coast pilot, 1911 : suppl. no. 6, 1920. J. D. POTTER, J uly'20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Irish Coast pilot, 1911 : suppl. no. 6, 1920. J. D. POTTER, J uly'20",,,,J uly'20,1920,
"Admiralty-Hydrographic. Japan pilot, 1914 : suppl. no. 4, 1920.. ..J. D. POTTER, July '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Japan pilot, 1914 : suppl. no. 4, 1920.. ..J. D. POTTER, July '20",,,,July '20,1920,
"Admiralty-Hydrographic. Korea and Siberia (East Coasts) and Sea of Okhotsh pilot, 1913 : suppl. no. 5, 1920......J. D. POTTER, Sep. '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Korea and Siberia (East Coasts) and Sea of Okhotsh pilot, 1913 : suppl. no. 5, 1920......J. D. POTTER, Sep. '20",,,,Sep. '20,1920,
"Admiralty-Hydrographic. New Zealand pilot. 9th ed., 1919. 6s. net J. D. POTTER, Apr. 20",,,Admiralty-Hydrographic,J. D. POTTER,6s.,,"Admiralty-Hydrographic. New Zealand pilot. 9th ed., 1919. 6s. net J. D. POTTER, Apr. 20",,,,Apr. 20,1920,net
"Admiralty-Hydrographic. Newfoundland and Labrador pilot. Vol. 1, 1917 : rev. suppl. 1920 Vol 2: rev. suppl. 1920 J. D. POTTER, May'20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Newfoundland and Labrador pilot. Vol. 1, 1917 : rev. suppl. 1920 Vol 2: rev. suppl. 1920 J. D. POTTER, May'20",,,,May'20,1920,
"Admiralty-Hydrographic. North Sea and Euro- pean Arctic handbook, 1920. 28. 6d. net J. D. POTTER, Jan. '20",,,Admiralty-Hydrographic,J. D. POTTER,6d.,,"Admiralty-Hydrographic. North Sea and Euro- pean Arctic handbook, 1920. 28. 6d. net J. D. POTTER, Jan. '20",,,,Jan. '20,1920,net
"Admiralty.—Hydrographic. Notices to mariners, Admiralty index to, 1919. 5s. net J. D. POTTER, Mar. '20",,,Admiralty,J. D. POTTER,5s.,,"Admiralty.—Hydrographic. Notices to mariners, Admiralty index to, 1919. 55. net J. D. POTTER, Mar. '20",,,,Mar. '20,1920,net
"Admiralty - Hydrographic. Oceanic depths, received at the Admiralty during 1919, List of. s. 6d. net .J. D. POTTER, June 20",,,Admiralty - Hydrographic,J. D. POTTER,6d.,,"Admiralty - Hydrographic. Oceanic depths, received at the Admiralty during 1919, List of. IS. 6d. net .J. D. POTTER, June 20",,,,June 20,1920,net
"Admiralty-Hydrographic. Persian Gulf pilot, 1915: suppl. no. 5, 1920. J. D. POTTER, July '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. Persian Gulf pilot, 1915: suppl. no. 5, 1920. J. D. POTTER, July '20",,,,July '20,1920,
"Admiralty-Hydrographic. South Indian Ocean pilot, 1911 : suppl. no. 5, 1919 J. D. POTTER, Mar. '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. South Indian Ocean pilot, 1911 : suppl. no. 5, 1919 J. D. POTTER, Mar. '20",,,,Mar. '20,1920,
"Admiralty-Hydrographic. Tide tables. Part 1, Tidal predictions for standard ports in Europe for 1921 ; Part 2, Tidal constants and tidal differences for the principal ports, &c., in Europe (Abridged ed.), 2s. 5d. net ; Tidal pre- dictions for standard ports of the world for 1921, 2s. 6d. net ......J. D. POTTER, Oct. '20",,,Admiralty-Hydrographic,J. D. POTTER,2s. 6d.,,"Admiralty-Hydrographic. Tide tables. Part 1, Tidal predictions for standard ports in Europe for 1921 ; Part 2, Tidal constants and tidal differences for the principal ports, &c., in Europe (Abridged ed.), 2s. 5d. net ; Tidal pre- dictions for standard ports of the world for 1921, 25. 6d. net ......J. D. POTTER, Oct. '20",,,,Oct. '20,1920,net
"Admiralty-Hydrographic. Tide tables. Abridged ed. Part 1, Tidal predictions for standard ports in Europe for 1920 ; Part 2, Tidal con- stants and tidal differences for the principal ports, &c., in Europe, is. 6d. net J. D. POTTER, Jan. '20",,,Admiralty-Hydrographic,J. D. POTTER,6d.,,"Admiralty-Hydrographic. Tide tables. Abridged ed. Part 1, Tidal predictions for standard ports in Europe for 1920 ; Part 2, Tidal con- stants and tidal differences for the principal ports, &c., in Europe, is. 6d. net J. D. POTTER, Jan. '20",,,,Jan. '20,1920,net
"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : suppl. no. 5, 1920 J. D. POTTER, Sep. '20",,,Admiralty-Hydrographic,J. D. POTTER,,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : suppl. no. 5, 1920 J. D. POTTER, Sep. '20",,,,Sep. '20,1920,
"Admiralty Hydrographic. Yangtse Kiang pilot, 1914 : rev. suppl. (2), 1920 J. D. POTTER, July '20",,,Admiralty Hydrographic,J. D. POTTER,,,"Admiralty Hydrographic. Yangtse Kiang pilot, 1914 : rev. suppl. (2), 1920 J. D. POTTER, July '20",,,,July '20,1920,
"Admiralty-Intelligence Dept. Handbooks : Alsace-Lorraine, Manual of, 7s. 6d. net ; Mexico, Handbook of, (with maps), 1os. 6d. net ; Portuguese East Africa, Manual of, 75, 6d, net; Roumania, Handbook of, 5s. net ; Serbia, Montenegro, Albania, and Adjacent Parts of Greece, Handbook of, 7s.6d. net. Vocabu- laries : English, German, Magyar, Serbian, Bulgarian, Roumanian, Greek and Turkish, 3s. 6d. net ; English, Arabic, Persian, Turkish, Armenian, Kurdish and Syriac, 3s. 6d. net H.M.S.O., Sep. '20",,,Admiralty-Intelligence Dept,H.M.S.O.,3s. 6d.,,"Admiralty-Intelligence Dept. Handbooks : Alsace-Lorraine, Manual of, 75. 6d. net ; Mexico, Handbook of, (with maps), 1os. 6d. net ; Portuguese East Africa, Manual of, 75, 6d, net; Roumania, Handbook of, 5s. net ; Serbia, Montenegro, Albania, and Adjacent Parts of Greece, Handbook of, 7s.6d. net. Vocabu- laries : English, German, Magyar, Serbian, Bulgarian, Roumanian, Greek and Turkish, 3s. 6d. net ; English, Arabic, Persian, Turkish, Armenian, Kurdish and Syriac, 35. 6d. net H.M.S.O., Sep. '20",,,,Sep. '20,1920,net
"Admiralty-International Hydrographic Confer- ence, London, 1919. Report of proceedings (with plates, plans and appendices). IOS. 6d. net ..H.M.S.O., May'20",,,"Admiralty-International Hydrographic Confer- ence, London",H.M.S.O.,6d.,,"Admiralty-International Hydrographic Confer- ence, London, 1919. Report of proceedings (with plates, plans and appendices). IOS. 6d. net ..H.M.S.O., May'20",,,,May'20,1920,net
"Admiralty-Lights and time signals, List of, 1920 (corrected to Dec. 31, 1919). Pt. 1, British 1sles, 1920, 2s. net ; 2, North and Arctic Seas, except the British 1slands, 4s. net; 3, Baltic Sea, 3s. 6d. net; 4, Eastern side of North and South Atlantic Oceans, South of Dunkerque, 2s. net ; 5, Mediterranean, Black, and Red Seas, 38. 60. net ; 6, Indian and West Pacific Oceans, 4s. 6d. net ; 7, Western side of South Atlantic Ocean and East Pacific Ocean, 28. 6d. net ; 8, Western side of North Atlantic Ocean, (Canada, Newfoundland and Labrador), 3s. net ; 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North Coast of South America to Cape Orange), 4s. 6d. net J. D. POTTER, Feb. '20",,,"Admiralty-Lights and time signals, List of",J. D. POTTER,4s. 6d.,,"Admiralty-Lights and time signals, List of, 1920 (corrected to Dec. 31, 1919). Pt. 1, British Isles, 1920, 2s. net ; 2, North and Arctic Seas, except the British Islands, 4s. net; 3, Baltic Sea, 3s. 6d. net; 4, Eastern side of North and South Atlantic Oceans, South of Dunkerque, 25. net ; 5, Mediterranean, Black, and Red Seas, 38. 60. net ; 6, Indian and West Pacific Oceans, 45. 6d. net ; 7, Western side of South Atlantic Ocean and East Pacific Ocean, 28. 6d. net ; 8, Western side of North Atlantic Ocean, (Canada, Newfoundland and Labrador), 3s. net ; 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North Coast of South America to Cape Orange), 4s. 6d. net J. D. POTTER, Feb. '20",,,,Feb. '20,1920,net
"Admiralty-Navy : appropriation account, 1918- 19. s, net ...H.M.S.O., Apr. '20",,,Admiralty-Navy : appropriation account,H.M.S.O.,,,"Admiralty-Navy : appropriation account, 1918- 19. IS, net ...H.M.S.O., Apr. '20",,,,Apr. '20,1920,
"Admiralty-Wireless telegraphy, Handbook of, 1920. 78. od. net H.M.S.O., Oct. '20",,,"Admiralty-Wireless telegraphy, Handbook of",H.M.S.O.,,,"Admiralty-Wireless telegraphy, Handbook of, 1920. 78. od. net H.M.S.O., Oct. '20",,,,Oct. '20,1920,
"Adriatic question-Correspondence, 3d. net H.M.S.O., Feb. '20",,,Adriatic question-Correspondence,H.M.S.O.,3d.,,"Adriatic question-Correspondence, 3d. net H.M.S.O., Feb. '20",,,,Feb. '20,1920,net
"Adventurer's handbook (The): the manual of the Order of Woodcraft Chivalry. Cr. 8vo. 77X5, pp. 134, 29. 6d. net. (Woodcraft way ser.) SWARTHMORE PR., Jan.'20",,,Adventurer's handbook (The): the manual of the Order of Woodcraft Chivalry,SWARTHMORE PR.,,8vo.,"Adventurer's handbook (The): the manual of the Order of Woodcraft Chivalry. Cr. 8vo. 77X5, pp. 134, 29. 6d. net. (Woodcraft way ser.) SWARTHMORE PR., Jan.'20",,,,Jan.'20,1920,
"Adventures of Raven Trail, mossback, tracker, explorer, scout and adventurer. Cr. 8vo. 74 x 51, pp. 157, swd. 2s. net ......PEARSON, May'20",,,"Adventures of Raven Trail, mossback, tracker, explorer, scout and adventurer",PEARSON,2s.,8vo.,"Adventures of Raven Trail, mossback, tracker, explorer, scout and adventurer. Cr. 8vo. 74 x 51, pp. 157, swd. 25. net ......PEARSON, May'20",,,,May'20,1920,net
"Aeschylus-Agamemnon. Trans. into English rhyming verse with explanatory notes by Gilbert Murray. Cr. 8vo. 71 X 5, pp. 105, 3s. 6d. net ; swd. 2s. net, ALLEN & U., July '20",,,Aeschylus-Agamemnon,ALLEN & U.,,8vo.,"Aeschylus-Agamemnon. Trans. into English rhyming verse with explanatory notes by Gilbert Murray. Cr. 8vo. 71 X 5, pp. 105, 35. 6d. net ; swd. 25. net, ALLEN & U., July '20",,,,July '20,1920,
"Æsop-Fables. Illus. by Harrison Weir. Cr. 8vo. 74 X 5, pp. 256, 2s. 6d. net WARD, LOCK, Apr.'20",,,Æsop-Fables,"WARD, LOCK",2s. 6d.,8vo.,"Æsop-Fables. Illus. by Harrison Weir. Cr. 8vo. 74 X 5, pp. 256, 25. 6d. net WARD, LOCK, Apr.'20",,,,Apr.'20,1920,net
"African scout stories. In 2 pts. Pt. 1, by R. Keable ; pt. 2, by E. G. Sedding. Cr. 8vo. 74x44, pp. 72, 2s. net ....S.P.C.K., Jan.'20",,,African scout stories,S.P.C.K.,2s.,8vo.,"African scout stories. In 2 pts. Pt. 1, by R. Keable ; pt. 2, by E. G. Sedding. Cr. 8vo. 74x44, pp. 72, 2s. net ....S.P.C.K., Jan.'20",,,,Jan.'20,1920,net
