entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Acts—Asylums and certified institutions (Officers' pensions), id.; British nationality and staius of aliens, id. ; Consolidated Fund (No. 3), id. ; Corn production (Amendment), 1d. ; _Deputy lieutenants, id. ; Education, 4d.; Espiring laws continuance, id. ; Finance, 4d. ; Flax companies (Financial assistance), id.; Govern- ment war obligations, id. ; Juries, id.; Labourers (Ireland), id. ; Land drainage, 2d.; Maternity and child welfare, id. ; Navai prize, id. ; Parliament and local elections, id.; Public health (Borrow vg powers) Ireland, id. ; Public works loans, id. ; Small holdling colonies (Amendment), id.; Solicitors (Articled clerks), Statutory undertakings (Temporary increase of charges), id. ; Summary jurisdiction (Ireland), id.; Trade boards, 2d. ; Trading with the enemy (Amendment), 2d. ; War loan, 1d.; Workmen's compensation (Silicosis), id. ; Army Act (Printed, in accord. W. Army (Annual) Act, 1885, w. Amendments to passing of Army (Annual) Act, 1918), 1s.; British Nationality and Status of Aliens Act, 1914 (Printed as amended in accord. w. British Nationality and Status of Aliens Act, 1918), id. H.M. STATIONERY OFF., Aug. '18",,,"Acts—Asylums and certified institutions (Officers' pensions), id.; British nationality and staius of aliens, id. ; Consolidated Fund ",H.M. STATIONERY OFF.,,,"Acts—Asylums and certified institutions (Officers' pensions), id.; British nationality and staius of aliens, id. ; Consolidated Fund (No. 3), id. ; Corn production (Amendment), Id. ; _Deputy lieutenants, id. ; Education, 4d.; Espiring laws continuance, id. ; Finance, 4d. ; Flax companies (Financial assistance), id.; Govern- ment war obligations, id. ; Juries, id.; Labourers (Ireland), id. ; Land drainage, 2d.; Maternity and child welfare, id. ; Navai prize, id. ; Parliament and local elections, id.; Public health (Borrow vg powers) Ireland, id. ; Public works loans, id. ; Small holdling colonies (Amendment), id.; Solicitors (Articled clerks), Statutory undertakings (Temporary increase of charges), id. ; Summary jurisdiction (Ireland), id.; Trade boards, 2d. ; Trading with the enemy (Amendment), 2d. ; War loan, Id.; Workmen's compensation (Silicosis), id. ; Army Act (Printed, in accord. W. Army (Annual) Act, 1885, w. Amendments to passing of Army (Annual) Act, 1918), 15.; British Nationality and Status of Aliens Act, 1914 (Printed as amended in accord. w. British Nationality and Status of Aliens Act, 1918), id. H.M. STATIONERY OFF., Aug. '18",,,,Aug. '18,1918,
"Acts-Income tax (Consolidation), 2s. H.M. STATIONERY OFF., Sep. '18",Acts-Income tax,Consolidation,2s,H.M. STATIONERY OFF.,2s.,,"Acts-Income tax (Consolidation), 2s. H.M. STATIONERY OFF., Sep. '18",Consolidation Acts-Income tax,['Acts-Income tax (Consolidation)'],,Sep. '18,1918,
"Acts--Local and private : Belfast Harbour, 23. 3d. ; British Gas Light Co, Ltd. (Norwich), is.; Brix. ham gas and electricity, is. ; County of London Electric Supply Company's, 6d.; Electric Lighting Orders confirmation, 6d.; Glasgow and South Western Railway Order confirma- tion, 2s. 3d.; Glasgow Corporation Order confirmation, 1s. ; Harrod's Stores, Ltd., gd.; Land Drainage Provisional Orders confirmation : Lotting Fen, do. : Pinchbeck, 6d. ; do. : Woodwalton, 3d. ; Local Government Board's Provisional Orders confirmation : No. 1, 6d. ; do. : No. 4, 9d.; do.: No. 5, s. 3d. ; do. : No. 6, 38. 60.; Local Government Board (Ireland) Provisional Orders confirmation : No. 1, 6d. ; do.: No. 2, 3d. ; London County Council (Money), 6d.; Motherwell Water (Supplementary supply) Order confirmation, 28. 3d.; Nitrate Railways Co., Ltd., 6d.; Pontypridd and Rhondda water, 6d.; Provi. sional Order (Marriages) confirmation, 30. ; Railway passengers assurance (Consolidation), 28. ; Rothesay Tramways (Amendment) Order confirmation, 3d.; Shropshire, Worces- tershire and Staffordshire electric power, 28. 6d.; West Bromwich Corporation, ed.; Westgate. on-Sea Congregational Chapel Charity Scheme confirmation, 6d.; Yorkshire electric power, 3d. ......H.M. STATIONERY OFFICE, Oct. '18",,,Acts--Local and private : Belfast Harbour,H.M. STATIONERY OFFICE,3d.,,"Acts--Local and private : Belfast Harbour, 23. 3d. ; British Gas Light Co, Ltd. (Norwich), is.; Brix. ham gas and electricity, is. ; County of London Electric Supply Company's, 6d.; Electric Lighting Orders confirmation, 6d.; Glasgow and South Western Railway Order confirma- tion, 2s. 3d.; Glasgow Corporation Order confirmation, Is. ; Harrod's Stores, Ltd., gd.; Land Drainage Provisional Orders confirmation : Lotting Fen, do. : Pinchbeck, 6d. ; do. : Woodwalton, 3d. ; Local Government Board's Provisional Orders confirmation : No. 1, 6d. ; do. : No. 4, 9d.; do.: No. 5, IS. 3d. ; do. : No. 6, 38. 60.; Local Government Board (Ireland) Provisional Orders confirmation : No. 1, 6d. ; do.: No. 2, 3d. ; London County Council (Money), 6d.; Motherwell Water (Supplementary supply) Order confirmation, 28. 3d.; Nitrate Railways Co., Ltd., 6d.; Pontypridd and Rhondda water, 6d.; Provi. sional Order (Marriages) confirmation, 30. ; Railway passengers assurance (Consolidation), 28. ; Rothesay Tramways (Amendment) Order confirmation, 3d.; Shropshire, Worces- tershire and Staffordshire electric power, 28. 6d.; West Bromwich Corporation, ed.; Westgate. on-Sea Congregational Chapel Charity Scheme confirmation, 6d.; Yorkshire electric power, 3d. ......H.M. STATIONERY OFFICE, Oct. '18",,,,Oct. '18,1918,
"Adair (Joan)-Songs from Dublin city. 71x5, pp. 28, 1s. .... TALBOT PR., Apr.'18",Adair,Joan,Songs from Dublin city,TALBOT PR.,1s.,,"Adair (Joan)-Songs from Dublin city. 71x5, pp. 28, Is. .... TALBOT PR., Apr.'18",Joan Adair,['Adair (Joan)'],,Apr.'18,1918,
"Adler (Elkin Nathan)—A Gazetteer of Hebrew printing. 91x6, pp. 23, 2s. GRAFTON, Jan. '18",Adler,Elkin Nathan,A Gazetteer of Hebrew printing,GRAFTON,2s.,,"Adler (Elkin Nathan)—A Gazetteer of Hebrew printing. 91x6, pp. 23, 25. GRAFTON, Jan. '18",Elkin Nathan Adler,['Adler (Elkin Nathan)'],,Jan. '18,1918,
"Admiralty-Bulgarian language : concise grammar, w. reading exer. and vocab. 5s. H.M. STATIONERY OFF., Jan '18",,,"Admiralty-Bulgarian language : concise grammar, w",H.M. STATIONERY OFF.,5s.,,"Admiralty-Bulgarian language : concise grammar, w. reading exer. and vocab. 55. H.M. STATIONERY OFF., Jan '18",,,,Jan '18,1918,
"Admiralty-Hydrographic. British Columbia pilot. Vol. 1, 1913: Rev. supp. (2), 1918 POTTER, Oct. '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. British Columbia pilot. Vol. 1, 1913: Rev. supp. (2), 1918 POTTER, Oct. '18",,,,Oct. '18,1918,
"Admiralty--Hydrographic. Catalogue oi charts, plans and sailing directions. Currected to Dec. 31st, 1917 ...POTTER, June '18",,,Admiralty--Hydrographic,POTTER,,,"Admiralty--Hydrographic. Catalogue oi charts, plans and sailing directions. Currected to Dec. 31st, 1917 ...POTTER, June '18",,,,June '18,1918,
"Admiralty--Hydrographic. Central America and United States (West coa: ts) Pilot, 1916 : Supp., IQ17 .POTTER, Feb. '18",,,Admiralty--Hydrographic,POTTER,,,"Admiralty--Hydrographic. Central America and United States (West coa: ts) Pilot, 1916 : Supp., IQ17 .POTTER, Feb. '18",,,,Feb. '18,1918,
"Admiralty--Hydrographic. Distance tables. Vol. 3, Eastern shores of Atlantic Ocean and off. lying 1slands, fr. Iceland to Cape of Good Hope (excl. British 1slands, France, and North Coast of Spain), and Shores and 1slands of Indian Ocean, ind, North and West Coasts of Australia. 2nd ed. 28. ..POTTER, July '18",,,Admiralty--Hydrographic,POTTER,,,"Admiralty--Hydrographic. Distance tables. Vol. 3, Eastern shores of Atlantic Ocean and off. lying Islands, fr. Iceland to Cape of Good Hope (excl. British Islands, France, and North Coast of Spain), and Shores and Islands of Indian Ocean, ind, North and West Coasts of Australia. 2nd ed. 28. ..POTTER, July '18",,,,July '18,1918,
"Admiralty-Hydrographic. England (West coast) Pilot, 1910 : Rev. supp. (3), 1918 POTTER, July '18",Admiralty-Hydrographic. England,West coast,Pilot,POTTER,,,"Admiralty-Hydrographic. England (West coast) Pilot, 1910 : Rev. supp. (3), 1918 POTTER, July '18",West coast Admiralty-Hydrographic. England,['Admiralty-Hydrographic. England (West coast)'],,July '18,1918,
"Admiralty --Hydrographic. ., France, Spain, and Portugal (West coasts) pilot, 1910: Rey: supp: (3), 1917 .POTTER, Feb. '18",,,Admiralty --Hydrographic,POTTER,,,"Admiralty --Hydrographic. ., France, Spain, and Portugal (West coasts) pilot, 1910: Rey: supp: (3), 1917 .POTTER, Feb. '18",,,,Feb. '18,1918,
"Admiralty--Hydrographic. India (West coast) pilot, 1909 : Rev. supp. (3), 1918 POTTER, Apr. '18",Admiralty--Hydrographic. India,West coast,1909 : Rev,POTTER,,,"Admiralty--Hydrographic. India (West coast) pilot, 1909 : Rev. supp. (3), 1918 POTTER, Apr. '18",West coast Admiralty--Hydrographic. India,['Admiralty--Hydrographic. India (West coast)'],,Apr. '18,1918,
"Admiralty-Hydrographic. Irish coast pilot, 1911 : Rev. supp. (3), 1918 ..POTTER, Oct. '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Irish coast pilot, 1911 : Rev. supp. (3), 1918 ..POTTER, Oct. '18",,,,Oct. '18,1918,
"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk pilot, 1913 : Rev. supp. (2), 1918........POTTER, Apr. '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk pilot, 1913 : Rev. supp. (2), 1918........POTTER, Apr. '18",,,,Apr. '18,1918,
"Ad niralty-Hvitregradnic. Ni wroun ilanit anu Labra lor pilot. Vol. 1, Ea t coa: t of New- foun lland, S. of Cape St. Franci;, the South and West coa ts and the Strait of Belle I: le, w. the coat of Labra lor fr. Cape St. Charles to Blanc Sablon 5th ed. 58. Vol. 2, Fa t coast of Newfoundlland fr. Care St. Francis to Cape Bauld, and the East coa t of Labrador fr. Cape St. Charles to Capi Chidley. ist ed., 1917. 5s. POTTER, T 212. '18",,,Ad niralty-Hvitregradnic,POTTER,5s.,,"Ad niralty-Hvitregradnic. Ni wroun ilanit anu Labra lor pilot. Vol. 1, Ea t coa: t of New- foun lland, S. of Cape St. Franci;, the South and West coa ts and the Strait of Belle I: le, w. the coat of Labra lor fr. Cape St. Charles to Blanc Sablon 5th ed. 58. Vol. 2, Fa t coast of Newfoundlland fr. Care St. Francis to Cape Bauld, and the East coa t of Labrador fr. Cape St. Charles to Capi Chidley. ist ed., 1917. 5s. POTTER, T 212. '18",,,,T 212. '18,1918,
"Admiralty-Hydrographic. North Sea pilot. Pt. 4, 1909: Rev. supp. (3), 1918..POTTER, May '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. North Sea pilot. Pt. 4, 1909: Rev. supp. (3), 1918..POTTER, May '18",,,,May '18,1918,
"Admiralty--Hydrographic. Notices to mariners, Index to, 1917. 3s. .... POTTER, Mar. '18",,,Admiralty--Hydrographic,POTTER,3s.,,"Admiralty--Hydrographic. Notices to mariners, Index to, 1917. 35. .... POTTER, Mar. '18",,,,Mar. '18,1918,
"Admiraliy-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1917, List of. . POTTER, May '18",,,Admiraliy-Hydrographic,POTTER,,,"Admiraliy-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1917, List of. . POTTER, May '18",,,,May '18,1918,
"Admiralty-Hydrographic. Pacific 1slands pilot. Vol. 3, 1909: Rev. supp. (3), 1917. POTTER, Feb '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Pacific Islands pilot. Vol. 3, 1909: Rev. supp. (3), 1917. POTTER, Feb '18",,,,Feb '18,1918,
"Admiralty-Hydrographic. Persian Gulf pilot, 1915: Rev. supp. (2), 1918 POTTER, Jure '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Persian Gulf pilot, 1915: Rev. supp. (2), 1918 POTTER, Jure '18",,,,Jure '18,1918,
"Admiralty-Hydrographic, Red Sea and Gulf of Aden pilot, 1909 : Rev. supp. (3), 1917 POTTER, Apr. '18",,,"Admiralty-Hydrographic, Red Sea and Gulf of Aden pilot",POTTER,,,"Admiralty-Hydrographic, Red Sea and Gulf of Aden pilot, 1909 : Rev. supp. (3), 1917 POTTER, Apr. '18",,,,Apr. '18,1918,
"Admiralty--Hydrographic. St. Lawrence pilot. 8th ed., 1916: Repr. 5s. ..POTTER, J 2010 '18",,,Admiralty--Hydrographic,POTTER,5s.,,"Admiralty--Hydrographic. St. Lawrence pilot. 8th ed., 1916: Repr. 5s. ..POTTER, J 2010 '18",,,,J 2010 '18,1918,
"Admiralty--Hydrographic Tide tables. Pt. 1. Tidal predictions for standard ports of the world for 1919, w. tidal differences on the standard ports, w. table of high water at Dover. 28. ..POTTER, Oct. '18",,,Admiralty--Hydrographic Tide tables,POTTER,,,"Admiralty--Hydrographic Tide tables. Pt. 1. Tidal predictions for standard ports of the world for 1919, w. tidal differences on the standard ports, w. table of high water at Dover. 28. ..POTTER, Oct. '18",,,,Oct. '18,1918,
"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : Rev.supp, (2), 1918 POTTER, Oct. '18",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : Rev.supp, (2), 1918 POTTER, Oct. '18",,,,Oct. '18,1918,
"Admiralty-Nautical almanac, 1920. Abr. for use of seamen. H.M. STATIU. ERY OFF., Mar '18",,,Admiralty-Nautical almanac,H.M. STATIU. ERY OFF.,,,"Admiralty-Nautical almanac, 1920. Abr. for use of seamen. H.M. STATIU. ERY OFF., Mar '18",,,,Mar '18,1918,
"Admiralty--Nautical almanac and astronomical ephemeris for 1921, for Meridian of the Royal Observatory, Greenwich; w two eclipse maps. 28. 60. ......H.M. STATIONERY OFF., Oct. '18",,,Admiralty--Nautical almanac and astronomical ephemeris for,H.M. STATIONERY OFF.,,,"Admiralty--Nautical almanac and astronomical ephemeris for 1921, for Meridian of the Royal Observatory, Greenwich; w two eclipse maps. 28. 60. ......H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,1918,
"Admiralty-Navy li t (Quarterly) Ea. is. 6d. H. M. STATIONERY OFF., Jan. , &c. '18",Admiralty-Navy li t,Quarterly,Ea,H. M. STATIONERY OFF.,6d.,,"Admiralty-Navy li t (Quarterly) Ea. is. 6d. H. M. STATIONERY OFF., Jan. , &c. '18",Quarterly Admiralty-Navy li t,['Admiralty-Navy li t (Quarterly)'],,"Jan. , &c. '18",1918,
"Admiralty-Seamanship, Manual of, 1908 (Rev. and repr. 1915): Reprint., 1917. H.M. STATIONERY OFF., Feb. '18",,,"Admiralty-Seamanship, Manual of",H.M. STATIONERY OFF.,,,"Admiralty-Seamanship, Manual of, 1908 (Rev. and repr. 1915): Reprint., 1917. H.M. STATIONERY OFF., Feb. '18",,,,Feb. '18,1918,
"Advent testimony handhooks. Vol. 1. 74 X5, pp. 106, s 9d. net THYWNE, June '18",,,Advent testimony handhooks,THYWNE,9d.,,"Advent testimony handhooks. Vol. 1. 74 X5, pp. 106, IS 9d. net THYWNE, June '18",,,,June '18,1918,net
"id. ........H.M. STATIONERY OFF., Oct. '18",,,,H.M. STATIONERY OFF.,,,"id. ........H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,1918,
"Æsop's Fables. With 100 illu: trations by F. Opper. 2nd ed. 81 x64, pp. 312, 64. net LIPPINCOTT, Jan. '18",,,Æsop's Fables,LIPPINCOTT,,,"Æsop's Fables. With 100 illu: trations by F. Opper. 2nd ed. 81 x64, pp. 312, 64. net LIPPINCOTT, Jan. '18",,,,Jan. '18,1918,
"Africa, South-Trade : Report for 1917. 3d. H.M. STATIONERY OFF., Oct. '18",,,"Africa, South-Trade : Report for",H.M. STATIONERY OFF.,3d.,,"Africa, South-Trade : Report for 1917. 3d. H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,1918,
"Africa, South-west-Report on the natives of S.W. Africa and their treatment by Germany. 28. 6d. ...H.M. STATIONERY OFF., Oct. '18",,,"Africa, South-west-Report on the natives of S.W. Africa and their treatment by Germany",H.M. STATIONERY OFF.,6d.,,"Africa, South-west-Report on the natives of S.W. Africa and their treatment by Germany. 28. 6d. ...H.M. STATIONERY OFF., Oct. '18",,,,Oct. '18,1918,
"African World” Fourth War Annual, 1917-1918. Ed. by Leo Weinthal. 13X83, pp. 272, 38. (801, Salisbury Ho., E.C. 2) OFFICE, Mar. '18",,,African World” Fourth War Annual,OFFICE,,,"African World” Fourth War Annual, 1917-1918. Ed. by Leo Weinthal. 13X83, pp. 272, 38. (801, Salisbury Ho., E.C. 2) OFFICE, Mar. '18",,,,Mar. '18,1918,
"After war: a future policy. 81 x 5, pp. 16, 3d. ST. CATHERINE PR., Oct. '18",,,After war: a future policy,ST. CATHERINE PR.,3d.,,"After war: a future policy. 81 x 5, pp. 16, 3d. ST. CATHERINE PR., Oct. '18",,,,Oct. '18,1918,
"Agricultural Statistics (Scotland), 1915—Vol. 4, Pt. 3, Prices and supplies of grain, live stock, and cther agricultural produce. 2d. H.M. STATIONERY OFF., July '18",Agricultural Statistics,Scotland,1915—Vol,H.M. STATIONERY OFF.,2d.,,"Agricultural Statistics (Scotland), 1915—Vol. 4, Pt. 3, Prices and supplies of grain, live stock, and cther agricultural produce. 2d. H.M. STATIONERY OFF., July '18",Scotland Agricultural Statistics,['Agricultural Statistics (Scotland)'],,July '18,1918,
"Agricultural statistics (Scotland), 1916. Vol. 5. pt. 1, Acreage and live stock returns of Scotland, w. summary for U.K. 3d. H.M. STATIONERY OHF., Avg. '18",Agricultural statistics,Scotland,1916,H.M. STATIONERY OHF.,3d.,,"Agricultural statistics (Scotland), 1916. Vol. 5. pt. 1, Acreage and live stock returns of Scotland, w. summary for U.K. 3d. H.M. STATIONERY OHF., Avg. '18",Scotland Agricultural statistics,['Agricultural statistics (Scotland)'],,Avg. '18,1918,
"Agriculture and Fisheries (Bd. of)-Arny Cattle Ctte.: Report. Pt. I. H.M. STATIONERY OFF., June '18",,,Arny Cattle Ctte,I. H.M. STATIONERY OFF.,,,"Agriculture and Fisheries (Bd. of)-Arny Cattle Ctte.: Report. Pt. I. H.M. STATIONERY OFF., June '18",,"['Agriculture', 'Fisheries (Bd. of)']",,June '18,1918,
"Agriculture and Fisheries (Board of)--Dairy cows, Register of, w. authenticated milk records, year ended Sept. 30, 1917. Vol. 1. 2s. H.M. STATIONERY OFF., July '18",,,"Dairy cows, Register of, w",H.M. STATIONERY OFF.,2s.,,"Agriculture and Fisheries (Board of)--Dairy cows, Register of, w. authenticated milk records, year ended Sept. 30, 1917. Vol. 1. 2s. H.M. STATIONERY OFF., July '18",,"['Agriculture', 'Fisheries (Board of)']",,July '18,1918,
"Agriculture and Fisheries (Bd. of) -Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c. : Annual report of pruceedings, 1917. 3d. ..H.M. STATIONERY OFF., May '18",,,"Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c",H.M. STATIONERY OFF.,3d.,,"Agriculture and Fisheries (Bd. of) -Diseases of Animals Acts, Markets and Fairs (Weighing of Cattle) Acts, &c. : Annual report of pruceedings, 1917. 3d. ..H.M. STATIONERY OFF., May '18",,"['Agriculture', 'Fisheries (Bd. of)']",,May '18,1918,
"Agricuturi and I'ldi (Du. -Freshwater Fish Ctte. See under Fisheries, Agriculture and Fisheries (Bd. of)- Journal. (Monthly) Ea. 4d. post free (3, St. James's Sq., S.W. 1) BN, OF AGRICULTURE, Jan., &c., '18",,,Ea,"BN, OF AGRICULTURE",,,"Agricuturi and I'ldi (Du. -Freshwater Fish Ctte. See under Fisheries, Agriculture and Fisheries (Bd. of)- Journal. (Monthly) Ea. 4d. post free (3, St. James's Sq., S.W. 1) BN, OF AGRICULTURE, Jan., &c., '18",,"['Agricuturi', ""I'ldi (Du. -Freshwater Fish Ctte. See under Fisheries, Agriculture)"", 'Agricuturi', ""I'ldi (Fisheries (Bd. of)- Journal. (Monthly)""]",,"Jan., &c., '18",1918,
"Agriculture and Fisheries (Bd. of)-Small Holding Colonies Act, 1916 : Annual report of proceed- ings, 1917. 1d. H.M. STATIONERY OFF., Apr.'18",,,Small Holding Colonies Act,H.M. STATIONERY OFF.,1d.,,"Agriculture and Fisheries (Bd. of)-Small Holding Colonies Act, 1916 : Annual report of proceed- ings, 1917. Id. H.M. STATIONERY OFF., Apr.'18",,"['Agriculture', 'Fisheries (Bd. of)']",,Apr.'18,1918,
