entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Acts—Parliament and local elections, id ; Com- panies (Fureign interests), id. ; Consolidated Fund (No. 3), id. ; Coroners (Emergency prov.), id. ; Nat. Insurance (Pt. 1. Amend.), id. ; Naval and military war pensions, &c. (Admini. strative expenses), id. ; Societies (Suspension of meetings), id. ; Venereal disease, id. H.M. STATIONERY OFFICE, May '17",,,"Acts—Parliament and local elections, id ; Com- panies (Fureign interests), id. ; Consolidated Fund ",H.M. STATIONERY OFFICE,,,"Acts—Parliament and local elections, id ; Com- panies (Fureign interests), id. ; Consolidated Fund (No. 3), id. ; Coroners (Emergency prov.), id. ; Nat. Insurance (Pt. 1. Amend.), id. ; Naval and military war pensions, &c. (Admini. strative expenses), id. ; Societies (Suspension of meetings), id. ; Venereal disease, id. H.M. STATIONERY OFFICE, May '17",,,,May '17,1917,
"Acts—Billeting of civilians, 2d. H.M. STATIONERY OFF., June '17",,,Acts—Billeting of civilians,H.M. STATIONERY OFF.,2d.,,"Acts—Billeting of civilians, 2d. H.M. STATIONERY OFF., June '17",,,,June '17,1917,
"Acts-Courts (Emergency powers), id. ; Gaming machines (Scotland), id.; Military service (Conventions with allied states), id.; Royal Naval Volunteer Reserve, id. ; Trade union (Amalgamation), id. H.M. STATIONERY OFF., July '17, Acts—Companies (Particulars as to Directors), id. ; Confirmation of executors (War service) (Scotland), 1d. ; Consolidated Fund (No. 4), id. ; Corn productiun, 3d. ; Expiring laws continuance, id. ; Finance, 3d. ; Fishery har- bours (Continuance of powers), id. ; 1sle of Man (Customs), id. ; Local Government (Allotments and land cultivation) (Ireland), id. ; Munitions of war, id. ; Naval discipline, id. ; Naval and military war pensions, &c. (Transfer of powers), id.; New ministries, id. ; Police constables (Naval and military service), id. ; Public health (Prevention and treatment of disease) (Ireland), id. ; Public works loans, id. ; Solicitors (Examination), id. ; War loan, id. ; Wesleyan Methodists (Appointments during the War), id. ; Workmen's compensa- tion (War addition), id. ; Aluminium Corpora- tion (Conversion of shares), 60. ; Lancashire Power Construction Company, Ltd., 9d. ; Land Drainage (Ramsey) Prov. Ord. Confirm., 6d. ; Mansfield Railway, 6d. ; Perth School Board Ord. Confirm., 9d. ; Prov. Ord. (Mar- riages) Confirm. (Church of St. John in the Parish of Great Wollastov), 3d. ; South Staf- fordshire Mond' Gas (Power and Heating) Company, 6d. ; West Kent electric power, 3d. ; Yorkshire registries (North Riding) amend- ment, 3d. H.M. STATIONERY OFF., Aug. '17",Acts-Courts,Emergency powers,"Gaming machines (Scotland), id.; Military service (Conventions with allied states), id.; Royal Naval Volunteer Reserve, id. ; Trade union (Amalgamation), id. H.M. STATIONERY OFF",H.M. STATIONERY OFF.,3d.,,"Acts-Courts (Emergency powers), id. ; Gaming machines (Scotland), id.; Military service (Conventions with allied states), id.; Royal Naval Volunteer Reserve, id. ; Trade union (Amalgamation), id. H.M. STATIONERY OFF., July '17, Acts—Companies (Particulars as to Directors), id. ; Confirmation of executors (War service) (Scotland), Id. ; Consolidated Fund (No. 4), id. ; Corn productiun, 3d. ; Expiring laws continuance, id. ; Finance, 3d. ; Fishery har- bours (Continuance of powers), id. ; Isle of Man (Customs), id. ; Local Government (Allotments and land cultivation) (Ireland), id. ; Munitions of war, id. ; Naval discipline, id. ; Naval and military war pensions, &c. (Transfer of powers), id.; New ministries, id. ; Police constables (Naval and military service), id. ; Public health (Prevention and treatment of disease) (Ireland), id. ; Public works loans, id. ; Solicitors (Examination), id. ; War loan, id. ; Wesleyan Methodists (Appointments during the War), id. ; Workmen's compensa- tion (War addition), id. ; Aluminium Corpora- tion (Conversion of shares), 60. ; Lancashire Power Construction Company, Ltd., 9d. ; Land Drainage (Ramsey) Prov. Ord. Confirm., 6d. ; Mansfield Railway, 6d. ; Perth School Board Ord. Confirm., 9d. ; Prov. Ord. (Mar- riages) Confirm. (Church of St. John in the Parish of Great Wollastov), 3d. ; South Staf- fordshire Mond' Gas (Power and Heating) Company, 6d. ; West Kent electric power, 3d. ; Yorkshire registries (North Riding) amend- ment, 3d. H.M. STATIONERY OFF., Aug. '17",Emergency powers Acts-Courts,['Acts-Courts (Emergency powers)'],,Aug. '17,1917,
"Acts—Naval Discipline Act, 1866 (Pr. as amended, in accord. w. Naval Discipline Act, 1917), 4d. ; Local and private : Birmingham Churches Fund Charity Scheme confirm., 3d. ; Church Lands (Bristol St. Thomas) Charity Scheme confirm., 3d. ; Colonial Bank, 311. ; Dundee Harbour and Tay Ferries Order confirm., 3d. ; Haslemere and district gas, 3s. ; Lanarkshire County Council (Water, &c.) Order confirm., 3s. 60. ; Land Drainage (Ewerby) Prov. Ord. confirm.., 3d. ; Land Drainage (Swaffham) Prov. Ord. confirm., 6d.; Land Drainage (Wi: tow) Prov. Ord. confirm., 3d ; Levin: tein, Ltd. (Railways), 2s.; Local Govt. Bd.(Ireland) Prov. Orders confirm., 3d.; Local Govt. Bd. (Ircland) Prov. Ord. confirm. (No. 2), 3d. ; Seaham Harbour Dock, 3d...... ..H.M. STATIONERY OFF., Sep. '17",,,Acts—Naval Discipline Act,H.M. STATIONERY OFF.,3d.,,"Acts—Naval Discipline Act, 1866 (Pr. as amended, in accord. w. Naval Discipline Act, 1917), 4d. ; Local and private : Birmingham Churches Fund Charity Scheme confirm., 3d. ; Church Lands (Bristol St. Thomas) Charity Scheme confirm., 3d. ; Colonial Bank, 311. ; Dundee Harbour and Tay Ferries Order confirm., 3d. ; Haslemere and district gas, 3s. ; Lanarkshire County Council (Water, &c.) Order confirm., 35. 60. ; Land Drainage (Ewerby) Prov. Ord. confirm.., 3d. ; Land Drainage (Swaffham) Prov. Ord. confirm., 6d.; Land Drainage (Wi: tow) Prov. Ord. confirm., 3d ; Levin: tein, Ltd. (Railways), 2s.; Local Govt. Bd.(Ireland) Prov. Orders confirm., 3d.; Local Govt. Bd. (Ircland) Prov. Ord. confirm. (No. 2), 3d. ; Seaham Harbour Dock, 3d...... ..H.M. STATIONERY OFF., Sep. '17",,,,Sep. '17,1917,
"Adams (J. Esslemont) ed.-Their crimes. Tr. fr. the French. 83 x 5, pp. 64, 6d. net CASSELL, Nov. '17",Adams,J. Esslemont,Their crimes,CASSELL,6d.,,"Adams (J. Esslemont) ed.-Their crimes. Tr. fr. the French. 83 x 5, pp. 64, 6d. net CASSELL, Nov. '17",J. Esslemont Adams,['Adams (J. Esslemont)'],ed.,Nov. '17,1917,net
"Addis (W. J.)--Quests in quatrains. 7 X 41, pp. 25, s. net ...HEATH, C., Feb. 17",Addis,W. J.,Quests in quatrains,"HEATH, C.",,,"Addis (W. J.)--Quests in quatrains. 7 X 41, pp. 25, IS. net ...HEATH, C., Feb. 17",W. J. Addis,['Addis (W. J.)'],,Feb. 17,1917,
"Addison (Robert)-Tom of Tripoli. 3s. 6d. net FROWDE AND H. & S., Dec. '17",Addison,Robert,Tom of Tripoli,FROWDE AND H. & S.,3s. 6d.,,"Addison (Robert)-Tom of Tripoli. 3s. 6d. net FROWDE AND H. & S., Dec. '17",Robert Addison,['Addison (Robert)'],,Dec. '17,1917,net
"Admiral's wife in the making, 1860-1903, Poore (Lady) 78. 6d. net Admiralty-Compasses, Pivots and caps in, SS. .WYMAN, Apr, 17",,,Admiral's wife in the making,SS. .WYMAN,,,"Admiral's wife in the making, 1860-1903, Poore (Lady) 78. 6d. net Admiralty-Compasses, Pivots and caps in, SS. .WYMAN, Apr, 17",,,,"Apr, 17",1917,
"Admiralty-Gymnastics, Educational, Principle and practice of, for the use of officers and pbysical training instructors in H.M. Fleet, 1908 : Repr. 1916. 1s.......WYMAN, Apr. 17",,,"Admiralty-Gymnastics, Educational, Principle and practice of, for the use of officers and pbysical training instructors in H.M. Fleet",WYMAN,1s.,,"Admiralty-Gymnastics, Educational, Principle and practice of, for the use of officers and pbysical training instructors in H.M. Fleet, 1908 : Repr. 1916. 15.......WYMAN, Apr. 17",,,,Apr. 17,1917,
"Admiralty-Gyro compass, Notes on the. With diag. 9d. . WYMAN, Jan. 17",,,"Admiralty-Gyro compass, Notes on the",WYMAN,9d.,,"Admiralty-Gyro compass, Notes on the. With diag. 9d. . WYMAN, Jan. 17",,,,Jan. 17,1917,
"Admiralty--Hydrographic. Alaska and Bering Sea pilot, 1908 : Rev. supp. (3), 1917 POTTER, Apr. 17",,,Admiralty--Hydrographic,POTTER,,,"Admiralty--Hydrographic. Alaska and Bering Sea pilot, 1908 : Rev. supp. (3), 1917 POTTER, Apr. 17",,,,Apr. 17,1917,
"Admiralty-Hydrographic. Australia pilot. Vol. 3, Fast coast of Australia from Port Jackson to Sandy Cape, the seaward edge of the Great Barrier Reef, islands and dangers on the Coral Sea and Torres Strait, with directions for the outer route, 3s. ; do. Vol. 5, 1914: Supp., .POTTER, Feb. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Australia pilot. Vol. 3, Fast coast of Australia from Port Jackson to Sandy Cape, the seaward edge of the Great Barrier Reef, islands and dangers on the Coral Sea and Torres Strait, with directions for the outer route, 35. ; do. Vol. 5, 1914: Supp., .POTTER, Feb. 17",,,,Feb. 17,1917,
"Admiralty-Hydrographic. Bengal, Bay of, pilot, 1910 : Rev. supp. (2), 1917 POTTER, Aug. '17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Bengal, Bay of, pilot, 1910 : Rev. supp. (2), 1917 POTTER, Aug. '17",,,,Aug. '17,1917,
"Admiralty-Hydrographic. Black Sea pilot, 1908 : Supp. No. 4, 1917 ..POTTER, July ’17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Black Sea pilot, 1908 : Supp. No. 4, 1917 ..POTTER, July ’17",,,,July ’17,1917,
"Admiralty-Hydrographic. Central America and United States (West coasts) pilot, fr. Punta Mariato to Cape Flattery. 3rd ed. 1916. 6s. .POTTER, Mar. 17",,,Admiralty-Hydrographic,POTTER,6s.,,"Admiralty-Hydrographic. Central America and United States (West coasts) pilot, fr. Punta Mariato to Cape Flattery. 3rd ed. 1916. 6s. .POTTER, Mar. 17",,,,Mar. 17,1917,
"Admiralty-Hydrographic. England (West coast) pilot, 1910 : Rev. supp. (2), 1917 POTTER, July '17",Admiralty-Hydrographic. England,West coast,1910 : Rev,POTTER,,,"Admiralty-Hydrographic. England (West coast) pilot, 1910 : Rev. supp. (2), 1917 POTTER, July '17",West coast Admiralty-Hydrographic. England,['Admiralty-Hydrographic. England (West coast)'],,July '17,1917,
"Admiralty-Hydrographic. France, Spain, and Portugal (West coasts) pilot, 1910 : Rev. supp. (2), 1916...... .POTTER, Feb. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. France, Spain, and Portugal (West coasts) pilot, 1910 : Rev. supp. (2), 1916...... .POTTER, Feb. 17",,,,Feb. 17,1917,
"Admiralty-Hydrographic. India (West coast) pilot, 1909: Rev. supp. No. 2, 1916. POTTER, Feb. 17",Admiralty-Hydrographic. India,West coast,1909: Rev,POTTER,,,"Admiralty-Hydrographic. India (West coast) pilot, 1909: Rev. supp. No. 2, 1916. POTTER, Feb. 17",West coast Admiralty-Hydrographic. India,['Admiralty-Hydrographic. India (West coast)'],,Feb. 17,1917,
"Admiralty-Hydrographic. Irish coast pilot, 1911 : Rev. supp. (2), 1917. .POTTER, May '17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Irish coast pilot, 1911 : Rev. supp. (2), 1917. .POTTER, May '17",,,,May '17,1917,
"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk pilot, 1913 : Rev. supp., 1916... .POTTER, Feb. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Korea and Siberia (East coasts) and Sea of Okhotsk pilot, 1913 : Rev. supp., 1916... .POTTER, Feb. 17",,,,Feb. 17,1917,
"Admiralty-Hydrographic. Lights and time sig- nals, List of, 1917: corrected to Dec. 31st, 1916. Pt. 2, North and Arctic Seas, except the British 1slands (Eastern shores of the North Sea, Norway, the White Sea, Iceland, and the Faeroe 1slands), 2s. 6d. ; Pt. 4, Eastern side of North and South Atlantic Oceans, South of Dun- kerque (Western coasts of Europe and Africa, incl. Azores, Madeira, Canary, and Cape Verde 1slands, &c.), is. 6d. .POTTER, Jan. 17",,,Admiralty-Hydrographic,POTTER,6d.,,"Admiralty-Hydrographic. Lights and time sig- nals, List of, 1917: corrected to Dec. 31st, 1916. Pt. 2, North and Arctic Seas, except the British Islands (Eastern shores of the North Sea, Norway, the White Sea, Iceland, and the Faeroe Islands), 25. 6d. ; Pt. 4, Eastern side of North and South Atlantic Oceans, South of Dun- kerque (Western coasts of Europe and Africa, incl. Azores, Madeira, Canary, and Cape Verde Islands, &c.), is. 6d. .POTTER, Jan. 17",,,,Jan. 17,1917,
"Admiralty-Hydrographic. Lights and time sig. nals, List of, 1917: corrected to Dec. 31, 1916. Pt. 1, British 1slands, 1s. 60. ; Pt. 3, Baltic Sea, 2s. ; Pt. 5, Mediterranean, Black and Red Seas, s. 6d. ; Pt. 6, Indian and West Pacific Oceans (S. and E. Africa, India, East Indies, China, Japan, Australia, New Zealand, and West Pacific 1slands), 2s. ; Pt. 7, Western side of South Atlantic Ocean and East Pacific Ocean (Eastern coast of S. America, South of Cape Orange; West coasts of S. and N. America, and East Pacific 1slands), is. ; Pt. 8, Western side of North Atlantic Ocean (Canada, New- foundland, and Labrador), is. 6d. ; Pt. 9, do. (United States of America, Gulf of Mexico, West Indies, and the North coast of S. America to Cape Orange), 1s. 6d.......POTTER, Feb. 17",,,Admiralty-Hydrographic,POTTER,1s. 6d.,,"Admiralty-Hydrographic. Lights and time sig. nals, List of, 1917: corrected to Dec. 31, 1916. Pt. 1, British Islands, Is. 60. ; Pt. 3, Baltic Sea, 25. ; Pt. 5, Mediterranean, Black and Red Seas, IS. 6d. ; Pt. 6, Indian and West Pacific Oceans (S. and E. Africa, India, East Indies, China, Japan, Australia, New Zealand, and West Pacific Islands), 25. ; Pt. 7, Western side of South Atlantic Ocean and East Pacific Ocean (Eastern coast of S. America, South of Cape Orange; West coasts of S. and N. America, and East Pacific Islands), is. ; Pt. 8, Western side of North Atlantic Ocean (Canada, New- foundland, and Labrador), is. 6d. ; Pt. 9, do. (United States of America, Gulf of Mexico, West Indies, and the North coast of S. America to Cape Orange), Is. 6d.......POTTER, Feb. 17",,,,Feb. 17,1917,
"Admiralty-Hydrographic. New Zealand pilot, 1908 : Supp. No. 3, 1917 .POTTER, Mar. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. New Zealand pilot, 1908 : Supp. No. 3, 1917 .POTTER, Mar. 17",,,,Mar. 17,1917,
"Admiralty-Hydrographic. Norway pilot. Pt. 2, 1915 : Supp. 1916 ; Pt. 3, 1914 : Supp. 1916 POTTER, Jan. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Norway pilot. Pt. 2, 1915 : Supp. 1916 ; Pt. 3, 1914 : Supp. 1916 POTTER, Jan. 17",,,,Jan. 17,1917,
"Admiralty--Hydrographic. Notices to mariners, Index to, 1916. 3s.........POTTER, Apr. 17",,,Admiralty--Hydrographic,POTTER,3s.,,"Admiralty--Hydrographic. Notices to mariners, Index to, 1916. 35.........POTTER, Apr. 17",,,,Apr. 17,1917,
"Admiralty-Hydrographic. Oceanic depth3 te. ceived at the Adiniralty during 1916, List of, s. 6d. .POTTER, Apr. 17",,,Admiralty-Hydrographic,POTTER,6d.,,"Admiralty-Hydrographic. Oceanic depth3 te. ceived at the Adiniralty during 1916, List of, IS. 6d. .POTTER, Apr. 17",,,,Apr. 17,1917,
"Admiralty–Hydrographic. Persian Gulf pilot, 1915: Rev. supp., 1917......POTTER, Apr. 17",,,Admiralty–Hydrographic,POTTER,,,"Admiralty–Hydrographic. Persian Gulf pilot, 1915: Rev. supp., 1917......POTTER, Apr. 17",,,,Apr. 17,1917,
"Admiralty-Hydrographic. Red Sea and Gulf of Aden pilot, 1909 : Supp. No. 3, 1916. POTTER, Feb. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Red Sea and Gulf of Aden pilot, 1909 : Supp. No. 3, 1916. POTTER, Feb. 17",,,,Feb. 17,1917,
"Admiralty-Hydrographic. St. Lawrence pilot. Vol. 1, 1916: Supp., 1917. Vol. 2, 1916 : Supp., 1917 ..POTTER, July '17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. St. Lawrence pilot. Vol. 1, 1916: Supp., 1917. Vol. 2, 1916 : Supp., 1917 ..POTTER, July '17",,,,July '17,1917,
"Admiralty-Hydrographic. Tide tables. Pt. I, Tidal predictions for standard ports of the world for 1918, w. tidal differences on the standard ports, 1s. 60. Pt. 2, 1918-19, Time of high water on full and change days, w. rise of the tide at Springs and at Neaps for principal ports, &c., of the world, is, 6d... ..POTTER, Aug. '17",,,Admiralty-Hydrographic,POTTER,6d.,,"Admiralty-Hydrographic. Tide tables. Pt. I, Tidal predictions for standard ports of the world for 1918, w. tidal differences on the standard ports, Is. 60. Pt. 2, 1918-19, Time of high water on full and change days, w. rise of the tide at Springs and at Neaps for principal ports, &c., of the world, is, 6d... ..POTTER, Aug. '17",,,,Aug. '17,1917,
"Admiralty-Hydrographic. West India pilot. Vol. 2, 1909: Rev. supp. (2), 1917; Vol. 3, 1909: Rev. supp. (2), 1917 POTTER, June '17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West India pilot. Vol. 2, 1909: Rev. supp. (2), 1917; Vol. 3, 1909: Rev. supp. (2), 1917 POTTER, June '17",,,,June '17,1917,
"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : Rev. supp., 1917 POTTER, Apr. 17",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912 : Rev. supp., 1917 POTTER, Apr. 17",,,,Apr. 17,1917,
"Admiralty–Nautical almanac, 1919, abridged for the use of seanien. H.M. STATIONERY OFF., July '17",,,Admiralty–Nautical almanac,H.M. STATIONERY OFF.,,,"Admiralty–Nautical almanac, 1919, abridged for the use of seanien. H.M. STATIONERY OFF., July '17",,,,July '17,1917,
"Admiralty-Navy list (quarterly). Ea. is. 6d. WYMAN, Jan., &c. 17",Admiralty-Navy list,quarterly,Ea,WYMAN,6d.,,"Admiralty-Navy list (quarterly). Ea. is. 6d. WYMAN, Jan., &c. 17",quarterly Admiralty-Navy list,['Admiralty-Navy list (quarterly)'],,"Jan., &c. 17",1917,
"Aeronautics (Advisory Ctte. for)-Appendix to Report No. 19 (1910): Theory of a streamline past a curved wing, by Sir G. Greenhill. Diags. 4s. . WYMAN, Jan. 17",Aeronautics,Advisory Ctte. for,Appendix to Report,WYMAN,4s.,,"Aeronautics (Advisory Ctte. for)-Appendix to Report No. 19 (1910): Theory of a streamline past a curved wing, by Sir G. Greenhill. Diags. 4s. . WYMAN, Jan. 17",Advisory Ctte. for Aeronautics,['Aeronautics (Advisory Ctte. for)'],,Jan. 17,1917,
"id. H.M. STATIONERY OFF., July '17",,,,H.M. STATIONERY OFF.,,,"id. H.M. STATIONERY OFF., July '17",,,,July '17,1917,
"Africa, S., Roy. Soc. See Royal Soc. of S. Africa. Africa (South)Trade : Rpt. for years 1915 and 3d. H.M. STATIONERY OFF., July '17",,,"Africa, S., Roy",H.M. STATIONERY OFF.,3d.,,"Africa, S., Roy. Soc. See Royal Soc. of S. Africa. Africa (South)Trade : Rpt. for years 1915 and 3d. H.M. STATIONERY OFF., July '17",,,,July '17,1917,
"Africa, South-West (Portuguese)-Contract labour in : Further correspondence. 9d. WYMAN, Apr. 17","Africa, South-West",Portuguese,Contract labour in : Further correspondence,WYMAN,9d.,,"Africa, South-West (Portuguese)-Contract labour in : Further correspondence. 9d. WYMAN, Apr. 17","Portuguese Africa, South-West","['Africa, South-West (Portuguese)']",,Apr. 17,1917,
"Alter three years: a restatement of British war aims. Repr. fr. “The Round Table, Sept., 1917. 91x6, pp. 28, 3d. MACMILLAN, Oct '17",,,Alter three years: a restatement of British war aims,MACMILLAN,3d.,,"Alter three years: a restatement of British war aims. Repr. fr. “The Round Table, Sept., 1917. 91x6, pp. 28, 3d. MACMILLAN, Oct '17",,,,Oct '17,1917,
"Agricultural Cttes. (War)--Letters written to, by the President of the Bd. of Agriculture and Sir Arthur Lee. 2d. H.M. STATIONERY OFF., June '17",Agricultural Cttes.,War,"Letters written to, by the President of the Bd",H.M. STATIONERY OFF.,2d.,,"Agricultural Cttes. (War)--Letters written to, by the President of the Bd. of Agriculture and Sir Arthur Lee. 2d. H.M. STATIONERY OFF., June '17",War Agricultural Cttes.,['Agricultural Cttes. (War)'],,June '17,1917,
"Agricultural prices (Ireland)-Return for ea. yr. fr. 1881 to 1915, id......... WYMAN, Mar. 17",Agricultural prices,Ireland,Return for ea,WYMAN,,,"Agricultural prices (Ireland)-Return for ea. yr. fr. 1881 to 1915, id......... WYMAN, Mar. 17",Ireland Agricultural prices,['Agricultural prices (Ireland)'],,Mar. 17,1917,
"Agricultural statistics, 1916.-Vol. 51, pt. 1, Acre- age and live stock returns of England and Wales, w. summaries for U.K. 3d. WYMAN, Jan. 17",,,Agricultural statistics,WYMAN,3d.,,"Agricultural statistics, 1916.-Vol. 51, pt. 1, Acre- age and live stock returns of England and Wales, w. summaries for U.K. 3d. WYMAN, Jan. 17",,,,Jan. 17,1917,
