entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Acts-Edgware and Hampstead Railway, 18.; Electric Lighting Orders Confirmation, No. 4, 1s. 9d.; No. 9, 2s. 9d.; Clifton Improvement, 8s. 3d.; Metropolitan Electric Supply Company (Various Powers), 1s. 6d.; Ribble Navigation, 9d.; Dublin United Tramways, 9d.; Swansea Water, 1s.; Seaham Gas, 18. 6d.; Glasgow Corporation Order Conf., 2s. 9d.; Tramway Orders Conf., No. 1, 48.; No. 2, 28. 9d.; Paisley Tramway O. C., 1s. 9d. WYMAN, Nov. 05",,,Acts-Edgware and Hampstead Railway,WYMAN,1s. 9d.,,"Acts-Edgware and Hampstead Railway, 18.; Electric Lighting Orders Confirmation, No. 4, 1s. 9d.; No. 9, 2s. 9d.; Clifton Improvement, 8s. 3d.; Metropolitan Electric Supply Company (Various Powers), 1s. 6d.; Ribble Navigation, 9d.; Dublin United Tramways, 9d.; Swansea Water, 1s.; Seaham Gas, 18. 6d.; Glasgow Corporation Order Conf., 2s. 9d.; Tramway Orders Conf., No. 1, 48.; No. 2, 28. 9d.; Paisley Tramway O. C., 1s. 9d. WYMAN, Nov. 05",,,,Nov. 05,
"Acts-Gamble's Divorce, 6d.; Great Central Railway (Pension Fund), 1s. 8d.; Gas and Water Orders Confirmation (No. 1), 2s. 8d. WYMAN, Nov. 05",,,Acts-Gamble's Divorce,WYMAN,2s. 8d.,,"Acts-Gamble's Divorce, 6d.; Great Central Railway (Pension Fund), 1s. 8d.; Gas and Water Orders Confirmation (No. 1), 2s. 8d. WYMAN, Nov. 05",,,,Nov. 05,
"Acts-Great Northern, Piccadilly and Brompton Railway (Various Powers), 3s. 6d.; North Metro- politan Electric Power Supply, 9d.; Worcester- shire County Council (Bridges), 6d.; South Bar- racas (Buenos Ayres) Gas and Coke Co. Ltd., 3d. WYMAN, Oct. 05",,,"Acts-Great Northern, Piccadilly and Brompton Railway (Various Powers)",WYMAN,3d.,,"Acts-Great Northern, Piccadilly and Brompton Railway (Various Powers), 3s. 6d.; North Metro- politan Electric Power Supply, 9d.; Worcester- shire County Council (Bridges), 6d.; South Bar- racas (Buenos Ayres) Gas and Coke Co. Ltd., 3d. WYMAN, Oct. 05",,,,Oct. 05,
"Acts-Hitchin and District Gas, 28.; Bangor (County Down) Water and Improvement, 8s. 9d.; Shropshire, Worcestershire, and Staffordshire Electric Power, 1s. 3d.; Midland Railway, 2s.; County of London Electric Supply Company's, 1s.; Gas Orders Confirmation, 3s. 9d.; Esk Valley Power-Gas Order Confirmation, 3s. 3d.; Pier and Harbour Order Confirmation (No. 8), WYMAN, Nov. 05",,,Acts-Hitchin and District Gas,WYMAN,,,"Acts-Hitchin and District Gas, 28.; Bangor (County Down) Water and Improvement, 8s. 9d.; Shropshire, Worcestershire, and Staffordshire Electric Power, 1s. 3d.; Midland Railway, 2s.; County of London Electric Supply Company's, 1s.; Gas Orders Confirmation, 3s. 9d.; Esk Valley Power-Gas Order Confirmation, 3s. 3d.; Pier and Harbour Order Confirmation (No. 8), WYMAN, Nov. 05",,,,Nov. 05,
"Acts, Local and Private, passed in 1904; Table, with Index. 7s. WYMAN, Mar. 05",,,"Acts, Local and Private, passed in",WYMAN,7s.,,"Acts, Local and Private, passed in 1904; Table, with Index. 7s. WYMAN, Mar. 05",,,,Mar. 05,
"Acts-London Building Act (Amendment), 1s. 6d. ; Brompton, Chatham, &c., Water, 9d.; L.G.B.'s Provisional Order Confirmation (Gas), 1s; Muni- cipal Corporations Merthyr Tydfil Confirmation), 9d.; Tralee Union District Council, 9d.; Entre Rios Railways Company, Limited, 6d. WYMAN, Sep. 05",Acts-London Building Act,Amendment,1s,WYMAN,6d.,,"Acts-London Building Act (Amendment), 1s. 6d. ; Brompton, Chatham, &c., Water, 9d.; L.G.B.'s Provisional Order Confirmation (Gas), 1s; Muni- cipal Corporations Merthyr Tydfil Confirmation), 9d.; Tralee Union District Council, 9d.; Entre Rios Railways Company, Limited, 6d. WYMAN, Sep. 05",Amendment Acts-London Building Act,['Acts-London Building Act (Amendment)'],,Sep. 05,
"Acts-London County Council (Money), 18. 6d. ; South-Eastern and London, Chatham, and Dover Railways, 1s. 3d.; Shepton Mallet Gas Company (Electric Lighting), 18. WYMAN, Nov. 05",Acts-London County Council,Money,18,WYMAN,,,"Acts-London County Council (Money), 18. 6d. ; South-Eastern and London, Chatham, and Dover Railways, 1s. 3d.; Shepton Mallet Gas Company (Electric Lighting), 18. WYMAN, Nov. 05",Money Acts-London County Council,['Acts-London County Council (Money)'],,Nov. 05,
"Acts-London United Tramways, 8d.; Electric Lighting Order Confirmation (2), 1905, 6d. WYMAN, Aug. 05",,,Acts-London United Tramways,WYMAN,6d.,,"Acts-London United Tramways, 8d.; Electric Lighting Order Confirmation (2), 1905, 6d. WYMAN, Aug. 05",,,,Aug. 05,
"Acts-Marylebone Chapels &c., 6d. ; Cordoba and Rosario Railway, 6d.; Local Government Board Provisional Orders Confirmation (No. 5), 1s. WYMAN, Aug. 05",,,Acts-Marylebone Chapels &c,WYMAN,1s.,,"Acts-Marylebone Chapels &c., 6d. ; Cordoba and Rosario Railway, 6d.; Local Government Board Provisional Orders Confirmation (No. 5), 1s. WYMAN, Aug. 05",,,,Aug. 05,
"Acts-Metropolitan Electric Supply Company (Acton District), 6d.; University of Sheffield, 6d.; South Lancashire Tramways, 3d. WYMAN, Oct. 05",,,Acts-Metropolitan Electric Supply Company (Acton District),WYMAN,3d.,,"Acts-Metropolitan Electric Supply Company (Acton District), 6d.; University of Sheffield, 6d.; South Lancashire Tramways, 3d. WYMAN, Oct. 05",,,,Oct. 05,
"Acts-Metropolitan Electric Tramways, 2s.; Tees Valley Water, 6d....... .WYMAN, Oct. 05",,,Acts-Metropolitan Electric Tramways,WYMAN,6d.,,"Acts-Metropolitan Electric Tramways, 2s.; Tees Valley Water, 6d....... .WYMAN, Oct. 05",,,,Oct. 05,
"Acts-Metropolitan Railway, 1s.; Loughborough Corporation, 1s.; University College, London (Transfer), 18.; Accrington District Gas and Water Board, 1s. 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 8d.; (No. 12), 2s. 6d. ; (No. 18), 2s. 3d.; Rhymney Railway, 1s. 3d.. .WYMAN, Oct. 05",,,Acts-Metropolitan Railway,WYMAN,1s. 3d.,,"Acts-Metropolitan Railway, 1s.; Loughborough Corporation, 1s.; University College, London (Transfer), 18.; Accrington District Gas and Water Board, 1s. 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 8d.; (No. 12), 2s. 6d. ; (No. 18), 2s. 3d.; Rhymney Railway, 1s. 3d.. .WYMAN, Oct. 05",,,,Oct. 05,
"Acts-Metropolitan and Great Central Railway Companies, 9d.; Great Northern Railway (Ire- land), 9d.; Hastings Tramways, 1s. 6d.; Oldham and Saddleworth District Tramways, 18.; North Sussex Gas, 9d.; Aylesbury Gas, 2s.; Skegness Water, 2s. 8d.; Electric Lighting Orders Conf. (No. 5), 28. 8d.; Pier and Harbour Orders Conf. (No. 2), 2s. 8d.: Millport Piers and Burgh Exten- sion Order Conf., 38.; Sandgate Urban District Council (Sanitary Powers), 18.; Norwich Union Life Insurance Society, 28.; Croydon Gas, 18. 9d.; Woolwich Borough Council, 18.; South Oxford- shire Water and Gas, 2s. 9d.; Charing Cross and Hampstead Railway, 1s.; Bootle Corporation, 18. 6d.; Hessle Gas, 2s. WYMAN, Nov. 05",,,Acts-Metropolitan and Great Central Railway Companies,WYMAN,2s.,,"Acts-Metropolitan and Great Central Railway Companies, 9d.; Great Northern Railway (Ire- land), 9d.; Hastings Tramways, 1s. 6d.; Oldham and Saddleworth District Tramways, 18.; North Sussex Gas, 9d.; Aylesbury Gas, 2s.; Skegness Water, 2s. 8d.; Electric Lighting Orders Conf. (No. 5), 28. 8d.; Pier and Harbour Orders Conf. (No. 2), 2s. 8d.: Millport Piers and Burgh Exten- sion Order Conf., 38.; Sandgate Urban District Council (Sanitary Powers), 18.; Norwich Union Life Insurance Society, 28.; Croydon Gas, 18. 9d.; Woolwich Borough Council, 18.; South Oxford- shire Water and Gas, 2s. 9d.; Charing Cross and Hampstead Railway, 1s.; Bootle Corporation, 18. 6d.; Hessle Gas, 2s. WYMAN, Nov. 05",,,,Nov. 05,
"Acts-Nottingham Corporation, 2s. 3d.; Great Northern Railway, 1s. 9d.; Ealing Corpora- tion, 8s.; Great Western Railway, 68. 9d.; G.W.R. Add. Povers, 6s. 9d.; Gosport and Fare- ham Tramways, 1s. 3d.; Southport, Birkdale, and West Lancashire Water Board, 1s. 9d.; Little- hampton Urban District Council (Arun Bridge), 8s. 8d.; Matlock Bath Impr., 2s. 6d.; Rotherham, Maltby, and Loughton Railway, 2s. 9d. WYMAN, Dec. 05",,,Acts-Nottingham Corporation,WYMAN,2s. 9d.,,"Acts-Nottingham Corporation, 2s. 3d.; Great Northern Railway, 1s. 9d.; Ealing Corpora- tion, 8s.; Great Western Railway, 68. 9d.; G.W.R. Add. Povers, 6s. 9d.; Gosport and Fare- ham Tramways, 1s. 3d.; Southport, Birkdale, and West Lancashire Water Board, 1s. 9d.; Little- hampton Urban District Council (Arun Bridge), 8s. 8d.; Matlock Bath Impr., 2s. 6d.; Rotherham, Maltby, and Loughton Railway, 2s. 9d. WYMAN, Dec. 05",,,,Dec. 05,
"Acts of Privy Council: 1599-1600. 10s. WYMAN, Nov. 05",,,Acts of Privy Council:,WYMAN,10s.,,"Acts of Privy Council: 1599-1600. 10s. WYMAN, Nov. 05",,,,Nov. 05,
"Acts (Public General)-5 Edw. VII. 1905, 88.; London Gas, 6d.; Pier and Harbour Order Con- firmation (No. 1), 9d.; Hastings Harbour Railway Abandonment, 3d.. .WYMAN, Oct. 05",Acts,Public General,,WYMAN,3d.,,"Acts (Public General)-5 Edw. VII. 1905, 88.; London Gas, 6d.; Pier and Harbour Order Con- firmation (No. 1), 9d.; Hastings Harbour Railway Abandonment, 3d.. .WYMAN, Oct. 05",Public General Acts,['Acts (Public General)'],,Oct. 05,
"Acts, Public General, of 1905, with Index, &c. 6s.; Mansfield Corporation, 2s. 6d.; Clyde Navi- gation (Constitution), 9d.; Education Board Provisional Order Confirmation (London, No. 2), 3d.; Great Central Railway, 3s. 9d.; Heckmond- wike Improvement, 3s. 6d.; Fraserburgh Har- bour, 1s.; London Government Scheme (London and Middlesex Adjustment) Confirmation, 9d.; Education Board Provisional Order Confirma- tion (London, No. 1), 1s.; Local Government Board's Provisional Orders Confirmation (No. 17), 1s.; Whitechapel and Bow Railway, 9d.; London Government Scheme (Hackney and Edmonton Unions Adjustment) Confirmation, 6d.; Western Valleys (Mons.) Water and Gas (Amendment), 6d. WYMAN, Oct. 05",,,"Acts, Public General, of",WYMAN,6d.,,"Acts, Public General, of 1905, with Index, &c. 6s.; Mansfield Corporation, 2s. 6d.; Clyde Navi- gation (Constitution), 9d.; Education Board Provisional Order Confirmation (London, No. 2), 3d.; Great Central Railway, 3s. 9d.; Heckmond- wike Improvement, 3s. 6d.; Fraserburgh Har- bour, 1s.; London Government Scheme (London and Middlesex Adjustment) Confirmation, 9d.; Education Board Provisional Order Confirma- tion (London, No. 1), 1s.; Local Government Board's Provisional Orders Confirmation (No. 17), 1s.; Whitechapel and Bow Railway, 9d.; London Government Scheme (Hackney and Edmonton Unions Adjustment) Confirmation, 6d.; Western Valleys (Mons.) Water and Gas (Amendment), 6d. WYMAN, Oct. 05",,,,Oct. 05,
"Acts-South Suburban Gas, 8d.; Brentwood Gas, 18. 9d.; Commercial Union Assurance Company, 18. 9d.; Mortgage Insurance Corporation, 18.; Local Government Board's Provisional Orders Confirmation (No. 4), 1s. 3d.; Great Eastern Rail- way, 1s. 3d.; Berkhampstead Gas, 2s. 6d. WYMAN, Sep. 05",,,Acts-South Suburban Gas,WYMAN,2s. 6d.,,"Acts-South Suburban Gas, 8d.; Brentwood Gas, 18. 9d.; Commercial Union Assurance Company, 18. 9d.; Mortgage Insurance Corporation, 18.; Local Government Board's Provisional Orders Confirmation (No. 4), 1s. 3d.; Great Eastern Rail- way, 1s. 3d.; Berkhampstead Gas, 2s. 6d. WYMAN, Sep. 05",,,,Sep. 05,
"Acts -Southampton and Winchester Great Western Junction Railway (Abandonment), 8d.; Holy Trinity, Portsea, 1905, 8d. WYMAN, July 05",,,Acts -Southampton and Winchester Great Western Junction Railway (Abandonment),WYMAN,8d.,,"Acts -Southampton and Winchester Great Western Junction Railway (Abandonment), 8d.; Holy Trinity, Portsea, 1905, 8d. WYMAN, July 05",,,,July 05,
"Acts-Stockport Corporation, 1s. 9d.; Thames Conservancy, 6d.; Clyde Navigation, 1s. 8d.; Glasgow University Order Confirmation, 6d. ; Otley Improvement, 8s. ....... .WYMAN, Oct. 05",,,Acts-Stockport Corporation,WYMAN,8s.,,"Acts-Stockport Corporation, 1s. 9d.; Thames Conservancy, 6d.; Clyde Navigation, 1s. 8d.; Glasgow University Order Confirmation, 6d. ; Otley Improvement, 8s. ....... .WYMAN, Oct. 05",,,,Oct. 05,
"Acts-Weaver Navigation, 6d.; Local Govern- ment Board's Provisional Orders Confirmation (No. 11), 2s. 6d.; Glasgow Corporation (Tram- ways Consolidation) Order Confirmation, 58. WYMAN, Nov. 05",,,Acts-Weaver Navigation,WYMAN,,,"Acts-Weaver Navigation, 6d.; Local Govern- ment Board's Provisional Orders Confirmation (No. 11), 2s. 6d.; Glasgow Corporation (Tram- ways Consolidation) Order Confirmation, 58. WYMAN, Nov. 05",,,,Nov. 05,
"Acts-Wemyss Tramways Confirmation, 8s. ; Whitby Urban District Council, 28. 3d.; New- castle-upon-Tyne Corporation Tolls, 1s. ; Aberdare Urban District Council, 1s. 6d.; Andover Light and Power, 28. 8d. WYMAN, Nov. 05",,,Acts-Wemyss Tramways Confirmation,WYMAN,8d.,,"Acts-Wemyss Tramways Confirmation, 8s. ; Whitby Urban District Council, 28. 3d.; New- castle-upon-Tyne Corporation Tolls, 1s. ; Aberdare Urban District Council, 1s. 6d.; Andover Light and Power, 28. 8d. WYMAN, Nov. 05",,,,Nov. 05,
"Adela Cathcart, Macdonald (Geo.) 2s. 6d. FROWDE, Feb. 05","Adela Cathcart, Macdonald",Geo.,,FROWDE,2s. 6d.,,"Adela Cathcart, Macdonald (Geo.) 2s. 6d. FROWDE, Feb. 05","Geo. Adela Cathcart, Macdonald","['Adela Cathcart, Macdonald (Geo.)']",,Feb. 05,
"Admiralty: Distribution of Business, 1d.; Cruisers not Struck off Effective List, d. WYMAN, Mar. 05",,,Admiralty: Distribution of Business,WYMAN,,,"Admiralty: Distribution of Business, 1d.; Cruisers not Struck off Effective List, d. WYMAN, Mar. 05",,,,Mar. 05,
"Africa-(British Central) Protectorate; General Information. 6d............... ..WYMAN, Sep. 05",,,Africa-(British Central) Protectorate; General Information,WYMAN,6d.,,"Africa-(British Central) Protectorate; General Information. 6d............... ..WYMAN, Sep. 05",,,,Sep. 05,
"Africa (British Central) Protectorate. Report, 1904-5. 8d. .WYMAN, Nov. 05",Africa,British Central,Protectorate,WYMAN,8d.,,"Africa (British Central) Protectorate. Report, 1904-5. 8d. .WYMAN, Nov. 05",British Central Africa,['Africa (British Central)'],,Nov. 05,
"Africa, East--Report on Cotton-Growing. 2 d. WYMAN, Mar. 05",,,"Africa, East--Report on Cotton-Growing",WYMAN,,,"Africa, East--Report on Cotton-Growing. 2 d. WYMAN, Mar. 05",,,,Mar. 05,
"Africa, S., Native Affairs Commisn. Report. 104d. WYMAN, Apr. 05",,,"Africa, S., Native Affairs Commisn",WYMAN,104d.,,"Africa, S., Native Affairs Commisn. Report. 104d. WYMAN, Apr. 05",,,,Apr. 05,
"Africa, South-Royal Commission on War Stores in, 8th Day's Evidence, Friday, October 27, 190s. 18....... .WYMAN, Oct. 05",,,"Africa, South-Royal Commission on War Stores in",WYMAN,,,"Africa, South-Royal Commission on War Stores in, 8th Day's Evidence, Friday, October 27, 1905. 18....... .WYMAN, Oct. 05",,,,Oct. 05,
"Africa, S.-Transvaal and Orange River: further Correspondence, 1s. 8d. WYMAN, May 05",,,"Africa, S.-Transvaal and Orange River: further Correspondence",WYMAN,1s. 8d.,,"Africa, S.-Transvaal and Orange River: further Correspondence, 1s. 8d. WYMAN, May 05",,,,May 05,
"Africa, S.-Transvaal and Orange River Corresp. 8d. WYMAN, July 05",,,"Africa, S.-Transvaal and Orange River Corresp",WYMAN,8d.,,"Africa, S.-Transvaal and Orange River Corresp. 8d. WYMAN, July 05",,,,July 05,
"Africa, S., War. Report on Surgical Cases Noted. Edit. by Surgeon-General W. F. Stevenson, C.B., &c., Plates, 7s. 6d..... WYMAN, Oct. 05",,,"Africa, S., War",WYMAN,7s. 6d.,,"Africa, S., War. Report on Surgical Cases Noted. Edit. by Surgeon-General W. F. Stevenson, C.B., &c., Plates, 7s. 6d..... WYMAN, Oct. 05",,,,Oct. 05,
"African Protectorates. 1d. .....WYMAN, Apr. 05",,,African Protectorates,WYMAN,1d.,,"African Protectorates. 1d. .....WYMAN, Apr. 05",,,,Apr. 05,
"African, W., Protectorates. Revenue, Exp. 8d. WYMAN, July 05",,,"African, W., Protectorates",WYMAN,8d.,,"African, W., Protectorates. Revenue, Exp. 8d. WYMAN, July 05",,,,July 05,
"Alcohol (Industrial) Committee, Evidence and Appendices. 2s. 4d. WYMAN, Apr. 05",Alcohol,Industrial,"Committee, Evidence and Appendices",WYMAN,2s. 4d.,,"Alcohol (Industrial) Committee, Evidence and Appendices. 2s. 4d. WYMAN, Apr. 05",Industrial Alcohol,['Alcohol (Industrial)'],,Apr. 05,
"Alcohol (Industrial) Committee-Report. 3d. WYMAN, Apr. 05",Alcohol,Industrial,Committee-Report,WYMAN,3d.,,"Alcohol (Industrial) Committee-Report. 3d. WYMAN, Apr. 05",Industrial Alcohol,['Alcohol (Industrial)'],,Apr. 05,
"Alcoholic Beverages-Production and Consump- tion in various Countries, and Revenue there- from. 9d. WYMAN, Feb. 05",,,"Alcoholic Beverages-Production and Consump- tion in various Countries, and Revenue there- from",WYMAN,9d.,,"Alcoholic Beverages-Production and Consump- tion in various Countries, and Revenue there- from. 9d. WYMAN, Feb. 05",,,,Feb. 05,
"Alexander (E.)-Fencing Exercises (Musical Drills). 4to. swd. 1s. 6d. net G. PHILIP, Jan. 05",,,,G. PHILIP,1s. 6d.,,"Alexander (E.)-Fencing Exercises (Musical Drills). 4to. swd. 1s. 6d. net G. PHILIP, Jan. 05",,['Alexander (E.)-Fencing Exercises (Musical Drills)'],,Jan. 05,net
"Alexander (T.), Thomson (A. W.)—26 Graduated Exercises in Graphic Statics. Fol. swd. 10s. MACMILLAN, Apr. 05",,,,MACMILLAN,10s.,,"Alexander (T.), Thomson (A. W.)—26 Graduated Exercises in Graphic Statics. Fol. swd. 10s. MACMILLAN, Apr. 05",,"['Alexander (T.), Thomson (A. W.)']",,Apr. 05,
"Alien Immigration: Monthly Returns. Ea. 1d. WYMAN, Jan. &c. 05",,,Alien Immigration: Monthly Returns,WYMAN,1d.,,"Alien Immigration: Monthly Returns. Ea. Id. WYMAN, Jan. &c. 05",,,,Jan. &c. 05,
"Aliens (Naturalised)-Names, Addresses. 3d. net WYMAN, Apr. 05",Aliens,Naturalised,"Names, Addresses",WYMAN,3d.,,"Aliens (Naturalised)-Names, Addresses. 3d. net WYMAN, Apr. 05",Naturalised Aliens,['Aliens (Naturalised)'],,Apr. 05,net
"Alkali Works Acts. 41st Annual Report. 8d. WYMAN, June 05",,,Alkali Works Acts,WYMAN,8d.,,"Alkali Works Acts. 41st Annual Report. 8d. WYMAN, June 05",,,,June 05,
"Almond (J.) Merchant and Ship Master's Ready Calculator. For shipowners and all per- sons concerned in freight of goods &c. Narrow folio, 7s. 6d........ …………………..IMRAY, LAURIE, May 05",Almond,J.,Merchant and Ship Master's Ready Calculator,"IMRAY, LAURIE",,,"Almond (J.) Merchant and Ship Master's Ready Calculator. For shipowners and all per- sons concerned in freight of goods &c. Narrow folio, 7s. 6d........ …………………..IMRAY, LAURIE, May 05",J. Almond,['Almond (J.)'],,May 05,
