entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Accounts (Public)—3rd report from the Select Ctte. 6d. net ...H.M.S.O., Aug. '22",Accounts,Public,,H.M.S.O.,6d.,,"Accounts (Public)—3rd report from the Select Ctte. 6d. net ...H.M.S.O., Aug. '22",Public Accounts,['Accounts (Public)'],,Aug. '22,net
"Ackermann (Louise)-Thoughts of a lonely From the French, by A. L. G. 57 x 4, pp. 68, 1s. 6d. net. Gowans & G., Jan. '22",Ackermann,Louise,"Thoughts of a lonely From the French, by A. L. G",G.,,,"Ackermann (Louise)-Thoughts of a lonely From the French, by A. L. G. 57 x 4, pp. 68, Is. 6d. net. Gowans & G., Jan. '22",Louise Ackermann,['Ackermann (Louise)'],,Jan. '22,
"Ackland (Mary)-The Temple of your heart, and other verse. 74 x 5, pp. 32, 2s. net. STOCKWELL, Apr.'22",Ackland,Mary,"The Temple of your heart, and other verse",STOCKWELL,2s.,,"Ackland (Mary)-The Temple of your heart, and other verse. 74 x 5, pp. 32, 25. net. STOCKWELL, Apr.'22",Mary Ackland,['Ackland (Mary)'],,Apr.'22,net
"Acland (Arthur H. D., Sir) and Jones (Benjamin)- Working-men co-operators : an account of the co-operative movement in Great Britain. Rev. by J. P. Madams. 4th ed. 64 x 41, pp. 219 (Manchester) CO-OPERATIVE UNION, Mar.'22",Acland,"Arthur H. D., Sir",Working-men co-operators : an account of the co-operative movement in Great Britain,CO-OPERATIVE UNION,,,"Acland (Arthur H. D., Sir) and Jones (Benjamin)- Working-men co-operators : an account of the co-operative movement in Great Britain. Rev. by J. P. Madams. 4th ed. 64 x 41, pp. 219 (Manchester) CO-OPERATIVE UNION, Mar.'22","Arthur H. D., Sir Acland","['Acland (Arthur H. D., Sir)', 'Jones (Benjamin)']",,Mar.'22,
"Acts (Local and Private) passed in the roth and urth year of the reign of George V., with an index. 4s. 3d. net........H.M.S.O., Mar. '22",Acts,Local,"George V., with an index",H.M.S.O.,4s. 3d.,,"Acts (Local and Private) passed in the roth and urth year of the reign of George V., with an index. 45. 3d. net........H.M.S.O., Mar. '22",Local Acts,"['Acts (Local)', 'Acts (Private)']",,Mar. '22,net
"Acts of Parliament-Local and private Acts passed in the with and 12th years of the reign of H.M. King George V. ; with index. 3s. 6d. net ...H.M.S.O., 1922 Acts (Public General) —Table showing effect of the Acts passed in the with and 12th years of the reign of H.M. George V. s, 6d. net. H.M.S.O., Apr. '22",,,Acts of Parliament-Local and private Acts passed in the with and,H.M.S.O.,6d.,,"Acts of Parliament-Local and private Acts passed in the with and 12th years of the reign of H.M. King George V. ; with index. 35. 6d. net ...H.M.S.O., 1922 Acts (Public General) —Table showing effect of the Acts passed in the with and 12th years of the reign of H.M. George V. IS, 6d. net. H.M.S.O., Apr. '22",,,,Apr. '22,net
"Acts of Parliament-Local and private. Church of Scotland (general trustees) order, iis. net; Dorward's House of Refuge (Montrose) order, s.; Edinburgh Corporation order, 2s. 3d. ; Greenock Corporation order, 2s.; Perth Cor- poration (waterworks, &c.) order, 2s. 3d. net H.M.S.O., Jan. '22",,,Acts of Parliament-Local and private,H.M.S.O.,2s. 3d.,,"Acts of Parliament-Local and private. Church of Scotland (general trustees) order, iis. net; Dorward's House of Refuge (Montrose) order, IS.; Edinburgh Corporation order, 25. 3d. ; Greenock Corporation order, 25.; Perth Cor- poration (waterworks, &c.) order, 2s. 3d. net H.M.S.O., Jan. '22",,,,Jan. '22,net
"Acts of Parliament-Oban Burgh order, 6d.; East Lothian County buildings order, 6d.; Dundee Corporation order, is. ód. net H.M.S.O., Jan.'22",,,Acts of Parliament-Oban Burgh order,H.M.S.O.,,,"Acts of Parliament-Oban Burgh order, 6d.; East Lothian County buildings order, 6d.; Dundee Corporation order, is. ód. net H.M.S.O., Jan.'22",,,,Jan.'22,
"Acts of Parliament--Local and private. Liverpool Corporation, 378. net......H.M.S.O., Feb. '22",,,Acts of Parliament--Local and private,H.M.S.O.,,,"Acts of Parliament--Local and private. Liverpool Corporation, 378. net......H.M.S.O., Feb. '22",,,,Feb. '22,
"Acts of Parliament-Army and Air Force (annual) 3d. ; East India loans, 2d.; Kenya divorces (validity), 2d... ..H.M.S.O., Apr. '22",,,Acts of Parliament-Army and Air Force (annual),H.M.S.O.,2d.,,"Acts of Parliament-Army and Air Force (annual) 3d. ; East India loans, 2d.; Kenya divorces (validity), 2d... ..H.M.S.O., Apr. '22",,,,Apr. '22,
"Acts of Parliament-Public general acts passed in the uth and 12th years of the reign of H.M. George V: Table showing the effect on the. s. Od. net. H.M.S.O., May'22",,,Acts of Parliament-Public general acts passed in the uth and,H.M.S.O.,,,"Acts of Parliament-Public general acts passed in the uth and 12th years of the reign of H.M. George V: Table showing the effect on the. IS. Od. net. H.M.S.O., May'22",,,,May'22,
"Acts of Parliament-Empire settlement, 2d, ; Juries, 3d.; Representation of the people, 2d. net.... ....H.M.S.O., June '22",,,Acts of Parliament-Empire settlement,H.M.S.O.,2d.,,"Acts of Parliament-Empire settlement, 2d, ; Juries, 3d.; Representation of the people, 2d. net.... ....H.M.S.O., June '22",,,,June '22,net
"Acts of Parliament: Local and private. Madras Railway annuities. 6d. net H.M.S.O., June '22",,,Acts of Parliament: Local and private,H.M.S.O.,6d.,,"Acts of Parliament: Local and private. Madras Railway annuities. 6d. net H.M.S.O., June '22",,,,June '22,net
"Acts of Parliament-Local and private. Milford docks. ed. net .H.M.S.O., June '22",,,Acts of Parliament-Local and private,H.M.S.O.,,,"Acts of Parliament-Local and private. Milford docks. ed. net .H.M.S.O., June '22",,,,June '22,
"Acts of Parliament-Air Ministry (Kenley Com- mon), 3d. ; Allotments, 6d.; Do. (Scotland), 6d. ; Appropriation, yd.; British nationality and status of aliens, 2d. ; Celluloid and cinema film, 6d. ; Constabulary (Ireland), 3d. ; Criminal law amend., 2d. ; Education (Scot- land : superannuation), 2d. ; Electricity (sup- ply), 6d. ; Expiring laws, 3d.; Indian High Courts, 2d. ; 1sle of Man (customs), 2d. ; Law of property, 8s.; Local govt. and other officers' superannuation, 6d.; Lunacy, 2d. ; Milk and dairies, 3d. ; National health in- surance, 2d. ; Naval discipline, 3d.; Oil in navigable waters, 3d.; Post Office (parcels), 2d.; do. (pneumatic tubes acquisition), 3d. ; Public works loans, 2d. ; Railway and Canal Commis. (consents), 2d.; Representation of the people (No. 2), 2d.; School teachers (superannuation), 2d.; Solicitors, 3d.; Tele- graph (money), 2d. ; Universities (Scot.), 2d. ; War service canteens (disposal of surplus), 2d. ; Whale fisheries (Scot.) amend., 2d. ; Air Force Act, 3s. (all net)........H.M.S.O., Aug. '22",,,Acts of Parliament-Air Ministry (Kenley Com- mon),H.M.S.O.,3s.,,"Acts of Parliament-Air Ministry (Kenley Com- mon), 3d. ; Allotments, 6d.; Do. (Scotland), 6d. ; Appropriation, yd.; British nationality and status of aliens, 2d. ; Celluloid and cinema film, 6d. ; Constabulary (Ireland), 3d. ; Criminal law amend., 2d. ; Education (Scot- land : superannuation), 2d. ; Electricity (sup- ply), 6d. ; Expiring laws, 3d.; Indian High Courts, 2d. ; Isle of Man (customs), 2d. ; Law of property, 8s.; Local govt. and other officers' superannuation, 6d.; Lunacy, 2d. ; Milk and dairies, 3d. ; National health in- surance, 2d. ; Naval discipline, 3d.; Oil in navigable waters, 3d.; Post Office (parcels), 2d.; do. (pneumatic tubes acquisition), 3d. ; Public works loans, 2d. ; Railway and Canal Commis. (consents), 2d.; Representation of the people (No. 2), 2d.; School teachers (superannuation), 2d.; Solicitors, 3d.; Tele- graph (money), 2d. ; Universities (Scot.), 2d. ; War service canteens (disposal of surplus), 2d. ; Whale fisheries (Scot.) amend., 2d. ; Air Force Act, 35. (all net)........H.M.S.O., Aug. '22",,,,Aug. '22,
"Acts of Parliament-Local and private : Legal and General Assurance Soc., Ltd., 3s. net; Leicester freemen, gd, net. H.M.S.O., Aug. '22",,,Acts of Parliament-Local and private : Legal and General Assurance Soc,H.M.S.O.,,,"Acts of Parliament-Local and private : Legal and General Assurance Soc., Ltd., 35. net; Leicester freemen, gd, net. H.M.S.O., Aug. '22",,,,Aug. '22,
"Addams (Jane)—Peace and bread in time of war. 74% 54, pp. 266, 6s. 6d. net s. 60.; tional Chapels scheme, 9d.; Ministry of Health provis. orders, No. 2, is. 3d.; No. 3, 6d. ; No. 4, is. gd. ; No. 5, is.; No. 6, is. 3d. No. 7, is. 3d. ; No. 8, s.; No. 9, is. 3d. ; No. 10, s. 3d. ; do. (Guildford exten.), is. 6d.; do. (Water), 9d.; Newhaven and Seaford water, 2s. 3d. ; Norfolk fisheries provis. order, 3d.; Northampton Corpn., 2s. 6d.; Notting- ham Corpn. (Trent navigation), 6d. ; Notting- hamshire and Derbyshire tramways, 2s. ; Ossett Corpn. (water), 1s. 3d. ; Pier and har. bours orders, is. gd.; Pilotage orders, No. 1, is. 3d. ; No. 3, 9d.; No. 4, 1s. 3d. ; Rugby School, is.; Sheffield gas, 1s. 3d.; Stock Conversions and Invest. Trust, Ltd., 6d.; Stoke-on-Trent gas, 3s. 3d.; Taw and Tor- ridge fisheries, is. 6d. ; Towy fisheries, 1s. 6d. ; Tramways order, is. 3d. ; Yorkshire electric power, 9d. (all net). .H.M.S.O., Sep. '22",Addams,Jane,Peace and bread in time of war,H.M.S.O.,9d.,,"Addams (Jane)—Peace and bread in time of war. 74% 54, pp. 266, 6s. 6d. net IS. 60.; tional Chapels scheme, 9d.; Ministry of Health provis. orders, No. 2, is. 3d.; No. 3, 6d. ; No. 4, is. gd. ; No. 5, is.; No. 6, is. 3d. No. 7, is. 3d. ; No. 8, IS.; No. 9, is. 3d. ; No. 10, IS. 3d. ; do. (Guildford exten.), is. 6d.; do. (Water), 9d.; Newhaven and Seaford water, 25. 3d. ; Norfolk fisheries provis. order, 3d.; Northampton Corpn., 25. 6d.; Notting- ham Corpn. (Trent navigation), 6d. ; Notting- hamshire and Derbyshire tramways, 25. ; Ossett Corpn. (water), Is. 3d. ; Pier and har. bours orders, is. gd.; Pilotage orders, No. 1, is. 3d. ; No. 3, 9d.; No. 4, Is. 3d. ; Rugby School, is.; Sheffield gas, Is. 3d.; Stock Conversions and Invest. Trust, Ltd., 6d.; Stoke-on-Trent gas, 35. 3d.; Taw and Tor- ridge fisheries, is. 6d. ; Towy fisheries, Is. 6d. ; Tramways order, is. 3d. ; Yorkshire electric power, 9d. (all net). .H.M.S.O., Sep. '22",Jane Addams,['Addams (Jane)'],,Sep. '22,
"Acts of Parliament–Local and private. Durham County Water Bd., 3s. 9d.; Staffordshire asylums, 2s. od.; Ayr Burgh (electricity), 3. 3d. ; Cambridge Corporation, 4s. 6d.; Šouth Staffordshire Waterworks, 3s. 9d. ; Kingston-upon-Hull Corporation, Shepton Mallet waterworks, 28. 3d. net. H.M.S.O., Dec. '22",,,Acts of Parliament–Local and private,H.M.S.O.,3d.,,"Acts of Parliament–Local and private. Durham County Water Bd., 35. 9d.; Staffordshire asylums, 25. od.; Ayr Burgh (electricity), 3. 3d. ; Cambridge Corporation, 45. 6d.; Šouth Staffordshire Waterworks, 3s. 9d. ; Kingston-upon-Hull Corporation, Shepton Mallet waterworks, 28. 3d. net. H.M.S.O., Dec. '22",,,,Dec. '22,net
"Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen. 71 x 5, pp 167, 58. net HUTCHINSON, Apr. '22",,,Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen,HUTCHINSON,,,"Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen. 71 x 5, pp 167, 58. net HUTCHINSON, Apr. '22",,,,Apr. '22,
"MACMILLAN, May '22",,,,MACMILLAN,,,"MACMILLAN, May '22",,,,May '22,
"Address to women on the prevention of venereal disease. By a woman. 7+* 5, pp. 24, swd. 2d. net. (69, Albert Rd., Southsea) F. MALCOLM, Nov. '22",,,Address to women on the prevention of venereal disease,F. MALCOLM,,,"Address to women on the prevention of venereal disease. By a woman. 7+* 5, pp. 24, swd. 2d. net. (69, Albert Rd., Southsea) F. MALCOLM, Nov. '22",,,,Nov. '22,
"Admiralty-Appropriation account, 1920–21, 6s. net; Statement of excess, 1920–21, id. H.M.S.O., Apr. '22",,,Admiralty-Appropriation account,H.M.S.O.,,,"Admiralty-Appropriation account, 1920–21, 6s. net; Statement of excess, 1920–21, id. H.M.S.O., Apr. '22",,,,Apr. '22,
"Admiralty-Cookery, Manual of Naval. is. net. H.M.S.O., June '22",,,"Admiralty-Cookery, Manual of Naval",H.M.S.O.,,,"Admiralty-Cookery, Manual of Naval. is. net. H.M.S.O., June '22",,,,June '22,
"Admiralty--Dockyard expense accounts, 1919-20. .H.M.S.O., Mar.'22",,,Admiralty--Dockyard expense accounts,H.M.S.O.,,,"Admiralty--Dockyard expense accounts, 1919-20. .H.M.S.O., Mar.'22",,,,Mar.'22,
"Admiralty-Fleet orders. (Quarterly.) ea. 3s. .H.M.S.O., Mar., etc., '22",Admiralty-Fleet orders.,Quarterly.,3s,H.M.S.O.,3s.,,"Admiralty-Fleet orders. (Quarterly.) ea. 35. .H.M.S.O., Mar., etc., '22",Quarterly. Admiralty-Fleet orders.,['Admiralty-Fleet orders. (Quarterly.)'],,"Mar., etc., '22",
"Admiralty-Fleets (British Empire and foreign countries) : return, Feb., 1922. 28. net. H.M.S.O., July '22",Admiralty-Fleets,British Empire,Feb,H.M.S.O.,,,"Admiralty-Fleets (British Empire and foreign countries) : return, Feb., 1922. 28. net. H.M.S.O., July '22",British Empire Admiralty-Fleets,"['Admiralty-Fleets (British Empire)', 'Admiralty-Fleets (foreign countries)']",,July '22,
"Admiralty-Handbook of physical and recrea- tional training for the use of the Royal Navy. Vol. 2, Recreational training, 28. 6d. net. H.M.S.O., May '22",,,Admiralty-Handbook of physical and recrea- tional training for the use of the Royal Navy,H.M.S.O.,6d.,,"Admiralty-Handbook of physical and recrea- tional training for the use of the Royal Navy. Vol. 2, Recreational training, 28. 6d. net. H.M.S.O., May '22",,,,May '22,net
"Admiralty-Health of the Navy: statistical report for 191s. 7s. 6d. net. H.M.S.O., Aug. '22",,,Admiralty-Health of the Navy: statistical report for,H.M.S.O.,7s. 6d.,,"Admiralty-Health of the Navy: statistical report for 1915. 75. 6d. net. H.M.S.O., Aug. '22",,,,Aug. '22,net
"Admiralty-Intelligence Dept. Handbooks. Belgium and the adjoining territories, ios, 6d. net; do., Atlas, 5s, net; Climate of the Eastern Mediterranean, 5s. net. H.M.S.O., July, '22",,,Admiralty-Intelligence Dept,H.M.S.O.,5s.,,"Admiralty-Intelligence Dept. Handbooks. Belgium and the adjoining territories, ios, 6d. net; do., Atlas, 5s, net; Climate of the Eastern Mediterranean, 5s. net. H.M.S.O., July, '22",,,,"July, '22",net
"Admiralty-King's regulations, etc. (Monthly.) ea. 4d. or gd.gnet. ..H.M.S.O., Jan., etc., '22","Admiralty-King's regulations, etc.",Monthly.,4d,H.M.S.O.,,,"Admiralty-King's regulations, etc. (Monthly.) ea. 4d. or gd.gnet. ..H.M.S.O., Jan., etc., '22","Monthly. Admiralty-King's regulations, etc.","[""Admiralty-King's regulations, etc. (Monthly.)""]",,"Jan., etc., '22",
"Admiralty-Nautical almanac for 1924. 43. net. H.M.S.O., 1922 Admiralty-Nautical almanac, 1924 : abridged for the use of seamen. 2s. net. H.M.S.O., June' 22",,,Admiralty-Nautical almanac for,H.M.S.O.,2s.,,"Admiralty-Nautical almanac for 1924. 43. net. H.M.S.O., 1922 Admiralty-Nautical almanac, 1924 : abridged for the use of seamen. 25. net. H.M.S.O., June' 22",,,,June' 22,net
"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net. H.M.S.O., 1922 Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots. Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis. .J. D. POTTER, July '22",,,Admiralty-Navigation manual,J. D. POTTER,,,"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net. H.M.S.O., 1922 Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots. Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis. .J. D. POTTER, July '22",,,,July '22,
"Admiralty-Pilot books. Alaska, South-East, 1920 : suppl. no. I gratis. J. D. POTTER, Mar. '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Alaska, South-East, 1920 : suppl. no. I gratis. J. D. POTTER, Mar. '22",,,,Mar. '22,
"Admiralty-Pilot books. Arctic. Vol. 2. 3rd ed. ios, net....... .......J. D. POTTER, April '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Arctic. Vol. 2. 3rd ed. ios, net....... .......J. D. POTTER, April '22",,,,April '22,
"Admiralty-Pilot books. Australia. 1916 : suppl. no. 4; vol. 4, 1917: suppl. no. 4. Gratis........J. D. POTTER, July 22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Australia. 1916 : suppl. no. 4; vol. 4, 1917: suppl. no. 4. Gratis........J. D. POTTER, July 22",,,,July 22,
"Admiralty-Pilot books. Baltic. Part 1, 1912 : suppl. no. 7; part 2, 1914: suppl. no. 6. Gratis J. D. POTTER, June '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Baltic. Part 1, 1912 : suppl. no. 7; part 2, 1914: suppl. no. 6. Gratis J. D. POTTER, June '22",,,,June '22,
"Admiralty-Pilot books. Bay of Bengal. 5th ed. Ios. net .J. D. POTTER, June '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Bay of Bengal. 5th ed. Ios. net .J. D. POTTER, June '22",,,,June '22,
"Admiralty-Pilot books. Bering Sea and Strait, 1920 : suppl. no. 1. Gratis. J. D. POTTER, Mar. '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Bering Sea and Strait, 1920 : suppl. no. 1. Gratis. J. D. POTTER, Mar. '22",,,,Mar. '22,
"Admiralty-Pilot books. Black Sea, 1920 : suppl. no. 2. Gratis. J. D. POTTER, July '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Black Sea, 1920 : suppl. no. 2. Gratis. J. D. POTTER, July '22",,,,July '22,
"Admiralty-Pilot books. British Columbia. Vol. i, 1913: suppl. no. 6; vol. 2, 1913: supp). no. 6. Gratis....J. D. POTTER, May '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. British Columbia. Vol. i, 1913: suppl. no. 6; vol. 2, 1913: supp). no. 6. Gratis....J. D. POTTER, May '22",,,,May '22,
"Admiralty-Pilot books. Channel. 1920 : suppl. no. 2; pt. 3, 1917: suppl. no. 5. Gratis.. .J. D. POTTER, July '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Channel. 1920 : suppl. no. 2; pt. 3, 1917: suppl. no. 5. Gratis.. .J. D. POTTER, July '22",,,,July '22,
"Admiralty-Pilot books. Eastern Archipelago. Part 1, 1911 : suppl. no. 6; Vol. 3, including the N.E. end of Celebes, etc. 2nd ed. 1os. net.... .. J. D. POTTER, April '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Eastern Archipelago. Part 1, 1911 : suppl. no. 6; Vol. 3, including the N.E. end of Celebes, etc. 2nd ed. 1os. net.... .. J. D. POTTER, April '22",,,,April '22,
"Admiralty-Pilot books: Eastern Archipelago. Vol. 3, 1921, suppl. No. 1, 1922 (Gratis to purchasers of Pilot).....J.D. POTTER, Dec. '22",,,Admiralty-Pilot books: Eastern Archipelago,J.D. POTTER,,,"Admiralty-Pilot books: Eastern Archipelago. Vol. 3, 1921, suppl. No. 1, 1922 (Gratis to purchasers of Pilot).....J.D. POTTER, Dec. '22",,,,Dec. '22,
"Admiralty-Pilot books. India, West Coast, 1919: suppl. no. 2. Gratis. J. D. POTTER, Mar. '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. India, West Coast, 1919: suppl. no. 2. Gratis. J. D. POTTER, Mar. '22",,,,Mar. '22,
"Admiralty-Pilot books. Irish coast. 7th ed., ros, net.... .J. D. POTTER, Sep. '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Irish coast. 7th ed., ros, net.... .J. D. POTTER, Sep. '22",,,,Sep. '22,
"Admiralty-Pilot books. Japan, 2nd ed., 1914 : Suppl., No. 6, 1922. (Gratis.) J. D. POTTER, Sep. '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Japan, 2nd ed., 1914 : Suppl., No. 6, 1922. (Gratis.) J. D. POTTER, Sep. '22",,,,Sep. '22,
"Admiralty-Pilot books. Korea (East coast) and Siberia and Sea of Okhotsk : Suppl. No. 7, 1922. (Gratis)........J. D. POTTER, Sep. '22",Admiralty-Pilot books. Korea,East coast,Siberia and Sea of Okhotsk : Suppl,J. D. POTTER,,,"Admiralty-Pilot books. Korea (East coast) and Siberia and Sea of Okhotsk : Suppl. No. 7, 1922. (Gratis)........J. D. POTTER, Sep. '22",East coast Admiralty-Pilot books. Korea,['Admiralty-Pilot books. Korea (East coast)'],,Sep. '22,
"Admiralty-Pilot books. Mediterranean. Vol. 2, 1916 : suppl. no. 5 ; vol. 3, 1919 : suppl. no. 2; vol. 4, 1918 : suppl. no. 3. Gratis. J. D. POTTER, May'22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Mediterranean. Vol. 2, 1916 : suppl. no. 5 ; vol. 3, 1919 : suppl. no. 2; vol. 4, 1918 : suppl. no. 3. Gratis. J. D. POTTER, May'22",,,,May'22,
"Admiralty-Pilot books. Mediterranean. Vol. 5, 1915: Suppl. No. 6, 1922. (Gratis.) J. D. POTTER, Sep. '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Mediterranean. Vol. 5, 1915: Suppl. No. 6, 1922. (Gratis.) J. D. POTTER, Sep. '22",,,,Sep. '22,
"Admiralty-Pilot books. Newfoundland and Labrador. Vol. 1, 1917: suppl. no. 4 ; vol. 2, 1917: suppl. no. 4. Gratis. J. D. POTTER, April 22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Newfoundland and Labrador. Vol. 1, 1917: suppl. no. 4 ; vol. 2, 1917: suppl. no. 4. Gratis. J. D. POTTER, April 22",,,,April 22,
"Admiralty-Pilot books. North Sea. Part 1, 7th ed., 1921, ios. net ; part 3, 1914 : suppl. no. 6, gratis ; pt. 4, 8th ed., 1921, ios. net. J. D. POTTER, May '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. North Sea. Part 1, 7th ed., 1921, ios. net ; part 3, 1914 : suppl. no. 6, gratis ; pt. 4, 8th ed., 1921, ios. net. J. D. POTTER, May '22",,,,May '22,
"Admiralty-Pilot books. Norway. Part 2, 1915: suppl. no. 6; part 3, 1914: suppl. no. 6. Gratis.. J. D. POTTER, May'22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Norway. Part 2, 1915: suppl. no. 6; part 3, 1914: suppl. no. 6. Gratis.. J. D. POTTER, May'22",,,,May'22,
"Admiralty-Pilot books. Nova Scotia (S.E. coast) and Bay of Fundy. 7th ed., 1921. jos, net...... .J. D. POTTER, May '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Nova Scotia (S.E. coast) and Bay of Fundy. 7th ed., 1921. jos, net...... .J. D. POTTER, May '22",,,,May '22,
"Admiralty-Pilot books. Pacific 1slands. Vol. 2, 1918: suppl. no. 3. Gratis. J. D. POTTER, July '22",,,Admiralty-Pilot books,J. D. POTTER,,,"Admiralty-Pilot books. Pacific Islands. Vol. 2, 1918: suppl. no. 3. Gratis. J. D. POTTER, July '22",,,,July '22,
