entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Acts. Deceased Wife's Sister's Marriage; Com- missioners for Oaths (Prize Proceedings); Council of India; Vaccination; Public Health (Regulations as to Food); Employers' Liability Insurance Companies, d. each. Notification of Births; Expiring Laws Continuance, id. each. Criminal Appeal, 2d.; Limited Part- nerships, id.; Public Works Loans, 1d.; Advertisements Regulation, id.; Transvaal Loan (Guarantee), d.; 1sle of Man (Customs), jd.; FitzGerald's Divorce, 6d. ; Murphy Grimshaw's Divorce (Validation), 3d.; Public Health (Scotland) Amendment, d.; Whale Fisheries (Scotland), id.; Supreme Court of Judicature (Ireland), d.; Factory and Work- shop, id.; Birmingham Corporation, 3d.; Birmingham Corporation Water, 3d.; General Accident, Fire and Life Assurance Corporation, 9d.; Apothecaries, 3d.; Education (Admin- istrative Provisions), 1d.; Vaccination (Scot- land), d.; Companies, 3d. WYMAN, Sep. 07.",,,Acts,WYMAN,3d.,,"Acts. Deceased Wife's Sister's Marriage; Com- missioners for Oaths (Prize Proceedings); Council of India; Vaccination; Public Health (Regulations as to Food); Employers' Liability Insurance Companies, d. each. Notification of Births; Expiring Laws Continuance, id. each. Criminal Appeal, 2d.; Limited Part- nerships, id.; Public Works Loans, Id.; Advertisements Regulation, id.; Transvaal Loan (Guarantee), d.; Isle of Man (Customs), jd.; FitzGerald's Divorce, 6d. ; Murphy Grimshaw's Divorce (Validation), 3d.; Public Health (Scotland) Amendment, d.; Whale Fisheries (Scotland), id.; Supreme Court of Judicature (Ireland), d.; Factory and Work- shop, id.; Birmingham Corporation, 3d.; Birmingham Corporation Water, 3d.; General Accident, Fire and Life Assurance Corporation, 9d.; Apothecaries, 3d.; Education (Admin- istrative Provisions), 1d.; Vaccination (Scot- land), d.; Companies, 3d. WYMAN, Sep. 07.",,,,Sep. 07,1907,
"Acts-Dover Harbour (Works, &c.,) 3s. 3d.; Ure Elder Fund Order Confirmation, 1s. ..... WYMAN, Jan. 07",Acts-Dover Harbour,"Works, &c.,",,WYMAN,1s.,,"Acts-Dover Harbour (Works, &c.,) 3s. 3d.; Ure Elder Fund Order Confirmation, Is. ..... WYMAN, Jan. 07","Works, &c., Acts-Dover Harbour","['Acts-Dover Harbour (Works, &c.,)']",,Jan. 07,1907,
"Acts-Edinburgh Corporation (Superannuation) Order Confirmation, 9d.; Clydebank and Dis- trict Water and Burgh Extension Order Con- firmation, 4s. WYMAN, Jan. 07",Acts-Edinburgh Corporation,Superannuation,Order Confirmation,WYMAN,4s.,,"Acts-Edinburgh Corporation (Superannuation) Order Confirmation, 9d.; Clydebank and Dis- trict Water and Burgh Extension Order Con- firmation, 4s. WYMAN, Jan. 07",Superannuation Acts-Edinburgh Corporation,['Acts-Edinburgh Corporation (Superannuation)'],,Jan. 07,1907,
"Acts-Education (Provision of Meals), d.; Town Tenants (Ireland), 1d.; Agricultural Holdings, id.; Land Tax Commissioners, d.; Marine In- surance, 3d.; Expiring Laws Continuance, id. National Galleries of Scotl., 1d.; Notice of Acci- dents, id.; Workmen's Compensation, 3d. WYMAN, Jan. 07",Acts-Education,Provision of Meals,Town Tenants (Ireland),WYMAN,3d.,,"Acts-Education (Provision of Meals), d.; Town Tenants (Ireland), 1d.; Agricultural Holdings, id.; Land Tax Commissioners, d.; Marine In- surance, 3d.; Expiring Laws Continuance, id. National Galleries of Scotl., 1d.; Notice of Acci- dents, id.; Workmen's Compensation, 3d. WYMAN, Jan. 07",Provision of Meals Acts-Education,['Acts-Education (Provision of Meals)'],,Jan. 07,1907,
"District Tramways, 3s. 6d.; Annafield Plain and District Gas, 1s. 6d. ; Local Government Board's Provisional Order Confirmation (No. 7) s. 3d.; Inverness Royal Academy Order Confirmation, s. . . . . . . . . . . . . .WYMAN, Nov. 07",,,District Tramways,WYMAN,,,"District Tramways, 3s. 6d.; Annafield Plain and District Gas, Is. 6d. ; Local Government Board's Provisional Order Confirmation (No. 7) IS. 3d.; Inverness Royal Academy Order Confirmation, IS. . . . . . . . . . . . . .WYMAN, Nov. 07",,,,Nov. 07,1907,
"Acts-Finance, 24d.; Matrimonial Causes, d.; Alton Military Hospital, 3d.; British North America, id.; Plymouth and North Devon Direct Railway (Abandonment), 3d.; Lady- bank Sewerage Drainage and Water Order Confirmation, 3d.; Ocean Accident and Guar- antee Corporation, Limited, 3d. .... ...... WYMAN, Aug. 07",,,Acts-Finance,WYMAN,3d.,,"Acts-Finance, 24d.; Matrimonial Causes, d.; Alton Military Hospital, 3d.; British North America, id.; Plymouth and North Devon Direct Railway (Abandonment), 3d.; Lady- bank Sewerage Drainage and Water Order Confirmation, 3d.; Ocean Accident and Guar- antee Corporation, Limited, 3d. .... ...... WYMAN, Aug. 07",,,,Aug. 07,1907,
"Acts-Great Central Railway, 5s. 9d.; Sunder- land Corporation, 2s. 6d.; King's Norton and Northfield Urban District, 5s. 3d.; Pier and Harbour Orders Confirmation (No. 2), 3s.; North British Railway, 4s. 6d.; Broadstairs and St. Peter's Urban District Water, 1s. 6d. ; Lancashire and Yorkshire Railway, 2s. 3d.; Glasgow Corporation, 3s. 3d.; York (Mickle- .WYMAN, Nov. 07",,,Acts-Great Central Railway,WYMAN,,,"Acts-Great Central Railway, 5s. 9d.; Sunder- land Corporation, 2s. 6d.; King's Norton and Northfield Urban District, 5s. 3d.; Pier and Harbour Orders Confirmation (No. 2), 3S.; North British Railway, 4s. 6d.; Broadstairs and St. Peter's Urban District Water, Is. 6d. ; Lancashire and Yorkshire Railway, 2s. 3d.; Glasgow Corporation, 3s. 3d.; York (Mickle- .WYMAN, Nov. 07",,,,Nov. 07,1907,
"Acts-Irish Land, d.; United Methodist Church, 1s. 6d.; Qualification of Women (County and Town Councils) (Scotland), d.; Local Govern- ment Board (Ireland) Provisional Orders Con- firmation (No. 2), 9d; Sutton Coalfield Rectory, 6d.; Education Board Provisional Order Con- firmation (London, No. 2), 6d.; Education Board Provisional Order Confirmation (Surrey, &c.), 6d.; Clyde Navigation Order Confirma- tion, 1s. .WYMAN, Sep. 07",,,"Acts-Irish Land, d",WYMAN,1s.,,"Acts-Irish Land, d.; United Methodist Church, Is. 6d.; Qualification of Women (County and Town Councils) (Scotland), d.; Local Govern- ment Board (Ireland) Provisional Orders Con- firmation (No. 2), 9d; Sutton Coalfield Rectory, 6d.; Education Board Provisional Order Con- firmation (London, No. 2), 6d.; Education Board Provisional Order Confirmation (Surrey, &c.), 6d.; Clyde Navigation Order Confirma- tion, Is. .WYMAN, Sep. 07",,,,Sep. 07,1907,
"Acts-Killery's Divorce, 3d.; Pasley Children Legitimisation, 6d. ; Alexandra (Newport and South Wales) Docks and Railway (Additional Capital, &c.), 6d.; Pier and Harbour Order Confirmation (No. 1), 1s. 6d. ; Great Yarmouth Waterworks and Lowestoft Water and Gas, 2s. 3d.; Gas and Water Orders Confirmation (No. 2), 1s. 9d.; Local Government Board's Provisional Order Confirmation (No. 1), 6d. ; (No. 3), 9d.; (No. 2), 1s.; Kingswood Whitfield Tabernacle Scheme Confirmation, 1s. .... WYMAN, Oct. 07",,,Acts-Killery's Divorce,WYMAN,1s.,,"Acts-Killery's Divorce, 3d.; Pasley Children Legitimisation, 6d. ; Alexandra (Newport and South Wales) Docks and Railway (Additional Capital, &c.), 6d.; Pier and Harbour Order Confirmation (No. 1), 1s. 6d. ; Great Yarmouth Waterworks and Lowestoft Water and Gas, 25. 3d.; Gas and Water Orders Confirmation (No. 2), Is. 9d.; Local Government Board's Provisional Order Confirmation (No. 1), 6d. ; (No. 3), 9d.; (No. 2), 1s.; Kingswood Whitfield Tabernacle Scheme Confirmation, Is. .... WYMAN, Oct. 07",,,,Oct. 07,1907,
"Acts-King Edward's Hospital Fund for London, 6d.; Tyne Improvement, 1s.; Baines Name, 6d.; Brecon and Merthyr Railway, 6d. ; Stave- ley Coal and Iron Company, Ltd., 1s.; North- East London Railway, 9d.; London Govern- ment Scheme (Southwark Borough Market) Confirmation, 6d. ; Australian States Constitu- tion, d.; Weston-super-Mare Grand Pier, 3d. ; Provisional Order (Marriages) Confirmation, 3d.; Portobello and Musselburgh Tramways (Port Seaton Deviation) Order Confirmation, is. 6d. ; Territorial and Reserve Forces, 31d.; Royal Bank of Scotland, 6d.; Borax Consoli- dated, Ltd., 6d. ; Simon-Carves Bye-Product Coke Oven Construction and Working Com- pany, Ltd., 6d.; Oregon Mortgage Company, Ltd., Order Confirmation, 9d.; Basingstoke Gas, 1s. 6d. .. WYMAN, Aug. 07",,,Acts-King Edward's Hospital Fund for London,WYMAN,1s. 6d.,,"Acts-King Edward's Hospital Fund for London, 6d.; Tyne Improvement, Is.; Baines Name, 6d.; Brecon and Merthyr Railway, 6d. ; Stave- ley Coal and Iron Company, Ltd., Is.; North- East London Railway, 9d.; London Govern- ment Scheme (Southwark Borough Market) Confirmation, 6d. ; Australian States Constitu- tion, d.; Weston-super-Mare Grand Pier, 3d. ; Provisional Order (Marriages) Confirmation, 3d.; Portobello and Musselburgh Tramways (Port Seaton Deviation) Order Confirmation, is. 6d. ; Territorial and Reserve Forces, 31d.; Royal Bank of Scotland, 6d.; Borax Consoli- dated, Ltd., 6d. ; Simon-Carves Bye-Product Coke Oven Construction and Working Com- pany, Ltd., 6d.; Oregon Mortgage Company, Ltd., Order Confirmation, 9d.; Basingstoke Gas, Is. 6d. .. WYMAN, Aug. 07",,,,Aug. 07,1907,
"Aets, Local and Private, 1906: Index, 6s. 3d. WYMAN, April 07",,,"Aets, Local and Private",WYMAN,6s. 3d.,,"Aets, Local and Private, 1906: Index, 6s. 3d. WYMAN, April 07",,,,April 07,1907,
"Aets-L.C.C. (Tramways and Improvements). 2s. 3d.; L.C.C. (General Powers), 3s. 3d. Armagh Urban District Council, 1s. 9d.; Lanarkshire County Council Order Confirma- tion, gd. .WYMAN, Oct. 07",Aets-L.C.C.,Tramways,,WYMAN,,,"Aets-L.C.C. (Tramways and Improvements). 25. 3d.; L.C.C. (General Powers), 3s. 3d. Armagh Urban District Council, 1s. 9d.; Lanarkshire County Council Order Confirma- tion, gd. .WYMAN, Oct. 07",Tramways Aets-L.C.C.,"['Aets-L.C.C. (Tramways)', 'Aets-L.C.C. (Improvements)']",,Oct. 07,1907,
"Acts-London and North Western Railway, 8s. 3d.; Tees Valley Water (Consolidation), 4s. 3d.; Collooney and Belmullet Railways and Piers, 5s. gd. ..WYMAN, Nov. 07",,,Acts-London and North Western Railway,WYMAN,,,"Acts-London and North Western Railway, 8s. 3d.; Tees Valley Water (Consolidation), 4s. 3d.; Collooney and Belmullet Railways and Piers, 5s. gd. ..WYMAN, Nov. 07",,,,Nov. 07,1907,
"Acts-London United Tramways, 3d.; Humber Conservancy, 3s. 6d.; South Eastern and London, Chatham and Dover Railways, 6d. ; Shanklin Gas, 2s.; Electric Lighting Order Confirmation (No. 4), 6d. ..WYMAN, Sep. 07",,,Acts-London United Tramways,WYMAN,6d.,,"Acts-London United Tramways, 3d.; Humber Conservancy, 3s. 6d.; South Eastern and London, Chatham and Dover Railways, 6d. ; Shanklin Gas, 2s.; Electric Lighting Order Confirmation (No. 4), 6d. ..WYMAN, Sep. 07",,,,Sep. 07,1907,
"Acts-Merchant Shipping, d.; Patents and De- signs, 5d.; Patents and Designs (Amend- ment), 21d.; Sheriff Courts (Scotland), 51d.; London Cab and Stage Carriage, id.; Har- rison's Patent, 6d.; Metropolitan Railway (Pension Fund), 9d. .WYMAN, Sep. 07",,,"Acts-Merchant Shipping, d",WYMAN,9d.,,"Acts-Merchant Shipping, d.; Patents and De- signs, 5d.; Patents and Designs (Amend- ment), 21d.; Sheriff Courts (Scotland), 51d.; London Cab and Stage Carriage, id.; Har- rison's Patent, 6d.; Metropolitan Railway (Pension Fund), 9d. .WYMAN, Sep. 07",,,,Sep. 07,1907,
"Acts-Midland Railway, 2s. 3d.; Birkenhead Corporation Water, 8s. 9d.; Barry Railway, WYMAN, Dec. 07",,,Acts-Midland Railway,WYMAN,,,"Acts-Midland Railway, 2s. 3d.; Birkenhead Corporation Water, 8s. 9d.; Barry Railway, WYMAN, Dec. 07",,,,Dec. 07,1907,
"VII. 1907. (Red WYMAN, Nov. 07",,,VII,WYMAN,,,"VII. 1907. (Red WYMAN, Nov. 07",,,,Nov. 07,1907,
"Acts, Public General, 1906. 3s. Acts, Public General, 1907; Acts, Public General, 7 Edw. cloth edit.) 3s..... Acts Selsey Water, is. 6d. ; Portishead District Water, 1s. 3d.; Ashton-under-Lyne, Staly- bridge, and Dukinfield (District) Waterworks, s.; Local Government Board's Provisional Orders Confirmation (No. 9), 1s.; Kingston- upon-Hull Corporation, s... WYMAN, Nov. 07",,,"Acts, Public General",WYMAN,,,"Acts, Public General, 1906. 35. Acts, Public General, 1907; Acts, Public General, 7 Edw. cloth edit.) 35..... Acts Selsey Water, is. 6d. ; Portishead District Water, Is. 3d.; Ashton-under-Lyne, Staly- bridge, and Dukinfield (District) Waterworks, IS.; Local Government Board's Provisional Orders Confirmation (No. 9), Is.; Kingston- upon-Hull Corporation, IS... WYMAN, Nov. 07",,,,Nov. 07,1907,
"Acts Small Holdings and Allotments, 3d.; Folkestone, Sandgate and Hythe Tramways, 9d.; West Yorkshire Tramways, 6d.; Ply- mouth Corporation Tramways, id.; Public Health Acts Amendment, 5d.; North Metro- politan Electric Power Supply, is. 9d. WYMAN, Sep. 07",,,Acts Small Holdings and Allotments,WYMAN,9d.,,"Acts Small Holdings and Allotments, 3d.; Folkestone, Sandgate and Hythe Tramways, 9d.; West Yorkshire Tramways, 6d.; Ply- mouth Corporation Tramways, id.; Public Health Acts Amendment, 5d.; North Metro- politan Electric Power Supply, is. 9d. WYMAN, Sep. 07",,,,Sep. 07,1907,
"Acts-Southend Waterworks, 1s. 3d.; Coventry Corporation, 1s. 9d.; Tynemouth Corporation (Water), 1s. 9d.; Devonport Corporation, 2s. 9d.; Local Government Board's Pro- visional Orders Confirmation (No. 8), 1s. 6d.; Metropolitan Water Board (Various Powers), WYMAN, Nov. 07",,,Acts-Southend Waterworks,WYMAN,,,"Acts-Southend Waterworks, 1s. 3d.; Coventry Corporation, Is. 9d.; Tynemouth Corporation (Water), Is. 9d.; Devonport Corporation, 25. 9d.; Local Government Board's Pro- visional Orders Confirmation (No. 8), Is. 6d.; Metropolitan Water Board (Various Powers), WYMAN, Nov. 07",,,,Nov. 07,1907,
"Adult School Year Book and Directory, 1907. Edit. by Edwin Gilbert. Illus. 3d. net. HEADLEY, April 07",,,Adult School Year Book and Directory,HEADLEY,3d.,,"Adult School Year Book and Directory, 1907. Edit. by Edwin Gilbert. Illus. 3d. net. HEADLEY, April 07",,,,April 07,1907,net
"Advertisements Regulation Bill: Report and Pro- ceedings of Standing Committee, d. WYMAN, May 07",,,"Advertisements Regulation Bill: Report and Pro- ceedings of Standing Committee, d",WYMAN,,,"Advertisements Regulation Bill: Report and Pro- ceedings of Standing Committee, d. WYMAN, May 07",,,,May 07,1907,
"Africa (South)-Papers re Federation of the S. African Colonies, 1s. 3d. ..WYMAN, July 07",Africa,South,Papers re Federation of the S. African Colonies,WYMAN,1s. 3d.,,"Africa (South)-Papers re Federation of the S. African Colonies, 1s. 3d. ..WYMAN, July 07",South Africa,['Africa (South)'],,July 07,1907,
"African Colonies, West: Notes and Map, 6d. WYMAN, Sep. 07",,,"African Colonies, West: Notes and Map",WYMAN,6d.,,"African Colonies, West: Notes and Map, 6d. WYMAN, Sep. 07",,,,Sep. 07,1907,
"Agricultural Statistics: Vol. 41, Part 3, 81d. WYMAN, Aug. 07",,,Agricultural Statistics: Vol,WYMAN,81d.,,"Agricultural Statistics: Vol. 41, Part 3, 81d. WYMAN, Aug. 07",,,,Aug. 07,1907,
"Agricultural Statistics, 1906: Vol. 41, Pt. 4, Colonial and Foreign Statistics, 5d. WYMAN, Dec. 07",,,Agricultural Statistics,WYMAN,5d.,,"Agricultural Statistics, 1906: Vol. 41, Pt. 4, Colonial and Foreign Statistics, 5d. WYMAN, Dec. 07",,,,Dec. 07,1907,
"Agricultural Journal of Cape of V. 31, no. 1, 1s. net Agricultural Labourer, Kebbel (T. E.) 2s. 6d. net Agricultural Statistics of Ireland, with Report for 1906, 10d. .WYMAN, Nov. 07",,,Agricultural Journal of Cape of V,WYMAN,10d.,,"Agricultural Journal of Cape of V. 31, no. 1, Is. net Agricultural Labourer, Kebbel (T. E.) 2s. 6d. net Agricultural Statistics of Ireland, with Report for 1906, 10d. .WYMAN, Nov. 07",,,,Nov. 07,1907,
"Agricultural Statistics, 1906-07 (Ireland): Re- turn of Crops, Live Stock, &c., 1s. 2d. WYMAN, Oct. 07","Agricultural Statistics, 1906-07",Ireland,"Re- turn of Crops, Live Stock, &c",WYMAN,1s. 2d.,,"Agricultural Statistics, 1906-07 (Ireland): Re- turn of Crops, Live Stock, &c., Is. 2d. WYMAN, Oct. 07","Ireland Agricultural Statistics, 1906-07","['Agricultural Statistics, 1906-07 (Ireland)']",,Oct. 07,1907,
"Board of-Annual s.; Annual Report .WYMAN, May 07",,,Board of-Annual s,WYMAN,,,"Board of-Annual IS.; Annual Report .WYMAN, May 07",,,,May 07,1907,
"Agriculture and Fisheries, Board of-Report on Second International Dairy Congress, 6d. WYMAN, Aug. 07",,,"Agriculture and Fisheries, Board of-Report on Second International Dairy Congress",WYMAN,6d.,,"Agriculture and Fisheries, Board of-Report on Second International Dairy Congress, 6d. WYMAN, Aug. 07",,,,Aug. 07,1907,
"Ainslie (Kathleen)-Catharine Susan's Calendar 1908, swd. 6d. s. Ainslie (Kathleen)-Me and Catharine Susan Earns an Honest Penny. Sq. swd. 6d. CASTELL, Aug. 07",Ainslie,Kathleen,Catharine Susan's Calendar,CASTELL,6d.,,"Ainslie (Kathleen)-Catharine Susan's Calendar 1908, swd. 6d. IS. Ainslie (Kathleen)-Me and Catharine Susan Earns an Honest Penny. Sq. swd. 6d. CASTELL, Aug. 07",Kathleen Ainslie,['Ainslie (Kathleen)'],,Aug. 07,1907,
"Alcoholic Beverages, 1905: Return, 9d. WYMAN, Mar. 07",,,Alcoholic Beverages,WYMAN,9d.,,"Alcoholic Beverages, 1905: Return, 9d. WYMAN, Mar. 07",,,,Mar. 07,1907,
"Gold Cannot Buy. R. E. KING, June 07",,,Gold Cannot Buy,R. E. KING,,,"Gold Cannot Buy. R. E. KING, June 07",,,,June 07,1907,
"Alexandria, Trade of, for 1906, Consular Report, 3d. .WYMAN, Aug. 07",,,"Alexandria, Trade of, for",WYMAN,3d.,,"Alexandria, Trade of, for 1906, Consular Report, 3d. .WYMAN, Aug. 07",,,,Aug. 07,1907,
"Algeria-Report on Trade and Agriculture, 2‡d. WYMAN, Oct. 07",,,"Algeria-Report on Trade and Agriculture, 2‡d",WYMAN,,,"Algeria-Report on Trade and Agriculture, 2‡d. WYMAN, Oct. 07",,,,Oct. 07,1907,
"Aliens Act, 1905: Return of Alien Passengers brought to United Kingdom, ijd. WYMAN, May 07",,,Aliens Act,WYMAN,,,"Aliens Act, 1905: Return of Alien Passengers brought to United Kingdom, ijd. WYMAN, May 07",,,,May 07,1907,
"Aliens Act, 1905: Return, 1d... WYMAN, Aug. 07",,,Aliens Act,WYMAN,1d.,,"Aliens Act, 1905: Return, 1d... WYMAN, Aug. 07",,,,Aug. 07,1907,
"Aliens-Naturalisation Returns. 3d. WYMAN, Mar. 07",,,Aliens-Naturalisation Returns,WYMAN,3d.,,"Aliens-Naturalisation Returns. 3d. WYMAN, Mar. 07",,,,Mar. 07,1907,
"Aliens, Statement regarding the Expulsion of, 6d. WYMAN, May 07",,,"Aliens, Statement regarding the Expulsion of",WYMAN,6d.,,"Aliens, Statement regarding the Expulsion of, 6d. WYMAN, May 07",,,,May 07,1907,
"Alkali, &c., Works, Annual Report, 9d. WYMAN, June 07",,,"Alkali, &c",WYMAN,9d.,,"Alkali, &c., Works, Annual Report, 9d. WYMAN, June 07",,,,June 07,1907,
"Allotments and Small Holdings: Return, 3d. WYMAN, June 07",,,Allotments and Small Holdings: Return,WYMAN,3d.,,"Allotments and Small Holdings: Return, 3d. WYMAN, June 07",,,,June 07,1907,
"America, N. and S., Summary of Consular Reports, 1905-6. 3d. WYMAN, Feb. 07",,,"America, N. and S., Summary of Consular Reports",WYMAN,3d.,,"America, N. and S., Summary of Consular Reports, 1905-6. 3d. WYMAN, Feb. 07",,,,Feb. 07,1907,
"Illus. By Helen 388, 5s. BLACKIE, Oct. 07",,,,BLACKIE,5s.,,"Illus. By Helen 388, 5s. BLACKIE, Oct. 07",,,,Oct. 07,1907,
