entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Office Site (London), 9d.; Hull and Barnsley Railway (Steam Vessels), 6d.; Channel Ferry (Dover), 9d.; Electric Lighting Orders Confirma- tion (No. 7), 2s.; Local Government Board's Provisional Order Confirmation (Housing of Working Classes), 1s.; East Hull Gas, 1s. 3d.; Ritz Hotel, Ltd., 6d.; Local Government Board Provisional Order Confirmation (No. 11), 1s.; Edu. Bd. Prov. Order Conf. (London, No. 1), 9d.; Rutherglen Burgh Order Conf., 1s. 3d. WYMAN, Oct. 06",Office Site,London,9d,WYMAN,1s. 3d.,,"Office Site (London), 9d.; Hull and Barnsley Railway (Steam Vessels), 6d.; Channel Ferry (Dover), 9d.; Electric Lighting Orders Confirma- tion (No. 7), 2s.; Local Government Board's Provisional Order Confirmation (Housing of Working Classes), 1s.; East Hull Gas, 1s. 3d.; Ritz Hotel, Ltd., 6d.; Local Government Board Provisional Order Confirmation (No. 11), 1s.; Edu. Bd. Prov. Order Conf. (London, No. 1), 9d.; Rutherglen Burgh Order Conf., 1s. 3d. WYMAN, Oct. 06",London Office Site,['Office Site (London)'],,Oct. 06,
"Acts-Holyhead Water, 1s. 8d.; Accrington and District Gas and Water Board, 1s. 3d.; National Assurance Company of Ireland, 3s. 3d.; Rugby Lower School (Transfer), 6d.; Railway Clearing System Superannuation Fund (Contributing Companies), 9d.; Newburgh and North Fife Railway (Extension of Time) Order Confirmation, 8d.; Local Government Board (Ireland) Pro- visional Orders Confirmation (No. 2), 9d. ; (No. 3), 1s. 8d.; (No. 7), 1s.; Cambrian Railway, 6d.; Notts and Derbyshire Tramways, 6d.; Brixham Gas and Electricity, 1s. 3d.; Inverclyde Bequest Order Confirmation, 9d............. WYMAN, Sep. 06",,,Acts-Holyhead Water,WYMAN,9d.,,"Acts-Holyhead Water, 1s. 8d.; Accrington and District Gas and Water Board, 1s. 3d.; National Assurance Company of Ireland, 3s. 3d.; Rugby Lower School (Transfer), 6d.; Railway Clearing System Superannuation Fund (Contributing Companies), 9d.; Newburgh and North Fife Railway (Extension of Time) Order Confirmation, 8d.; Local Government Board (Ireland) Pro- visional Orders Confirmation (No. 2), 9d. ; (No. 3), 1s. 8d.; (No. 7), 1s.; Cambrian Railway, 6d.; Notts and Derbyshire Tramways, 6d.; Brixham Gas and Electricity, 1s. 3d.; Inverclyde Bequest Order Confirmation, 9d............. WYMAN, Sep. 06",,,,Sep. 06,
"Acts-Kent Electric Power, 1s. 9d.; Electric Lighting Orders Confirmation (No. 2), 1s. 6d.; Water Orders Confirmation, 2s.; Pier and Harbour Orders Confirmation (No. 2), 2s. 3d.; (No 3), 1s. 3d.; North-East Lincolnshire Water, 2s. 6d. ; Preston, Chorley and Horwich Tramways, 2s. 6d .WYMAN, Oct. 06",,,Acts-Kent Electric Power,WYMAN,2s. 6d,,"Acts-Kent Electric Power, 1s. 9d.; Electric Lighting Orders Confirmation (No. 2), 1s. 6d.; Water Orders Confirmation, 2s.; Pier and Harbour Orders Confirmation (No. 2), 2s. 3d.; (No 3), 1s. 3d.; North-East Lincolnshire Water, 2s. 6d. ; Preston, Chorley and Horwich Tramways, 2s. 6d .WYMAN, Oct. 06",,,,Oct. 06,
"Acts-Labourers (Ireland), 24d.; Dogs, 1d.; Local Government (Ireland) Act (1898) Amendment, d.; Ground Game (Amendment), d.; Fatal Accidents and Sudden Deaths Inquiry (Scotland), d.; Prevention of Corruption, d. WYMAN, Aug. 06",Acts-Labourers,Ireland,24d,WYMAN,,,"Acts-Labourers (Ireland), 24d.; Dogs, 1d.; Local Government (Ireland) Act (1898) Amendment, d.; Ground Game (Amendment), d.; Fatal Accidents and Sudden Deaths Inquiry (Scotland), d.; Prevention of Corruption, d. WYMAN, Aug. 06",Ireland Acts-Labourers,['Acts-Labourers (Ireland)'],,Aug. 06,
"Acts-Licensing, Street Betting, Removal of Offensive Matter, Burial. Ea. d. WYMAN, Dec. 06",,,"Acts-Licensing, Street Betting, Removal of Offensive Matter, Burial",WYMAN,,,"Acts-Licensing, Street Betting, Removal of Offensive Matter, Burial. Ea. d. WYMAN, Dec. 06",,,,Dec. 06,
"Acts-L.C.C. (General Powers), 1s. 6d.; Tram- ways, 3s.; Wallasey Tramways, 3s. 6d.; Glasgow and South-Western Railway Order Confirmation, 1s. 8d. ..WYMAN, Oct. 06",Acts-L.C.C.,General Powers,1s,WYMAN,1s. 8d.,,"Acts-L.C.C. (General Powers), 1s. 6d.; Tram- ways, 3s.; Wallasey Tramways, 3s. 6d.; Glasgow and South-Western Railway Order Confirmation, 1s. 8d. ..WYMAN, Oct. 06",General Powers Acts-L.C.C.,['Acts-L.C.C. (General Powers)'],,Oct. 06,
"Acts-London United Tramways, 1s. 6d.; Dublin, Wicklow, and Wexford Railway, 2s.; Uxbridge Gas, 1s. 6d.; Wol-Stanton United Urban Dis- trict Council Gas, 2s. 3d. .WYMAN, Nov. 06",,,Acts-London United Tramways,WYMAN,2s. 3d.,,"Acts-London United Tramways, 1s. 6d.; Dublin, Wicklow, and Wexford Railway, 2s.; Uxbridge Gas, 1s. 6d.; Wol-Stanton United Urban Dis- trict Council Gas, 2s. 3d. .WYMAN, Nov. 06",,,,Nov. 06,
"Acts-Maryport Railways and Docks, 6d.; Nor- wich Union Life Insurance Society (Scottish Imperial Fusion), 9d.; Education Board Pro- visional Orders Confirmation (Kesteven, &c.), 6d.; Forfar Corporation Water Order Confirma- tion, 1s.; Paisley Roads Order Confirmation, 3d.; Paisley Gas and Water Order Confirmation, 6d. ; Local Government Board's Provisional Orders Confirmation (No. 4), 9d.; (No. 5), 9d.; (No. 6), 6d.; H. R. Baines & Co., 9d.; Mirfield Gas, 18. 8d.; Sea Fisheries Provisional Order Con- firmation, 6d.; Electric Lighting Orders Con- firmation (No. 6), 9d.; Gas Companies (Removal of Sulphur Restrictions), 6d.; Thornton Urban District Gas, 1s. 6d.; Watford Gas, 1s.; Crellin's Patents, 9d.: Trent Navigation, 3s.; North and South Shields Electric Railway, 3d.; Dean Forest, 8d.; Barry Railway, 8d.; Electric Light- ing Orders Confirmation (No. 5), 2s. 9d. WYMAN, Sep. 06",,,Acts-Maryport Railways and Docks,WYMAN,2s. 9d.,,"Acts-Maryport Railways and Docks, 6d.; Nor- wich Union Life Insurance Society (Scottish Imperial Fusion), 9d.; Education Board Pro- visional Orders Confirmation (Kesteven, &c.), 6d.; Forfar Corporation Water Order Confirma- tion, 1s.; Paisley Roads Order Confirmation, 3d.; Paisley Gas and Water Order Confirmation, 6d. ; Local Government Board's Provisional Orders Confirmation (No. 4), 9d.; (No. 5), 9d.; (No. 6), 6d.; H. R. Baines & Co., 9d.; Mirfield Gas, 18. 8d.; Sea Fisheries Provisional Order Con- firmation, 6d.; Electric Lighting Orders Con- firmation (No. 6), 9d.; Gas Companies (Removal of Sulphur Restrictions), 6d.; Thornton Urban District Gas, 1s. 6d.; Watford Gas, 1s.; Crellin's Patents, 9d.: Trent Navigation, 3s.; North and South Shields Electric Railway, 3d.; Dean Forest, 8d.; Barry Railway, 8d.; Electric Light- ing Orders Confirmation (No. 5), 2s. 9d. WYMAN, Sep. 06",,,,Sep. 06,
"Acts-Metropolitan Police (Commission), ed.; Seamen's and Soldiers' False Characters, d.; Police (Superannuation), 1d....... WYMAN, July 06",Acts-Metropolitan Police,Commission,"Seamen's and Soldiers' False Characters, d",WYMAN,1d.,,"Acts-Metropolitan Police (Commission), ed.; Seamen's and Soldiers' False Characters, d.; Police (Superannuation), 1d....... WYMAN, July 06",Commission Acts-Metropolitan Police,['Acts-Metropolitan Police (Commission)'],,July 06,
"Acts Metropolitan Railway, 1s. 6d.; Penllwyn Railway, 1s. 9d.; Hull and Barnsley and Great Central Railway Companies, 2s. 8d.; Sutton District Waterworks, 3d.; Wirral Railway, 3d.; Merthyr Tydfil Gas, 1s. 9d.; Alexandra, New- port, S. Wales Docks and Railway, 28.; Hull Joint Dock, 1s. 8d.; London Squares and En- closures (Preservation), 9d.; Dover Corporation, 6d.; London County Council (Money), 1s. 6d.; London, Brighton and South Coast Railway, 1s. ; Sheffield District Railway, 1s. 6d.; Lancashire and Yorkshire Railway (Various Powers), 1s. 6d.; Twickenham and Teddington Electric Supply Co., 28. ..WYMAN, Nov. 06",,,Acts Metropolitan Railway,WYMAN,,,"Acts Metropolitan Railway, 1s. 6d.; Penllwyn Railway, 1s. 9d.; Hull and Barnsley and Great Central Railway Companies, 2s. 8d.; Sutton District Waterworks, 3d.; Wirral Railway, 3d.; Merthyr Tydfil Gas, 1s. 9d.; Alexandra, New- port, S. Wales Docks and Railway, 28.; Hull Joint Dock, 1s. 8d.; London Squares and En- closures (Preservation), 9d.; Dover Corporation, 6d.; London County Council (Money), 1s. 6d.; London, Brighton and South Coast Railway, 1s. ; Sheffield District Railway, 1s. 6d.; Lancashire and Yorkshire Railway (Various Powers), 1s. 6d.; Twickenham and Teddington Electric Supply Co., 28. ..WYMAN, Nov. 06",,,,Nov. 06,
"Acts-Musical Copyright; Solicitors; Bills of Exchange (Crossed Cheques); Deanery of Man- chester; Post Office (Literature for the Blind); 1sle of Man (Customs); Charitable Loan So- cieties (Ireland); ea. d.; Alkali Works Regula- tion, 24d. .WYMAN, Aug. 06",,,Acts-Musical Copyright; Solicitors; Bills of Exchange (Crossed Cheques); Deanery of Man- chester; Post Office (Literature for the Blind);,WYMAN,24d.,,"Acts-Musical Copyright; Solicitors; Bills of Exchange (Crossed Cheques); Deanery of Man- chester; Post Office (Literature for the Blind); Isle of Man (Customs); Charitable Loan So- cieties (Ireland); ea. d.; Alkali Works Regula- tion, 24d. .WYMAN, Aug. 06",,,,Aug. 06,
"Acts-North-West London Railway, 4s. 9d.; Lancashire and Yorkshire annuation Fund) 1s. .... Railway (Super- .WYMAN, Sep. 06",,,Acts-North-West London Railway,WYMAN,,,"Acts-North-West London Railway, 4s. 9d.; Lancashire and Yorkshire annuation Fund) 1s. .... Railway (Super- .WYMAN, Sep. 06",,,,Sep. 06,
"Acts of the Privy Council, 1600-1. 10s. WYMAN, May 06",,,Acts of the Privy Council,WYMAN,10s.,,"Acts of the Privy Council, 1600-1. 10s. WYMAN, May 06",,,,May 06,
"Acts-Post Office Sites, 1s.; Scottish Union and Nat. Ins. Co.'s, 6d. ; N.E.L. Railway, 9d. WYMAN, Sep. 06",,,Acts-Post Office Sites,WYMAN,9d.,,"Acts-Post Office Sites, 1s.; Scottish Union and Nat. Ins. Co.'s, 6d. ; N.E.L. Railway, 9d. WYMAN, Sep. 06",,,,Sep. 06,
"Acts-Reserve Forces, d.; Great North of Scot- land Railway Order Confirmation, 6d.; Municipal Corporations Amendment, d.... WYMAN, Aug. 06",,,"Acts-Reserve Forces, d",WYMAN,,,"Acts-Reserve Forces, d.; Great North of Scot- land Railway Order Confirmation, 6d.; Municipal Corporations Amendment, d.... WYMAN, Aug. 06",,,,Aug. 06,
"Acts-Sheffield Assay, 6d.; Carlisle Corporation, 6d.; Manchester and Milford Railway (Leasing), 1s. 8d.; North Metropolitan Tramways (Wind- ing up), 1s. 8d.; Mersey Railway, 3d.; Scottish Provident Institution Buildings, Limited, 3d.; Great Eastern Railway, 1s. 6d.; South Lanca- shite Tramways, 3d.; Land Drainage Provisional Order Confirmation, 3d.; Milford Docks, 6d.; St. John's (Westminster) Improvement, 1s. 6d.; Provisional Order (Marriages) Confirmation, 3d. WYMAN, Aug. 06",,,Acts-Sheffield Assay,WYMAN,3d.,,"Acts-Sheffield Assay, 6d.; Carlisle Corporation, 6d.; Manchester and Milford Railway (Leasing), 1s. 8d.; North Metropolitan Tramways (Wind- ing up), 1s. 8d.; Mersey Railway, 3d.; Scottish Provident Institution Buildings, Limited, 3d.; Great Eastern Railway, 1s. 6d.; South Lanca- shite Tramways, 3d.; Land Drainage Provisional Order Confirmation, 3d.; Milford Docks, 6d.; St. John's (Westminster) Improvement, 1s. 6d.; Provisional Order (Marriages) Confirmation, 3d. WYMAN, Aug. 06",,,,Aug. 06,
"Acts-South Eastern and London, Chatham and Dover Railways, 2s. 9d.; Cumberland Electricity &c., 4s. 6d. ; Hull Corporation, 2s. 9d.; Poole Cor- poration Water, 3s. 3d.; Great Northern (Ireland) and Midland Railways, 1s. 9d.; Pontefract Cor- poration, 4s. 9d.; Lord Tredegar's Supplemental Estate, is. 3d. .WYMAN, Dec. 06",,,"Acts-South Eastern and London, Chatham and Dover Railways",WYMAN,3d.,,"Acts-South Eastern and London, Chatham and Dover Railways, 2s. 9d.; Cumberland Electricity &c., 4s. 6d. ; Hull Corporation, 2s. 9d.; Poole Cor- poration Water, 3s. 3d.; Great Northern (Ireland) and Midland Railways, 1s. 9d.; Pontefract Cor- poration, 4s. 9d.; Lord Tredegar's Supplemental Estate, is. 3d. .WYMAN, Dec. 06",,,,Dec. 06,
"Acts-Southampton Gas, 1s.; Perth Corporation Gas Order Confirmation, 18.; Local Government Board's Provisional Orders Confirmation (Gas), 1s. 9d.; No. 2, 1s. 6d. .WYMAN, Oct. 06",,,Acts-Southampton Gas,WYMAN,1s. 6d.,,"Acts-Southampton Gas, 1s.; Perth Corporation Gas Order Confirmation, 18.; Local Government Board's Provisional Orders Confirmation (Gas), 1s. 9d.; No. 2, 1s. 6d. .WYMAN, Oct. 06",,,,Oct. 06,
"Acts-Trade Disputes, d.; Recorders, Stipen- diary Magistrates, Clerks of the Peace, id. WYMAN, Dec. 06",,,"Acts-Trade Disputes, d",WYMAN,,,"Acts-Trade Disputes, d.; Recorders, Stipen- diary Magistrates, Clerks of the Peace, id. WYMAN, Dec. 06",,,,Dec. 06,
"Acts-United Railways of the Havana and Regla Warehouses, Ltd., 6d.; Glamorgan and South Wales Water, 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 9d.; Metropolitan Water Board, 1s.; Manchester Churches, 1s. 3d.; Waterford Corporation and Bridge, is. 6d.; Kettering Water, 1s. 3d.; Cheltenham Gas, 9d.; South Suburban Gas, 6d.; Epsom and Ewell Gas, 1s.; Bury Cor- poration, 1s. .WYMAN, Oct. 06",,,"Acts-United Railways of the Havana and Regla Warehouses, Ltd",WYMAN,1s.,,"Acts-United Railways of the Havana and Regla Warehouses, Ltd., 6d.; Glamorgan and South Wales Water, 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 9d.; Metropolitan Water Board, 1s.; Manchester Churches, 1s. 3d.; Waterford Corporation and Bridge, is. 6d.; Kettering Water, 1s. 3d.; Cheltenham Gas, 9d.; South Suburban Gas, 6d.; Epsom and Ewell Gas, 1s.; Bury Cor- poration, 1s. .WYMAN, Oct. 06",,,,Oct. 06,
"Acts-Wallis' Divorce, 6d.; Baker Street and Waterloo Railway, 2s. 3d.; Edinburgh Corpora- tion, 4s. 8d.; Bristol Corporation, 2s.; Bute (English and Welsh Estates), 6d.; Todmorden Corporation, 3s. 6d.; West Yorks Trams, 5s. 3d. WYMAN, Dec. 06",,,Acts-Wallis' Divorce,WYMAN,5s. 3d.,,"Acts-Wallis' Divorce, 6d.; Baker Street and Waterloo Railway, 2s. 3d.; Edinburgh Corpora- tion, 4s. 8d.; Bristol Corporation, 2s.; Bute (English and Welsh Estates), 6d.; Todmorden Corporation, 3s. 6d.; West Yorks Trams, 5s. 3d. WYMAN, Dec. 06",,,,Dec. 06,
"Africa, Brit., Surveys, Exploratns. 10 maps, photos., 2s. 7d....... WYMAN, Nov. 06",,,"Africa, Brit",WYMAN,2s. 7d.,,"Africa, Brit., Surveys, Exploratns. 10 maps, photos., 2s. 7d....... WYMAN, Nov. 06",,,,Nov. 06,
"Africa-Correspondence re Preservation of Wild Animals. 48. ............……………………………. .WYMAN, Nov. 06",,,Africa-Correspondence re Preservation of Wild Animals,WYMAN,,,"Africa-Correspondence re Preservation of Wild Animals. 48. ............……………………………. .WYMAN, Nov. 06",,,,Nov. 06,
"Africa, East: Grants of Land. 24d. Africa, East, Protectorate. 6d. WYMAN, Apr. 06",,,"Africa, East: Grants of Land",WYMAN,6d.,,"Africa, East: Grants of Land. 24d. Africa, East, Protectorate. 6d. WYMAN, Apr. 06",,,,Apr. 06,
"Handbook, with map. WYMAN, Nov. 06",,,"Handbook, with map",WYMAN,,,"Handbook, with map. WYMAN, Nov. 06",,,,Nov. 06,
"WYMAN, Dec. 06",,,,WYMAN,,,"WYMAN, Dec. 06",,,,Dec. 06,
"Africa, Notes on the Geology of the Continent of. 3s. .WYMAN, Jan. 06",,,"Africa, Notes on the Geology of the Continent of",WYMAN,3s.,,"Africa, Notes on the Geology of the Continent of. 3s. .WYMAN, Jan. 06",,,,Jan. 06,
"Africa, South, British, Company. Financial Statements &c. 2d. ..WYMAN, Mar. 06",,,"Africa, South, British, Company",WYMAN,2d.,,"Africa, South, British, Company. Financial Statements &c. 2d. ..WYMAN, Mar. 06",,,,Mar. 06,
"Africa, S.-Correspondence re Labour in the Transvaal Mines. 1s. 11d. WYMAN, July 06",,,"Africa, S.-Correspondence re Labour in the Transvaal Mines",WYMAN,1s. 11d.,,"Africa, S.-Correspondence re Labour in the Transvaal Mines. 1s. 11d. WYMAN, July 06",,,,July 06,
"Africa, S.-Native Disturbances in Natal, Correspondence, 7d.; Chinese Labourers in Transvaal (Crimes), 24d............. WYMAN, May 06",,,"Africa, S.-Native Disturbances in Natal, Correspondence",WYMAN,24d.,,"Africa, S.-Native Disturbances in Natal, Correspondence, 7d.; Chinese Labourers in Transvaal (Crimes), 24d............. WYMAN, May 06",,,,May 06,
"Africa, S.-Reports by High Commissioner, 24d.; Transvaal and Orange River Colony Affairs, Further Correspondence, 11d. ... WYMAN, July 06",,,"Africa, S.-Reports by High Commissioner",WYMAN,11d.,,"Africa, S.-Reports by High Commissioner, 24d.; Transvaal and Orange River Colony Affairs, Further Correspondence, 11d. ... WYMAN, July 06",,,,July 06,
"Africa, S., Transvaal Committee-Letter of In- struction to Chairman. d.......WYMAN, Mar. 06",,,"Africa, S., Transvaal Committee-Letter of In- struction to Chairman",WYMAN,,,"Africa, S., Transvaal Committee-Letter of In- struction to Chairman. d.......WYMAN, Mar. 06",,,,Mar. 06,
"Africa, S., Transvaal Mines-Output of Gold anterior to Chinese Labour. d...WYMAN, May 06",,,"Africa, S., Transvaal Mines-Output of Gold anterior to Chinese Labour",WYMAN,,,"Africa, S., Transvaal Mines-Output of Gold anterior to Chinese Labour. d...WYMAN, May 06",,,,May 06,
"Age at which Compulsory Education begins in certain Foreign Countries. d. WYMAN, May 06",,,Age at which Compulsory Education begins in certain Foreign Countries,WYMAN,,,"Age at which Compulsory Education begins in certain Foreign Countries. d. WYMAN, May 06",,,,May 06,
"Agricultural Institute (International) Report, Proceedings, 1s. 7d.............. ...WYMAN, May 06",Agricultural Institute,International,"Report, Proceedings",WYMAN,1s. 7d.,,"Agricultural Institute (International) Report, Proceedings, 1s. 7d.............. ...WYMAN, May 06",International Agricultural Institute,['Agricultural Institute (International)'],,May 06,
"Agricultural Statistics, 190s. 1s. 6d. WYMAN, July 06",,,Agricultural Statistics,WYMAN,1s. 6d.,,"Agricultural Statistics, 1905. 1s. 6d. WYMAN, July 06",,,,July 06,
"Agriculture, Fisheries: Annual Report, Grants, &c. 11d. WYMAN, Jan. 06",,,"Agriculture, Fisheries: Annual Report, Grants, &c",WYMAN,11d.,,"Agriculture, Fisheries: Annual Report, Grants, &c. 11d. WYMAN, Jan. 06",,,,Jan. 06,
"Agriculture, Transition, Pratt (Edwin A.) 5s. net Agriculture-Weekly Market Prices, ea. 1d. WYMAN, Jan. &c. 06","Agriculture, Transition, Pratt",Edwin A.,,WYMAN,1d.,,"Agriculture, Transition, Pratt (Edwin A.) 5s. net Agriculture-Weekly Market Prices, ea. 1d. WYMAN, Jan. &c. 06","Edwin A. Agriculture, Transition, Pratt","['Agriculture, Transition, Pratt (Edwin A.)']",,Jan. &c. 06,
"Ainslie (Kathleen)-Catharine Susan and Me's Coming Out. Sq. swd. 6d....... CASTELL, Aug. 06",Ainslie,Kathleen,Catharine Susan and Me's Coming Out,CASTELL,6d.,,"Ainslie (Kathleen)-Catharine Susan and Me's Coming Out. Sq. swd. 6d....... CASTELL, Aug. 06",Kathleen Ainslie,['Ainslie (Kathleen)'],,Aug. 06,
"Ainslie (Kathleen)-Catharine Susan's Calendar, 1907. Sq. swd. 6d. .............. ………….CASTELL, Aug. 06",Ainslie,Kathleen,Catharine Susan's Calendar,CASTELL,,,"Ainslie (Kathleen)-Catharine Susan's Calendar, 1907. Sq. swd. 6d. .............. ………….CASTELL, Aug. 06",Kathleen Ainslie,['Ainslie (Kathleen)'],,Aug. 06,
"Air Currents, Life History of Surface. 78. 6ð. WYMAN, May 06",,,"Air Currents, Life History of Surface",ð. WYMAN,,,"Air Currents, Life History of Surface. 78. 6ð. WYMAN, May 06",,,,May 06,
"Algesiras, Despatches from British Delegate at Internat. Conference at. 6d. ...WYMAN, Aug. 06",,,"Algesiras, Despatches from British Delegate at Internat",WYMAN,6d.,,"Algesiras, Despatches from British Delegate at Internat. Conference at. 6d. ...WYMAN, Aug. 06",,,,Aug. 06,
"Aliens Act, Memo. on. 3d..........WYMAN, Mar. 06",,,"Aliens Act, Memo",WYMAN,3d.,,"Aliens Act, Memo. on. 3d..........WYMAN, Mar. 06",,,,Mar. 06,
"Aliens Act: Passengers brought in and Expul- sion Order made. 1d. WYMAN, May 06",,,Aliens Act: Passengers brought in and Expul- sion Order made,WYMAN,1d.,,"Aliens Act: Passengers brought in and Expul- sion Order made. 1d. WYMAN, May 06",,,,May 06,
